@relation Preis-Leistungs-Verhltnis-positive

@attribute id numeric
@attribute AFINN numeric
@attribute BingLiu numeric
@attribute EmoLex numeric
@attribute unigrams string
@attribute bigrams string
@attribute feature__average numeric
@attribute feature__normal numeric
@attribute feature__simple numeric
@attribute feature__okay numeric
@attribute feature__ok numeric
@attribute feature__not_great numeric
@attribute feature__nothing_great numeric
@attribute feature__moderate numeric
@attribute feature__typical numeric
@attribute feature__alright numeric
@attribute feature__fair numeric
@attribute feature__mediocre numeric
@attribute feature__just numeric
@attribute feature__fine numeric
@attribute feature__not_too_good numeric
@attribute feature__good_enough numeric
@attribute punctuation_exclamation numeric
@attribute punctuation_question numeric
@attribute aspecttype {true, false}

@data
31408,0.8333333333333334,0.3333333333333333,0.3333333333333333,'very clean  good location  ','_very_clean _clean_ __good _good_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31409,0.0,-0.125,-0.0625,'room was very cold in the evenings  ','_room_was _was_very _very_cold _cold_in _in_the _the_evenings _evenings_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31455,0.5,0.25,0.25,'not very satisfied  ','_not_very _very_satisfied _satisfied_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31456,0.0,0.0,0.0,'hotel location  ','_hotel_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31457,0.0,0.0,0.0,'bathroom without doors  in the bedroom  ','_bathroom_without _without_doors _doors_ __in _in_the _the_bedroom _bedroom_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31503,0.4,0.2,0.4,'excellent location friendly staff  ','_excellent_location _location_friendly _friendly_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31504,0.4090909090909091,0.13636363636363635,0.11363636363636363,'it s in the center  great location  breakfast is excellent  nice view if u stay in  floor  ','_it_s _s_in _in_the _the_center _center_ __great _great_location _location_ __breakfast _breakfast_is _is_excellent _excellent_ __nice _nice_view _view_if _if_u _u_stay _stay_in _in_ __floor _floor_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31505,0.0,0.0,0.125,'clean up of the rooms is average  ','_clean_up _up_of _of_the _the_rooms _rooms_is _is_average _average_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31551,0.3,0.0,0.15,'location is the best  the rest is overpriced  ','_location_is _is_the _the_best _best_ __the _the_rest _rest_is _is_overpriced _overpriced_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31552,0.5555555555555556,0.2222222222222222,0.1111111111111111,'great location  very clean  great view  ','_great_location _location_ __very _very_clean _clean_ __great _great_view _view_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31553,0.038461538461538464,0.0,0.019230769230769232,'false details  there is no air  conditioning but only a  cooling system  which lowers the temperature by only a few degrees  ','_false_details _details_ __there _there_is _is_no _no_air _air_ __conditioning _conditioning_but _but_only _only_a _a_ __cooling _cooling_system _system_ __which _which_lowers _lowers_the _the_temperature _temperature_by _by_only _only_a _a_few _few_degrees _degrees_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31599,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31600,0.35714285714285715,0.21428571428571427,0.07142857142857142,'reception staff really nice and helpful hotel right in the middle off everything  ','_reception_staff _staff_really _really_nice _nice_and _and_helpful _helpful_hotel _hotel_right _right_in _in_the _the_middle _middle_off _off_everything _everything_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31601,0.1111111111111111,-0.044444444444444446,0.011111111111111112,'had to ask  times for a kettle cleaning staff where a disaster room never cleaned no towels had to ask for them had to ask for coffee sugar eg very annoying have to keep asking for stuff that should be put in the room ','_had_to _to_ask _ask_ __times _times_for _for_a _a_kettle _kettle_cleaning _cleaning_staff _staff_where _where_a _a_disaster _disaster_room _room_never _never_cleaned _cleaned_no _no_towels _towels_had _had_to _to_ask _ask_for _for_them _them_had _had_to _to_ask _ask_for _for_coffee _coffee_sugar _sugar_eg _eg_very _very_annoying _annoying_have _have_to _to_keep _keep_asking _asking_for _for_stuff _stuff_that _that_should _should_be _be_put _put_in _in_the _the_room ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31662,0.375,0.125,0.125,'overall was very happy with my stay  ','_overall_was _was_very _very_happy _happy_with _with_my _my_stay _stay_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31663,0.3333333333333333,0.1111111111111111,0.2222222222222222,'overall i considered it good value for money  ','_overall_i _i_considered _considered_it _it_good _good_value _value_for _for_money _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31664,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31665,0.2,0.2,0.15,'it was very quiet and the staff were helpful  ','_it_was _was_very _very_quiet _quiet_and _and_the _the_staff _staff_were _were_helpful _helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31666,0.3,0.1,0.2,'a wider choice of breakfast would have been good  ','_a_wider _wider_choice _choice_of _of_breakfast _breakfast_would _would_have _have_been _been_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31667,0.3333333333333333,0.1111111111111111,0.16666666666666666,'a more extensive restaurant would be good also  ','_a_more _more_extensive _extensive_restaurant _restaurant_would _would_be _be_good _good_also _also_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31758,0.0,0.0,0.5,'wonderful  ','_wonderful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31759,0.0,0.07142857142857142,0.0,'it was conveniently located near the tawaramachi station which in turn had elevators  ','_it_was _was_conveniently _conveniently_located _located_near _near_the _the_tawaramachi _tawaramachi_station _station_which _which_in _in_turn _turn_had _had_elevators _elevators_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31760,0.0,0.16666666666666666,0.16666666666666666,'their staff are so polite  ','_their_staff _staff_are _are_so _so_polite _polite_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31761,0.0,0.0,0.14285714285714285,'cleaning is done on time everyday  ','_cleaning_is _is_done _done_on _on_time _time_everyday _everyday_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31762,0.25,0.25,0.0625,'i liked the daily breakfast as well  ','_i_liked _liked_the _the_daily _daily_breakfast _breakfast_as _as_well _well_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31763,0.13333333333333333,0.0,0.0,'you also feel so secured since a key card is needed to go upstairs  ','_you_also _also_feel _feel_so _so_secured _secured_since _since_a _a_key _key_card _card_is _is_needed _needed_to _to_go _go_upstairs _upstairs_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31854,0.0,0.0,0.25,'value for money ! ','_value_for _for_money _money_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
31855,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31856,0.45454545454545453,0.09090909090909091,0.09090909090909091,'the location and the facilities of the hotel are superb ! ','_the_location _location_and _and_the _the_facilities _facilities_of _of_the _the_hotel _hotel_are _are_superb _superb_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
31857,0.0,-0.0625,0.0,'our check  in staff is a little bit rude which is rare in japan  ','_our_check _check_ __in _in_staff _staff_is _is_a _a_little _little_bit _bit_rude _rude_which _which_is _is_rare _rare_in _in_japan _japan_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31858,0.45454545454545453,0.18181818181818182,0.09090909090909091,'however  the other staffs were really nice and helpful  ','_however_ __the _the_other _other_staffs _staffs_were _were_really _really_nice _nice_and _and_helpful _helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31859,0.0,0.0,-0.0303030303030303,'room is rather small but in average size for japan  ','_room_is _is_rather _rather_small _small_but _but_in _in_average _average_size _size_for _for_japan _japan_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31940,0.0,0.0,0.5,'excellent  ','_excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31941,0.6,0.2,0.15,'public bath is great  ','_public_bath _bath_is _is_great _great_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31942,0.4,0.2,0.2,'the environment is clean  ','_the_environment _environment_is _is_clean _clean_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31943,0.07692307692307693,-0.07692307692307693,-0.07692307692307693,'the operation of central hvac system  guess  is bit noisy  ','_the_operation _operation_of _of_central _central_hvac _hvac_system _system_ __guess _guess_ __is _is_bit _bit_noisy _noisy_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31999,0.0,0.0,0.0,'second apa experience  ','_second_apa _apa_experience _experience_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32000,0.375,0.125,0.0625,'spa and nice view from th floor  ','_spa_and _and_nice _nice_view _view_from _from_th _th_floor _floor_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32001,0.0,0.0,0.0,'tiny room  but standard in japan  ','_tiny_room _room_ __but _but_standard _standard_in _in_japan _japan_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32047,0.0,0.0,0.3333333333333333,'very good  ','_very_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32048,0.0,0.0,0.0,'great location  a little bit outside of the busier areas but still lots to see within walking distance  ','_great_location _location_ __a _a_little _little_bit _bit_outside _outside_of _of_the _the_busier _busier_areas _areas_but _but_still _still_lots _lots_to _to_see _see_within _within_walking _walking_distance _distance_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32049,0.05,0.1,0.0625,'the coffee shop attached to the hotel was handy and was an easy way to get a quick breakfast  ','_the_coffee _coffee_shop _shop_attached _attached_to _to_the _the_hotel _hotel_was _was_handy _handy_and _and_was _was_an _an_easy _easy_way _way_to _to_get _get_a _a_quick _quick_breakfast _breakfast_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32100,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32101,0.0,0.0,0.0,'opposite the subway station  ','_opposite_the _the_subway _subway_station _station_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32102,0.0,0.25,0.125,'nice quiet neighbourhood  ','_nice_quiet _quiet_neighbourhood _neighbourhood_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32103,0.0,0.0,0.0,'location is not on jr line ','_location_is _is_not _not_on _on_jr _jr_line ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32169,0.0,0.0,0.2222222222222222,'four  star stay for half the money  ','_four_ __star _star_stay _stay_for _for_half _half_the _the_money _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32170,0.0,0.03571428571428571,0.11607142857142858,'good hospitality  lots of facilities in the hotel such as a spa  public bath  hairdresser  and an open market right outside the hotel  ','_good_hospitality _hospitality_ __lots _lots_of _of_facilities _facilities_in _in_the _the_hotel _hotel_such _such_as _as_a _a_spa _spa_ __public _public_bath _bath_ __hairdresser _hairdresser_ __and _and_an _an_open _open_market _market_right _right_outside _outside_the _the_hotel _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32171,0.14285714285714285,0.0,0.17857142857142858,'good value for the money  and close to tourist attractions in asakusa  ','_good_value _value_for _for_the _the_money _money_ __and _and_close _close_to _to_tourist _tourist_attractions _attractions_in _in_asakusa _asakusa_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
32172,0.0,0.0,0.07407407407407408,'the rooms were much smaller than i expected  ','_the_rooms _rooms_were _were_much _much_smaller _smaller_than _than_i _i_expected _expected_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32173,0.0,0.0,0.0,'almost the size of a closet  ','_almost_the _the_size _size_of _of_a _a_closet _closet_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32254,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32255,0.0,0.0,0.125,'breakfast just ok  ','_breakfast_just _just_ok _ok_ ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,false
32256,0.0,0.0,0.125,'not much choice  ','_not_much _much_choice _choice_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32257,0.0,0.0,0.0,'bed is ok  ','_bed_is _is_ok _ok_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32258,0.0,0.0,0.02777777777777778,'bath is a bit small  ','_bath_is _is_a _a_bit _bit_small _small_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32259,0.0,0.2,0.0,'shower area not enough  ','_shower_area _area_not _not_enough _enough_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32385,0.0,0.0,0.0,'exceptional  ','_exceptional_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32386,0.42857142857142855,0.2857142857142857,0.14285714285714285,'staff is very nice and polite  ','_staff_is _is_very _very_nice _nice_and _and_polite _polite_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32387,0.5,0.16666666666666666,0.0,'housekeeper is also very nice  ','_housekeeper_is _is_also _also_very _very_nice _nice_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32388,0.0,0.0,0.0,'there is a coin laundry provided  ','_there_is _is_a _a_coin _coin_laundry _laundry_provided _provided_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32389,0.2857142857142857,0.09523809523809523,0.0,'you can also get ice for free which i really like about this because i get it every night lol  ','_you_can _can_also _also_get _get_ice _ice_for _for_free _free_which _which_i _i_really _really_like _like_about _about_this _this_because _because_i _i_get _get_it _it_every _every_night _night_lol _lol_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32390,0.0,0.0,0.045454545454545456,'i did not try breakfast so i ca nt tell  ','_i_did _did_not _not_try _try_breakfast _breakfast_so _so_i _i_ca _ca_nt _nt_tell _tell_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32391,0.0,0.05555555555555555,0.027777777777777776,'it is located at the tawaramachi station  ginza line which will lead you directly to shibuya ! ','_it_is _is_located _located_at _at_the _the_tawaramachi _tawaramachi_station _station_ __ginza _ginza_line _line_which _which_will _will_lead _lead_you _you_directly _directly_to _to_shibuya _shibuya_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
32392,0.0,0.0,0.0,'and it s also near to ueno by only  stations to change to other many lines ! ','_and_it _it_s _s_also _also_near _near_to _to_ueno _ueno_by _by_only _only_ __stations _stations_to _to_change _change_to _to_other _other_many _many_lines _lines_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
32393,0.8,0.2,0.0,'it was so awesome ! ','_it_was _was_so _so_awesome _awesome_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
32394,0.0,0.0,0.0625,'there are various kinds of restaurant around the area if you walk towards sensoji temple  ','_there_are _are_various _various_kinds _kinds_of _of_restaurant _restaurant_around _around_the _the_area _area_if _if_you _you_walk _walk_towards _towards_sensoji _sensoji_temple _temple_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32395,0.0,0.0,0.0,'also  sensoji temple is only around  minutes by walking  ','_also_ __sensoji _sensoji_temple _temple_is _is_only _only_around _around_ __minutes _minutes_by _by_walking _walking_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32396,0.0,0.0,-0.1,'dust in the room  ','_dust_in _in_the _the_room _room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32397,0.4,-0.2,-0.2,'it gets dirty easily  ','_it_gets _gets_dirty _dirty_easily _easily_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32543,0.0,0.0,0.13999999999999999,'the manager and some staff treated me as a second rate visitor  the restaurant does not offer choice  ','_the_manager _manager_and _and_some _some_staff _staff_treated _treated_me _me_as _as_a _a_second _second_rate _rate_visitor _visitor_ __the _the_restaurant _restaurant_does _does_not _not_offer _offer_choice _choice_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32544,0.8,0.2,0.0,'the room was fantastic  ','_the_room _room_was _was_fantastic _fantastic_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32545,0.1111111111111111,-0.1111111111111111,-0.027777777777777776,'the staff especially the manager was rude and arrogant  they seemed to not wanting other countries visiting ','_the_staff _staff_especially _especially_the _the_manager _manager_was _was_rude _rude_and _and_arrogant _arrogant_ __they _they_seemed _seemed_to _to_not _not_wanting _wanting_other _other_countries _countries_visiting ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32586,0.0,0.0,0.3333333333333333,'very good  ','_very_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32587,0.3,0.3,0.2,'location is very convenient  hot spring facility is good ','_location_is _is_very _very_convenient _convenient_ __hot _hot_spring _spring_facility _facility_is _is_good ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32668,0.5,0.125,0.08333333333333334,'perfect with small room and fantastic onsen  ','_perfect_with _with_small _small_room _room_and _and_fantastic _fantastic_onsen _onsen_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32669,0.0,0.0,0.017543859649122806,'the room was okay but a bit small which is acceptable when compare a price to other hotels  ','_the_room _room_was _was_okay _okay_but _but_a _a_bit _bit_small _small_which _which_is _is_acceptable _acceptable_when _when_compare _compare_a _a_price _price_to _to_other _other_hotels _hotels_ ',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32670,0.06666666666666667,0.0,-0.04444444444444444,'check  in and check  out were easy and there are nt complicated  ','_check_ __in _in_and _and_check _check_ __out _out_were _were_easy _easy_and _and_there _there_are _are_nt _nt_complicated _complicated_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32671,0.3076923076923077,0.07692307692307693,0.0,'location was fantastic  just a few steps from the metro station  ','_location_was _was_fantastic _fantastic_ __just _just_a _a_few _few_steps _steps_from _from_the _the_metro _metro_station _station_ ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
32672,0.0,0.0,0.0,'there is an elevator both side of the station  you need to walk a bit to find an elevator  ','_there_is _is_an _an_elevator _elevator_both _both_side _side_of _of_the _the_station _station_ __you _you_need _need_to _to_walk _walk_a _a_bit _bit_to _to_find _find_an _an_elevator _elevator_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32673,0.45,0.15,0.1,'the best of this hotel is onsen which is located on the top floor  it was absolutely fantastic  ','_the_best _best_of _of_this _this_hotel _hotel_is _is_onsen _onsen_which _which_is _is_located _located_on _on_the _the_top _top_floor _floor_ __it _it_was _was_absolutely _absolutely_fantastic _fantastic_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32674,0.0,0.0,0.19696969696969696,'you can see tokyo sky tree from the outdoor bath  ','_you_can _can_see _see_tokyo _tokyo_sky _sky_tree _tree_from _from_the _the_outdoor _outdoor_bath _bath_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32675,0.0,0.0,0.0,'amazing !! ','_amazing_!! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
32676,0.21052631578947367,0.10526315789473684,0.03508771929824561,'for the room  i would like to recommend a twins room if you have some spare budget  ','_for_the _the_room _room_ __i _i_would _would_like _like_to _to_recommend _recommend_a _a_twins _twins_room _room_if _if_you _you_have _have_some _some_spare _spare_budget _budget_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32677,0.0,0.0,0.0,'totally  i would say  minus  point because of room size  ','_totally_ __i _i_would _would_say _say_ __minus _minus_ __point _point_because _because_of _of_room _room_size _size_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32678,0.0,0.030303030303030304,0.09090909090909091,'breakfast should be more variety and choice because there are just  choices of breakfast menu  all of them were about a bread  salad  selected beverage and eggs   ','_breakfast_should _should_be _be_more _more_variety _variety_and _and_choice _choice_because _because_there _there_are _are_just _just_ __choices _choices_of _of_breakfast _breakfast_menu _menu_ __all _all_of _of_them _them_were _were_about _about_a _a_bread _bread_ __salad _salad_ __selected _selected_beverage _beverage_and _and_eggs _eggs_ __ ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
32679,0.0,0.0,0.07692307692307693,'the breakfast was served at the cafe restaurant on the ground floor  ','_the_breakfast _breakfast_was _was_served _served_at _at_the _the_cafe _cafe_restaurant _restaurant_on _on_the _the_ground _ground_floor _floor_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32815,0.42857142857142855,0.14285714285714285,0.14285714285714285,'hotel was nice  good location  ','_hotel_was _was_nice _nice_ __good _good_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32816,0.3333333333333333,0.1111111111111111,0.05555555555555555,'hotel was nice and clean overall but the space is really tight if you have big luggage  ','_hotel_was _was_nice _nice_and _and_clean _clean_overall _overall_but _but_the _the_space _space_is _is_really _really_tight _tight_if _if_you _you_have _have_big _big_luggage _luggage_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32817,0.0,0.15384615384615385,0.0,'only heating mode worked for air conditioning and night there was extremely hot ','_only_heating _heating_mode _mode_worked _worked_for _for_air _air_conditioning _conditioning_and _and_night _night_there _there_was _was_extremely _extremely_hot ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32868,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32869,0.0,0.0,0.25,'spa  ','_spa_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32870,0.0,0.0,0.0,'nil  ','_nil_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32871,0.0,0.0,0.0,'everything is ok  ','_everything_is _is_ok _ok_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32927,0.0,0.0,0.5,'wonderful  ','_wonderful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32928,0.0,0.16666666666666666,0.16666666666666666,'location  facilities  cleanliness  ','_location_ __facilities _facilities_ __cleanliness _cleanliness_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32929,0.0,0.0,-0.05128205128205128,'rooms are a little small and toilet seats did nt have warmers  ','_rooms_are _are_a _a_little _little_small _small_and _and_toilet _toilet_seats _seats_did _did_nt _nt_have _have_warmers _warmers_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32995,0.2727272727272727,0.18181818181818182,0.0,'a reasonably priced hotel in a popular area of tokyo  ','_a_reasonably _reasonably_priced _priced_hotel _hotel_in _in_a _a_popular _popular_area _area_of _of_tokyo _tokyo_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32996,0.0,0.0,0.0,'great for a short stay ! ','_great_for _for_a _a_short _short_stay _stay_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
32997,0.0,0.09090909090909091,0.0,'a reasonably priced hotel in a busy area of tokyo  ','_a_reasonably _reasonably_priced _priced_hotel _hotel_in _in_a _a_busy _busy_area _area_of _of_tokyo _tokyo_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32998,0.25,0.1875,0.125,'the staff were friendly  approachable  and the rooms were clean and well maintained  ','_the_staff _staff_were _were_friendly _friendly_ __approachable _approachable_ __and _and_the _the_rooms _rooms_were _were_clean _clean_and _and_well _well_maintained _maintained_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
32999,0.23076923076923078,0.07692307692307693,0.19230769230769232,'there is a komeda coffee shop downstairs  which provide good breakfasts  ','_there_is _is_a _a_komeda _komeda_coffee _coffee_shop _shop_downstairs _downstairs_ __which _which_provide _provide_good _good_breakfasts _breakfasts_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
33000,0.10526315789473684,0.0,0.008771929824561405,'the rooms are very small  so i would nt recommend staying for a protracted length of time  ','_the_rooms _rooms_are _are_very _very_small _small_ __so _so_i _i_would _would_nt _nt_recommend _recommend_staying _staying_for _for_a _a_protracted _protracted_length _length_of _of_time _time_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
33001,0.25,0.10714285714285714,0.08333333333333333,'the pillow is not great at all  which seems to be a standard across apa hotels  so i did not enjoy the most restful sleep  ','_the_pillow _pillow_is _is_not _not_great _great_at _at_all _all_ __which _which_seems _seems_to _to_be _be_a _a_standard _standard_across _across_apa _apa_hotels _hotels_ __so _so_i _i_did _did_not _not_enjoy _enjoy_the _the_most _most_restful _restful_sleep _sleep_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false
33107,0.2727272727272727,0.18181818181818182,0.0,'a reasonably priced hotel in a popular area of tokyo  ','_a_reasonably _reasonably_priced _priced_hotel _hotel_in _in_a _a_popular _popular_area _area_of _of_tokyo _tokyo_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
33108,0.0,0.0,0.0,'great for a short stay ! ','_great_for _for_a _a_short _short_stay _stay_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
33109,0.0,0.09090909090909091,0.0,'a reasonably priced hotel in a busy area of tokyo  ','_a_reasonably _reasonably_priced _priced_hotel _hotel_in _in_a _a_busy _busy_area _area_of _of_tokyo _tokyo_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
33110,0.25,0.1875,0.125,'the staff were friendly  approachable  and the rooms were clean and well maintained  ','_the_staff _staff_were _were_friendly _friendly_ __approachable _approachable_ __and _and_the _the_rooms _rooms_were _were_clean _clean_and _and_well _well_maintained _maintained_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
33111,0.23076923076923078,0.07692307692307693,0.19230769230769232,'there is a komeda coffee shop downstairs  which provide good breakfasts  ','_there_is _is_a _a_komeda _komeda_coffee _coffee_shop _shop_downstairs _downstairs_ __which _which_provide _provide_good _good_breakfasts _breakfasts_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
