@relation Ausstattung

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
15568,'ok ','_ok_. ',false
15569,'great location nice location ','_great_location _location_, _nice_view _location_. ',false
15570,'comfort big ok ','_comfort_be _big_but _ok_. ',false
15571,'clean comfortable comfort ','_clean_and _comfortable_bed _comfort_. ',false
15572,'overall good equipment ','_overall_good _good_hotel ',true
15608,'good ','_good_. ',false
15609,'location fantastic ','_location_be _fantastic_! ',false
15610,'clean comfort ','_clean_room _comfort_. ',false
15611,'comfort uncomfortable ','_comfort_be _uncomfortable_. ',false
15640,'excellent ','_excellent_. ',false
15641,'fine except elevator ','_fine_, _except_elevator _elevator_: ',false
15642,'elevator could deliver floor ','_elevator_that _could_deliver _deliver_you _floor_. ',false
15643,'ground floor could wait age .. ','_ground_floor _floor_, _could_wait _wait_it _age_.. ',false
15672,'good ','_good_. ',false
15673,'location ','_location_. ',false
15674,'comfort block cause drain cleanliness invade comfort ','_comfort_be _block_& _cause_drain _drain_smell _cleanliness_to _invade_room ',false
15696,'good ','_good_. ',false
15697,'clean good location ','_clean_, _good_location _location_. ',false
15698,'comfort cold evening ','_comfort_be _cold_in _evening_. ',false
15720,'satisfied ','_satisfied_. ',false
15721,'equipment location ','_equipment_location _location_. ',false
15722,'comfort without comfort bedroom ','_comfort_without _without_door _comfort_( _bedroom_) ',false
15744,'excellent location friendly personel ','_excellent_location _location_friendly _friendly_staff _personel_. ',false
15745,'s center great location other excellent nice location other 0+ floor ','_s_in _center_, _great_location _location_, _other_be _excellent_, _nice_view _location_if _other_in _0+_floor _floor_. ',false
15746,'clean comfort average ','_clean_up _comfort_be _average_. ',false
15768,'location good rest overprice ','_location_be _good_, _rest_be _overprice_. ',false
15769,'great location clean great location ','_great_location _location_, _clean_, _great_view _location_. ',false
15770,'false detail air conditioning cool system lower temperature degree ','_false_detail _detail_: _air_- _conditioning_but _cool_system _system_ _lower_the _temperature_by _degree_. ',false
15792,'pleasant ','_pleasant_. ',false
15793,'reception personel really nice helpful equipment right middle other ','_reception_staff _personel_really _really_nice _nice_and _helpful_hotel _equipment_right _right_in _middle_off _other_. ',false
15794,'ask other kettle clean personel disaster comfort never clean cleanliness ask ask other sugar eg annoying keep ask stuff put comfort ','_ask_0 _other_for _kettle_clean _clean_staff _personel_where _disaster_room _comfort_never _never_clean _clean_no _cleanliness_have _ask_for _ask_for _other_sugar _sugar_eg _eg_very _annoying_have _keep_ask _ask_for _stuff_that _put_in ',false
15816,'overall happy other ','_overall_be _happy_with _other_. ',false
15817,'overall consider good price price ','_overall_i _consider_it _good_value _price_for _price_. ',false
15818,'great location ','_great_location _location_. ',false
15819,'quiet personel helpful ','_quiet_and _personel_be _helpful_. ',false
15820,'wide other other would good ','_wide_choice _other_of _other_would _would_have _good_. ',false
15821,'extensive equipment would good also ','_extensive_restaurant _equipment_would _would_be _good_also _also_. ',true
15864,'wonderful ','_wonderful_. ',false
15865,'conveniently locate near tawaramachi location turn elevator ','_conveniently_locate _locate_near _near_the _tawaramachi_station _location_which _turn_have _elevator_. ',false
15866,'personel polite ','_personel_be _polite_. ',false
15867,'clean other everyday ','_clean_be _other_everyday _everyday_. ',false
15868,'like daily other well ','_like_the _daily_breakfast _other_as _well_. ',false
15869,'also feel secure since key card need go upstairs ','_also_feel _feel_so _secure_since _since_a _key_card _card_be _need_to _go_upstairs _upstairs_. ',false
15912,'price price ','_price_for _price_! ',false
15913,'great location ','_great_location _location_. ',false
15914,'location equipment equipment superb ','_location_and _equipment_of _equipment_be _superb_! ',true
15915,'other personel little bit rude rare japan ','_other_- _personel_be _little_bit _bit_rude _rude_which _rare_in _japan_. ',false
15916,'however personel really nice helpful ','_however_, _personel_be _really_nice _nice_and _helpful_. ',false
15917,'comfort rather small average size japan ','_comfort_be _rather_small _small_but _average_size _size_for _japan_. ',false
15960,'excellent ','_excellent_. ',false
15961,'public equipment great ','_public_bath _equipment_be _great_. ',true
15962,'environment clean ','_environment_be _clean_. ',false
15963,'operation central hvac system guess bit noisy ','_operation_of _central_hvac _hvac_system _system_( _guess_) _bit_noisy _noisy_. ',false
15992,'#ord# apa other ','_#ord#_apa _apa_experience _other_. ',false
15993,'equipment nice location #ord# floor ','_equipment_and _nice_view _location_from _#ord#_floor _floor_. ',false
15994,'tiny comfort standard japan ','_tiny_room _comfort_( _standard_in _japan_) ',false
16016,'good ','_good_. ',false
16017,'great location little bit outside busy location still lot see within walk location ','_great_location _location_, _little_bit _bit_outside _outside_of _busy_area _location_but _still_lot _lot_to _see_within _within_walk _walk_distance _location_. ',false
16018,'other shop attach equipment handy easy way get quick other ','_other_shop _shop_attach _attach_to _equipment_be _handy_and _easy_way _way_to _get_a _quick_breakfast _other_. ',false
16040,'good ','_good_. ',false
16041,'opposite location location ','_opposite_the _location_station _location_. ',false
16042,'nice quiet neighbourhood ','_nice_quiet _quiet_neighbourhood _neighbourhood_. ',false
16043,'location jr line ','_location_be _jr_line ',false
16072,'#crd# star other half price ','_#crd#_- _star_stay _other_for _half_the _price_. ',false
16073,'good hospitality lot equipment equipment equipment public equipment hairdresser open market right outside equipment ','_good_hospitality _hospitality_, _lot_of _equipment_in _equipment_such _equipment_, _public_bath _equipment_, _hairdresser_, _open_market _market_right _right_outside _outside_the _equipment_. ',false
16074,'good price price close tourist attraction asakusa ','_good_value _price_for _price_, _close_to _tourist_attraction _attraction_in _asakusa_. ',false
16075,'comfort much small expect ','_comfort_be _much_small _small_than _expect_. ',false
16076,'almost size closet ','_almost_the _size_of _closet_. ',false
16112,'good ','_good_. ',false
16113,'other ok ','_other_just _ok_. ',false
16114,'much other ','_much_choice _other_. ',false
16115,'comfort ok ','_comfort_be _ok_. ',false
16116,'equipment bit small ','_equipment_be _bit_small _small_. ',false
16117,'comfort location enough ','_comfort_area _location_not _enough_. ',false
16160,'exceptional ','_exceptional_. ',false
16161,'personel nice polite ','_personel_be _nice_and _polite_. ',false
16162,'housekeeper also nice ','_housekeeper_be _also_very _nice_. ',false
16163,'coin laundry provided ','_coin_laundry _laundry_provided _provided_. ',false
16164,'also get ice free really like get every night lol ','_also_get _get_ice _ice_for _free_which _really_like _like_about _get_it _every_night _night_lol _lol_. ',false
16165,'try other tell ','_try_breakfast _other_so _tell_. ',false
16166,'locate tawaramachi location ginza line lead directly shibuya ','_locate_at _tawaramachi_station _location_, _ginza_line _line_which _lead_you _directly_to _shibuya_! ',false
16167,'s also near ueno location change many line ','_s_also _also_near _near_to _ueno_by _location_to _change_to _many_line _line_! ',false
16168,'awesome ','_awesome_! ',false
16169,'various kind equipment around location walk towards sensoji temple ','_various_kind _kind_of _equipment_around _around_the _location_if _walk_towards _towards_sensoji _sensoji_temple _temple_. ',false
16170,'also sensoji temple around 0 minute walk ','_also_, _sensoji_temple _temple_be _around_0 _0_minute _minute_by _walk_. ',false
16171,'dust comfort ','_dust_in _comfort_. ',false
16172,'get dirty easily ','_get_dirty _dirty_easily _easily_. ',false
16264,'manager personel treat #ord# rate visitor equipment offer other ','_manager_and _personel_treat _treat_me _#ord#_rate _rate_visitor _visitor_, _equipment_do _offer_choice _other_. ',false
16265,'comfort fantastic ','_comfort_be _fantastic_. ',false
16266,'personel especially manager rude arrogant seem want country visit ','_personel_especially _especially_the _manager_be _rude_and _arrogant_, _seem_to _want_other _country_visit ',false
16288,'good ','_good_. ',false
16289,'location convenient hot spring equipment good ','_location_be _convenient_, _hot_spring _spring_facility _equipment_be ',true
16304,'perfect small comfort fantastic equipment ','_perfect_with _small_room _comfort_and _fantastic_onsen _equipment_. ',true
16305,'comfort okay bit small acceptable compare price equipment ','_comfort_be _okay_but _bit_small _small_which _acceptable_when _compare_a _price_to _equipment_. ',false
16306,'other other easy complicated ','_other_- _other_- _easy_and _complicated_. ',false
16307,'location fantastic step location location ','_location_be _fantastic_, _step_from _location_station _location_. ',false
16308,'elevator side location need walk bit find elevator ','_elevator_both _side_of _location_, _need_to _walk_a _bit_to _find_an _elevator_. ',false
16309,'good equipment equipment locate top floor absolutely fantastic ','_good_of _equipment_be _equipment_which _locate_on _top_floor _floor_, _absolutely_fantastic _fantastic_. ',true
16310,'see tokyo sky tree outdoor equipment ','_see_tokyo _tokyo_sky _sky_tree _tree_from _outdoor_bath _equipment_. ',false
16311,'amazing !! ','_amazing_!! ',false
16312,'comfort would like recommend twin comfort spare budget ','_comfort_, _would_like _like_to _recommend_a _twin_room _comfort_if _spare_budget _budget_. ',false
16313,'totally 0/0 would say minus point comfort size ','_totally_0/0 _0/0_i _would_say _say_, _minus_0 _point_because _comfort_size _size_. ',false
16314,'other variety other other other menu bread salad select beverage other ','_other_should _variety_and _other_because _other_of _other_menu _menu_( _bread_, _salad_, _select_beverage _beverage_and _other_) ',false
16315,'other serve cafe equipment ground floor ','_other_be _serve_at _cafe_restaurant _equipment_on _ground_floor _floor_. ',false
16400,'equipment nice good location ','_equipment_be _nice_& _good_location _location_. ',true
16401,'equipment nice clean overall comfort really tight big luggage ','_equipment_be _nice_and _clean_overall _overall_but _comfort_be _really_tight _tight_if _big_luggage _luggage_. ',true
16402,'heat mode work air conditioning night extremely hot ','_heat_mode _mode_work _work_for _air_conditioning _conditioning_and _night_there _extremely_hot ',false
16424,'good ','_good_. ',false
16425,'equipment ','_equipment_. ',false
16426,'nil ','_nil_. ',false
16427,'other ok ','_other_be _ok_. ',false
16456,'wonderful ','_wonderful_. ',false
16457,'location equipment cleanliness ','_location_, _equipment_, _cleanliness_. ',false
16458,'comfort little small toilet seat warmer ','_comfort_be _little_small _small_and _toilet_seat _seat_do _warmer_. ',false
16480,'reasonably price equipment popular location tokyo ','_reasonably_price _price_hotel _equipment_in _popular_area _location_of _tokyo_. ',false
16481,'great short other ','_great_for _short_stay _other_! ',false
16482,'reasonably price equipment busy location tokyo ','_reasonably_price _price_hotel _equipment_in _busy_area _location_of _tokyo_. ',false
16483,'personel friendly approachable comfort clean well maintain ','_personel_be _friendly_, _approachable_, _comfort_be _clean_and _well_maintain _maintain_. ',false
16484,'komeda other shop downstairs provide good other ','_komeda_coffee _other_shop _shop_downstairs _downstairs_, _provide_good _good_breakfast _other_. ',false
16485,'comfort small would recommend other protract length other ','_comfort_be _small_, _would_not _recommend_stay _other_for _protract_length _length_of _other_. ',false
16486,'comfort great seem standard across apa equipment enjoy restful sleep ','_comfort_be _great_at _seem_to _standard_across _across_apa _apa_hotel _equipment_, _enjoy_the _restful_sleep _sleep_. ',false
16536,'reasonably price equipment popular location tokyo ','_reasonably_price _price_hotel _equipment_in _popular_area _location_of _tokyo_. ',false
16537,'great short other ','_great_for _short_stay _other_! ',false
16538,'reasonably price equipment busy location tokyo ','_reasonably_price _price_hotel _equipment_in _busy_area _location_of _tokyo_. ',false
16539,'personel friendly approachable comfort clean well maintain ','_personel_be _friendly_, _approachable_, _comfort_be _clean_and _well_maintain _maintain_. ',false
16540,'komeda other shop downstairs provide good other ','_komeda_coffee _other_shop _shop_downstairs _downstairs_, _provide_good _good_breakfast _other_. ',false
16541,'comfort small would recommend other protract length other ','_comfort_be _small_, _would_not _recommend_stay _other_for _protract_length _length_of _other_. ',false
16542,'comfort great seem standard across apa equipment enjoy restful sleep ','_comfort_be _great_at _seem_to _standard_across _across_apa _apa_hotel _equipment_, _enjoy_the _restful_sleep _sleep_. ',false
16592,'wonderful ','_wonderful_. ',false
16593,'','',false
16594,'f impressive much luxury cramp 0m0 ','_f_so _impressive_how _much_luxury _luxury_can _cramp_on _0m0_. ',false
16595,'other need ','_other_you _need_. ',false
16596,'good sleep japan ','_good_sleep _sleep_in _japan_. ',false
16597,'plus equipment till ','_plus_: _equipment_till _till_0 ',false
16640,'wonderful ','_wonderful_. ',false
16641,'location accessibility equipment ','_location_, _accessibility_and _equipment_. ',false
16642,'price great ','_price_be _great_. ',false
16643,'comfort nice clean bit dusty ','_comfort_be _nice_and _clean_but _bit_dusty ',false
16672,'good ','_good_. ',false
16673,'like hotspring ','_like_the _hotspring_. ',true
16674,'quite suffocate comfort warm air ','_quite_suffocate _suffocate_in _comfort_because _warm_air _air_. ',false
16675,'quite inconvenient air condition could change cold air ','_quite_inconvenient _inconvenient_that _air_condition _condition_could _could_not _change_to _cold_air _air_. ',false
16676,'s fix warm air ','_s_fix _fix_at _warm_air _air_. ',false
16677,'open comfort instead really funny !! ','_open_the _comfort_instead _instead_which _really_funny _funny_!! ',false
16720,'comfortable comfort convenient transportation store etc. fast other ','_comfortable_bed _comfort_and _convenient_to _transportation_, _store_, _etc._fast _fast_check _other_/ ',false
16721,'friendly efficient customer personel ','_friendly_and _efficient_customer _customer_service _personel_. ',false
16722,'son travel together ','_son_and _travel_together _together_. ',false
16723,'accidentally throw away other coupon personel replace ','_accidentally_throw _throw_away _away_his _other_coupon _coupon_, _personel_replace _replace_it ',false
16724,'comfortable comfort equipment product toothbrush comb etc nice robe heating system perfect ','_comfortable_bed _comfort_, _equipment_product _product_( _toothbrush_, _comb_, _etc_) _nice_robe _robe_and _heating_system _system_be _perfect_. ',false
16725,'get hot flush temperature comfort perfect ','_get_hot _hot_flush _flush_, _temperature_in _comfort_be _perfect_! ',false
16768,'wonderful ','_wonderful_. ',false
16769,'good location ','_good_location _location_. ',false
16770,'personel nice prompt personel ','_personel_be _nice_and _prompt_with _personel_. ',false
16771,'nothing much ','_nothing_much _much_. ',false
16772,'maybe comfort ','_maybe_the _comfort_? ',false
16773,'foam flat ','_foam_and _flat_. ',false
16816,'exceptional ','_exceptional_. ',false
16817,'like hot equipment #ord# floor ','_like_the _hot_bath _equipment_on _#ord#_floor _floor_! ',true
16832,'nice relax ','_nice_and _relax_. ',false
16833,'close 0 location location make thing convenient ','_close_to _0_and _location_station _location_which _make_thing _thing_convenient _convenient_. ',false
16834,'comfort personel personel excellent ','_comfort_service _personel_staff _personel_be _excellent_. ',false
16835,'comfort decently sized japanese equipment could almost consider spacious thing consider ','_comfort_be _decently_sized _sized_for _japanese_hotel _equipment_( _could_almost _almost_be _consider_spacious _spacious_all _thing_consider _consider_) ',false
16836,'easy use laundry machine make nice light packing ','_easy_to _use_laundry _laundry_machine _machine_which _make_it _nice_for _light_packing _packing_. ',false
16837,'fond need use comfort key power comfort ','_fond_of _need_to _use_a _comfort_key _key_to _power_on _comfort_. ',false
16838,'accidentally forget take wait friend get back ','_accidentally_forget _forget_to _take_it _wait_for _friend_to _get_back _back_. ',false
16839,'seem common among japanese equipment though every equipment other trip require comfort key turn ','_seem_to _common_among _among_japanese _japanese_hotel _equipment_though _though_as _every_hotel _equipment_i _other_at _trip_require _require_the _comfort_key _key_to _turn_on ',false
16896,'convenient location location ','_convenient_location _location_to _location_. ',false
16897,'close proximity asakusa line great visit location tokyo ','_close_proximity _proximity_to _asakusa_line _line_, _great_for _visit_other _location_of _tokyo_. ',false
16898,'good equipment site short walk away ','_good_restaurant _equipment_and _site_a _short_walk _walk_away _away_. ',false
16899,'personel other nice comfort comfortable reasonably price ','_personel_at _other_- _nice_, _comfort_be _comfortable_, _reasonably_price _price_. ',false
16900,'floor look like desperately need clean ','_floor_look _look_like _like_it _desperately_need _need_to _clean_. ',false
16901,'cover comfort look little dirty well ','_cover_on _comfort_look _look_a _little_dirty _dirty_as _well_. ',false
16902,'cramp comfort weren ','_cramp_room _comfort_, _weren_? ',false
16903,'ft enough issue ','_ft_in _enough_for _issue_. ',false
16960,'good ','_good_. ',false
16961,'good location clean ','_good_location _location_, _clean_. ',false
16962,'poor other option everyday tv #crd# english channel small comfort ','_poor_breakfast _other_, _option_everyday _everyday_, _tv_with _#crd#_english _english_channel _channel_, _small_room ',false
16984,'great location price price ','_great_location _location_and _price_for _price_. ',false
16985,'location excellent walk location tawaramachi location ','_location_be _excellent_, _walk_distance _location_to _tawaramachi_station _location_. ',false
16986,'personel helpful whenever need guidance ','_personel_be _helpful_whenever _whenever_you _need_their _guidance_. ',false
16987,'small cafeteria downstairs good enough other ','_small_cafeteria _cafeteria_downstairs _downstairs_, _good_enough _enough_for _other_. ',false
16988,'forex personel available ','_forex_service _personel_available _available_. ',false
16989,'comfort clean good amenity ','_comfort_be _clean_with _good_amenity _amenity_. ',false
16990,'nt complain comfort small nt like flat comfort provided ','_nt_complain _complain_, _comfort_be _small_, _nt_like _like_the _flat_pillow _comfort_provided _provided_. ',false
17040,'good ','_good_. ',false
17041,'location ','_location_. ',false
17042,'comfort bit small ','_comfort_a _bit_small ',false
17064,'good ','_good_. ',false
17065,'nice public equipment free ','_nice_public _public_bath _equipment_, _free_. ',true
17066,'location ','_location_be ',false
17067,'ft good quiet location compare main tokyo district ','_ft_the _good_but _quiet_area _location_compare _compare_to _main_tokyo _tokyo_district _district_. ',false
17068,'personel always nice helpful ','_personel_be _always_nice _nice_and _helpful_. ',false
17069,'comfort mattress soft ','_comfort_mattress _mattress_be _soft_for ',false
17112,'good ','_good_. ',false
17113,'excellent public equipment per recommend ','_excellent_public _public_bath _equipment_, _per_recommend ',true
17128,'excellent other ','_excellent_choice _other_. ',false
17129,'great location ','_great_location _location_! ',false
17130,'personel great helpful ','_personel_be _great_, _helpful_. ',false
17131,'equipment general clean ','_equipment_be _general_very _clean_. ',false
17132,'would choose equipment visit tokyo another other ','_would_choose _choose_this _equipment_again _visit_tokyo _tokyo_another _another_time _other_. ',false
17133,'comfort rather tiny ','_comfort_be _rather_tiny _tiny_. ',false
17134,'people tattoo unfortunately allow public equipment ','_people_with _tattoo_be _unfortunately_not _allow_in _public_bath _equipment_. ',false
17135,'smoking comfort ','_smoking_room _comfort_. ',true
17136,'order smoke go equipment cross street go mart nearby really much fuss ','_order_to _smoke_, _go_out _equipment_and _cross_the _street_and _go_in _mart_nearby _nearby_, _really_too _much_of _fuss_. ',false
17200,'excellent ','_excellent_. ',false
17201,'location superb plan visit landmark asakusa senso ji temple tokyo skytree etc. ','_location_be _superb_if _plan_to _visit_any _landmark_in _asakusa_( _senso_- _ji_temple _temple_, _tokyo_skytree _skytree_, _etc._) ',false
17202,'good ramen joint ichiran ramen less km away ','_good_ramen _ramen_joint _joint_, _ichiran_ramen _ramen_be _less_than _km_away _away_. ',false
17203,'tokyo location location tawaramachi convenience store conveniently locate 0 meter equipment ','_tokyo_metro _location_station _location_( _tawaramachi_) _convenience_store _store_be _conveniently_locate _locate_a _0_meter _meter_from _equipment_. ',false
17204,'soundproofing comfort improve ','_soundproofing_of _comfort_can _improve_. ',false
17205,'hear weird noise like train come go night ','_hear_some _weird_noise _noise_( _like_a _train_come _come_and _go_) _night_. ',false
17248,'good ','_good_. ',false
17249,'location ','_location_. ',false
17250,'other ','',false
17272,'good ','_good_. ',false
17273,'amenity personel nice helpful ','_amenity_and _personel_be _nice_and _helpful_. ',false
17274,'comfort equipment weird angle thus quite small difficult move around other bag ','_comfort_we _equipment_in _weird_angle _angle_and _thus_quite _quite_small _small_so _difficult_to _move_around _around_with _other_bag _bag_. ',false
17296,'good ','_good_. ',false
17297,'personel wonderful ','_personel_be _wonderful_. ',false
17298,'equipment little far away ','_equipment_be _little_far _far_away ',false
17320,'excellent ','_excellent_. ',false
17321,'small comfort ','_small_room ',false
17336,'good ','_good_. ',false
17337,'location free toilet article comfort clean ','_location_, _free_toilet _toilet_article _article_, _comfort_very _clean_. ',false
17338,'comfort tiny ','_comfort_be ',false
17360,'convenitnely locate equipment public equipment ','_convenitnely_locate _locate_hotel _equipment_with _public_bath _equipment_! ',false
17361,'highly recommend ','_highly_recommend _recommend_. ',false
17362,'really enjoy public equipment ','_really_enjoy _enjoy_the _public_bath _equipment_. ',true
17363,'big tv comfort also nice ','_big_tv _tv_in _comfort_be _also_nice _nice_. ',false
17364,'comfort easy use ','_comfort_be _easy_to _use_. ',false
17365,'personel really friendly helpful could speak english ','_personel_be _really_friendly _friendly_, _helpful_and _could_speak _speak_english _english_. ',false
17366,'comfort small ','_comfort_be _small_. ',false
17367,'nearly enough comfort fit luggage move around ','_nearly_not _enough_space _comfort_to _fit_luggage _luggage_and _move_around _around_. ',false
17424,'exceptional ','_exceptional_. ',false
17425,'equipment rooftop ','_equipment_on _rooftop_. ',false
17426,'equipment next location ','_equipment_be _next_to _location_. ',false
17427,'comfort size .. ','_comfort_size _size_.. ',false
17428,'however usual size tokyo s equipment suppose ','_however_it _usual_size _size_of _tokyo_s _s_hotel _equipment_i _suppose_. ',false
17464,'exceptional ','_exceptional_. ',false
17465,'location easy other luggage storage ','_location_, _easy_check _other_in _luggage_storage _storage_. ',false
17466,'comfort hear lot noise elevator take other ','_comfort_i _hear_a _lot_of _noise_and _elevator_take _take_more _other_that ',false
17488,'wonderful ','_wonderful_. ',false
17489,'great equipment little packed other other hour ','_great_hotel _equipment_, _little_packed _packed_during _other_- _other_- _hour_but ',true
17490,'f expect ','_f_to _expect_. ',false
17491,'comfort little small equipment ','_comfort_be _little_small _small_than _equipment_i ',false
17492,'fve other japan ','_fve_stay _other_at _japan_. ',false
17528,'great price edge asakusa ','_great_value _price_on _edge_of _asakusa_. ',false
17529,'good deal edge asakusa ','_good_deal _deal_on _edge_of _asakusa_. ',false
17530,'good equipment small comfort ','_good_facility _equipment_, _small_room _comfort_. ',true
17531,'climb comfort ','_climb_into _comfort_. ',false
17560,'clean modern well situate tiny comfort ','_clean_, _modern_, _well_- _situate_( _tiny_room _comfort_) ',false
17561,'equipment clean modern ','_equipment_be _clean_and _modern_. ',true
17562,'s situate directly location location nice neighborhood ','_s_situate _situate_directly _directly_above _location_station _location_in _nice_neighborhood _neighborhood_. ',false
17563,'personel friendly ','_personel_be _friendly_. ',false
17564,'include sento great price ','_include_sento _sento_be _great_value _price_. ',false
17565,'comfort small note ','_comfort_be _small_as _note_. ',false
17566,'desk close comfort ','_desk_be _close_to _comfort_. ',false
17616,'good ','_good_. ',false
17617,'close train location lot amenity comfortable ','_close_to _train_station _location_lot _lot_of _amenity_comfortable ',false
17632,'excellent ','_excellent_. ',false
17633,'equipment cleanness ','_equipment_, _cleanness_. ',false
17634,'comfort size temperature ','_comfort_size _size_for ',false
17656,'idle location akihabara senso ji min ginza get anywhere cheaply ','_idle_location _location_for _akihabara_, _senso_- _ji_and _min_from _ginza_get _get_you _anywhere_cheaply _cheaply_! ',false
17657,'perfect ','_perfect_. ',false
17658,'comfort small would expect pretty ideal come other need comfort comfy wifi excellent ','_comfort_be _small_( _would_expect _expect_) _pretty_ideal _ideal_, _come_with _other_you _need_, _comfort_be _comfy_and _wifi_be _excellent_. ',false
17659,'go tokyo spend other comfort happily relax day want ','_go_to _tokyo_to _spend_time _other_in _comfort_, _happily_relax _relax_all _day_if _want_to ',false
17660,'bakery run old personel next comfort great other dinner ','_bakery_run _run_by _old_lady _personel_next _next_door _comfort_be _great_for _other_/ _dinner_! ',false
17661,'main cleanliness open major fire escape open escape mean bit hot stuffy ','_main_window _cleanliness_do _open_( _major_fire _fire_escape _escape_and _open_to _escape_) _mean_it _bit_hot _hot_and _stuffy_. ',false
17662,'figure air humidifier good could english explanation rather google manual ','_figure_out _air_humidifier _humidifier_it _good_, _could_have _english_explanation _explanation_rather _rather_than _google_for _manual_. ',false
17712,'good ','_good_. ',false
17713,'location ','',false
17728,'good ','_good_. ',false
17729,'double comfort little tiny ','_double_room _comfort_a _little_tiny ',false
17744,'good ','_good_. ',false
17745,'like property comfort ','_like_the _property_and _comfort_. ',true
17746,'other ','',false
17768,'good ','_good_. ',false
17769,'equipment good position offer many personel locate beautiful location ','_equipment_have _good_position _position_, _offer_many _many_service _personel_and _locate_in _beautiful_area _location_. ',false
17770,'personel nice speak sufficient level english help us need ','_personel_be _nice_, _speak_at _sufficient_level _level_in _english_and _help_us _us_when _need_. ',false
17771,'double comfort sleep small ','_double_room _comfort_where _sleep_be _small_. ',false
17772,'really possible keep luggage open go toilet other ','_really_it _possible_to _keep_our _luggage_open _open_and _go_to _toilet_at _other_. ',false
17773,'cleanliness could open ','_cleanliness_could _could_not _open_. ',false
17774,'suggest other equipment #crd# #crd# night honestly ','_suggest_to _other_in _equipment_for _#crd#_or _#crd#_night _night_honestly _honestly_. ',false
17824,'okay kind price ','_okay_for _kind_of _price_. ',false
17825,'other good ','_other_be _good_. ',false
17826,'0 equipment excellent ','_0_/ _equipment_be _excellent_. ',false
17827,'location location around corner ','_location_station _location_just _around_the _corner_. ',false
17828,'comfort small ','_comfort_small _small_. ',false
17829,'lift slow ','_lift_slow _slow_. ',true
17830,'many people reception ','_many_people _people_at _reception_. ',false
17831,'other other good ','_other_in _other_be _good_. ',false
17832,'allow early 0 pm ','_allow_early _early_as _0_pm _pm_. ',false
17896,'excellent ','_excellent_. ',false
17897,'price price stone throw tawaramachi mrt location 15walk asakusa shrine ','_price_for _price_, _stone_throw _throw_to _tawaramachi_mrt _mrt_station _location_, _15walk_to _asakusa_shrine _shrine_. ',false
17898,'perfect price pay ','_perfect_for _price_u _pay_. ',false
17899,'front desk didn ','_front_desk _desk_didn _didn_? ',false
17900,'ft allow other early arrive equipment 0 pm due morning flight despite comfort available ','_ft_allow _allow_me _other_in _early_as _arrive_hotel _equipment_at _0_pm _pm_due _due_to _morning_flight _flight_, _despite_there _comfort_available _available_. ',false
17901,'personel ask extra 0 yen per comfort early other think price personel ','_personel_ask _ask_for _extra_0 _0_yen _yen_per _per_room _comfort_for _early_check _other_in _think_be _price_, _personel_. ',false
17902,'','',false
17903,'fve try request booking little thing tarnish credit ','_fve_try _try_request _request_during _booking_but _little_thing _thing_tarnish _tarnish_the _credit_. ',false
17960,'good ','_good_. ',false
17961,'good position ','_good_position _position_. ',false
17962,'fast other ','_fast_check _other_in ',false
17963,'people nice ','_people_be _nice_. ',false
17964,'comfort clean ','_comfort_be _clean_. ',false
17965,'comfort small comfort soft ','_comfort_be _small_and _comfort_be _soft_. ',false
17966,'other simple ','_other_be _simple_. ',false
18016,'good ','_good_. ',false
18017,'nice equipment convenient location close sight asakusa ','_nice_hotel _equipment_in _convenient_location _location_, _close_to _sight_of _asakusa_. ',true
18018,'complimentary equipment great bonus day sightseeing ','_complimentary_spa _equipment_a _great_bonus _bonus_after _day_of _sightseeing_. ',true
18019,'comfort small side ','_comfort_on _small_side _side_. ',false
18020,'other include limited version available next comfort equipment ','_other_not _include_, _limited_version _version_available _available_at _next_door _comfort_restaurant _equipment_. ',false
18056,'good ','_good_. ',false
18057,'good thing span rest good nothing special ','_good_thing _thing_be _span_, _rest_be _good_but _nothing_special _special_. ',true
18058,'comfort comfort small wardrobe ','_comfort_of _comfort_be _small_, _wardrobe_. ',false
18080,'clean equipment offer privacy other much cheap tokyo ','_clean_hotel _equipment_that _offer_privacy _privacy_, _other_for _much_cheap _cheap_in _tokyo_. ',false
18081,'easy location location great location taito ku ','_easy_to _location_from _location_and _great_location _location_in _taito_- _ku_. ',false
18082,'big comfy comfort big tv nice private comfort ','_big_comfy _comfy_bed _comfort_, _big_tv _tv_, _nice_private _private_bathroom _comfort_. ',false
18083,'easy other komeda other shop connect lobby ','_easy_check _other_in _komeda_coffee _other_shop _shop_connect _connect_to _lobby_. ',false
18084,'bit pricey compare economy option tokyo ','_bit_pricey _pricey_compare _compare_to _economy_option _option_in _tokyo_. ',false
18085,'public equipment top floor allow people tattoo enter antiquated restriction make sense equipment fill foreign traveler ','_public_bath _equipment_on _top_floor _floor_do _allow_people _people_with _tattoo_to _enter_, _antiquated_restriction _restriction_that _make_sense _sense_in _equipment_fill _fill_with _foreign_traveler _traveler_. ',false
18128,'clean comfort comfy comfort chic environment ','_clean_room _comfort_, _comfy_pillow _comfort_, _chic_environment _environment_. ',false
18129,'hot equipment location separate personel man ','_hot_bath _equipment_area _location_, _separate_for _personel_and _man_. ',false
18130,'tokyo sized comfort queen comfort amenity price price ','_tokyo_sized _sized_room _comfort_with _queen_bed _comfort_but _amenity_and _price_for _price_. ',false
