@relation Komfort

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
19082,'business fine ','_business_, _fine_. ',false
19132,'price price unbeatable great equipment equipment ','_price_/ _price_unbeatable _unbeatable_, _great_spa _equipment_( _equipment_) ',false
19133,'onsens open late wonderful ','_onsens_be _open_late _late_and _wonderful_. ',false
19134,'personel s outdoor equipment location skytree tower man s personel s onsens include jacuzzi ','_personel_s _s_outdoor _outdoor_onsen _equipment_have _location_of _skytree_tower _tower_and _man_s _s_and _personel_s _s_onsens _onsens_include _include_a _jacuzzi_. ',false
19135,'price location unbeatable ','_price_and _location_be _unbeatable_. ',false
19136,'comfort incredibly small expect make work ','_comfort_be _incredibly_small _small_but _expect_that _make_it _work_. ',true
19137,'comfort could use #crd# luggage stand make use chair #crd# stick bag foot comfort ','_comfort_could _could_have _use_#crd# _#crd#_luggage _luggage_stand _stand_but _make_do _use_the _chair_for _#crd#_and _stick_the _bag_at _foot_of _comfort_. ',false
19138,'would nice able open cleanliness ','_would_have _nice_to _able_to _open_the _cleanliness_too ',true
19172,'exceptional ','_exceptional_. ',false
19173,'good location easy other in-out ','_good_location _location_, _easy_to _other_in-out _in-out_. ',false
19174,'comfort comfort quite small ','_comfort_of _comfort_be _quite_small _small_. ',true
19196,'great neighbourhood excellent location ','_great_neighbourhood _neighbourhood_excellent _excellent_access _location_. ',false
19197,'osen equipment wonderful ','_osen_bath _equipment_be _wonderful_. ',false
19198,'extra comfort ','_extra_pillow ',false
19220,'excellent ','_excellent_. ',false
19221,'great location good equipment nice equipment ','_great_location _location_, _good_facility _equipment_, _nice_bath _equipment_. ',true
19222,'crowded morning impersonal ','_crowded_in _morning_impersonal ',false
19252,'nice equipment good location ','_nice_hotel _equipment_in _good_location _location_. ',false
19253,'clean good location minute walk location location fast wifi necessary equipment provided clean personel leave clean cleanliness new set cosmetic front comfort even ','_clean_good _good_location _location_, _minute_walk _walk_to _location_station _location_fast _fast_internet _wifi_all _necessary_facility _equipment_provided _provided_clean _clean_lady _personel_be _leave_clean _clean_towel _cleanliness_and _new_set _set_of _cosmetic_in _front_of _comfort_even _even_when ',false
19254,'disturb ','_disturb_? ',false
19255,'hang comfort ','_hang_on _comfort_. ',false
19256,'comfort small hard move inside open luggage comfort tiny ','_comfort_be _small_, _hard_to _move_inside _inside_when _open_your _luggage_bathroom _comfort_be ',true
19280,'good ','_good_. ',false
19281,'open cleanliness even little bit get fresh air hallway cold ','_open_the _cleanliness_even _even_a _little_bit _bit_to _get_a _fresh_air _air_the _hallway_be ',true
19296,'would definitely come back next other ','_would_definitely _definitely_come _come_back _back_for _next_stay _other_. ',false
19297,'equipment super relaxing refreshing good quality amenity add ','_equipment_be _super_relaxing _relaxing_and _refreshing_and _good_quality _quality_of _amenity_to _add_to ',true
19320,'nice equipment sleep much ','_nice_place _equipment_to _sleep_, _much_more ',false
19321,'nice equipment actually hot equipment ','_nice_spa _equipment_( _actually_only _hot_bath _equipment_) ',false
19322,'comfort pretty small ','_comfort_be _pretty_small _small_. ',true
19323,'hard even put suitcase somewhere ','_hard_to _even_put _put_the _suitcase_somewhere _somewhere_. ',false
19348,'good ','_good_. ',false
19349,'quite shocked find apa distribute fascist propaganda masquerade theoretical history comfort ','_quite_shocked _shocked_to _find_that _apa_distribute _distribute_fascist _fascist_propaganda _propaganda_masquerade _masquerade_as _theoretical_history _history_ _comfort_. ',false
19350,'highlight nanking massacre never happened like comfort personel western conspiracy japan need re-militarize build offensive power etc. highly offend slightly nauseous spend price ','_highlight_: _nanking_massacre _massacre_never _never_happened _happened_, _like_comfort _comfort_woman _personel_this _western_conspiracy _conspiracy_; _japan_need _need_to _re-militarize_and _build_offensive _offensive_power _power_, _etc._highly _highly_offend _offend_and _slightly_nauseous _nauseous_to _spend_my _price_there ',false
19372,'exceptional ','_exceptional_. ',false
19373,'great hot equipment ','_great_hot _hot_spa _equipment_. ',false
19374,'other ok bit expensive small meal ','_other_be _ok_, _bit_expensive _expensive_for _small_meal ',false
19392,'excellent ','_excellent_. ',false
19393,'mattress poor condition comfort thin ','_mattress_be _poor_condition _condition_and _comfort_be _thin_. ',true
19424,'good ','_good_. ',false
19425,'nice equipment right front location make transportation convenient ','_nice_place _equipment_right _right_in _front_of _location_make _make_transportation _transportation_very _convenient_. ',false
19426,'minute walk sensoji temple ueno location ','_minute_walk _walk_to _sensoji_temple _temple_, _ueno_station _location_. ',false
19427,'equipment great equipment relax long day ','_equipment_be _great_place _equipment_to _relax_after _long_day _day_. ',false
19428,'however comfort bit small even #crd# people ','_however_the _comfort_be _bit_too _small_even _even_for _#crd#_people _people_. ',true
19429,'barely enough comfort unpack luggage ','_barely_have _enough_space _comfort_to _unpack_our _luggage_. ',false
19460,'excellent ','_excellent_. ',false
19461,'good location near location ','_good_location _location_, _near_subway _location_. ',false
19462,'drinking other comfort ','_drinking_water _other_in ',true
19484,'wonderful ','_wonderful_. ',false
19485,'equipment clean friendly ','_equipment_be _clean_and _friendly_. ',false
19486,'comfort extremely small ','_comfort_be _extremely_small ',true
19520,'pleasant other really enjoy comfortable comfort .. ','_pleasant_stay _other_and _really_enjoy _enjoy_the _comfortable_bed _comfort_.. ',true
19521,'convenient location ','_convenient_for _location_. ',false
19522,'comfort clean quiet ','_comfort_very _clean_and _quiet_. ',true
19523,'comfort comfortable ','_comfort_very _comfortable_. ',true
19524,'thick duvet supply ','_thick_duvet _duvet_be _supply_. ',false
19525,'need occupy lot comfort ','_need_it _occupy_a _lot_of _comfort_. ',false
19556,'good ','_good_. ',false
19557,'','',false
19558,'','',false
19596,'good price ','_good_value _price_. ',false
19597,'great location ','_great_location _location_. ',false
19598,'great equipment ','_great_onsen _equipment_. ',false
19599,'comfortable comfort ','_comfortable_bed _comfort_. ',true
19600,'ac work #ord# night ','_ac_not _work_for _#ord#_night _night_. ',true
19601,'charged 0 lose comfort card ','_charged_0 _0_$ _lose_door _comfort_card _card_. ',false
19602,'poor sound proofing ','_poor_sound _sound_proofing _proofing_. ',true
19656,'wonderful ','_wonderful_. ',false
19657,'location right next train location close temple attraction location ','_location_be _right_next _next_to _train_station _location_, _close_to _temple_attraction _attraction_area _location_. ',false
19658,'clean great indoor outdoor equipment ','_clean_, _great_indoor _indoor_and _outdoor_onsen _equipment_. ',false
19659,'personel helpful ','_personel_be _helpful_. ',false
19660,'other hybrid self other system involve front desk associate ','_other_in _hybrid_self _self_check _other_- _system_which _involve_a _front_desk _desk_associate _associate_. ',false
19661,'','',false
19662,'ft find efficient normal guest click button big screen pick key issue machine ','_ft_find _find_it _efficient_than _normal_to _guest_click _click_a _button_on _big_screen _screen_and _pick_up _key_issue _issue_by _machine_. ',false
19663,'instead take away excellent hospitality personal touch japan usually offer ','_instead_, _take_away _away_the _excellent_hospitality _hospitality_and _personal_touch _touch_that _japan_usually _usually_offer _offer_. ',false
19704,'good ','_good_. ',false
19705,'location near elevator tawaramachi location ','_location_be _near_to _elevator_to _tawaramachi_station _location_. ',false
19706,'rain other least quickly get location via elevator ','_rain_time _other_, _least_you _quickly_get _get_to _location_via _via_the _elevator_. ',false
19707,'nothing ','',false
19740,'excellent ','_excellent_. ',false
19741,'comfort comfortable ','_comfort_be _comfortable_. ',true
19742,'comfort small flat ','_comfort_be _small_and _flat_. ',true
19743,'ask extra comfort tell extra ','_ask_for _extra_pillow _comfort_they _tell_me _extra_. ',false
19744,'tv 0 free channel #crd# japanese ','_tv_only _0_free _free_channel _channel_, _#crd#_in _japanese_. ',false
19772,'exactly need other sure ','_exactly_what _need_- _other_again _sure_. ',false
19773,'althou comfort little small expect really close senso ji temple great asakusa awsomeness def other other simple delish perfectly sized thanks ','_althou_room _comfort_be _little_small _small_we _expect_that _really_close _close_to _senso_- _ji_temple _temple_and _great_asakusa _asakusa_awsomeness _awsomeness_- _def_stay _other_again _other_be _simple_but _delish_and _perfectly_sized _sized_- _thanks_! ',true
19774,'say comfort bit small expect clean personel fantastic ','_say_the _comfort_be _bit_small _small_but _expect_that _clean_and _personel_be ',true
19808,'really enjoy other ','_really_enjoy _enjoy_my _other_here ',false
19809,'meet expectation ','_meet_all _expectation_. ',false
19810,'location fantastic ','_location_be _fantastic_! ',false
19811,'front desk okay particularly like electronic other process ','_front_desk _desk_be _okay_, _particularly_like _like_the _electronic_check _other_- _process_. ',false
19812,'enjoy grand equipment well ','_enjoy_the _grand_spa _equipment_as _well_. ',false
19813,'other seem like price price opt option ','_other_do _seem_like _like_value _price_for _price_to _opt_for _option_. ',false
19844,'good ','_good_. ',false
19845,'near location location ','_near_subway _location_station _location_! ',false
19846,'excellent ','',false
19868,'convenient equipment short term other ','_convenient_hotel _equipment_for _short_term _term_stay _other_. ',false
19869,'personel friendly helpful nice equipment convenient location explore asakusa ueno location ','_personel_friendly _friendly_and _helpful_- _nice_onsen _equipment_- _convenient_location _location_to _explore_asakusa _asakusa_and _ueno_area _location_. ',false
19870,'wait other elevator long comfort rather small would other short 0 day visit long ','_wait_time _other_for _elevator_too _long_- _comfort_be _rather_small _small_( _would_stay _other_again _short_0 _0_day _day_visit _visit_, _long_) ',true
19916,'love other ','_love_our _other_here ',false
19917,'personel make huge difference ','_personel_make _make_a _huge_difference _difference_! ',false
19918,'helpful ','_helpful_! ',false
19919,'other ','_other_! ',false
19920,'personel exceptional ','_personel_be _exceptional_! ',false
19921,'help us leave price comfort despite us other day ','_help_us _us_when _leave_our _price_in _comfort_despite _despite_us _us_check _other_out _day_. ',false
19922,'cleaner also friendly ','_cleaner_be _also_very _friendly_: ',false
19923,'size comfort ','_size_of _comfort_. ',false
19924,'comfort ','_comfort_? ',false
20076,'pleasant other ','_pleasant_stay _other_. ',false
20077,'great round travel ','_great_for _round_travel _travel_. ',false
20078,'comfort amenity comfortable since travel alone day long ','_comfort_and _amenity_be _comfortable_since _since_i _travel_alone _alone_and _day_long _long_. ',true
20079,'couldn ','_couldn_? ',false
20080,'ft imagine other #crd# people though ','_ft_imagine _imagine_stay _other_with _#crd#_people _people_though _though_. ',false
20081,'problem size comfort 0 cm sleep fine ','_problem_with _size_of _comfort_( _0_cm _cm_) _sleep_fine _fine_. ',false
20082,'clean cleanliness comfort supply everyday ','_clean_towel _cleanliness_and _comfort_supply _supply_everyday _everyday_. ',false
20083,'disturbance guest ','_disturbance_of _guest_. ',false
20084,'evening wasn ','_evening_it _wasn_? ',false
20085,'ft madhouse ','_ft_a _madhouse_. ',false
20086,'isn ','_isn_? ',false
20087,'ft bad thing ','_ft_a _bad_thing _thing_if ',false
20088,'fre interested nightlife ','_fre_not _interested_in _nightlife_. ',false
20089,'','',false
20090,'f nice stroll around location visit senso ji ','_f_nice _nice_to _stroll_around _around_the _location_and _visit_senso _senso_- _ji_. ',false
20091,'equipment generally serve last meal around 0 ','_equipment_generally _generally_serve _serve_their _last_meal _meal_around _around_0 _0_. ',false
20092,'','',false
20093,'fd let store luggage other could roam around ','_fd_let _let_me _store_my _luggage_before _other_in _could_roam _roam_around _around_. ',false
20094,'equipment offer thing laundry vend machine public equipment tattoo ','_equipment_offer _offer_thing _thing_such _laundry_, _vend_machine _machine_and _public_bath _equipment_( _tattoo_) ',false
20095,'','',false
20096,'fs other house attach equipment close 0 ','_fs_a _other_house _house_attach _attach_to _equipment_which _close_at _0_. ',false
20097,'travel location popular attraction doable ','_travel_distance _location_to _popular_attraction _attraction_be _doable_. ',false
20098,'wouldn ','_wouldn_? ',false
20099,'ft recommend ','_ft_recommend _recommend_it ',false
20100,'fd like repeatedly visit west side tokyo shinjuku shibuya etc ','_fd_like _like_to _repeatedly_visit _visit_the _west_side _side_of _tokyo_( _shinjuku_, _shibuya_etc _etc_) ',false
20101,'plan trip could explore ueno tokyo central ginza ','_plan_the _trip_so _could_explore _explore_ueno _ueno_/ _tokyo_central _central_/ _ginza_. ',false
20102,'jr line 0 min walk ','_jr_line _line_be _0_min _min_walk _walk_. ',false
20103,'location across street ','_location_be _across_the _street_. ',false
20104,'didn ','_didn_? ',false
20105,'ft like other since personel behind desk feel rather rushed agitated ','_ft_like _like_the _other_in _since_the _personel_behind _behind_the _desk_feel _feel_rather _rather_rushed _rushed_and _agitated_. ',false
20106,'give explanation comfort amenity around equipment ','_give_no _explanation_about _comfort_or _amenity_in _around_the _equipment_. ',false
20228,'nice location fantastic suroundings ','_nice_location _location_with _fantastic_suroundings _suroundings_. ',false
20229,'location nice practical ','_location_be _nice_and _practical_. ',false
20230,'overall equipment good ','_overall_hotel _equipment_be _good_. ',false
20231,'equipment near location location ','_equipment_so _near_to _location_station _location_. ',false
20232,'critical strange personel speak english ','_critical_and _strange_be _personel_not _speak_english _english_. ',false
20233,'essential front desk personel speak english ','_essential_that _front_desk _desk_staff _personel_should _speak_english _english_. ',false
20234,'believe must condition #url# ','_believe_this _must_condition _condition_for _#url#_. ',false
20296,'nice equipment close location ','_nice_hotel _equipment_close _close_to _location_. ',false
20297,'much equipment inside ','_much_facility _equipment_inside _inside_. ',false
20298,'clean comfort good location close location around 0 ','_clean_room _comfort_, _good_location _location_very _close_to _location_( _around_0 _0_m ',false
20299,'equipment fine ','_equipment_be _fine_. ',false
20300,'overall equipment nice modern ','_overall_, _equipment_be _nice_and _modern_. ',false
20301,'comfort definitely small almost impossible tidy suitcase except use small desk ','_comfort_be _definitely_too _small_: _almost_impossible _impossible_to _tidy_the _suitcase_except _except_use _use_the _small_) _desk_. ',true
20302,'other possible nearby equipment limited other rather expensive ','_other_be _possible_in _nearby_restaurant _equipment_, _limited_choice _other_and _rather_expensive _expensive_. ',false
20303,'almost equipment equipment instance #crd# beverage dispenser limit other beverage ','_almost_no _equipment_in _equipment_, _instance_only _#crd#_beverage _beverage_dispenser _dispenser_, _limit_choice _other_of _beverage_. ',false
20304,'together fully confortable ','_together_, _fully_confortable _confortable_. ',false
20305,'wifi connection slow ','_wifi_connection _connection_be _slow_. ',false
20344,'wonderful ','_wonderful_. ',false
20345,'helpful personel clean comfort well equip ','_helpful_staff _personel_, _clean_room _comfort_, _well_equip ',true
20364,'exceptional ','_exceptional_. ',false
20365,'train location tawarimachi close 0 across street walk location asakusa kaminarimon gate ','_train_station _location_tawarimachi _tawarimachi_be _close_by _0_be _across_the _street_, _walk_distance _location_to _asakusa_kaminarimon _kaminarimon_gate _gate_. ',false
20366,'small closet comfort expect still manageable ','_small_, _closet_space _comfort_but _expect_but _still_manageable ',true
20392,'great comfort great price ','_great_room _comfort_for _great_price _price_. ',true
20393,'personel great help ','_personel_be _great_help _help_! ',false
20394,'small issue comfort comfort give care attention make us happy ','_small_issue _issue_with _comfort_door _comfort_and _give_all _care_and _attention_to _make_us _us_happy _happy_! ',false
20395,'nothing bad say ','_nothing_bad _bad_to _say_! ',false
20424,'great equipment ','_great_hotel _equipment_. ',false
20425,'localization really good ','_localization_be _really_good _good_! ',false
20426,'infrastructure awesome really good other equipment ','_infrastructure_be _awesome_and _really_good _good_time _other_in _equipment_! ',false
20427,'personel also nice payment really simple use international credit card ','_personel_be _also_very _nice_and _payment_be _really_simple _simple_use _use_an _international_credit _credit_card _card_. ',false
20452,'good ','_good_. ',false
20453,'reception friendly helpful ','_reception_be _friendly_& _helpful_. ',false
20454,'other need wait till pm ','_other_in _need_to _wait_till _till_0 ',false
20476,'great ','_great_! ',false
20477,'near location statio ','_near_subway _location_statio _statio_. ',false
20478,'little expensive ','_little_too ',false
20524,'great other ','_great_stay _other_! ',false
20525,'thank ','_thank_you ',false
20526,'front desk personel friendly helpful ','_front_desk _desk_staff _personel_be _friendly_and _helpful_. ',false
20527,'equipment easy locate minute walk location location ','_equipment_be _easy_to _locate_and _minute_walk _walk_to _location_station _location_. ',false
20528,'location convenient near yoshinoya 0 greek eatery ','_location_be _convenient_and _near_yoshinoya _yoshinoya_, _0_, _greek_eatery _eatery_. ',false
20529,'pajama set comfort available us great ','_pajama_set _set_in _comfort_available _available_to _us_be _great_! ',false
20530,'comfort small ','_comfort_be _small_. ',true
20531,'little comfort luggage ','_little_space _comfort_for _luggage_. ',true
20532,'comfort flat expect ','_comfort_be _flat_and _expect_. ',true
20588,'pleasant equipment other ','_pleasant_hotel _equipment_to _other_in ',false
20589,'environment #ord# floor private quiet ','_environment_( _#ord#_floor _floor_) _private_and _quiet_. ',true
20590,'wifi weak ','_wifi_be _weak_. ',false
20591,'other work well ','_other_it _work_well _well_. ',false
20592,'other level 0 high floor ','_other_at _level_0 _0_( _high_floor _floor_) ',false
20593,'comfort also soft though still confortable side ','_comfort_be _also_too _soft_for _though_it _still_on _confortable_side _side_. ',true
20594,'comfort even small usual small double comfort comfort equipment japan ','_comfort_be _even_small _small_than _usual_small _small_double _double_bed _comfort_room _comfort_in _equipment_in _japan_. ',true
20628,'good ','_good_. ',false
20629,'personel ','_personel_. ',false
20630,'comfort size ','_comfort_size ',false
20716,'new equipment ','_new_hotel _equipment_. ',false
20717,'good location ','_good_location _location_. ',false
20718,'great hot equipment ','_great_hot _hot_bath _equipment_. ',false
20719,'small comfort ','_small_room _comfort_. ',true
20720,'good location near asakusa close ginza line ','_good_location _location_near _near_asakusa _asakusa_and _close_to _ginza_line _line_. ',false
20721,'new equipment ','_new_hotel _equipment_. ',false
20722,'comfort small ','_comfort_be _small_. ',true
20723,'personel helpful ','_personel_helpful _helpful_. ',false
20724,'good thing equipment modern equipment hot equipment #ord# floor ','_good_thing _thing_about _equipment_be _modern_onsen _equipment_( _hot_bath _equipment_) _#ord#_floor _floor_. ',false
20725,'#crd# big equipment #crd# inside #crd# outside ','_#crd#_big _big_pool _equipment_, _#crd#_inside _inside_, _#crd#_outside _outside_. ',false
20726,'make difference ','_make_the _difference_for ',false
20727,'comfort small ','_comfort_very _small_. ',true
20728,'wardrobe ','_wardrobe_. ',true
20729,'change comfort #ord# #crd# couldn ','_change_my _comfort_because _#ord#_#crd# _#crd#_you _couldn_? ',false
20730,'ft open cleanliness ','_ft_open _open_the _cleanliness_. ',true
20731,'comfort change problem ','_comfort_change _change_no _problem_. ',false
20732,'equipment ','_equipment_. ',false
20733,'entrance location always crowd guest tourist ','_entrance_area _location_always _always_crowd _crowd_, _guest_be _tourist_. ',false
20734,'other cafe next comfort ','_other_at _cafe_next _next_door _comfort_. ',false
20812,'exceptional ','_exceptional_. ',false
20813,'personel lovely friendly polite ','_personel_be _lovely_, _friendly_and _polite_! ',false
20814,'public equipment #ord# floor super nice ','_public_bath _equipment_on _#ord#_floor _floor_be _super_nice _nice_! ',false
20815,'hygenic clean equipment ','_hygenic_and _clean_hotel _equipment_. ',false
20816,'toilet comfort quite close wall feel bit cramped ','_toilet_in _comfort_be _quite_close _close_to _wall_, _feel_a _bit_cramped _cramped_. ',false
20840,'nice quite neighborhood good location equipment ','_nice_, _quite_neighborhood _neighborhood_and _good_location _location_hotel _equipment_. ',false
20841,'location ','',false
20868,'brilliant ','_brilliant_! ',false
20869,'excellent location close location ','_excellent_location _location_, _close_to _location_. ',false
20870,'clean friendly personel ','_clean_, _friendly_staff _personel_. ',false
20871,'comfort standard tokyo size little small ','_comfort_be _standard_tokyo _tokyo_size _size_- _little_small _small_. ',true
20872,'comfort uncomfortable ','_comfort_uncomfortable _uncomfortable_! ',true
20904,'great ','_great_. ',false
20905,'equipment hot equipment ','_equipment_and _hot_bath _equipment_. ',false
20906,'would appreciate small comfort daugther even year old ','_would_appreciate _appreciate_a _small_bed _comfort_for _daugther_even _even_if _year_old _old_. ',true
20907,'realise book comfort #crd# comfort people add option ','_realise_when _book_the _comfort_there _#crd#_bed _comfort_for _people_, _add_option _option_. ',false
20936,'exceptional ','_exceptional_. ',false
20937,'location good comfort small extremely clean tidy large 0 tv ','_location_be _good_, _comfort_be _small_but _extremely_clean _clean_& _tidy_with _large_0 _0_ _tv_. ',true
20938,'good deal around 0 usd per night ','_good_deal _deal_for _around_0 _0_usd _usd_per _per_night _night_. ',false
20939,'nil ','',false
20968,'excellent ','_excellent_. ',false
20969,'great location convenient go location location often ','_great_location _location_, _convenient_if _go_to _location_station _location_often _often_. ',false
20970,'close convenient store ','_close_to _convenient_store _store_! ',false
20971,'clean small comfort ','_clean_but _small_room _comfort_. ',true
21008,'good ','_good_. ',false
21009,'clean location excellent ','_clean_, _location_be _excellent_. ',false
21010,'small comfort small cruiseship ','_small_bathroom _comfort_, _small_than _cruiseship_. ',true
21011,'small comfort equipment store luggage ','_small_room _comfort_over _equipment_to _store_our _luggage_. ',true
21012,'backpack fine ','_backpack_you _fine_. ',false
21013,'allow tattoo public equipment ','_allow_tattoo _tattoo_in _public_bath _equipment_. ',false
21052,'good ','_good_. ',false
21053,'personel !! ','_personel_!! ',false
21054,'professional helpful friendly ','_professional_, _helpful_and _friendly_. ',false
21055,'air condition !! ','_air_condition _condition_!! ',true
21056,'portable air condition !! ','_portable_air _air_condition _condition_!! ',false
21084,'enjoy other ','_enjoy_my _other_. ',true
21085,'location excellent ','_location_be _excellent_. ',false
21086,'comfort small luggage ','_comfort_be _small_for _luggage_. ',true
21108,'good ','_good_. ',false
21109,'comfort soft low ','_comfort_very _soft_and _low_. ',true
21110,'ask could get ','_ask_for _could_only _get_0 ',false
21132,'good ','_good_. ',false
21133,'great proximity location clean comfort good equipment ','_great_proximity _proximity_to _location_, _clean_room _comfort_with _good_facility _equipment_. ',false
21134,'small comfort really nowhere store luggage ','_small_room _comfort_with _really_nowhere _nowhere_to _store_luggage ',true
21152,'exceptional ','_exceptional_. ',false
21153,'location clean ','_location_and ',false
21176,'good ','_good_. ',false
21177,'equipment near location asakusa location ','_equipment_be _near_subway _location_and _asakusa_area _location_. ',false
21178,'plan visit nikko world heritage equipment comfortable us travel narita location visit nikko ','_plan_to _visit_nikko _nikko_world _world_heritage _heritage_, _equipment_be _comfortable_to _us_for _travel_to _narita_airport _location_after _visit_nikko _nikko_. ',false
21179,'comfort small washing machine equipment location comfortable use ','_comfort_be _small_and _washing_machine _machine_be _equipment_area _location_which _comfortable_while _use_. ',true
21216,'great location small comfort nt tattoo .. ','_great_location _location_, _small_room _comfort_and _nt_have _tattoo_.. ',true
21217,'really central nice personel ','_really_central _central_and _nice_staff _personel_! ',false
21218,'terrible comfort small comfort mostly anoying nt use public equipment tattoo ','_terrible_pillow _comfort_, _small_room _comfort_and _mostly_anoying _anoying_you _nt_use _use_the _public_bath _equipment_if _tattoo_! ',true
21219,'think say website ','_think_that _say_on _website_! ',false
21220,'dissapointed see notice small leaflet comfort ','_dissapointed_when _see_the _notice_on _small_leaflet _leaflet_in _comfort_! ',false
21221,'really look forward .. ','_really_look _look_forward _forward_to ',false
21268,'clean small bit claustrophobic ','_clean_, _small_and _bit_claustrophobic _claustrophobic_. ',false
21269,'clean modern comfort ','_clean_and _modern_room _comfort_. ',true
21270,'personel friendly ','_personel_be _friendly_. ',false
21271,'nice neighborhood location ','_nice_neighborhood _neighborhood_and _location_. ',false
21272,'comfort small cleanliness open feel claustrophobic air dry warm ','_comfort_be _small_, _cleanliness_do _open_, _feel_claustrophobic _claustrophobic_and _air_be _dry_and _warm_. ',true
21273,'airconditioning way big small comfort cold get fresh air ','_airconditioning_be _way_to _big_for _small_room _comfort_, _cold_to _get_some _fresh_air _air_. ',true
21274,'comfort flat hard cause neck trouble ','_comfort_be _flat_and _hard_, _cause_neck _neck_trouble _trouble_for ',true
21308,'perfect location base ','_perfect_location _location_as _base_. ',false
21309,'varied other menu ','_varied_breakfast _other_menu _menu_. ',false
21310,'ie different other choises ','_ie_more _different_egg _other_choises ',false
21356,'good ','_good_. ',false
21357,'','',false
21358,'fs little bit small comfort compare last equipment live last other also asakuasa location ','_fs_a _little_bit _bit_small _small_in _comfort_compare _compare_to _last_hotel _equipment_i _live_last _last_time _other_( _also_in _asakuasa_area _location_) ',true
21359,'','',false
21360,'fs acceptable since many japanese equipment size ','_fs_acceptable _acceptable_since _since_many _many_japanese _japanese_hotel _equipment_be _size_. ',false
21361,'personel communicate english almost ','_personel_can _communicate_with _english_( _almost_can ',false
21362,'f somehow problematic ','_f_somehow _somehow_problematic _problematic_. ',false
21363,'overall ','_overall_it ',false
21364,'fs nice other other asakusa ','_fs_a _nice_choice _other_to _other_in _asakusa_. ',false
21404,'good ','_good_. ',false
21405,'clean neat comfort comfort amazingly comfortable equipment nice ','_clean_and _neat_room _comfort_, _comfort_amazingly _amazingly_comfortable _comfortable_, _equipment_be _nice_too ',true
21406,'personel really friendly other process feel like department store ','_personel_really _really_not _friendly_check _other_in _process_feel _feel_like _like_department _department_store ',false
21440,'great location inflexible storage equipment ','_great_location _location_but _inflexible_with _storage_facility _equipment_. ',false
21441,'great location ','_great_location _location_. ',false
21442,'convenient ','_convenient_. ',false
21443,'shock disappoint equipment refuse store luggage overnight even though go other next day ','_shock_and _disappoint_that _equipment_refuse _refuse_to _store_our _luggage_overnight _overnight_even _even_though _though_we _go_to _other_in _next_day _day_. ',false
21444,'ended drag heavy luggage way store tokyo location day weekend away ','_ended_up _drag_our _heavy_luggage _luggage_all _way_and _store_them _tokyo_station _location_for _day_when _weekend_away _away_in ',false
21445,'hoku ','_hoku_. ',false
21476,'good ','_good_. ',false
21477,'nice open equipment ','_nice_with _open_spa _equipment_. ',false
21478,'small comfort ','_small_room ',true
21548,'exceptional ','_exceptional_. ',false
21549,'location great quite close ueno location sightseeing well asakusa ','_location_be _great_, _quite_close _close_to _ueno_area _location_where _sightseeing_, _well_as _asakusa_. ',false
21550,'although comfort tiny other need plenty amenity renew day ','_although_the _comfort_be _tiny_, _other_we _need_with _plenty_of _amenity_renew _renew_each _day_. ',true
21551,'other long would able enjoy coin laundry onsite equipment ','_other_long _long_we _would_have _able_to _enjoy_the _coin_laundry _laundry_and _onsite_bath _equipment_. ',false
21552,'easy find good equipment other beginning trip jet lag ','_easy_to _find_, _good_place _equipment_to _other_at _beginning_of _trip_while _jet_- _lag_. ',false
21553,'microfridge make easy keep combini other drink ready go morning green other instant other available use electric kettle ','_microfridge_make _make_it _easy_to _keep_combini _combini_food _other_and _drink_ready _ready_to _go_in _morning_, _green_tea _other_and _instant_coffee _other_available _available_for _use_with _electric_kettle _kettle_. ',true
21554,'comfort quite small well design noticeable might expect ','_comfort_be _quite_small _small_, _well_design _design_it _noticeable_as _might_expect _expect_. ',true
21555,'difficult eat drink hot beverage other #crd# us comfort #crd# chair ','_difficult_to _eat_and _drink_hot _hot_beverage _beverage_at _other_with _#crd#_of _us_in _comfort_, _#crd#_chair _chair_. ',true
21556,'us always eat sit comfort ','_us_always _always_have _eat_while _sit_on _comfort_. ',false
21557,'comfort standard american full size comfort fine #crd# small people like us might uncomfortable use queen comfort equipment comfort ','_comfort_be _standard_american _american_full _full_- _size_bed _comfort_, _fine_for _#crd#_small _small_people _people_like _like_us _us_but _might_be _uncomfortable_for _use_to _queen_bed _comfort_in _equipment_room _comfort_. ',true
21558,'#crd# side open #crd# use comfort #crd# crawl get comfort get use toilet ','_#crd#_side _side_be _open_so _#crd#_be _use_the _comfort_#crd# _#crd#_of _crawl_over _get_in _comfort_( _get_out _use_the _toilet_) ',false
21559,'little comfort suitcase fortunately travel carry much luggage ','_little_room _comfort_for _suitcase_( _fortunately_we _travel_carry _carry_- _much_luggage _luggage_) ',true
21560,'also extremely small luggage rack near entryway ','_also_an _extremely_small _small_luggage _luggage_rack _rack_near _near_the _entryway_. ',true
21561,'put suitcase floor foot comfort manage okay ','_put_the _suitcase_on _floor_at _foot_of _comfort_and _manage_okay _okay_. ',false
21562,'microwave would great understand omit consider small size comfort ','_microwave_would _would_have _great_, _understand_why _omit_consider _consider_the _small_size _size_of _comfort_. ',true
21624,'good ','_good_. ',false
21625,'really close location location temple asakusa ','_really_close _close_to _location_station _location_and _temple_in _asakusa_. ',false
21626,'price okay ','_price_be _okay_. ',false
