@relation OTHER

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
22638,'like many equipment japan comfort compact small other work well ','_like_many _many_hotel _equipment_in _japan_the _comfort_be _compact_and _small_but _other_do _work_well _well_! ',true
22639,'comfort pretty thin #crd# per person provided ','_comfort_be _pretty_thin _thin_and _#crd#_per _per_person _person_provided _provided_. ',false
22683,'convenient location ','_convenient_location _location_. ',false
22684,'small comfort ','_small_room _comfort_. ',false
22685,'location good near train location ','_location_be _good_as _near_the _train_station _location_. ',false
22686,'also 0 min walk asakusa shopping district ','_also_0 _0_- _min_walk _walk_from _asakusa_shopping _shopping_district _district_. ',false
22687,'comfort clean ','_comfort_be _clean_. ',false
22688,'comfort bit small open lugagges ','_comfort_be _bit_small _small_to _open_lugagges _lugagges_. ',false
22689,'give price tokyo definitely worth price ','_give_the _price_and _tokyo_, _definitely_worth _worth_the _price_. ',false
22690,'equipment #crd# washer #crd# dryer public equipment location overall washer dryer male female public equipment location ','_equipment_only _#crd#_washer _washer_and _#crd#_dryer _dryer_in _public_bath _equipment_area _location_( _overall_0 _washer_and _dryer_in _male_and _female_public _public_bath _equipment_area _location_) ',false
22691,'difficult wash dry clothes give traveller limit other rest long day ','_difficult_to _wash_and _dry_clothes _clothes_give _give_traveller _traveller_have _limit_time _other_to _rest_after _long_day _day_. ',false
22737,'good ','_good_. ',false
22738,'good location ','_good_location _location_. ',false
22739,'comfort really small ','_comfort_really _really_small ',false
22785,'great equipment super clean other ','_great_hotel _equipment_, _super_clean _clean_, _other_again ',false
22786,'equipment perfect location ','_equipment_be _perfect_location _location_. ',false
22787,'min walk train location 0 min walk senso ji temple ','_min_walk _walk_to _train_station _location_and _0_min _min_walk _walk_to _senso_- _ji_temple _temple_. ',false
22788,'s heap equipment nearby ','_s_heap _heap_of _equipment_nearby _nearby_. ',false
22789,'equipment personel friendly helpful checkin smooth easy ','_equipment_staff _personel_be _friendly_and _helpful_, _checkin_/ _smooth_and _easy_. ',true
22790,'comfort average size tokyo incredibly clean comfortable ','_comfort_be _average_size _size_for _tokyo_but _incredibly_clean _clean_and _comfortable_. ',false
22791,'ample comfort double comfort #crd# people luggage ','_ample_space _comfort_in _double_room _comfort_for _#crd#_people _people_and _luggage_. ',false
22792,'could borrow amenity like iron reception free price hour per day ','_could_borrow _borrow_amenity _amenity_( _like_an _iron_) _reception_free _free_of _price_for _hour_per _per_day _day_. ',false
22793,'downside equipment truly mean #crd# comfort hard flat ','_downside_to _equipment_( _truly_mean _mean_the _#crd#_) _comfort_be _hard_and _flat_. ',false
22794,'request extra comfort reception freely give much type comfort ','_request_extra _extra_pillow _comfort_from _reception_which _freely_give _give_, _much_as _type_of _comfort_. ',false
22795,'would other apa equipment future would bring comfort next other ','_would_stay _other_at _apa_hotel _equipment_again _future_but _would_bring _bring_my _comfort_next _next_time _other_. ',false
22864,'embrace smallness ask soft comfort ','_embrace_the _smallness_and _ask_for _soft_pillow _comfort_! ',false
22865,'#ord# could book smoking comfort non-smoking sell bot notice cleanliness ','_#ord#_of _could_only _book_a _smoking_room _comfort_, _non-smoking_be _sell_out _bot_notice _notice_any _cleanliness_at ',false
22866,'relieve big thumb apa ','_relieve_, _big_thumb _thumb_up _apa_. ',false
22867,'comfort comfortable soft comfort well standard thin hard #crd# much ','_comfort_be _comfortable_, _soft_pillow _comfort_as _well_( _standard_thin _thin_, _hard_#crd# _#crd#_not _much_) ',false
22868,'other clean equipment great location good near location great neighbourhood ','_other_be _clean_, _equipment_be _great_, _location_very _good_( _near_subway _location_and _great_neighbourhood _neighbourhood_) ',false
22869,'personel helpful ','_personel_be _helpful_! ',false
22870,'comfort small other need even comfort bathtub reasonable price especially compare equipment tokyo ','_comfort_be _small_, _other_you _need_, _even_its _comfort_with _bathtub_, _reasonable_price _price_( _especially_compare _compare_to _equipment_in _tokyo_) ',false
22871,'comfort uncomfortable soft comfort available request ','_comfort_be _uncomfortable_, _soft_pillow _comfort_available _available_at _request_! ',false
22931,'awesome equipment definitely return ','_awesome_hotel _equipment_, _definitely_will _return_. ',false
22932,'other process awesome s computerized ','_other_in _process_be _awesome_, _s_computerized _computerized_. ',true
22933,'little dirt washroom equipment tub location big issue believe other stain ','_little_dirt _dirt_in _washroom_in _equipment_tub _tub_area _location_, _big_issue _issue_as _believe_it _other_stain _stain_. ',false
22934,'otherwise other clean ','_otherwise_everything _other_be _clean_. ',false
22935,'quiet location ','_quiet_location _location_. ',false
22936,'equipment good ','_equipment_be _good_. ',false
22937,'personel helpful other process ','_personel_be _helpful_during _other_in _process_. ',false
22938,'other process extremely easy quick ','_other_out _process_be _extremely_easy _easy_and _quick_. ',true
22939,'nothing think moment ','_nothing_i _think_of _moment_. ',false
22988,'good ','_good_. ',false
22989,'good location top tawaramachi location location ginza line mean fast connection kanda ginza shibuya ','_good_location _location_on _top_of _tawaramachi_subway _location_station _location_( _ginza_line _line_) _mean_fast _fast_connection _connection_to _kanda_, _ginza_and _shibuya_. ',false
22990,'senso ji temple kappabashi cooking equipment street minute walk away ','_senso_- _ji_temple _temple_and _kappabashi_cooking _cooking_equipment _equipment_street _street_be _minute_walk _walk_away _away_. ',false
22991,'comfort little small lot luggage even open big suitcase prove tricky ','_comfort_be _little_too _small_if _lot_of _luggage_- _even_open _open_a _big_suitcase _suitcase_prove _prove_tricky _tricky_! ',false
23017,'ginza location ','_ginza_access _location_. ',false
23018,'location ','_location_. ',false
23019,'early checkin ','_early_checkin ',false
23050,'amazing other other near future ','_amazing_stay _other_and _other_there _near_future _future_. ',true
23051,'would really recommend ','_would_really _really_recommend _recommend_. ',false
23052,'equipment modern equipment top floor amazing ','_equipment_itself _modern_and _equipment_on _top_floor _floor_be _amazing_. ',false
23053,'min walk near location location ','_min_walk _walk_to _near_metro _location_station _location_. ',false
23054,'comfort small however expect equipment tokyo small comfort ','_comfort_be _small_, _however_we _expect_this _equipment_in _tokyo_have _small_room _comfort_. ',false
23055,'anyone other prepared tiny comfort ','_anyone_stay _other_there _prepared_for _tiny_room _comfort_. ',false
23113,'good ','_good_. ',false
23114,'free equipment top floor amazing ','_free_onsen _equipment_at _top_floor _floor_be _amazing_. ',false
23115,'even ','_even_if ',false
23116,'fs bit small never crowded ','_fs_a _bit_small _small_, _never_be _crowded_. ',true
23117,'comfort super comfy ','_comfort_be _super_comfy _comfy_. ',false
23118,'bathrobe other fridge comfort ','_bathrobe_, _other_and _fridge_in _comfort_. ',false
23119,'great bakery right next equipment other equipment #crd# ','_great_bakery _bakery_right _right_next _next_to _equipment_, _other_of _equipment_and _#crd#_. ',false
23120,'comfort super small make work ','_comfort_be _super_small _small_but _make_it _work_! ',false
23121,'','',false
23122,'fs bit far shinjuku 0 min #crd# transfer ideal day trip ','_fs_a _bit_far _far_from _shinjuku_, _0_min _min_and _#crd#_transfer _transfer_, _ideal_for _day_trip _trip_. ',false
23123,'also bit far tokyo location ','_also_a _bit_far _far_from _tokyo_station _location_. ',false
23183,'great price price ','_great_value _price_for _price_! ',false
23184,'nice big equipment comfort comfortable lot equipment inside equipment good location #crd# minute away location location 0 minute away big location ','_nice_big _big_hotel _equipment_, _comfort_be _comfortable_, _lot_of _equipment_inside _inside_the _equipment_, _good_location _location_, _#crd#_minute _minute_away _away_from _location_station _location_and _0_minute _minute_away _away_from _big_station _location_. ',false
23185,'lot thing around ','_lot_of _thing_to _around_. ',false
23186,'nice location comfort ask high floor nice enough give us comfort high #crd# ','_nice_view _location_from _comfort_- _ask_for _high_floor _floor_and _nice_enough _enough_to _give_us _us_a _comfort_at _high_#crd# _#crd#_. ',false
23187,'comfort extremely small ','_comfort_be _extremely_small ',false
23217,'good ','_good_. ',false
23218,'every thing good ','_every_thing _thing_be _good_. ',false
23219,'nice equipment ','_nice_hotel ',false
23241,'good location comfort small twin comfort uncomfortable lounge relax ','_good_location _location_room _comfort_too _small_for _twin_room _comfort_uncomfortable _uncomfortable_and _lounge_to _relax_. ',false
23242,'location ','_location_. ',false
23243,'comfort comfort small like picture wi fi slow cleanliness permanently lock unable let fresh air ','_comfort_and _comfort_too _small_not _like_the _picture_and _wi_- _fi_very _slow_, _cleanliness_permanently _permanently_lock _lock_unable _unable_to _let_in _fresh_air _air_. ',false
23265,'wonderful ','_wonderful_. ',false
23266,'location great ','_location_be _great_. ',false
23267,'comfort small ','_comfort_where ',false
23292,'good price ','_good_for _price_. ',false
23293,'personel accommodate advise issue change comfort without fuss ','_personel_be _accommodate_when _advise_them _issue_and _change_my _comfort_without _without_fuss _fuss_. ',false
23294,'equipment wonderful unexpected price point ','_equipment_be _wonderful_and _unexpected_at _price_point _point_. ',false
23295,'change comfort smoking floor cleanliness overtake comfort ','_change_room _comfort_because _smoking_floor _floor_and _cleanliness_overtake _overtake_my _comfort_. ',false
23330,'exceptional ','_exceptional_. ',false
23331,'personel fantastic ','_personel_be _fantastic_. ',false
23332,'close tokyo location line ','_close_to _tokyo_subway _location_line _line_. ',false
23333,'equipment shopping within walk location ','_equipment_and _shopping_be _within_walk _walk_distance _location_. ',false
23334,'comfort comfort little small use size comfort ','_comfort_and _comfort_be _little_small _small_, _use_to _size_of _comfort_. ',false
23335,'hot spring upstairs use tattoo ','_hot_spring _spring_upstairs _upstairs_can _use_if _tattoo_. ',false
23393,'nice other perfect location ','_nice_stay _other_at _perfect_location _location_. ',true
23394,'location minute walk location location ginza line book equipment #ord# other #ord# other bit disappoint #ord# other great ','_location_( _minute_walk _walk_to _location_station _location_( _ginza_line _line_) _book_this _equipment_for _#ord#_time _other_, _#ord#_time _other_we _bit_disappoint _disappoint_the _#ord#_time _other_be _great_. ',true
23395,'other #ord# floor quiet location nice comfort comfortable comfort clean ','_other_on _#ord#_floor _floor_where _quiet_, _location_be _nice_and _comfort_be _comfortable_room _comfort_be _clean_. ',false
23396,'also other other front desk perfect friendly personel helpful explain location get location printing personel ','_also_this _other_our _other_with _front_desk _desk_be _perfect_, _friendly_staff _personel_and _helpful_to _explain_the _location_, _get_to _location_and _printing_service _personel_. ',false
23397,'comfort fridge thee other ','_comfort_we _fridge_and _thee_/ _other_. ',false
23398,'comfort bit small normal tokyo japan ','_comfort_be _bit_small _small_, _normal_in _tokyo_/ _japan_. ',false
23399,'#ord# floor coin laundry machine inside bathing equipment laundry see naked people go bathing bit strange privacy ','_#ord#_floor _floor_be _coin_laundry _laundry_machine _machine_inside _inside_of _bathing_facility _equipment_, _laundry_you _see_naked _naked_people _people_who _go_bathing _bathing_, _bit_strange _strange_for _privacy_. ',false
23400,'also coin laundry machine provide nice personel wait lot use ','_also_only _coin_laundry _laundry_machine _machine_be _provide_, _nice_service _personel_but _wait_a _lot_for _use_them ',true
23401,'also save nature give bonus chanche comfort sheet .. ','_also_for _save_the _nature_, _give_you _bonus_when _chanche_you _comfort_sheet _sheet_.. ',false
23402,'bonus plastic ','_bonus_be _plastic_! ',false
23403,'0l other make sense ','_0l_water _other_) _make_any _sense_? ',false
23457,'exceptional ','_exceptional_. ',false
23458,'equipment quite nice really good location close senso ji temple location location get equipment need ','_equipment_be _quite_nice _nice_and _really_good _good_location _location_- _close_to _senso_- _ji_temple _temple_and _location_station _location_, _get_any _equipment_you _need_. ',false
23459,'busy day visit also artifical equipment locate last floor free equipment s guest ','_busy_day _day_, _visit_also _also_an _artifical_onsen _equipment_locate _locate_on _last_floor _floor_, _free_for _equipment_s _s_guest _guest_. ',false
23502,'excellent location fabulous equipment ','_excellent_location _location_, _fabulous_onsen _equipment_. ',false
23503,'tbe equipment fabulous tbe location right next comfort location elevator .. ','_tbe_onsen _equipment_be _fabulous_, _tbe_location _location_right _right_next _next_door _comfort_to _location_with _elevator_.. ',false
23504,'perfect .. ','_perfect_.. ',false
23505,'cheap enjoyable tempura ramen equipment close .. ','_cheap_and _enjoyable_tempura _tempura_and _ramen_restaurant _equipment_close _close_by ',false
23506,'opposite 0 .. ','_opposite_a _0_.. ',false
23507,'niggle ridiculously thin comfort .. ','_niggle_be _ridiculously_thin _thin_pillow _comfort_.. ',false
23508,'japanese design may suit .. ','_japanese_design _design_, _may_suit _suit_some ',false
23509,'purchase cheap comfort .. ','_purchase_a _cheap_pillow _comfort_ourselves ',false
23510,'comfort linen fine ','_comfort_and _linen_be _fine_! ',false
23511,'see ','_see_above ',false
23567,'exceptional ','_exceptional_. ',false
23568,'lovely clean modern equipment tokyo perfect other ','_lovely_, _clean_and _modern_hotel _equipment_in _tokyo_which _perfect_for _other_. ',false
23569,'s #crd# location away tokyo main location little far would prefer really enjoy surround location lot shop equipment temple ','_s_#crd# _#crd#_subway _location_away _away_from _tokyo_main _main_station _location_which _little_far _far_out _would_have _prefer_, _really_enjoy _enjoy_the _surround_area _location_with _lot_of _shop_, _equipment_and _temple_. ',false
23570,'comfort quite small #crd# us much problem ','_comfort_be _quite_small _small_but _#crd#_of _us_this _much_of _problem_. ',false
23571,'comfort slightly small ','_comfort_be _slightly_small _small_. ',false
23619,'tiny little comfort nice equipment poor other ','_tiny_little _little_room _comfort_, _nice_onsen _equipment_, _poor_breakfast _other_. ',true
23620,'other really easy personel kind ','_other_in _really_easy _easy_, _personel_be _kind_. ',true
23621,'close ginza line underground location sight far equipment ','_close_to _ginza_line _line_underground _underground_station _location_, _sight_be _far_from _equipment_. ',false
23622,'equipment #ord# floor though small really nice especially open air part ','_equipment_on _#ord#_floor _floor_, _though_small _small_but _really_nice _nice_, _especially_the _open_air _air_part _part_. ',false
23623,'comfort extremely small #crd# people ','_comfort_be _extremely_small _small_for _#crd#_people _people_. ',false
23624,'#crd# us basically wait corridor #crd# open close suitcase ','_#crd#_of _us_basically _basically_have _wait_on _corridor_while _#crd#_be _open_or _close_the _suitcase_. ',false
23625,'comfort s soft bend concave even weight 0 kg ','_comfort_s _s_too _soft_, _bend_concave _concave_even _even_under _weight_( _0_kg _kg_) ',false
23626,'other poor half piece toast either #crd# boil other other spread red bean spread ','_other_be _poor_: _half_piece _piece_of _toast_either _either_with _#crd#_boil _boil_egg _other_, _other_spread _spread_or _red_bean _bean_spread _spread_. ',true
23627,'herb other green other even talk anything people gluten sensitivity ','_herb_tea _other_or _green_tea _other_, _even_talk _talk_about _anything_for _people_with _gluten_sensitivity _sensitivity_. ',true
23676,'good ','_good_. ',false
23677,'location next location ','_location_next _next_to _location_. ',false
23678,'size comfort ','_size_of _comfort_. ',false
23679,'suitable single traveller small backpack ','_suitable_for _single_traveller _traveller_with _small_backpack _backpack_. ',false
23711,'excellent ','_excellent_. ',false
23712,'good location near location location ','_good_location _location_, _near_a _location_station _location_. ',false
23713,'equipment equipment ','_equipment_in _equipment_. ',false
23714,'comfort small ','_comfort_be _small_. ',false
23715,'possible open #crd# luggage comfort ','_possible_to _open_#crd# _#crd#_luggage _luggage_in _comfort_. ',false
23745,'ok stop serve other ','_ok_, _stop_serve _serve_breakfast _other_. ',false
23746,'other bad ever.one pc toast boil other #crd# pc toast other salad.tell equipment call breakfast.it western japanese ','_other_, _bad_ever.one _ever.one_pc _pc_of _toast_and _boil_egg _other_or _#crd#_pc _pc_of _toast_and _other_salad.tell _salad.tell_the _equipment_to _call_it _breakfast.it_, _western_and _japanese_. ',true
23747,'other ','',false
23775,'good ','_good_. ',false
23776,'perfect location asakusa neighborhood location doorstep ','_perfect_location _location_in _asakusa_neighborhood _neighborhood_, _location_on _doorstep_. ',false
23777,'comfort clean even though tiny amenity laundry equipment nice ','_comfort_be _clean_, _even_though _though_it _tiny_, _amenity_( _laundry_, _equipment_) _nice_. ',false
23778,'pre-paid other attach other shop worth price ','_pre-paid_breakfast _other_in _attach_coffee _other_shop _shop_be _worth_the _price_. ',true
23779,'plenty other option neighborhood good deal good other ','_plenty_of _other_option _option_in _neighborhood_that _good_deal _deal_with _good_food _other_. ',false
23815,'good ','_good_. ',false
23816,'really deserve price well locate 0 away location location great personel include equipment ','_really_deserve _deserve_the _price_, _well_locate _locate_0 _0_m _away_from _location_station _location_, _great_service _personel_include _include_( _equipment_) ',false
23817,'other comfort look new nice make feel confortable ','_other_in _comfort_look _look_new _new_and _nice_to _make_you _feel_very _confortable_. ',false
23818,'other automatically ','_other_in _automatically_. ',false
23819,'comfort little bit tiny personel may need improve little bit english ','_comfort_be _little_bit _bit_tiny _tiny_; _personel_may _may_need _need_to _improve_a _little_bit _bit_their _english_. ',false
23864,'small clean efficient comfort convenient location ','_small_but _clean_efficient _efficient_room _comfort_at _convenient_location _location_. ',false
23865,'make good tiny comfort ','_make_the _good_out _tiny_room _comfort_. ',false
23866,'roof top hot spring nice touch ','_roof_top _top_hot _hot_spring _spring_be _nice_touch _touch_. ',false
23867,'comfort clean ','_comfort_be _clean_. ',false
23868,'comfort small s expect ','_comfort_be _small_, _s_to _expect_. ',false
23869,'rest location except other inside tiny comfort ','_rest_area _location_except _except_stay _other_inside _inside_the _tiny_room _comfort_. ',false
23870,'elevator quite pack rush hour ','_elevator_can _quite_pack _pack_during _rush_hour _hour_. ',true
23871,'plan extra other wait elevator ','_plan_extra _extra_time _other_for _wait_elevator _elevator_. ',false
23913,'small comfy stone throw away location ','_small_but _comfy_, _stone_throw _throw_away _away_from _location_. ',false
23914,'comfort small comfy consider japan s standard comfort size ','_comfort_be _small_but _comfy_, _consider_the _japan_s _s_standard _standard_room _comfort_size _size_. ',false
23915,'stone throw away tawaramachi location walk location asakusa temple ','_stone_throw _throw_away _away_from _tawaramachi_station _location_and _walk_distance _location_from _asakusa_temple _temple_. ',false
23955,'good ','_good_. ',false
23956,'location good ','_location_be _good_. ',false
23957,'step away train location ginza line well 0 minute walk asakusa location ','_step_away _away_from _train_station _location_on _ginza_line _line_as _well_as _0_- _minute_walk _walk_to _asakusa_area _location_. ',false
23958,'other other process fast easy ','_other_in _other_out _process_be _fast_and _easy_. ',true
23959,'wifi good ','_wifi_be _good_. ',false
23960,'keep cut every minute frustrating ','_keep_on _cut_out _every_few _minute_for _frustrating_. ',false
23961,'comfort comfort small expect ','_comfort_and _comfort_be _small_, _expect_. ',false
23962,'comfort springy comfortable ','_comfort_be _springy_, _comfortable_. ',false
23963,'comfort flat like pancake ','_comfort_be _flat_like _like_pancake _pancake_. ',false
24009,'convenience location personel friendly ','_convenience_location _location_and _personel_be _friendly_. ',false
24010,'location close location ginza line tawaranachi location exit ','_location_very _close_to _location_ginza _ginza_- _line_at _tawaranachi_station _location_exit _exit_0 ',false
24011,'comfort small man 0 meter restroom also small book upper comfort type standard comfort ','_comfort_be _small_for _man_0 _0_meter _meter_and _restroom_also _also_small _small_, _book_the _upper_room _comfort_type _type_not _standard_room ',false
24030,'good ','_good_. ',false
24031,'comfort small ','_comfort_too ',false
24067,'good comfort good price good location ','_good_bed _comfort_, _good_price _price_, _good_location _location_! ',false
24068,'comfort super soft comfortable ','_comfort_be _super_soft _soft_and _comfortable_! ',false
24069,'comfort head right amount pressure feel refreshing ','_comfort_head _head_have _right_amount _amount_of _pressure_to _feel_refreshing _refreshing_. ',false
24070,'tip ask extra comfort front desk need get western style #crd# s available ','_tip_: _ask_for _extra_pillow _comfort_at _front_desk _desk_if _need_and _get_a _western_style _style_#crd# _#crd#_if _s_available _available_. ',false
24071,'other super modern like use location ticketing kiosk ','_other_- _super_modern _modern_, _like_use _use_an _location_ticketing _ticketing_kiosk _kiosk_. ',true
24072,'step tokyo location ginza line location ','_step_from _tokyo_metro _location_ginza _ginza_line _line_subway _location_. ',false
24073,'great little bakery around corner kokusai dori bakery cafe yamazaki well many other option ','_great_little _little_bakery _bakery_around _around_the _corner_up _kokusai_dori _dori_, _bakery_& _cafe_yamazaki _yamazaki_, _well_as _many_other _other_option _option_. ',false
24074,'#crd# washing machine dryer man s personel s change comfort equipment always busy ','_#crd#_washing _washing_machine _machine_and _dryer_in _man_s _s_and _personel_s _s_change _change_room _comfort_for _equipment_, _always_busy _busy_. ',false
24075,'coin-op laundry around corner block north right hand side kokusai dori need ','_coin-op_laundry _laundry_around _around_the _corner_a _block_north _north_on _right_hand _hand_side _side_of _kokusai_dori _dori_if _need_. ',false
24127,'friendly personel good location low price ','_friendly_staff _personel_and _good_location _location_for _low_price _price_. ',false
24128,'modern equipment convenient location ','_modern_hotel _equipment_in _convenient_location _location_. ',false
24129,'personel friendly helpful ','_personel_be _friendly_and _helpful_. ',false
24130,'equipment clean well organize ','_equipment_be _clean_and _well_organize _organize_. ',false
24131,'comfort small comfort even suitcase ','_comfort_be _small_- _comfort_even _even_for _suitcase_. ',false
24158,'exceptional ','_exceptional_. ',false
24159,'s good ','_s_very _good_. ',false
24189,'small cheap great location friendly personel attach other shop yummy ','_small_, _cheap_, _great_location _location_, _friendly_staff _personel_, _attach_coffee _other_shop _shop_be _yummy_. ',true
24190,'comfort super comfy location great comfort great literally right next location entrance either 0 minute walk minute location journey near jr location ','_comfort_be _super_comfy _comfy_, _location_great _great_, _comfort_great _great_, _literally_right _right_next _next_to _location_entrance _entrance_and _either_a _0_minute _minute_walk _walk_or _minute_subway _location_journey _journey_to _near_jr _jr_station _location_. ',false
24191,'0 hour convenience store locate across road plenty around ','_0_hour _hour_convenience _convenience_store _store_locate _locate_across _across_the _road_with _plenty_of _around_. ',false
24192,'coin laundry available site locate locker location public equipment although #crd# washing machine #crd# dryer per gender equipment expensive either offer luggage storage prior other ','_coin_laundry _laundry_be _available_on _site_and _locate_in _locker_area _location_of _public_bath _equipment_, _although_there _#crd#_washing _washing_machine _machine_and _#crd#_dryer _dryer_per _per_gender _gender_in _equipment_, _expensive_either _either_, _offer_luggage _luggage_storage _storage_prior _prior_to _other_in ',false
24193,'comfort sometimes feel uncomfortably small exceed expectation give via image online ','_comfort_can _sometimes_feel _feel_uncomfortably _uncomfortably_small _small_but _exceed_expectation _expectation_give _give_to _via_the _image_online _online_. ',false
24194,'air conditioning summer fix temperature bit cold even think temperature controller essentially change sort bounce wall blow face try sleep ','_air_conditioning _conditioning_in _summer_be _fix_temperature _temperature_( _bit_cold _cold_, _even_think _think_there _temperature_controller _controller_that _essentially_do _change_it _sort_of _bounce_off _wall_and _blow_in _face_while _try_to _sleep_. ',false
24195,'pay other attach equipment get much price would use convenience store across street keep little stock other other fridge also small freezer compartment ','_pay_for _other_at _attach_restaurant _equipment_as _get_much _much_for _price_, _would_use _use_the _convenience_store _store_across _across_the _street_and _keep_a _little_stock _stock_of _other_during _other_as _fridge_that _also_have _small_freezer _freezer_compartment _compartment_. ',false
24230,'good ','_good_. ',false
24231,'small comfort comfort ','_small_room _comfort_with _comfort_! ',false
24252,'good ','_good_. ',false
24253,'convenient location sightseeing ','_convenient_location _location_for _sightseeing_. ',false
24254,'clean comfortable comfort ','_clean_and _comfortable_room _comfort_. ',false
24255,'touch screen base other system bit hassle use ','_touch_screen _screen_base _base_check _other_in _system_be _bit_of _hassle_to _use_. ',true
24287,'good location tiny comfort ','_good_location _location_but _tiny_space _comfort_. ',false
24288,'comfy comfort clean ','_comfy_bed _comfort_and _clean_. ',false
24289,'free wi fi location also good ','_free_wi _wi_- _fi_and _location_be _also_good _good_. ',false
24290,'oh goodness comfort tiny ','_oh_my _goodness_the _comfort_be _tiny_. ',false
24291,'barely comfort #crd# suitcase feel claustrophobic location really good love location ','_barely_room _comfort_for _#crd#_suitcase _suitcase_and _feel_very _claustrophobic_but _location_be _really_good _good_and _love_the _location_. ',false
24321,'good location ','_good_location _location_. ',false
24322,'location good convenience ','_location_be _good_and _convenience_. ',false
24323,'sub way back narita location elevator lift luggage ','_sub_way _way_back _back_to _narita_airport _location_, _elevator_to _lift_luggage ',false
24342,'good ','_good_. ',false
24343,'public equipment ','_public_bath _equipment_. ',false
24358,'good ','_good_. ',false
24359,'other could good ','_other_could _could_be ',true
24386,'good ','_good_. ',false
24387,'eco friendly cleanliness option ','_eco_friendly _friendly_cleaning _cleanliness_option _option_. ',false
24388,'tawaramachi sta step away ','_tawaramachi_sta _sta_just _step_away _away_. ',false
24389,'minute walk asakusa shopping location ','_minute_walk _walk_to _asakusa_shopping _shopping_area _location_. ',false
24390,'local bakery outside sell good bread ','_local_bakery _bakery_outside _outside_sell _sell_good _good_bread _bread_. ',true
24391,'toilet seat heated ','_toilet_seat _seat_be _heated_. ',false
24437,'close location ','_close_with _location_. ',false
24438,'comfort clean comfort comfy ','_comfort_be _clean_, _comfort_be _comfy_. ',false
24439,'equipment comfort decent ','_equipment_room _comfort_be _decent_where ',false
24440,'f suppose asian people ','_f_suppose _suppose_for _asian_people _people_. ',false
24441,'small bathup japanese toilet accompany english instruction ','_small_bathup _bathup_and _japanese_toilet _toilet_be _accompany_with _english_instruction _instruction_. ',false
24442,'lil bit small look photo ','_lil_bit _bit_small _small_than _look_in _photo_but ',false
24443,'f decent people ','_f_decent _decent_for ',false
24481,'clean good location equipment ','_clean_and _good_location _location_hotel _equipment_. ',false
24482,'public equipment jacuzzi equipment relax clean equipment comfort comfort comfort comfortable convenient location near location location eatery ','_public_bath _equipment_with _jacuzzi_pool _equipment_be _relax_clean _clean_hotel _equipment_room _comfort_and _comfort_bed _comfort_be _comfortable_convenient _convenient_location _location_, _near_to _location_station _location_and _eatery_. ',false
24483,'twin comfort small comfort big luggage comfort flat ','_twin_room _comfort_be _small_, _comfort_for _big_luggage _luggage_pillow _comfort_too ',false
24571,'good price clean accommodation good continental self personel other ','_good_value _price_, _clean_accommodation _accommodation_with _good_continental _continental_self _self_service _personel_breakfast _other_. ',true
24572,'great location ','_great_location _location_. ',false
24573,'location equipment close termini though get shuttle taxi fiumicino ','_location_of _equipment_be _close_to _termini_though _though_we _get_a _shuttle_taxi _taxi_from _fiumicino_. ',false
24574,'colosseum forum 0 0 min away ','_colosseum_and _forum_be _0_to _0_min _min_away _away_. ',false
24575,'scenic tour bus stop termini min away church santa maria di maggiore take top 0 site hop ','_scenic_tour _tour_bus _bus_stop _stop_at _termini_or _min_away _away_at _church_of _santa_maria _maria_di _di_maggiore _maggiore_and _take_in _top_0 _0_site _site_which _hop_on ',false
24576,'cheap route buy bus ticket use termini repubblica 0 take way via nazionale past stop venezia trevi pantheon navone towards st peters ','_cheap_route _route_be _buy_bus _bus_ticket _ticket_to _use_from _termini_or _repubblica_and _0_take _take_you _way_down _via_nazionale _nazionale_past _past_stop _stop_for _venezia_, _trevi_, _pantheon_, _navone_towards _towards_st _st_peters _peters_. ',false
24577,'','',false
24578,'ption other efficient though lack little warmth ','_ption_and _other_- _efficient_though _though_lack _lack_a _little_warmth _warmth_. ',true
24579,'book double us twin along corridor child late teen ','_book_a _double_for _us_and _twin_along _along_the _corridor_for _child_in _late_teen _teen_. ',false
24580,'other clean ','_other_be _clean_. ',false
24581,'good size comfort though comfort ensuite look little tired compact other function well though ','_good_size _size_room _comfort_though _though_shower _comfort_ensuite _ensuite_look _look_a _little_tired _tired_and _compact_- _other_function _function_well _well_though _though_. ',false
24582,'cleanliness unusual fluffy kind texture large cotton other cleanliness ','_cleanliness_be _unusual_in _fluffy_kind _kind_but _texture_of _large_cotton _cotton_tea _other_towel _cleanliness_. ',false
24583,'temperature 0 0 degree other other high night cleanliness work surprisingly well ','_temperature_be _0_to _0_degree _degree_during _other_and _other_high _high_at _night_and _cleanliness_work _work_surprisingly _surprisingly_well _well_. ',false
24584,'air conditioning real bonus ','_air_conditioning _conditioning_be _real_bonus _bonus_. ',false
24585,'comfort look firm quite sensitive firm comfort pleasantly surprised sleep well ','_comfort_look _look_firm _firm_but _quite_sensitive _sensitive_to _firm_bed _comfort_so _pleasantly_surprised _surprised_that _sleep_very _well_. ',true
24586,'kfast include good price ','_kfast_be _include_and _good_value _price_. ',false
24587,'broadly self personel continental real emphasis sweet danish croissant cake ','_broadly_self _self_service _personel_and _continental_with _real_emphasis _emphasis_on _sweet_danish _danish_, _croissant_and _cake_. ',false
