@relation Preis-Leistungs-Verhltnis

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
17647,'excellent ','_excellent_. ',false
17648,'equipment cleanness ','_equipment_, _cleanness_. ',false
17649,'comfort size temperature ','_comfort_size _size_for ',false
17691,'idle location akihabara senso ji min ginza get anywhere cheaply ','_idle_location _location_for _akihabara_, _senso_- _ji_and _min_from _ginza_get _get_you _anywhere_cheaply _cheaply_! ',false
17692,'perfect ','_perfect_. ',false
17693,'comfort small would expect pretty ideal come other need comfort comfy wifi excellent ','_comfort_be _small_( _would_expect _expect_) _pretty_ideal _ideal_, _come_with _other_you _need_, _comfort_be _comfy_and _wifi_be _excellent_. ',false
17694,'go tokyo spend other comfort happily relax day want ','_go_to _tokyo_to _spend_time _other_in _comfort_, _happily_relax _relax_all _day_if _want_to ',false
17695,'bakery run old personel next comfort great other dinner ','_bakery_run _run_by _old_lady _personel_next _next_door _comfort_be _great_for _other_/ _dinner_! ',false
17696,'main cleanliness open major fire escape open escape mean bit hot stuffy ','_main_window _cleanliness_do _open_( _major_fire _fire_escape _escape_and _open_to _escape_) _mean_it _bit_hot _hot_and _stuffy_. ',false
17697,'figure air humidifier good could english explanation rather google manual ','_figure_out _air_humidifier _humidifier_it _good_, _could_have _english_explanation _explanation_rather _rather_than _google_for _manual_. ',false
17722,'good ','_good_. ',false
17723,'location ','',false
17738,'good ','_good_. ',false
17739,'double comfort little tiny ','_double_room _comfort_a _little_tiny ',false
17759,'good ','_good_. ',false
17760,'like property comfort ','_like_the _property_and _comfort_. ',false
17761,'other ','',false
17803,'good ','_good_. ',false
17804,'equipment good position offer many personel locate beautiful location ','_equipment_have _good_position _position_, _offer_many _many_service _personel_and _locate_in _beautiful_area _location_. ',true
17805,'personel nice speak sufficient level english help us need ','_personel_be _nice_, _speak_at _sufficient_level _level_in _english_and _help_us _us_when _need_. ',true
17806,'double comfort sleep small ','_double_room _comfort_where _sleep_be _small_. ',true
17807,'really possible keep luggage open go toilet other ','_really_it _possible_to _keep_our _luggage_open _open_and _go_to _toilet_at _other_. ',false
17808,'cleanliness could open ','_cleanliness_could _could_not _open_. ',false
17809,'suggest other equipment #crd# #crd# night honestly ','_suggest_to _other_in _equipment_for _#crd#_or _#crd#_night _night_honestly _honestly_. ',false
17869,'okay kind price ','_okay_for _kind_of _price_. ',false
17870,'other good ','_other_be _good_. ',false
17871,'0 equipment excellent ','_0_/ _equipment_be _excellent_. ',false
17872,'location location around corner ','_location_station _location_just _around_the _corner_. ',false
17873,'comfort small ','_comfort_small _small_. ',false
17874,'lift slow ','_lift_slow _slow_. ',false
17875,'many people reception ','_many_people _people_at _reception_. ',false
17876,'other other good ','_other_in _other_be _good_. ',false
17877,'allow early 0 pm ','_allow_early _early_as _0_pm _pm_. ',false
17936,'excellent ','_excellent_. ',false
17937,'price price stone throw tawaramachi mrt location 15walk asakusa shrine ','_price_for _price_, _stone_throw _throw_to _tawaramachi_mrt _mrt_station _location_, _15walk_to _asakusa_shrine _shrine_. ',true
17938,'perfect price pay ','_perfect_for _price_u _pay_. ',true
17939,'front desk didn ','_front_desk _desk_didn _didn_? ',false
17940,'ft allow other early arrive equipment 0 pm due morning flight despite comfort available ','_ft_allow _allow_me _other_in _early_as _arrive_hotel _equipment_at _0_pm _pm_due _due_to _morning_flight _flight_, _despite_there _comfort_available _available_. ',false
17941,'personel ask extra 0 yen per comfort early other think price personel ','_personel_ask _ask_for _extra_0 _0_yen _yen_per _per_room _comfort_for _early_check _other_in _think_be _price_, _personel_. ',false
17942,'','',false
17943,'fve try request booking little thing tarnish credit ','_fve_try _try_request _request_during _booking_but _little_thing _thing_tarnish _tarnish_the _credit_. ',true
17995,'good ','_good_. ',false
17996,'good position ','_good_position _position_. ',false
17997,'fast other ','_fast_check _other_in ',false
17998,'people nice ','_people_be _nice_. ',false
17999,'comfort clean ','_comfort_be _clean_. ',false
18000,'comfort small comfort soft ','_comfort_be _small_and _comfort_be _soft_. ',false
18001,'other simple ','_other_be _simple_. ',false
18041,'good ','_good_. ',false
18042,'nice equipment convenient location close sight asakusa ','_nice_hotel _equipment_in _convenient_location _location_, _close_to _sight_of _asakusa_. ',false
18043,'complimentary equipment great bonus day sightseeing ','_complimentary_spa _equipment_a _great_bonus _bonus_after _day_of _sightseeing_. ',false
18044,'comfort small side ','_comfort_on _small_side _side_. ',false
18045,'other include limited version available next comfort equipment ','_other_not _include_, _limited_version _version_available _available_at _next_door _comfort_restaurant _equipment_. ',false
18071,'good ','_good_. ',false
18072,'good thing span rest good nothing special ','_good_thing _thing_be _span_, _rest_be _good_but _nothing_special _special_. ',false
18073,'comfort comfort small wardrobe ','_comfort_of _comfort_be _small_, _wardrobe_. ',false
18110,'clean equipment offer privacy other much cheap tokyo ','_clean_hotel _equipment_that _offer_privacy _privacy_, _other_for _much_cheap _cheap_in _tokyo_. ',false
18111,'easy location location great location taito ku ','_easy_to _location_from _location_and _great_location _location_in _taito_- _ku_. ',false
18112,'big comfy comfort big tv nice private comfort ','_big_comfy _comfy_bed _comfort_, _big_tv _tv_, _nice_private _private_bathroom _comfort_. ',false
18113,'easy other komeda other shop connect lobby ','_easy_check _other_in _komeda_coffee _other_shop _shop_connect _connect_to _lobby_. ',false
18114,'bit pricey compare economy option tokyo ','_bit_pricey _pricey_compare _compare_to _economy_option _option_in _tokyo_. ',false
18115,'public equipment top floor allow people tattoo enter antiquated restriction make sense equipment fill foreign traveler ','_public_bath _equipment_on _top_floor _floor_do _allow_people _people_with _tattoo_to _enter_, _antiquated_restriction _restriction_that _make_sense _sense_in _equipment_fill _fill_with _foreign_traveler _traveler_. ',false
18153,'clean comfort comfy comfort chic environment ','_clean_room _comfort_, _comfy_pillow _comfort_, _chic_environment _environment_. ',false
18154,'hot equipment location separate personel man ','_hot_bath _equipment_area _location_, _separate_for _personel_and _man_. ',false
18155,'tokyo sized comfort queen comfort amenity price price ','_tokyo_sized _sized_room _comfort_with _queen_bed _comfort_but _amenity_and _price_for _price_. ',true
18156,'equipment comfort look chic modern ','_equipment_/ _comfort_look _look_very _chic_and _modern_. ',false
18157,'good security nice location close location location ','_good_security _security_and _nice_location _location_, _close_to _location_station _location_. ',false
18183,'overall good ','_overall_it _good_. ',false
18184,'personel location really good ','_personel_and _location_be _really_good _good_. ',false
18185,'other ','',false
18217,'perfect equipment location explore asakusa ','_perfect_hotel _equipment_location _location_for _explore_asakusa _asakusa_. ',false
18218,'location perfect minute walk tarawamachi location easy way shibuya shinjuku ueno ginza ','_location_be _perfect_, _minute_walk _walk_from _tarawamachi_station _location_easy _easy_way _way_to _shibuya_, _shinjuku_, _ueno_and _ginza_. ',false
18219,'minute walk sensoji perfect equipment want other around asakusa sky tree tower nakamise market ','_minute_walk _walk_to _sensoji_and _perfect_place _equipment_if _want_have _other_around _around_asakusa _asakusa_, _sky_tree _tree_tower _tower_and _nakamise_market _market_. ',false
18220,'other modern style personel friendly even speak little english ','_other_in _modern_style _style_, _personel_be _friendly_even _even_they _speak_little _little_english _english_. ',false
18221,'comfort small fully understand japanese standard ','_comfort_be _small_but _fully_understand _understand_it _japanese_standard _standard_. ',false
18247,'good ','_good_. ',false
18248,'other else ','_other_else _else_. ',false
18249,'comfort small ','_comfort_be ',false
18271,'excellent ','_excellent_. ',false
18272,'clean personel friendly accommodating ','_clean_staff _personel_very _friendly_and _accommodating_. ',false
18273,'other efficient impersonal ','_other_- _efficient_but ',false
18290,'exceptional ','_exceptional_. ',false
18291,'comfort thin ','_comfort_be ',false
18311,'good price price ','_good_value _price_for _price_. ',true
18312,'comfort comfortable size #crd# guest discreet effective cleanliness personel comfortable comfort ','_comfort_be _comfortable_size _size_for _#crd#_guest _guest_very _discreet_and _effective_cleaning _cleanliness_staff _personel_comfortable _comfortable_bed _comfort_. ',false
18313,'close jr location slow elevator unable use equipment couple due tattoo #crd# coin washing machine drier 0f comfort make difficult accessibly wash clothes ','_close_to _jr_station _location_slow _slow_elevator _elevator_unable _unable_to _use_onsen _equipment_as _couple_and _due_to _tattoo_only _#crd#_coin _coin_washing _washing_machine _machine_and _drier_in _0f_bathroom _comfort_make _make_it _difficult_to _accessibly_wash _wash_clothes ',false
18365,'location key us enjoy other ','_location_be _key_to _us_enjoy _enjoy_this _other_. ',false
18366,'good equipment ','_good_hotel _equipment_. ',false
18367,'other nice ','_other_be _nice_. ',false
18368,'massive though ','_massive_though _though_. ',false
18369,'location spot ','_location_be _spot_on ',false
18370,'personel helpful ','_personel_very _helpful_. ',false
18371,'comfort size tiny ','_comfort_size _size_be _tiny_. ',false
18372,'price spend comfort other feel right ','_price_spend _spend_on _comfort_and _other_do _feel_right _right_. ',false
18373,'equipment other bottom #crd# ','_equipment_we _other_in _bottom_#crd# _#crd#_. ',false
18422,'great location ','_great_location _location_. ',false
18423,'convenient ','_convenient_. ',false
18424,'comfortable comfort ','_comfortable_room _comfort_. ',false
18425,'comfortable comfort ensuite ','_comfortable_room _comfort_with _ensuite_. ',false
18426,'tiny size tokyo ','_tiny_size _size_but _tokyo_. ',false
18427,'equipment top floor man personel separate ','_equipment_on _top_floor _floor_with _man_and _personel_separate _separate_. ',false
18455,'good ','_good_. ',false
18456,'near tawaramachi location ','_near_tawaramachi _tawaramachi_station _location_. ',false
18457,'much noise hall #ord# floor ','_much_noise _noise_at _hall_of _#ord#_floor _floor_. ',false
18489,'good ','_good_. ',false
18490,'good price price get pay ','_good_value _price_for _price_, _get_what _pay_for ',true
18491,'location right corner ','_location_be _right_at _corner_. ',false
18492,'ueno location km away ','_ueno_station _location_be _km_away _away_. ',false
18493,'poor other cafe ','_poor_breakfast _other_in ',false
18529,'good ','_good_. ',false
18530,'like cleanliness locality ','_like_cleanliness _cleanliness_and _locality_. ',false
18531,'compact ','_compact_. ',false
18532,'wardrobe ','_wardrobe_. ',false
18533,'comfort keep baggage ','_comfort_to _keep_baggage _baggage_. ',false
18579,'equipment rooftop ','_equipment_on _rooftop_. ',false
18580,'equipment equipment rooftop .. ','_equipment_and _equipment_on _rooftop_.. ',false
18581,'shiseido product comfort drinkable filtered other comfort .. ','_shiseido_product _product_in _comfort_and _drinkable_/ _filtered_water _other_in _comfort_.. ',false
18582,'little kimono slipers get comfort ?? ','_little_kimono _kimono_and _slipers_we _get_for _comfort_?? ',false
18583,'size comfort .. ','_size_of _comfort_.. ',false
18584,'s really tiny .. ','_s_really _really_tiny _tiny_.. ',false
18585,'comfort open suitcase wardrobe store clothes ?? ','_comfort_to _open_my _suitcase_and _wardrobe_to _store_your _clothes_?? ',false
18630,'good location easy location ','_good_location _location_, _easy_access _location_. ',false
18631,'s locate nice asakusa neighbourhood easily connect public transport ','_s_locate _locate_in _nice_asakusa _asakusa_neighbourhood _neighbourhood_, _easily_connect _connect_by _public_transport _transport_. ',false
18632,'comfort small expect comfort tokyo ','_comfort_be _small_, _expect_for _comfort_in _tokyo_. ',false
18633,'comfort #ord# floor location sky tree ','_comfort_be _#ord#_floor _floor_with _location_of _sky_tree _tree_. ',false
18634,'comfort other powerful find important long day sightseeing ','_comfort_water _other_be _powerful_, _find_very _important_after _long_day _day_of _sightseeing_. ',false
18635,'#crd# us other #crd# night give bottle other #crd# #crd# day ','_#crd#_of _us_stay _other_there _#crd#_night _night_, _give_0 _bottle_of _other_on _#crd#_of _#crd#_day _day_. ',false
18683,'great location good comfort ','_great_location _location_and _good_room _comfort_. ',false
18684,'other improve ','_other_can _improve_. ',false
18685,'love location clean good comfort ','_love_the _location_, _clean_, _good_room _comfort_. ',false
18686,'great equipment especially price ','_great_facility _equipment_, _especially_for _price_. ',true
18687,'comfort could clean ','_comfort_could _could_have _clean_. ',false
18688,'other buffet collaboration cafe attach equipment serve other ','_other_be _buffet_, _collaboration_with _cafe_attach _attach_to _equipment_, _serve_breakfast _other_too ',false
18689,'choose course other amount little ','_choose_from _course_for _other_, _amount_be _little_. ',false
18719,'great ','_great_. ',false
18720,'clean comfort ','_clean_room _comfort_. ',false
18721,'old tv ','_old_tv ',false
18753,'clean equipment new nice comfort ','_clean_hotel _equipment_, _new_and _nice_bathroom _comfort_. ',false
18754,'comfort clean ','_comfort_be _clean_. ',false
18755,'onzen nice ','_onzen_be _nice_. ',false
18756,'love ice machine #ord# fl ','_love_the _ice_machine _machine_on _#ord#_fl _fl_. ',false
18757,'comfort quite small ','_comfort_be _quite_small _small_. ',false
18798,'personel personel nice travel alone sometimes hard get around ','_personel_service _personel_will _nice_travel _travel_alone _alone_sometimes _sometimes_hard _hard_to _get_around _around_. ',false
18799,'location ','_location_? ',false
18800,'?? ','',false
18801,'awarmness dtuff ','_awarmness_of _dtuff_. ',false
18802,'comfort little tight ','_comfort_be _little_tight _tight_. ',false
18803,'rate pay would like high floor ','_rate_i _pay_i _would_like _like_to _high_floor _floor_. ',false
18851,'superb location cozy comfort would come ','_superb_location _location_, _cozy_room _comfort_but _would_come _come_again ',false
18852,'lovely entrance personel helpful many complementary item provided ','_lovely_entrance _entrance_, _personel_helpful _helpful_and _many_complementary _complementary_item _item_be _provided_. ',false
18853,'comfort small expect ','_comfort_be _small_than _expect_. ',false
18854,'could fit suitcase narrow hallway bedroom ','_could_fit _fit_suitcase _suitcase_just _narrow_hallway _hallway_and _bedroom_. ',false
18855,'cozy say least ','_cozy_to _say_the _least_. ',false
18856,'location superb ','_location_superb _superb_! ',false
18857,'still good 0mins jr location decide take location ','_still_a _good_0mins _0mins_from _jr_station _location_if _decide_not _take_the _location_. ',false
18882,'good ','_good_. ',false
18883,'love fact apa equipment seem free equipment include i.e. japanese style communal hot tub ','_love_the _fact_that _apa_hotel _equipment_seem _seem_to _free_spa _equipment_include _include_( _i.e._, _japanese_- _style_communal _communal_hot _hot_tub _tub_) ',false
18903,'good ','_good_. ',false
18904,'comfort linen good ','_comfort_linen _linen_be _good_. ',false
18905,'comfort ','',false
18942,'cramp comfort good location ','_cramp_room _comfort_but _good_location _location_. ',false
18943,'reception location nice good equipment ','_reception_area _location_be _nice_and _good_spa _equipment_. ',false
18944,'location good close location location ','_location_be _good_, _close_to _location_station _location_. ',false
18945,'comfort cramped comfort flat ','_comfort_be _cramped_and _comfort_very _flat_. ',false
18946,'other other shop poor ','_other_at _other_shop _shop_be _poor_. ',false
18947,'go local bakery instead ','_go_to _local_bakery _bakery_instead _instead_. ',false
18975,'good ','_good_. ',false
18976,'good location ','_good_location _location_. ',false
18977,'windows posible see trough open ','_windows_- _posible_to _see_trough _trough_or ',false
19004,'good ','_good_. ',false
19005,'personel nice other expect ','_personel_very _nice_and _other_be _expect_. ',false
19006,'comfort comfort hard make nice sleep ','_comfort_and _comfort_be _hard_make _make_it _nice_for _sleep_. ',false
19007,'also comfort ac follow input keep heat comfort 0c make nice sleep happened other ','_also_in _comfort_the _ac_be _follow_the _input_and _keep_heat _heat_the _comfort_to _0c_make _make_it _nice_to _sleep_( _happened_both _other_i ',false
19036,'exceptional ','_exceptional_. ',false
19037,'good size comfort comfort ','_good_size _size_room _comfort_and _comfort_. ',false
19038,'other need ','_other_you _need_. ',false
19039,'great location close important location line ','_great_location _location_very _close_to _important_metro _location_line ',false
19083,'other despite comfort size ','_other_again _despite_room _comfort_size _size_. ',false
19084,'even though comfort small still plan other nice clean perfect visit district ','_even_though _though_the _comfort_be _small_, _still_plan _plan_on _other_there _nice_and _clean_and _perfect_for _visit_all _district_. ',false
19085,'ginza line right next comfort ','_ginza_line _line_be _right_next _next_door _comfort_! ',false
19086,'also personel amazingly helpful nice caring ','_also_the _personel_be _amazingly_helpful _helpful_, _nice_and _caring_! ',false
19087,'comfort really cramped ','_comfort_be _really_cramped _cramped_. ',false
19088,'comfort move around specially visit shop ','_comfort_to _move_around _around_specially _specially_if _visit_to _shop_. ',false
19089,'business fine ','_business_, _fine_. ',false
19139,'price price unbeatable great equipment equipment ','_price_/ _price_unbeatable _unbeatable_, _great_spa _equipment_( _equipment_) ',true
19140,'onsens open late wonderful ','_onsens_be _open_late _late_and _wonderful_. ',false
19141,'personel s outdoor equipment location skytree tower man s personel s onsens include jacuzzi ','_personel_s _s_outdoor _outdoor_onsen _equipment_have _location_of _skytree_tower _tower_and _man_s _s_and _personel_s _s_onsens _onsens_include _include_a _jacuzzi_. ',false
19142,'price location unbeatable ','_price_and _location_be _unbeatable_. ',true
19143,'comfort incredibly small expect make work ','_comfort_be _incredibly_small _small_but _expect_that _make_it _work_. ',false
19144,'comfort could use #crd# luggage stand make use chair #crd# stick bag foot comfort ','_comfort_could _could_have _use_#crd# _#crd#_luggage _luggage_stand _stand_but _make_do _use_the _chair_for _#crd#_and _stick_the _bag_at _foot_of _comfort_. ',false
19145,'would nice able open cleanliness ','_would_have _nice_to _able_to _open_the _cleanliness_too ',false
19175,'exceptional ','_exceptional_. ',false
19176,'good location easy other in-out ','_good_location _location_, _easy_to _other_in-out _in-out_. ',false
19177,'comfort comfort quite small ','_comfort_of _comfort_be _quite_small _small_. ',false
19199,'great neighbourhood excellent location ','_great_neighbourhood _neighbourhood_excellent _excellent_access _location_. ',false
19200,'osen equipment wonderful ','_osen_bath _equipment_be _wonderful_. ',false
19201,'extra comfort ','_extra_pillow ',false
19223,'excellent ','_excellent_. ',false
19224,'great location good equipment nice equipment ','_great_location _location_, _good_facility _equipment_, _nice_bath _equipment_. ',false
19225,'crowded morning impersonal ','_crowded_in _morning_impersonal ',false
19257,'nice equipment good location ','_nice_hotel _equipment_in _good_location _location_. ',false
19258,'clean good location minute walk location location fast wifi necessary equipment provided clean personel leave clean cleanliness new set cosmetic front comfort even ','_clean_good _good_location _location_, _minute_walk _walk_to _location_station _location_fast _fast_internet _wifi_all _necessary_facility _equipment_provided _provided_clean _clean_lady _personel_be _leave_clean _clean_towel _cleanliness_and _new_set _set_of _cosmetic_in _front_of _comfort_even _even_when ',false
19259,'disturb ','_disturb_? ',false
19260,'hang comfort ','_hang_on _comfort_. ',false
19261,'comfort small hard move inside open luggage comfort tiny ','_comfort_be _small_, _hard_to _move_inside _inside_when _open_your _luggage_bathroom _comfort_be ',false
19282,'good ','_good_. ',false
19283,'open cleanliness even little bit get fresh air hallway cold ','_open_the _cleanliness_even _even_a _little_bit _bit_to _get_a _fresh_air _air_the _hallway_be ',false
19298,'would definitely come back next other ','_would_definitely _definitely_come _come_back _back_for _next_stay _other_. ',false
19299,'equipment super relaxing refreshing good quality amenity add ','_equipment_be _super_relaxing _relaxing_and _refreshing_and _good_quality _quality_of _amenity_to _add_to ',false
19324,'nice equipment sleep much ','_nice_place _equipment_to _sleep_, _much_more ',false
19325,'nice equipment actually hot equipment ','_nice_spa _equipment_( _actually_only _hot_bath _equipment_) ',false
19326,'comfort pretty small ','_comfort_be _pretty_small _small_. ',false
19327,'hard even put suitcase somewhere ','_hard_to _even_put _put_the _suitcase_somewhere _somewhere_. ',false
19351,'good ','_good_. ',false
19352,'quite shocked find apa distribute fascist propaganda masquerade theoretical history comfort ','_quite_shocked _shocked_to _find_that _apa_distribute _distribute_fascist _fascist_propaganda _propaganda_masquerade _masquerade_as _theoretical_history _history_ _comfort_. ',false
19353,'highlight nanking massacre never happened like comfort personel western conspiracy japan need re-militarize build offensive power etc. highly offend slightly nauseous spend price ','_highlight_: _nanking_massacre _massacre_never _never_happened _happened_, _like_comfort _comfort_woman _personel_this _western_conspiracy _conspiracy_; _japan_need _need_to _re-militarize_and _build_offensive _offensive_power _power_, _etc._highly _highly_offend _offend_and _slightly_nauseous _nauseous_to _spend_my _price_there ',false
19375,'exceptional ','_exceptional_. ',false
19376,'great hot equipment ','_great_hot _hot_spa _equipment_. ',false
19377,'other ok bit expensive small meal ','_other_be _ok_, _bit_expensive _expensive_for _small_meal ',true
19394,'excellent ','_excellent_. ',false
19395,'mattress poor condition comfort thin ','_mattress_be _poor_condition _condition_and _comfort_be _thin_. ',false
19430,'good ','_good_. ',false
19431,'nice equipment right front location make transportation convenient ','_nice_place _equipment_right _right_in _front_of _location_make _make_transportation _transportation_very _convenient_. ',false
19432,'minute walk sensoji temple ueno location ','_minute_walk _walk_to _sensoji_temple _temple_, _ueno_station _location_. ',false
19433,'equipment great equipment relax long day ','_equipment_be _great_place _equipment_to _relax_after _long_day _day_. ',false
19434,'however comfort bit small even #crd# people ','_however_the _comfort_be _bit_too _small_even _even_for _#crd#_people _people_. ',false
19435,'barely enough comfort unpack luggage ','_barely_have _enough_space _comfort_to _unpack_our _luggage_. ',false
19463,'excellent ','_excellent_. ',false
19464,'good location near location ','_good_location _location_, _near_subway _location_. ',false
19465,'drinking other comfort ','_drinking_water _other_in ',false
19487,'wonderful ','_wonderful_. ',false
19488,'equipment clean friendly ','_equipment_be _clean_and _friendly_. ',false
19489,'comfort extremely small ','_comfort_be _extremely_small ',false
19526,'pleasant other really enjoy comfortable comfort .. ','_pleasant_stay _other_and _really_enjoy _enjoy_the _comfortable_bed _comfort_.. ',false
19527,'convenient location ','_convenient_for _location_. ',false
19528,'comfort clean quiet ','_comfort_very _clean_and _quiet_. ',false
19529,'comfort comfortable ','_comfort_very _comfortable_. ',false
19530,'thick duvet supply ','_thick_duvet _duvet_be _supply_. ',false
19531,'need occupy lot comfort ','_need_it _occupy_a _lot_of _comfort_. ',false
19559,'good ','_good_. ',false
19560,'','',false
19561,'','',false
19603,'good price ','_good_value _price_. ',true
19604,'great location ','_great_location _location_. ',false
19605,'great equipment ','_great_onsen _equipment_. ',false
19606,'comfortable comfort ','_comfortable_bed _comfort_. ',false
19607,'ac work #ord# night ','_ac_not _work_for _#ord#_night _night_. ',false
19608,'charged 0 lose comfort card ','_charged_0 _0_$ _lose_door _comfort_card _card_. ',false
19609,'poor sound proofing ','_poor_sound _sound_proofing _proofing_. ',false
19664,'wonderful ','_wonderful_. ',false
19665,'location right next train location close temple attraction location ','_location_be _right_next _next_to _train_station _location_, _close_to _temple_attraction _attraction_area _location_. ',false
19666,'clean great indoor outdoor equipment ','_clean_, _great_indoor _indoor_and _outdoor_onsen _equipment_. ',false
19667,'personel helpful ','_personel_be _helpful_. ',false
19668,'other hybrid self other system involve front desk associate ','_other_in _hybrid_self _self_check _other_- _system_which _involve_a _front_desk _desk_associate _associate_. ',false
19669,'','',false
19670,'ft find efficient normal guest click button big screen pick key issue machine ','_ft_find _find_it _efficient_than _normal_to _guest_click _click_a _button_on _big_screen _screen_and _pick_up _key_issue _issue_by _machine_. ',false
19671,'instead take away excellent hospitality personal touch japan usually offer ','_instead_, _take_away _away_the _excellent_hospitality _hospitality_and _personal_touch _touch_that _japan_usually _usually_offer _offer_. ',false
19708,'good ','_good_. ',false
19709,'location near elevator tawaramachi location ','_location_be _near_to _elevator_to _tawaramachi_station _location_. ',false
19710,'rain other least quickly get location via elevator ','_rain_time _other_, _least_you _quickly_get _get_to _location_via _via_the _elevator_. ',false
19711,'nothing ','',false
19745,'excellent ','_excellent_. ',false
19746,'comfort comfortable ','_comfort_be _comfortable_. ',false
19747,'comfort small flat ','_comfort_be _small_and _flat_. ',false
19748,'ask extra comfort tell extra ','_ask_for _extra_pillow _comfort_they _tell_me _extra_. ',false
19749,'tv 0 free channel #crd# japanese ','_tv_only _0_free _free_channel _channel_, _#crd#_in _japanese_. ',false
19775,'exactly need other sure ','_exactly_what _need_- _other_again _sure_. ',false
19776,'althou comfort little small expect really close senso ji temple great asakusa awsomeness def other other simple delish perfectly sized thanks ','_althou_room _comfort_be _little_small _small_we _expect_that _really_close _close_to _senso_- _ji_temple _temple_and _great_asakusa _asakusa_awsomeness _awsomeness_- _def_stay _other_again _other_be _simple_but _delish_and _perfectly_sized _sized_- _thanks_! ',false
19777,'say comfort bit small expect clean personel fantastic ','_say_the _comfort_be _bit_small _small_but _expect_that _clean_and _personel_be ',false
19814,'really enjoy other ','_really_enjoy _enjoy_my _other_here ',false
19815,'meet expectation ','_meet_all _expectation_. ',false
19816,'location fantastic ','_location_be _fantastic_! ',false
19817,'front desk okay particularly like electronic other process ','_front_desk _desk_be _okay_, _particularly_like _like_the _electronic_check _other_- _process_. ',false
19818,'enjoy grand equipment well ','_enjoy_the _grand_spa _equipment_as _well_. ',false
19819,'other seem like price price opt option ','_other_do _seem_like _like_value _price_for _price_to _opt_for _option_. ',true
19847,'good ','_good_. ',false
19848,'near location location ','_near_subway _location_station _location_! ',false
19849,'excellent ','',false
19871,'convenient equipment short term other ','_convenient_hotel _equipment_for _short_term _term_stay _other_. ',false
19872,'personel friendly helpful nice equipment convenient location explore asakusa ueno location ','_personel_friendly _friendly_and _helpful_- _nice_onsen _equipment_- _convenient_location _location_to _explore_asakusa _asakusa_and _ueno_area _location_. ',false
19873,'wait other elevator long comfort rather small would other short 0 day visit long ','_wait_time _other_for _elevator_too _long_- _comfort_be _rather_small _small_( _would_stay _other_again _short_0 _0_day _day_visit _visit_, _long_) ',false
19925,'love other ','_love_our _other_here ',false
19926,'personel make huge difference ','_personel_make _make_a _huge_difference _difference_! ',false
19927,'helpful ','_helpful_! ',false
19928,'other ','_other_! ',false
19929,'personel exceptional ','_personel_be _exceptional_! ',false
19930,'help us leave price comfort despite us other day ','_help_us _us_when _leave_our _price_in _comfort_despite _despite_us _us_check _other_out _day_. ',false
19931,'cleaner also friendly ','_cleaner_be _also_very _friendly_: ',false
19932,'size comfort ','_size_of _comfort_. ',false
19933,'comfort ','_comfort_? ',false
20107,'pleasant other ','_pleasant_stay _other_. ',false
20108,'great round travel ','_great_for _round_travel _travel_. ',false
20109,'comfort amenity comfortable since travel alone day long ','_comfort_and _amenity_be _comfortable_since _since_i _travel_alone _alone_and _day_long _long_. ',false
20110,'couldn ','_couldn_? ',false
20111,'ft imagine other #crd# people though ','_ft_imagine _imagine_stay _other_with _#crd#_people _people_though _though_. ',false
20112,'problem size comfort 0 cm sleep fine ','_problem_with _size_of _comfort_( _0_cm _cm_) _sleep_fine _fine_. ',false
20113,'clean cleanliness comfort supply everyday ','_clean_towel _cleanliness_and _comfort_supply _supply_everyday _everyday_. ',false
20114,'disturbance guest ','_disturbance_of _guest_. ',false
20115,'evening wasn ','_evening_it _wasn_? ',false
20116,'ft madhouse ','_ft_a _madhouse_. ',false
20117,'isn ','_isn_? ',false
20118,'ft bad thing ','_ft_a _bad_thing _thing_if ',false
20119,'fre interested nightlife ','_fre_not _interested_in _nightlife_. ',false
20120,'','',false
20121,'f nice stroll around location visit senso ji ','_f_nice _nice_to _stroll_around _around_the _location_and _visit_senso _senso_- _ji_. ',false
20122,'equipment generally serve last meal around 0 ','_equipment_generally _generally_serve _serve_their _last_meal _meal_around _around_0 _0_. ',false
20123,'','',false
20124,'fd let store luggage other could roam around ','_fd_let _let_me _store_my _luggage_before _other_in _could_roam _roam_around _around_. ',false
20125,'equipment offer thing laundry vend machine public equipment tattoo ','_equipment_offer _offer_thing _thing_such _laundry_, _vend_machine _machine_and _public_bath _equipment_( _tattoo_) ',false
20126,'','',false
20127,'fs other house attach equipment close 0 ','_fs_a _other_house _house_attach _attach_to _equipment_which _close_at _0_. ',false
20128,'travel location popular attraction doable ','_travel_distance _location_to _popular_attraction _attraction_be _doable_. ',false
20129,'wouldn ','_wouldn_? ',false
20130,'ft recommend ','_ft_recommend _recommend_it ',false
20131,'fd like repeatedly visit west side tokyo shinjuku shibuya etc ','_fd_like _like_to _repeatedly_visit _visit_the _west_side _side_of _tokyo_( _shinjuku_, _shibuya_etc _etc_) ',false
20132,'plan trip could explore ueno tokyo central ginza ','_plan_the _trip_so _could_explore _explore_ueno _ueno_/ _tokyo_central _central_/ _ginza_. ',false
20133,'jr line 0 min walk ','_jr_line _line_be _0_min _min_walk _walk_. ',false
20134,'location across street ','_location_be _across_the _street_. ',false
20135,'didn ','_didn_? ',false
