@relation Sauberkeit

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
21764,'next comfort cafe really nice mom say equipment great couldn ','_next_door _comfort_cafe _cafe_be _really_nice _nice_too _mom_say _say_the _equipment_be _great_i _couldn_? ',false
21765,'ft use tattoo ','_ft_use _use_it _tattoo_. ',false
21766,'nothing maybe could smoking location outside even get smoking comfort ','_nothing_but _maybe_could _could_have _smoking_area _location_outside _outside_because _even_if _get_smoking _smoking_room _comfort_can ',false
21767,'ft open cleanliness smoke stick inside completely .. ','_ft_open _open_the _cleanliness_and _smoke_be _stick_inside _inside_completely _completely_.. ',false
21789,'would go other equipment apa general ask other #crd# day ','_would_go _go_again _other_at _equipment_or _apa_in _general_but _ask_if _other_for _#crd#_day _day_. ',false
21790,'equipment self like star equipment star instead great personel great job put good speak japanese ','_equipment_its _self_be _like_a _star_hotel _equipment_but _star_instead _instead_which _great_the _personel_do _great_job _job_put _put_up _good_speak _speak_japanese _japanese_. ',false
21791,'much simply couln book tour minar thing nt take take tour seriously great other learn shoul expect next other go ','_much_i _simply_couln _couln_` _book_any _tour_or _minar_thing _thing_but _nt_take _take_take _take_the _tour_seriously _seriously_i _great_time _other_and _learn_about _shoul_expect _expect_next _next_time _other_i ',false
21841,'recommend ','_recommend_. ',false
21842,'little equipment top equipment ','_little_spa _equipment_on _top_of _equipment_! ',false
21843,':) also initially god smoking comfort equipment change non-smoking us without problem although due unavailability follow day ','_:)_also _also_, _initially_god _god_a _smoking_room _comfort_but _equipment_change _change_that _non-smoking_for _us_without _without_a _problem_( _although_due _due_to _unavailability_, _follow_day _day_) ',false
21844,'directly location location walkable location sens ','_directly_on _location_station _location_, _walkable_distance _location_to _sens_? ',false
21845,'jus even ueno take perhaps 0 min s bit boring walk ','_jus_and _even_to _ueno_( _take_perhaps _perhaps_0 _0_min _min_and _s_a _bit_of _boring_walk _walk_) ',false
21846,'also tokyo calm neighbourhood ','_also_, _tokyo_) _calm_neighbourhood _neighbourhood_. ',false
21847,'course small comfort guess nice tokyo price pay ','_course_, _small_room _comfort_, _guess_very _nice_for _tokyo_for _price_you _pay_! ',false
21883,'good ','_good_. ',false
21884,'good location close sight asakusa easy location location location jr line ','_good_location _location_, _close_to _sight_in _asakusa_and _easy_to _location_other _location_by _location_/ _jr_line _line_. ',false
21885,'good selection equipment neighbourhood ','_good_selection _selection_of _equipment_in _neighbourhood_. ',false
21886,'comfort small comfort luggage ','_comfort_very _small_and _comfort_for _luggage_. ',false
21887,'thin single comfort ','_thin_single _single_pillow _comfort_. ',false
21930,'well situate budget equipment need equipment sleep ','_well_situate _situate_budget _budget_hotel _equipment_for _need_a _equipment_to _sleep_. ',false
21931,'excellent location almost top tawaramachi location location ginza line mean easy connection ginza shibuya well short walk asakusa location senso ji temple ','_excellent_location _location_almost _almost_on _top_of _tawaramachi_subway _location_station _location_( _ginza_line _line_) _mean_easy _easy_connection _connection_to _ginza_and _shibuya_as _well_as _short_walk _walk_to _asakusa_area _location_and _senso_- _ji_temple _temple_. ',false
21932,'good price price ','_good_value _price_for _price_. ',false
21933,'taito interesting part tokyo kappabashi cooking equipment street short stroll away ','_taito_be _interesting_part _part_of _tokyo_and _kappabashi_cooking _cooking_equipment _equipment_street _street_be _short_stroll _stroll_away _away_. ',false
21934,'small comfort small people minimal luggage ','_small_room _comfort_for _small_people _people_with _minimal_luggage _luggage_. ',false
21935,'cafe attach equipment pretty basic term other other head instead little yamazaki bakery cafe round corner leave equipment leave junction ','_cafe_attach _attach_to _equipment_be _pretty_basic _basic_in _term_of _other_- _other_, _head_instead _instead_for _little_yamazaki _yamazaki_bakery _bakery_and _cafe_round _round_the _corner_( _leave_out _equipment_and _leave_at _junction_) ',false
21957,'wonderful ','_wonderful_. ',false
21958,'love close train location without noise nice clean comfort cafe stair convenient friendly personel modern comfort ','_love_that _close_to _train_station _location_without _without_the _noise_, _nice_clean _clean_room _comfort_, _cafe_down _stair_be _convenient_, _friendly_staff _personel_, _modern_room _comfort_. ',true
21959,'comfort waay hard would like option receive new cleanliness robe comfort clean everyday comfort comfort bit small ','_comfort_be _waay_too _hard_, _would_have _like_to _option_not _receive_new _new_towel _cleanliness_, _robe_and _comfort_clean _clean_everyday _everyday_, _comfort_and _comfort_be _bit_small ',true
22198,'wonderful ','_wonderful_. ',false
22199,'#ord# other equipment ','_#ord#_stay _other_at _equipment_. ',false
22200,'locate #crd# location location away famous tourist attraction asakusa temple shopping location ','_locate_#crd# _#crd#_metro _location_station _location_away _away_from _famous_tourist _tourist_attraction _attraction_asakusa _asakusa_temple _temple_and _shopping_area _location_. ',false
22201,'minute walk ginza line tawaramachi g18 location ','_minute_walk _walk_from _ginza_line _line_, _tawaramachi_( _g18_) _location_. ',false
22202,'recommend take elevator gate ginza line tawaramachi g18 location asakusa direction ','_recommend_to _take_the _elevator_gate _gate_that _ginza_line _line_, _tawaramachi_( _g18_) _location_, _asakusa_direction _direction_. ',false
22203,'ginza line tawaramachi g18 location asakusa shibuya direction elevator ','_ginza_line _line_, _tawaramachi_( _g18_) _location_, _asakusa_and _shibuya_direction _direction_have _elevator_. ',false
22204,'come elevator gate turn right see equipment ','_come_out _elevator_gate _gate_, _turn_right _right_and _see_the _equipment_. ',false
22205,'price effective buy tokyo location 0 hour 0hours 0hours ticket ','_price_effective _effective_to _buy_tokyo _tokyo_metro _location_0 _0_hour _hour_/ _0hours_/ _0hours_ticket _ticket_. ',false
22206,'buy ticket narita location terminal skyliner location ueno location information counter ','_buy_the _ticket_at _narita_airport _location_terminal _terminal_0 _skyliner_station _location_and _ueno_station _location_information _information_counter _counter_. ',false
22207,'equipment japanese public hot equipment locate 0 floor equipment ','_equipment_( _japanese_public _public_hot _hot_bath _equipment_) _locate_at _0_floor _floor_of _equipment_. ',false
22208,'equipment provide outdoor indoor equipment comfort available site ','_equipment_provide _provide_both _outdoor_and _indoor_bath _equipment_, _comfort_available _available_at _site_. ',false
22209,'see location tokyo sky tree outdoor equipment ','_see_the _location_of _tokyo_sky _sky_tree _tree_from _outdoor_bath _equipment_. ',false
22210,'equipment site big ','_equipment_site _site_be _big_. ',false
22211,'hair dryer rubber band comfort cap etc .. ','_hair_dryer _dryer_, _rubber_band _band_, _comfort_cap _cap_, _etc_.. ',false
22212,'provided however need bring cleanliness comfort ','_provided_; _however_, _need_to _bring_towel _cleanliness_from _comfort_. ',false
22213,'get comfort guest s belonging still comfort ','_get_to _comfort_, _guest_s _s_belonging _belonging_be _still_in _comfort_. ',false
22214,'personel work fast new comfort ready us comfort bit big previous #crd# ','_personel_work _work_this _fast_and _new_room _comfort_ready _ready_for _us_, _comfort_be _bit_big _big_than _previous_#crd# _#crd#_. ',false
22215,'wait #ord# floor personel go get new comfort key back us ','_wait_on _#ord#_floor _floor_and _personel_go _go_down _get_the _new_room _comfort_key _key_back _back_up _us_. ',false
22216,'slightly big comfort comfort 0 ','_slightly_big _big_room _comfort_be _comfort_0 _0_. ',false
22217,'asakusa temple tourist able rend kimonos japanese traditional costume recommend aiwafuku price female person 0 yen website reservation price ','_asakusa_temple _temple_tourist _tourist_be _able_to _rend_kimonos _kimonos_( _japanese_traditional _traditional_costume _costume_) _recommend_aiwafuku _aiwafuku_, _price_for _female_/ _person_be _0_yen _yen_( _website_reservation _reservation_price _price_) ',false
22218,'price include costumes+bag+hairstyle+hair decoration+japanese style shoe ','_price_include _include_costumes+bag+hairstyle+hair _costumes+bag+hairstyle+hair_decoration+japanese _decoration+japanese_style _style_shoe _shoe_. ',false
22219,'aiwafuku #url# #url# en_plan ','_aiwafuku_#url# _#url#_: _#url#_/ _en_plan_/ ',false
22220,'equipment s comfort small ','_equipment_s _s_room _comfort_be _small_. ',false
22221,'think size comfort home ','_think_it _size_of _comfort_at _home_. ',false
22222,'#crd# big luggage #crd# medium luggage able open #crd# other ','_#crd#_big _big_luggage _luggage_and _#crd#_medium _medium_luggage _luggage_, _able_to _open_#crd# _#crd#_at _other_. ',false
22223,'open able open 0 degree straight ','_open_, _able_to _open_at _0_degree _degree_straight _straight_. ',false
22224,'think cheap price comfort okay equipment s comfort japan small ','_think_for _cheap_price _price_, _comfort_be _okay_because _equipment_s _s_room _comfort_in _japan_be _small_too ',false
22225,'comfort really small bathtub okay #crd# person take equipment ','_comfort_be _really_small _small_too _bathtub_just _okay_for _#crd#_person _person_to _take_a _equipment_. ',false
22226,'other other process quite fast ','_other_in _other_out _process_be _quite_fast _fast_. ',false
22227,'personel know minimum english ','_personel_only _know_minimum _minimum_english _english_. ',false
22228,'sometimes hard comunicate ','_sometimes_it _hard_to _comunicate_. ',false
22229,'other really bad ','_other_be _really_bad _bad_. ',false
22230,'set menu us choose set include bread butter small portion salad ','_set_menu _menu_for _us_to _choose_from _set_include _include_bread _bread_with _butter_, _small_portion _portion_of _salad_. ',false
22231,'eat #crd# other ','_eat_there _#crd#_time _other_. ',false
22470,'excellent ','_excellent_. ',false
22471,'#ord# other equipment ','_#ord#_stay _other_at _equipment_. ',false
22472,'locate #crd# location location away famous tourist attraction asakusa temple shopping location ','_locate_#crd# _#crd#_metro _location_station _location_away _away_from _famous_tourist _tourist_attraction _attraction_asakusa _asakusa_temple _temple_and _shopping_area _location_. ',false
22473,'minute walk ginza line tawaramachi g18 location ','_minute_walk _walk_from _ginza_line _line_, _tawaramachi_( _g18_) _location_. ',false
22474,'recommend take elevator gate ginza line tawaramachi g18 location asakusa direction ','_recommend_to _take_the _elevator_gate _gate_that _ginza_line _line_, _tawaramachi_( _g18_) _location_, _asakusa_direction _direction_. ',false
22475,'ginza line tawaramachi g18 location asakusa shibuya direction elevator ','_ginza_line _line_, _tawaramachi_( _g18_) _location_, _asakusa_and _shibuya_direction _direction_have _elevator_. ',false
22476,'come elevator gate turn right see equipment ','_come_out _elevator_gate _gate_, _turn_right _right_and _see_the _equipment_. ',false
22477,'price effective buy tokyo location 0 hour 0hours 0hours ticket ','_price_effective _effective_to _buy_tokyo _tokyo_metro _location_0 _0_hour _hour_/ _0hours_/ _0hours_ticket _ticket_. ',false
22478,'buy ticket narita location terminal skyliner location ueno location information counter ','_buy_the _ticket_at _narita_airport _location_terminal _terminal_0 _skyliner_station _location_and _ueno_station _location_information _information_counter _counter_. ',false
22479,'equipment japanese public hot equipment locate 0 floor equipment ','_equipment_( _japanese_public _public_hot _hot_bath _equipment_) _locate_at _0_floor _floor_of _equipment_. ',false
22480,'equipment provide outdoor indoor equipment comfort available site ','_equipment_provide _provide_both _outdoor_and _indoor_bath _equipment_, _comfort_available _available_at _site_. ',false
22481,'see location tokyo sky tree outdoor equipment ','_see_the _location_of _tokyo_sky _sky_tree _tree_from _outdoor_bath _equipment_. ',false
22482,'equipment site big ','_equipment_site _site_be _big_. ',false
22483,'hair dryer rubber band comfort cap etc .. ','_hair_dryer _dryer_, _rubber_band _band_, _comfort_cap _cap_, _etc_.. ',false
22484,'provided however need bring cleanliness comfort ','_provided_; _however_, _need_to _bring_towel _cleanliness_from _comfort_. ',false
22485,'asakusa temple tourist able rend kimonos japanese traditional costume recommend aiwafuku price female person 0 yen website reservation price ','_asakusa_temple _temple_tourist _tourist_be _able_to _rend_kimonos _kimonos_( _japanese_traditional _traditional_costume _costume_) _recommend_aiwafuku _aiwafuku_, _price_for _female_/ _person_be _0_yen _yen_( _website_reservation _reservation_price _price_) ',false
22486,'price include costumes+bag+hairstyle+hair decoration+japanese style shoe ','_price_include _include_costumes+bag+hairstyle+hair _costumes+bag+hairstyle+hair_decoration+japanese _decoration+japanese_style _style_shoe _shoe_. ',false
22487,'aiwafuku #url# #url# en_plan ','_aiwafuku_#url# _#url#_: _#url#_/ _en_plan_/ ',false
22488,'equipment s comfort small ','_equipment_s _s_room _comfort_be _small_. ',false
22489,'think size comfort home ','_think_it _size_of _comfort_at _home_. ',false
22490,'#crd# big luggage #crd# medium luggage able open #crd# other ','_#crd#_big _big_luggage _luggage_and _#crd#_medium _medium_luggage _luggage_, _able_to _open_#crd# _#crd#_at _other_. ',false
22491,'open able open 0 degree straight ','_open_, _able_to _open_at _0_degree _degree_straight _straight_. ',false
22492,'think cheap price comfort okay equipment s comfort japan small ','_think_for _cheap_price _price_, _comfort_be _okay_because _equipment_s _s_room _comfort_in _japan_be _small_too ',false
22493,'comfort really small bathtub okay #crd# person take equipment ','_comfort_be _really_small _small_too _bathtub_just _okay_for _#crd#_person _person_to _take_a _equipment_. ',false
22494,'other other process quite fast ','_other_in _other_out _process_be _quite_fast _fast_. ',false
22495,'personel know minimum english ','_personel_only _know_minimum _minimum_english _english_. ',false
22496,'sometimes hard comunicate ','_sometimes_it _hard_to _comunicate_. ',false
22497,'other other 0 however mother feel well ask other early 0 ','_other_in _other_be _0_; _however_, _mother_be _feel_well _well_, _ask_to _other_in _early_at _0_. ',false
22498,'price us 0yen extra per hour ','_price_us _us_0yen _0yen_extra _extra_per _per_hour _hour_. ',false
22499,'other 0 hour early price us full hour ','_other_in _0_hour _hour_early _early_, _price_us _us_full _full_0 _hour_. ',false
22500,'think make exceptional special case ','_think_they _make_exceptional _exceptional_for _special_case _case_. ',false
22501,'other really bad ','_other_be _really_bad _bad_. ',false
22502,'set menu us choose set include bread butter small portion salad ','_set_menu _menu_for _us_to _choose_from _set_include _include_bread _bread_with _butter_, _small_portion _portion_of _salad_. ',false
22503,'eat #crd# other ','_eat_there _#crd#_time _other_. ',false
22553,'good ','_good_. ',false
22554,'close train location ','_close_to _train_station _location_. ',false
22555,'equipment quiet comfortable ','_equipment_be _quiet_and _comfortable_. ',false
22556,'comfort small expect tokyo ','_comfort_be _small_but _expect_in _tokyo_. ',false
22557,'personel helpful ','_personel_be _helpful_. ',false
22558,'go jr line catch local location kanda location change train head tokyo location ','_go_to _jr_line _line_you _catch_the _local_subway _location_to _kanda_station _location_and _change_train _train_there _head_to _tokyo_station _location_. ',false
22559,'personel help train information print price ','_personel_can _help_with _train_information _information_and _print_out _price_. ',false
22574,'exceptional ','_exceptional_. ',false
22575,'location ','',false
22618,'good ','_good_. ',false
22619,'public equipment top really worth ','_public_bath _equipment_on _top_be _really_worth _worth_it ',false
22620,'s clean functionnal ','_s_clean _clean_and _functionnal_. ',false
22621,'comfort quite small juste size comfort ','_comfort_be _quite_small _small_, _juste_the _size_of _comfort_. ',false
22622,'altough s high much location cleanliness tint open ','_altough_it _s_high _high_there _much_view _location_, _cleanliness_be _tint_and _open_them ',true
22623,'personel speak english register via screen ','_personel_do _speak_english _english_, _register_via _via_a _screen_. ',false
22652,'standard accomodation inexpensive clean well locate ','_standard_accomodation _accomodation_but _inexpensive_clean _clean_and _well_locate _locate_. ',false
22653,'equipment personel welcome helpful location good close train location eatery shopping ','_equipment_staff _personel_welcome _welcome_and _helpful_, _location_good _good_- _close_to _train_station _location_, _eatery_and _shopping_. ',false
22654,'like many equipment japan comfort compact small other work well ','_like_many _many_hotel _equipment_in _japan_the _comfort_be _compact_and _small_but _other_do _work_well _well_! ',false
22655,'comfort pretty thin #crd# per person provided ','_comfort_be _pretty_thin _thin_and _#crd#_per _per_person _person_provided _provided_. ',false
22719,'convenient location ','_convenient_location _location_. ',false
22720,'small comfort ','_small_room _comfort_. ',false
22721,'location good near train location ','_location_be _good_as _near_the _train_station _location_. ',false
22722,'also 0 min walk asakusa shopping district ','_also_0 _0_- _min_walk _walk_from _asakusa_shopping _shopping_district _district_. ',false
22723,'comfort clean ','_comfort_be _clean_. ',true
22724,'comfort bit small open lugagges ','_comfort_be _bit_small _small_to _open_lugagges _lugagges_. ',false
22725,'give price tokyo definitely worth price ','_give_the _price_and _tokyo_, _definitely_worth _worth_the _price_. ',false
22726,'equipment #crd# washer #crd# dryer public equipment location overall washer dryer male female public equipment location ','_equipment_only _#crd#_washer _washer_and _#crd#_dryer _dryer_in _public_bath _equipment_area _location_( _overall_0 _washer_and _dryer_in _male_and _female_public _public_bath _equipment_area _location_) ',false
22727,'difficult wash dry clothes give traveller limit other rest long day ','_difficult_to _wash_and _dry_clothes _clothes_give _give_traveller _traveller_have _limit_time _other_to _rest_after _long_day _day_. ',false
22749,'good ','_good_. ',false
22750,'good location ','_good_location _location_. ',false
22751,'comfort really small ','_comfort_really _really_small ',false
22829,'great equipment super clean other ','_great_hotel _equipment_, _super_clean _clean_, _other_again ',false
22830,'equipment perfect location ','_equipment_be _perfect_location _location_. ',false
22831,'min walk train location 0 min walk senso ji temple ','_min_walk _walk_to _train_station _location_and _0_min _min_walk _walk_to _senso_- _ji_temple _temple_. ',false
22832,'s heap equipment nearby ','_s_heap _heap_of _equipment_nearby _nearby_. ',false
22833,'equipment personel friendly helpful checkin smooth easy ','_equipment_staff _personel_be _friendly_and _helpful_, _checkin_/ _smooth_and _easy_. ',false
22834,'comfort average size tokyo incredibly clean comfortable ','_comfort_be _average_size _size_for _tokyo_but _incredibly_clean _clean_and _comfortable_. ',true
22835,'ample comfort double comfort #crd# people luggage ','_ample_space _comfort_in _double_room _comfort_for _#crd#_people _people_and _luggage_. ',false
22836,'could borrow amenity like iron reception free price hour per day ','_could_borrow _borrow_amenity _amenity_( _like_an _iron_) _reception_free _free_of _price_for _hour_per _per_day _day_. ',false
22837,'downside equipment truly mean #crd# comfort hard flat ','_downside_to _equipment_( _truly_mean _mean_the _#crd#_) _comfort_be _hard_and _flat_. ',false
22838,'request extra comfort reception freely give much type comfort ','_request_extra _extra_pillow _comfort_from _reception_which _freely_give _give_, _much_as _type_of _comfort_. ',false
22839,'would other apa equipment future would bring comfort next other ','_would_stay _other_at _apa_hotel _equipment_again _future_but _would_bring _bring_my _comfort_next _next_time _other_. ',false
22896,'embrace smallness ask soft comfort ','_embrace_the _smallness_and _ask_for _soft_pillow _comfort_! ',false
22897,'#ord# could book smoking comfort non-smoking sell bot notice cleanliness ','_#ord#_of _could_only _book_a _smoking_room _comfort_, _non-smoking_be _sell_out _bot_notice _notice_any _cleanliness_at ',false
22898,'relieve big thumb apa ','_relieve_, _big_thumb _thumb_up _apa_. ',false
22899,'comfort comfortable soft comfort well standard thin hard #crd# much ','_comfort_be _comfortable_, _soft_pillow _comfort_as _well_( _standard_thin _thin_, _hard_#crd# _#crd#_not _much_) ',false
22900,'other clean equipment great location good near location great neighbourhood ','_other_be _clean_, _equipment_be _great_, _location_very _good_( _near_subway _location_and _great_neighbourhood _neighbourhood_) ',false
22901,'personel helpful ','_personel_be _helpful_! ',false
22902,'comfort small other need even comfort bathtub reasonable price especially compare equipment tokyo ','_comfort_be _small_, _other_you _need_, _even_its _comfort_with _bathtub_, _reasonable_price _price_( _especially_compare _compare_to _equipment_in _tokyo_) ',false
22903,'comfort uncomfortable soft comfort available request ','_comfort_be _uncomfortable_, _soft_pillow _comfort_available _available_at _request_! ',false
22967,'awesome equipment definitely return ','_awesome_hotel _equipment_, _definitely_will _return_. ',false
22968,'other process awesome s computerized ','_other_in _process_be _awesome_, _s_computerized _computerized_. ',false
22969,'little dirt washroom equipment tub location big issue believe other stain ','_little_dirt _dirt_in _washroom_in _equipment_tub _tub_area _location_, _big_issue _issue_as _believe_it _other_stain _stain_. ',true
22970,'otherwise other clean ','_otherwise_everything _other_be _clean_. ',false
22971,'quiet location ','_quiet_location _location_. ',false
22972,'equipment good ','_equipment_be _good_. ',false
22973,'personel helpful other process ','_personel_be _helpful_during _other_in _process_. ',false
22974,'other process extremely easy quick ','_other_out _process_be _extremely_easy _easy_and _quick_. ',false
22975,'nothing think moment ','_nothing_i _think_of _moment_. ',false
23004,'good ','_good_. ',false
23005,'good location top tawaramachi location location ginza line mean fast connection kanda ginza shibuya ','_good_location _location_on _top_of _tawaramachi_subway _location_station _location_( _ginza_line _line_) _mean_fast _fast_connection _connection_to _kanda_, _ginza_and _shibuya_. ',false
23006,'senso ji temple kappabashi cooking equipment street minute walk away ','_senso_- _ji_temple _temple_and _kappabashi_cooking _cooking_equipment _equipment_street _street_be _minute_walk _walk_away _away_. ',false
23007,'comfort little small lot luggage even open big suitcase prove tricky ','_comfort_be _little_too _small_if _lot_of _luggage_- _even_open _open_a _big_suitcase _suitcase_prove _prove_tricky _tricky_! ',false
23029,'ginza location ','_ginza_access _location_. ',false
23030,'location ','_location_. ',false
23031,'early checkin ','_early_checkin ',false
23074,'amazing other other near future ','_amazing_stay _other_and _other_there _near_future _future_. ',false
23075,'would really recommend ','_would_really _really_recommend _recommend_. ',false
23076,'equipment modern equipment top floor amazing ','_equipment_itself _modern_and _equipment_on _top_floor _floor_be _amazing_. ',false
23077,'min walk near location location ','_min_walk _walk_to _near_metro _location_station _location_. ',false
23078,'comfort small however expect equipment tokyo small comfort ','_comfort_be _small_, _however_we _expect_this _equipment_in _tokyo_have _small_room _comfort_. ',false
23079,'anyone other prepared tiny comfort ','_anyone_stay _other_there _prepared_for _tiny_room _comfort_. ',false
23157,'good ','_good_. ',false
23158,'free equipment top floor amazing ','_free_onsen _equipment_at _top_floor _floor_be _amazing_. ',false
23159,'even ','_even_if ',false
23160,'fs bit small never crowded ','_fs_a _bit_small _small_, _never_be _crowded_. ',false
23161,'comfort super comfy ','_comfort_be _super_comfy _comfy_. ',false
23162,'bathrobe other fridge comfort ','_bathrobe_, _other_and _fridge_in _comfort_. ',false
23163,'great bakery right next equipment other equipment #crd# ','_great_bakery _bakery_right _right_next _next_to _equipment_, _other_of _equipment_and _#crd#_. ',false
23164,'comfort super small make work ','_comfort_be _super_small _small_but _make_it _work_! ',false
23165,'','',false
23166,'fs bit far shinjuku 0 min #crd# transfer ideal day trip ','_fs_a _bit_far _far_from _shinjuku_, _0_min _min_and _#crd#_transfer _transfer_, _ideal_for _day_trip _trip_. ',false
23167,'also bit far tokyo location ','_also_a _bit_far _far_from _tokyo_station _location_. ',false
23203,'great price price ','_great_value _price_for _price_! ',false
23204,'nice big equipment comfort comfortable lot equipment inside equipment good location #crd# minute away location location 0 minute away big location ','_nice_big _big_hotel _equipment_, _comfort_be _comfortable_, _lot_of _equipment_inside _inside_the _equipment_, _good_location _location_, _#crd#_minute _minute_away _away_from _location_station _location_and _0_minute _minute_away _away_from _big_station _location_. ',false
23205,'lot thing around ','_lot_of _thing_to _around_. ',false
23206,'nice location comfort ask high floor nice enough give us comfort high #crd# ','_nice_view _location_from _comfort_- _ask_for _high_floor _floor_and _nice_enough _enough_to _give_us _us_a _comfort_at _high_#crd# _#crd#_. ',false
23207,'comfort extremely small ','_comfort_be _extremely_small ',false
23229,'good ','_good_. ',false
23230,'every thing good ','_every_thing _thing_be _good_. ',false
23231,'nice equipment ','_nice_hotel ',false
23253,'good location comfort small twin comfort uncomfortable lounge relax ','_good_location _location_room _comfort_too _small_for _twin_room _comfort_uncomfortable _uncomfortable_and _lounge_to _relax_. ',false
23254,'location ','_location_. ',false
23255,'comfort comfort small like picture wi fi slow cleanliness permanently lock unable let fresh air ','_comfort_and _comfort_too _small_not _like_the _picture_and _wi_- _fi_very _slow_, _cleanliness_permanently _permanently_lock _lock_unable _unable_to _let_in _fresh_air _air_. ',false
23277,'wonderful ','_wonderful_. ',false
23278,'location great ','_location_be _great_. ',false
23279,'comfort small ','_comfort_where ',false
23308,'good price ','_good_for _price_. ',false
23309,'personel accommodate advise issue change comfort without fuss ','_personel_be _accommodate_when _advise_them _issue_and _change_my _comfort_without _without_fuss _fuss_. ',false
23310,'equipment wonderful unexpected price point ','_equipment_be _wonderful_and _unexpected_at _price_point _point_. ',false
23311,'change comfort smoking floor cleanliness overtake comfort ','_change_room _comfort_because _smoking_floor _floor_and _cleanliness_overtake _overtake_my _comfort_. ',true
23354,'exceptional ','_exceptional_. ',false
23355,'personel fantastic ','_personel_be _fantastic_. ',false
23356,'close tokyo location line ','_close_to _tokyo_subway _location_line _line_. ',false
23357,'equipment shopping within walk location ','_equipment_and _shopping_be _within_walk _walk_distance _location_. ',false
23358,'comfort comfort little small use size comfort ','_comfort_and _comfort_be _little_small _small_, _use_to _size_of _comfort_. ',false
23359,'hot spring upstairs use tattoo ','_hot_spring _spring_upstairs _upstairs_can _use_if _tattoo_. ',false
23437,'nice other perfect location ','_nice_stay _other_at _perfect_location _location_. ',false
23438,'location minute walk location location ginza line book equipment #ord# other #ord# other bit disappoint #ord# other great ','_location_( _minute_walk _walk_to _location_station _location_( _ginza_line _line_) _book_this _equipment_for _#ord#_time _other_, _#ord#_time _other_we _bit_disappoint _disappoint_the _#ord#_time _other_be _great_. ',false
23439,'other #ord# floor quiet location nice comfort comfortable comfort clean ','_other_on _#ord#_floor _floor_where _quiet_, _location_be _nice_and _comfort_be _comfortable_room _comfort_be _clean_. ',true
23440,'also other other front desk perfect friendly personel helpful explain location get location printing personel ','_also_this _other_our _other_with _front_desk _desk_be _perfect_, _friendly_staff _personel_and _helpful_to _explain_the _location_, _get_to _location_and _printing_service _personel_. ',false
23441,'comfort fridge thee other ','_comfort_we _fridge_and _thee_/ _other_. ',false
23442,'comfort bit small normal tokyo japan ','_comfort_be _bit_small _small_, _normal_in _tokyo_/ _japan_. ',false
23443,'#ord# floor coin laundry machine inside bathing equipment laundry see naked people go bathing bit strange privacy ','_#ord#_floor _floor_be _coin_laundry _laundry_machine _machine_inside _inside_of _bathing_facility _equipment_, _laundry_you _see_naked _naked_people _people_who _go_bathing _bathing_, _bit_strange _strange_for _privacy_. ',false
23444,'also coin laundry machine provide nice personel wait lot use ','_also_only _coin_laundry _laundry_machine _machine_be _provide_, _nice_service _personel_but _wait_a _lot_for _use_them ',false
23445,'also save nature give bonus chanche comfort sheet .. ','_also_for _save_the _nature_, _give_you _bonus_when _chanche_you _comfort_sheet _sheet_.. ',false
23446,'bonus plastic ','_bonus_be _plastic_! ',false
23447,'0l other make sense ','_0l_water _other_) _make_any _sense_? ',false
23469,'exceptional ','_exceptional_. ',false
23470,'equipment quite nice really good location close senso ji temple location location get equipment need ','_equipment_be _quite_nice _nice_and _really_good _good_location _location_- _close_to _senso_- _ji_temple _temple_and _location_station _location_, _get_any _equipment_you _need_. ',false
23471,'busy day visit also artifical equipment locate last floor free equipment s guest ','_busy_day _day_, _visit_also _also_an _artifical_onsen _equipment_locate _locate_on _last_floor _floor_, _free_for _equipment_s _s_guest _guest_. ',false
23542,'excellent location fabulous equipment ','_excellent_location _location_, _fabulous_onsen _equipment_. ',false
23543,'tbe equipment fabulous tbe location right next comfort location elevator .. ','_tbe_onsen _equipment_be _fabulous_, _tbe_location _location_right _right_next _next_door _comfort_to _location_with _elevator_.. ',false
23544,'perfect .. ','_perfect_.. ',false
23545,'cheap enjoyable tempura ramen equipment close .. ','_cheap_and _enjoyable_tempura _tempura_and _ramen_restaurant _equipment_close _close_by ',false
23546,'opposite 0 .. ','_opposite_a _0_.. ',false
23547,'niggle ridiculously thin comfort .. ','_niggle_be _ridiculously_thin _thin_pillow _comfort_.. ',false
23548,'japanese design may suit .. ','_japanese_design _design_, _may_suit _suit_some ',false
23549,'purchase cheap comfort .. ','_purchase_a _cheap_pillow _comfort_ourselves ',false
23550,'comfort linen fine ','_comfort_and _linen_be _fine_! ',false
23551,'see ','_see_above ',false
23587,'exceptional ','_exceptional_. ',false
23588,'lovely clean modern equipment tokyo perfect other ','_lovely_, _clean_and _modern_hotel _equipment_in _tokyo_which _perfect_for _other_. ',true
23589,'s #crd# location away tokyo main location little far would prefer really enjoy surround location lot shop equipment temple ','_s_#crd# _#crd#_subway _location_away _away_from _tokyo_main _main_station _location_which _little_far _far_out _would_have _prefer_, _really_enjoy _enjoy_the _surround_area _location_with _lot_of _shop_, _equipment_and _temple_. ',false
23590,'comfort quite small #crd# us much problem ','_comfort_be _quite_small _small_but _#crd#_of _us_this _much_of _problem_. ',false
23591,'comfort slightly small ','_comfort_be _slightly_small _small_. ',false
