@relation Lage-positive

@attribute id numeric
@attribute AFINN numeric
@attribute BingLiu numeric
@attribute EmoLex numeric
@attribute unigrams string
@attribute bigrams string
@attribute negation numeric
@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute feature_21 numeric
@attribute feature_22 numeric
@attribute feature_23 numeric
@attribute feature_24 numeric
@attribute punctuation_exclamation numeric
@attribute punctuation_question numeric
@attribute aspecttype {true, false}

@data
29773,1.0,0.25,0.0,'location amazing  ','_amazing_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,true
29774,0.6666666666666666,0.3333333333333333,0.3333333333333333,'really clean  ','_really_clean _clean_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
29775,0.0,0.0,0.3333333333333333,'helpful staff  ','_helpful_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,false
29776,0.0,0.0,0.0,'great night s sleep  ','_great_night _night_s _s_sleep _sleep_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
29777,0.0,0.0,0.0,'coffee provided room first night s stay  ','_first_night _night_s _s_stay ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,false
29860,0.0,0.0,0.5,'wonderful  ','_wonderful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
29861,0.0,0.0,0.0,'low quality wifi ','_low_quality ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false
29892,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
29893,0.0,-0.2,0.0,'wifi slow ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false
29934,0.0,0.0,0.09090909090909091,'great location option see city heights  ','_great_location _heights_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,true
29935,0.0,0.0,0.03333333333333333,'location  cleanness checking  procedure  ','_location_ __cleanness _procedure_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,false
29936,0.5555555555555556,0.2222222222222222,0.1111111111111111,'response staff also nice helpful  ','_also_nice _helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,false
29937,0.0,0.0625,0.015625,'city tourist information  desk right entrance hotel  ','_city_tourist _tourist_information _information_ _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,false
29938,0.0,0.0,0.0,'wifi connection quality  ','_wifi_connection _connection_quality _quality_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false
29939,0.0,0.14285714285714285,0.0,'available  ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
29940,0.0,0.0,0.0,'even router restart  nt coverage inside room  ','_router_restart _restart_ _coverage_inside _room_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
30038,0.0,0.0,0.5,'wonderful  ','_wonderful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30039,0.5,0.16666666666666666,0.16666666666666666,'hotel perfect  ','_perfect_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,false
30040,0.0,0.2,0.1,'staff patient ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
30088,0.0,0.0,0.5,'excellent  ','_excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30089,0.75,0.25,0.25,'location perfect  ','_perfect_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,true
30090,0.0,0.0,-0.05555555555555555,'small rooms small bath toilet  ','_small_rooms _small_bath _toilet_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,false
30091,0.2727272727272727,0.18181818181818182,0.09090909090909091,'compliment like tea  coffee water  ','_compliment_like _like_tea _tea_ __coffee _water_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,false
30152,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30153,0.0,0.0,0.0,'location location location  ','_location_location _location_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
30154,0.0,0.16666666666666666,0.16666666666666666,'convenient location berlin  ','_convenient_location _berlin_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,true
30155,0.0,0.0,0.0,'price  ','_price_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
30216,0.0,0.0,0.0,'well located hotel  ','_well_located _located_hotel _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,true
30217,0.0,0.2,0.0,'location  modern place  ','_location_ __modern _modern_place _place_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,false
30218,0.0,0.0,0.0,'  ','__ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
30219,0.0,0.0,0.02631578947368421,'per luggages kept hotel  cleaning room done late day ','_per_luggages _hotel_ __cleaning _room_done _done_late ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,false
30282,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30283,0.0,0.0,0.0,'stunning view  could see half city suite s windows  ','_stunning_view _view_ __could _could_see _see_half _suite_s _s_windows _windows_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,true
30284,0.2857142857142857,0.2857142857142857,0.0,'room silent comfortable  ','_comfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
30285,0.75,0.25,0.25,'position excellent  ','_excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
30286,0.05555555555555555,0.1111111111111111,0.027777777777777776,'room way hot  ventilation system  proper air conditioning ','_hot_ _ventilation_system _system_ _proper_air _air_conditioning ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
30358,0.0,0.0,0.5,'wonderful  ','_wonderful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30359,0.4117647058823529,0.17647058823529413,0.14705882352941177,'great location  staff friendly  great breakfast selection clean hotel  ','_great_location _location_ __staff _friendly_ __great _great_breakfast _breakfast_selection _clean_hotel _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,true
30360,0.0,0.08333333333333333,0.027777777777777776,'beds bit soft  pillows flat  ','_soft_ __pillows _flat_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,false
30406,0.0,0.0,0.3333333333333333,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30407,0.0,0.16666666666666666,0.16666666666666666,'place  cleanliness  view  ','_place_ __cleanliness _cleanliness_ __view _view_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,false
30408,0.1875,-0.0625,-0.03125,'refrigerator  uncomfortable shower  water flows floor  thin towels ','_refrigerator_ _uncomfortable_shower _shower_ __water _water_flows _floor_ _thin_towels ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,false
30456,0.0,0.0,0.5,'excellent  ','_excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30457,0.0,0.0,0.25,' good location ! ','__good _good_location _location_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,true
30458,0.0,0.0,0.05555555555555555,' shower door tightly sealed  ','_shower_door _tightly_sealed _sealed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,false
30459,0.0,-0.2,-0.1,'water leaks design ! ','_water_leaks _design_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,false
30530,0.0,0.0,0.3333333333333333,'perfect location ! ','_perfect_location _location_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,true
30531,0.375,0.125,0.125,'location perfect short stay ! ','_short_stay _stay_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,true
30532,0.09090909090909091,0.0,0.0,'room big exactly pictures  ','_pictures_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
30533,0.2631578947368421,0.10526315789473684,0.05263157894736842,'nice helped arrange surprise husband  thanks lot ! ','_husband_ __thanks _lot_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,false
30534,0.2,0.05,-0.016666666666666666,'great small price keep baggage long want  ','_small_price _want_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,false
30535,0.06976744186046512,0.023255813953488372,0.0038759689922480624,'room glass doors shower  toilet  may comfortable  curtain separate room bath working way hide shower  ','_glass_doors _shower_ __toilet _toilet_ _comfortable_ _shower_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,0,0,false
30536,0.14285714285714285,0.02857142857142857,-0.03809523809523809,'even significant may ok see shower  someone might like  gross see silhouette someone using toilet  ','_shower_ __someone _someone_might _might_like _someone_using _toilet_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,false
30537,0.19047619047619047,0.09523809523809523,0.0,'hotel s hall really dedicated hotel  really comfortable stay  ','_hotel_s _s_hall _really_dedicated _hotel_ _really_comfortable ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,false
30538,0.17391304347826086,0.06521739130434782,0.07065217391304347,'  visits restaurant nice one rd one got really rude waitress decided eat somewhere else right decision  plenty places around good food even better prices  ','__visits _rd_one _got_really _really_rude _rude_waitress _eat_somewhere _somewhere_else _right_decision _decision_ _places_around _good_food _even_better _better_prices _prices_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,true
30662,0.0,0.0,0.0,'great hotel let check system  ','_great_hotel _hotel_let _system_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,false
30663,0.3333333333333333,0.16666666666666666,0.0,'great views  comfortable beds  ','_great_views _views_ __comfortable _comfortable_beds _beds_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,true
30664,0.0,0.0,0.0,'queue  minutes check ! ','__minutes ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,false
30724,0.0,0.0,0.3333333333333333,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30725,0.0,0.0,0.029411764705882353,'park inn definitely place stay visiting berlin tourist  ','_park_inn _visiting_berlin _tourist_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,false
30726,0.16666666666666666,0.16666666666666666,0.125,'hotel rooms clean tidy bare minimum amenities  ','_hotel_rooms _bare_minimum _minimum_amenities _amenities_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,2,0,0,false
30727,0.0,0.0,0.021739130434782608,'opt room higher floors view tv tower berliner dome  ','_higher_floors _tv_tower _berliner_dome _dome_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,false
30728,0.14285714285714285,0.047619047619047616,0.09523809523809523,'centrally located get sort travel options towards different areas beautiful cities  ','_centrally_located _travel_options _options_towards _towards_different _different_areas _beautiful_cities _cities_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,true
30729,0.05128205128205128,0.02564102564102564,0.03205128205128205,'also  hop  hop bus service outside main entrance convenient travelling big groups nt want spend much time planning sights  ','_also_ __hop _bus_service _main_entrance _big_groups _nt_want _spend_much _much_time _time_planning _sights_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,false
30730,0.0,0.0,-0.020833333333333332,'rooms small okay stay couple days  ','_days_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,false
30731,0.17647058823529413,0.058823529411764705,0.029411764705882353,'sopagas restaurant nice place morning breakfast locatd hotel  ','_sopagas_restaurant _nice_place _morning_breakfast _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,0,0,false
30732,0.3333333333333333,0.1111111111111111,0.16666666666666666,'panorama bar provides excellent view city perfect chilled evening  ','_panorama_bar _bar_provides _provides_excellent _excellent_view _evening_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,true
30733,0.0,0.07142857142857142,0.07142857142857142,'overall  efficient  budget hotel first time tourist berlin ','_overall_ _efficient_ __budget _budget_hotel _first_time _time_tourist ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,false
30882,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30883,0.0,0.0,0.14285714285714285,'good location explore berlin  ','_good_location _explore_berlin ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,true
30884,0.18518518518518517,0.07407407407407407,0.07407407407407407,'roof top view nice although trip roof may possible many visitors quite stairs need climbed  ','_roof_top _top_view _nice_although _roof_may _many_visitors _stairs_need _climbed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,true
30885,0.0,0.0,0.0,'lift took us th floor remaining  floors needs done foot  ','_lift_took _took_us _th_floor _remaining_ __floors _floors_needs _foot_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
30886,0.13333333333333333,0.0,0.05333333333333334,'yes realize need pay fee visit  ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30887,0.1,-0.03333333333333333,-0.02222222222222222,'could enter parking garage needed check first weird  especially cause space park car temporarily  ','_could_enter _parking_garage _weird_ __especially _especially_cause _car_temporarily _temporarily_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,false
30888,0.0,0.038461538461538464,0.0,' rain  shower work shower holder  believe  outside shower  ','__rain _rain_ __shower _shower_holder __believe _shower_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
30889,0.1,0.0,-0.025,'reception staff grumpy  rude one wonders even like tourists jobs  ','_reception_staff _grumpy_ __rude _one_wonders _even_like _like_tourists _jobs_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
30890,0.24,0.08,0.057999999999999996,'exemption nice lady explaining tourist sites berlin took time guide us nice berlin sightseeing tour  ','_nice_lady _lady_explaining _tourist_sites _guide_us _nice_berlin _berlin_sightseeing _sightseeing_tour _tour_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,false
31018,0.0,0.0,0.0,'nice place stay localisation  ','_nice_place _localisation_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,true
31019,0.375,-0.125,-0.125,'equipement quite old  bad  ','_equipement_quite _quite_old _old_ _bad_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31020,0.0,0.0,0.09090909090909091,'perfect place stay  expecially localization  ','_perfect_place _stay_ __expecially _localization_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,true
31021,0.0,-0.06666666666666667,-0.06666666666666667,'impossible turn air  condition open window  ','_air_ __condition _window_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
31022,0.0,0.125,0.0,'quite hot  ','_quite_hot _hot_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31094,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31095,0.4375,0.125,0.15625,'great location excellent city view wonderful breakfast comfatable rooms facilities  ','_great_location _excellent_city _city_view _wonderful_breakfast _comfatable_rooms _facilities_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,true
31096,0.0625,0.006944444444444444,0.04224537037037038,'nt like woman receptionist staff nt welcome us check alexanderplatz berlin park hotel  augest   pm asked fill form pay next day   information breakfast time place wifi password general basic infromation every hotel gives  actually msulim black hair wife wearing hijab got used kind behave eu countries  advice im customer paying  euro service  give service take money  nt mix personal problems poltical  religion point view  deal customers customer away backgrounds  ','_nt_like _woman_receptionist _receptionist_staff _nt_welcome _welcome_us _alexanderplatz_berlin _berlin_park __ __pm _next_day _day_ __information _breakfast_time _wifi_password _general_basic _basic_infromation _every_hotel _hotel_gives _gives_ __actually _black_hair _wearing_hijab _got_used _eu_countries _countries_ _im_customer _customer_paying _paying_ __euro _service_ _money_ _nt_mix _personal_problems _poltical_ __religion _religion_point _view_ _customer_away _backgrounds_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,3,0,1,1,1,0,0,false
31146,0.0,0.0,0.0,'ok  ','_ok_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31147,0.5,0.16666666666666666,0.0,'great location  nice views  ','_great_location _location_ __nice _nice_views _views_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,true
31148,0.1,0.0,0.0,'rooms big ok  ','_ok_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
31149,0.4,0.2,0.2,'clean comfortable bed  ','_comfortable_bed _bed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
31150,1.0,0.3333333333333333,0.3333333333333333,'overall good hotel ','_overall_good _good_hotel ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,false
31224,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31225,0.6666666666666666,0.16666666666666666,0.0,'location fantastic ! ','_fantastic_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,true
31226,0.5,0.25,0.25,'clean rooms  ','_clean_rooms _rooms_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
31227,0.4,-0.2,-0.2,'beds uncomfortable  ','_uncomfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
31288,0.0,0.0,0.5,'excellent  ','_excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31289,0.2222222222222222,0.1111111111111111,0.0,'fine  except elevators    ','_fine_ __except _except_elevators _elevators_ __ __ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false
31290,0.0,0.0,0.0,' elevators could deliver floor  ','__elevators _could_deliver _floor_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31291,0.0,0.0,-0.029411764705882353,'ground floor  could wait ages  ','_ground_floor _floor_ _could_wait _ages_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31350,0.0,0.0,0.3333333333333333,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31351,0.0,0.0,0.0,'location  ','_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
31352,0.1,-0.2,-0.15,'shower blocked  causing drain smell invade room ','_blocked_ __causing _causing_drain _drain_smell _invade_room ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,false
31398,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31399,0.8333333333333334,0.3333333333333333,0.3333333333333333,'clean  good location  ','_clean_ __good _good_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,true
31400,0.0,-0.125,-0.0625,'room cold evenings  ','_evenings_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
31446,0.5,0.25,0.25,'satisfied  ','_satisfied_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31447,0.0,0.0,0.0,'hotel location  ','_hotel_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,false
31448,0.0,0.0,0.0,'bathroom without doors  bedroom  ','_bathroom_without _without_doors _doors_ _bedroom_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,false
31494,0.4,0.2,0.4,'excellent location friendly staff  ','_excellent_location _location_friendly _friendly_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,true
31495,0.4090909090909091,0.13636363636363635,0.11363636363636363,'s center  great location  breakfast excellent  nice view u stay  floor  ','_center_ __great _great_location _location_ __breakfast _excellent_ __nice _nice_view _u_stay __floor _floor_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,true
31496,0.0,0.0,0.125,'clean rooms average  ','_average_ ',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
31542,0.3,0.0,0.15,'location best  rest overpriced  ','_best_ _overpriced_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,true
31543,0.5555555555555556,0.2222222222222222,0.1111111111111111,'great location  clean  great view  ','_great_location _location_ _clean_ __great _great_view _view_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,true
31544,0.038461538461538464,0.0,0.019230769230769232,'false details  air  conditioning  cooling system  lowers temperature degrees  ','_false_details _details_ _air_ __conditioning __cooling _cooling_system _system_ _degrees_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31590,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
31591,0.35714285714285715,0.21428571428571427,0.07142857142857142,'reception staff really nice helpful hotel right middle everything  ','_reception_staff _staff_really _really_nice _helpful_hotel _hotel_right _everything_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,true
31592,0.1111111111111111,-0.044444444444444446,0.011111111111111112,'ask  times kettle cleaning staff disaster room never cleaned towels ask ask coffee sugar eg annoying keep asking stuff put room ','_ask_ __times _kettle_cleaning _cleaning_staff _disaster_room _room_never _never_cleaned _coffee_sugar _sugar_eg _keep_asking ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,false
31644,0.375,0.125,0.125,'overall happy stay  ','_stay_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
31645,0.3333333333333333,0.1111111111111111,0.2222222222222222,'overall considered good value money  ','_good_value _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,false
31646,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,true
31647,0.2,0.2,0.15,'quiet staff helpful  ','_helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,false
