@relation OTHER-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
295639,'JJ','crowded','crowded',1,'conj','reception is always ',false
296719,'PRP','we','We',1,'nsubj','stayed from 09/09/2018 ',false
296720,'VBD','stay','stayed',1,'ROOT','We from 09/09/2018 to ',false
296721,'IN','from','from',1,'prep','We stayed 09/09/2018 to 14/09/2018 ',false
296722,'CD','0','09/09/2018',0,'pobj','We stayed from to 14/09/2018 . ',false
296723,'IN','to','to',1,'prep','stayed from 09/09/2018 14/09/2018 . ',false
296724,'CD','0','14/09/2018',0,'pobj','from 09/09/2018 to . ',false
296725,'.','.','.',0,'punct','09/09/2018 to 14/09/2018 ',false
296726,'PRP','we','We',1,'nsubj','had no waiting ',false
296727,'VBD','have','had',1,'ROOT','We no waiting time ',false
296728,'DT','no','no',1,'det','We had waiting time when ',false
296729,'VBG','wait','waiting',1,'amod','We had no time when we ',false
296730,'NN','time','time',1,'dobj','had no waiting when we booked ',false
296731,'WRB','when','when',1,'advmod','no waiting time we booked in ',false
296732,'PRP','we','we',1,'nsubj','waiting time when booked in and ',false
296733,'VBD','book','booked',1,'dep','time when we in and out ',false
296734,'IN','in','in',1,'prep','when we booked and out , ',false
296735,'CC','and','and',1,'cc','we booked in out , all ',false
296736,'IN','out','out',1,'conj','booked in and , all the ',false
296737,',',',',',',0,'punct','in and out all the staff ',false
296738,'PDT','all','all',1,'predet','and out , the staff were ',false
296739,'DT','the','the',1,'det','out , all staff were polite ',false
296740,'NN','staff','staff',1,'nsubj',', all the were polite and ',false
296741,'VBD','be','were',1,'cop','all the staff polite and friendly ',false
296742,'JJ','polite','polite',1,'dep','the staff were and friendly , ',false
296743,'CC','and','and',1,'cc','staff were polite friendly , my ',false
296744,'JJ','friendly','friendly',1,'conj','were polite and , my wife ',false
296745,',',',',',',0,'punct','polite and friendly my wife and ',false
296746,'PRP$','my','my',1,'poss','and friendly , wife and I ',false
296747,'NN','wife','wife',1,'conj','friendly , my and I went ',false
296748,'CC','and','and',1,'cc',', my wife I went for ',false
296749,'PRP','i','I',1,'nsubj','my wife and went for half ',false
296750,'VBD','go','went',1,'conj','wife and I for half board ',false
296751,'IN','for','for',1,'prep','and I went half board and ',false
296752,'NN','half','half',1,'nn','I went for board and I ',false
296753,'NN','board','board',1,'pobj','went for half and I must ',false
296754,'CC','and','and',1,'cc','for half board I must say ',false
296755,'PRP','i','I',1,'nsubj','half board and must say it ',false
296756,'MD','must','must',1,'aux','board and I say it was ',false
296757,'VB','say','say',1,'conj','and I must it was a ',false
296758,'PRP','it','it',1,'nsubj','I must say was a wise ',false
296759,'VBD','be','was',1,'cop','must say it a wise choice ',false
296760,'DT','a','a',1,'det','say it was wise choice there ',false
296761,'JJ','wise','wise',1,'amod','it was a choice there was ',false
296762,'NN','choice','choice',1,'ccomp','was a wise there was a ',false
296763,'EX','there','there',1,'expl','a wise choice was a good ',false
296764,'VBD','be','was',1,'rcmod','wise choice there a good selection ',false
296765,'DT','a','a',1,'det','choice there was good selection of ',false
296766,'JJ','good','good',1,'amod','there was a selection of food ',false
296767,'NN','selection','selection',1,'nsubj','was a good of food be ',false
296768,'IN','of','of',1,'prep','a good selection food be it ',false
296769,'NN','food','food',1,'pobj','good selection of be it at ',false
296770,'VB','be','be',1,'dep','selection of food it at breakfast ',false
296771,'PRP','it','it',1,'dobj','of food be at breakfast and ',false
296772,'IN','at','at',1,'prep','food be it breakfast and or ',false
296773,'NN','breakfast','breakfast',1,'pobj','be it at and or dinner ',false
296774,'CC','and','and',1,'cc','it at breakfast or dinner . ',false
296775,'CC','or','or',1,'conj','at breakfast and dinner . ',false
296776,'NN','dinner','dinner',1,'dep','breakfast and or . ',false
296777,'.','.','.',0,'punct','and or dinner ',false
296778,'PRP','we','We',1,'nsubj','asked for more ',false
296779,'VBD','ask','asked',1,'ROOT','We for more pillows ',false
296780,'IN','for','for',1,'prep','We asked more pillows and ',false
296781,'JJR','more','more',1,'amod','We asked for pillows and they ',false
296782,'NNS','pillow','pillows',1,'pobj','asked for more and they were ',false
296783,'CC','and','and',1,'cc','for more pillows they were delivered ',false
296784,'PRP','they','they',1,'nsubjpass','more pillows and were delivered within ',false
296785,'VBD','be','were',1,'auxpass','pillows and they delivered within the ',false
296786,'VBN','deliver','delivered',1,'conj','and they were within the hour ',false
296787,'IN','within','within',1,'prep','they were delivered the hour . ',false
296788,'DT','the','the',1,'det','were delivered within hour . ',false
296789,'NN','hour','hour',1,'pobj','delivered within the . ',false
296790,'.','.','.',0,'punct','within the hour ',false
296791,'DT','the','The',1,'det','only thing we ',false
296792,'JJ','only','only',1,'amod','The thing we found ',false
296793,'NN','thing','thing',1,'nsubj','The only we found was ',false
296794,'PRP','we','we',1,'nsubj','The only thing found was the ',false
296795,'VBD','find','found',1,'rcmod','only thing we was the wardrobe ',false
296796,'VBD','be','was',1,'cop','thing we found the wardrobe was ',false
296797,'DT','the','the',1,'det','we found was wardrobe was very ',false
296798,'NN','wardrobe','wardrobe',1,'nsubj','found was the was very small ',false
296799,'VBD','be','was',1,'cop','was the wardrobe very small there ',false
296800,'RB','very','very',1,'advmod','the wardrobe was small there was ',false
296801,'JJ','small','small',1,'ROOT','wardrobe was very there was not ',false
296802,'EX','there','there',1,'expl','was very small was not enough ',false
296803,'VBD','be','was',1,'ccomp','very small there not enough hanging ',false
296804,'RB','not','not',1,'neg','small there was enough hanging space ',false
296805,'JJ','enough','enough',1,'amod','there was not hanging space for ',false
296806,'NN','hanging','hanging',1,'nn','was not enough space for all ',false
296807,'NN','space','space',1,'nsubj','not enough hanging for all our ',false
296808,'IN','for','for',1,'prep','enough hanging space all our clothes ',false
296809,'PDT','all','all',1,'predet','hanging space for our clothes ',false
296810,'PRP$','our','our',1,'poss','space for all clothes ',false
296811,'NNS','clothes','clothes',1,'pobj','for all our ',false
299307,'JJ','great','Great',1,'amod','location . ',false
299308,'NN','location','location',1,'ROOT','Great . ',false
299309,'.','.','.',0,'punct','Great location ',false
299310,'JJ','great','Great',1,'amod','location , comfortable ',false
299311,'NN','location','location',1,'tmod','Great , comfortable room ',false
299312,',',',',',',0,'punct','Great location comfortable room - ',false
299313,'JJ','comfortable','comfortable',1,'amod','Great location , room - mainly ',false
299314,'NN','room','room',1,'nsubj','location , comfortable - mainly , ',false
299315,'HYPH','-','-',0,'aux',', comfortable room mainly , see ',false
299316,'RB','mainly','mainly',1,'advmod','comfortable room - , see below ',false
299317,',',',',',',0,'punct','room - mainly see below . ',false
299318,'VB','see','see',1,'ROOT','- mainly , below . ',false
299319,'RB','below','below',1,'advmod','mainly , see . ',false
299320,'.','.','.',0,'punct',', see below ',false
299321,'PRP','we','We',1,'nsubj','had a problem ',false
299322,'VBD','have','had',1,'ROOT','We a problem with ',false
299323,'DT','a','a',1,'det','We had problem with a ',false
299324,'NN','problem','problem',1,'dobj','We had a with a leak ',false
299325,'IN','with','with',1,'prep','had a problem a leak coming ',false
299326,'DT','a','a',1,'det','a problem with leak coming from ',false
299327,'NN','leak','leak',1,'nsubj','problem with a coming from the ',false
299328,'VBG','come','coming',1,'pcomp','with a leak from the room ',false
299329,'IN','from','from',1,'prep','a leak coming the room above ',false
299330,'DT','the','the',1,'det','leak coming from room above into ',false
299331,'NN','room','room',1,'pobj','coming from the above into our ',false
299332,'IN','above','above',1,'prep','from the room into our bathroom ',false
299333,'IN','into','into',1,'dep','the room above our bathroom late ',false
299334,'PRP$','our','our',1,'poss','room above into bathroom late on ',false
299335,'NN','bathroom','bathroom',1,'pobj','above into our late on the ',false
299336,'JJ','late','late',1,'amod','into our bathroom on the Saturday ',false
299337,'IN','on','on',1,'prep','our bathroom late the Saturday night ',false
299338,'DT','the','the',1,'det','bathroom late on Saturday night . ',false
299339,'NNP','saturday','Saturday',1,'nn','late on the night . ',false
299340,'NN','night','night',1,'pobj','on the Saturday . ',false
299341,'.','.','.',0,'punct','the Saturday night ',false
299342,'DT','the','The',1,'det','woman on reception ',false
299343,'NN','woman','woman',1,'nsubj','The on reception was ',false
299344,'IN','on','on',1,'prep','The woman reception was not ',false
299345,'NN','reception','reception',1,'pobj','The woman on was not particularly ',false
299346,'VBD','be','was',1,'cop','woman on reception not particularly helpful ',false
299347,'RB','not','not',1,'neg','on reception was particularly helpful and ',false
299348,'RB','particularly','particularly',1,'advmod','reception was not helpful and my ',false
299349,'JJ','helpful','helpful',1,'ROOT','was not particularly and my husband ',false
299350,'CC','and','and',1,'cc','not particularly helpful my husband had ',false
299351,'PRP$','my','my',1,'poss','particularly helpful and husband had to ',false
299352,'NN','husband','husband',1,'nsubj','helpful and my had to ask ',false
299353,'VBD','have','had',1,'conj','and my husband to ask her ',false
299354,'TO','to','to',1,'aux','my husband had ask her to ',false
299355,'VB','ask','ask',1,'xcomp','husband had to her to contact ',false
299356,'PRP','her','her',1,'dobj','had to ask to contact the ',false
299357,'TO','to','to',1,'aux','to ask her contact the person ',false
299358,'VB','contact','contact',1,'xcomp','ask her to the person in ',false
299359,'DT','the','the',1,'det','her to contact person in the ',false
299360,'NN','person','person',1,'dobj','to contact the in the room ',false
299361,'IN','in','in',1,'prep','contact the person the room above ',false
299362,'DT','the','the',1,'det','the person in room above to ',false
299363,'NN','room','room',1,'pobj','person in the above to make ',false
299364,'RB','above','above',1,'advmod','in the room to make sure ',false
299365,'TO','to','to',1,'aux','the room above make sure they ',false
299366,'VB','make','make',1,'xcomp','room above to sure they were ',false
299367,'JJ','sure','sure',1,'acomp','above to make they were OK ',false
299368,'PRP','they','they',1,'nsubj','to make sure were OK . ',false
299369,'VBD','be','were',1,'cop','make sure they OK . ',false
299370,'JJ','ok','OK',1,'ccomp','sure they were . ',false
299371,'.','.','.',0,'punct','they were OK ',false
299372,'PRP','it','It',1,'nsubj','turned out they ',false
299373,'VBD','turn','turned',1,'ROOT','It out they had ',false
299374,'RP','out','out',1,'prt','It turned they had a ',false
299375,'PRP','they','they',1,'nsubj','It turned out had a problem ',false
299376,'VBD','have','had',1,'ccomp','turned out they a problem with ',false
299377,'DT','a','a',1,'det','out they had problem with their ',false
299378,'NN','problem','problem',1,'dobj','they had a with their toilet ',false
299379,'IN','with','with',1,'prep','had a problem their toilet but ',false
299380,'PRP$','their','their',1,'poss','a problem with toilet but , ',false
299381,'NN','toilet','toilet',1,'pobj','problem with their but , unbelievably ',false
299382,'CC','but','but',1,'cc','with their toilet , unbelievably for ',false
299383,',',',',',',0,'punct','their toilet but unbelievably for a ',false
299384,'RB','unbelievably','unbelievably',1,'advmod','toilet but , for a hotel ',false
299385,'IN','for','for',1,'prep','but , unbelievably a hotel of ',false
299386,'DT','a','a',1,'det',', unbelievably for hotel of this ',false
299387,'NN','hotel','hotel',1,'pobj','unbelievably for a of this size ',false
299388,'IN','of','of',1,'prep','for a hotel this size , ',false
299389,'DT','this','this',1,'det','a hotel of size , there ',false
299390,'NN','size','size',1,'pobj','hotel of this , there was ',false
299391,',',',',',',0,'punct','of this size there was no ',false
299392,'EX','there','there',1,'expl','this size , was no maintenance ',false
299393,'VBD','be','was',1,'ccomp','size , there no maintenance personnel ',false
299394,'DT','no','no',1,'det',', there was maintenance personnel on ',false
299395,'NN','maintenance','maintenance',1,'nn','there was no personnel on site ',false
299396,'NNS','personnel','personnel',1,'nsubj','was no maintenance on site to ',false
299397,'IN','on','on',1,'prep','no maintenance personnel site to sort ',false
299398,'NN','site','site',1,'pobj','maintenance personnel on to sort the ',false
299399,'TO','to','to',1,'aux','personnel on site sort the problem ',false
299400,'VB','sort','sort',1,'infmod','on site to the problem . ',false
299401,'DT','the','the',1,'det','site to sort problem . ',false
299402,'NN','problem','problem',1,'dobj','to sort the . ',false
299403,'.','.','.',0,'punct','sort the problem ',false
299404,'IN','as','As',1,'prep','the hotel was ',false
299405,'DT','the','the',1,'det','As hotel was fully ',false
299406,'NN','hotel','hotel',1,'pobj','As the was fully booked ',false
299407,'VBD','be','was',1,'auxpass','As the hotel fully booked our ',false
299408,'RB','fully','fully',1,'advmod','the hotel was booked our only ',false
299409,'VBN','book','booked',1,'ROOT','hotel was fully our only option ',false
299410,'PRP$','our','our',1,'poss','was fully booked only option was ',false
299411,'JJ','only','only',1,'amod','fully booked our option was to ',false
299412,'NN','option','option',1,'nsubj','booked our only was to move ',false
299413,'VBD','be','was',1,'ccomp','our only option to move to ',false
299414,'TO','to','to',1,'aux','only option was move to another ',false
299415,'VB','move','move',1,'xcomp','option was to to another hotel ',false
299416,'IN','to','to',1,'prep','was to move another hotel for ',false
299417,'DT','another','another',1,'det','to move to hotel for the ',false
299418,'NN','hotel','hotel',1,'pobj','move to another for the night ',false
299419,'IN','for','for',1,'prep','to another hotel the night . ',false
299420,'DT','the','the',1,'det','another hotel for night . ',false
299421,'NN','night','night',1,'pobj','hotel for the . ',false
299422,'.','.','.',0,'punct','for the night ',false
299423,'PRP','we','We',1,'nsubj','did nt even ',false
299424,'VBD','do','did',1,'aux','We nt even know ',false
299425,'RB','not','nt',1,'neg','We did even know where ',false
299426,'RB','even','even',1,'advmod','We did nt know where this ',false
299427,'VB','know','know',1,'ROOT','did nt even where this new ',false
299428,'WRB','where','where',1,'dep','nt even know this new hotel ',false
299429,'DT','this','this',1,'det','even know where new hotel was ',false
299430,'JJ','new','new',1,'amod','know where this hotel was ! ',false
299431,'NN','hotel','hotel',1,'dep','where this new was ! ',false
299432,'VBD','be','was',1,'dep','this new hotel ! ',false
299433,'.','!','!',0,'punct','new hotel was ',false
299434,'IN','because','Because',1,'mark','we wanted to ',false
299435,'PRP','we','we',1,'nsubj','Because wanted to be ',false
299436,'VBD','want','wanted',1,'ROOT','Because we to be in ',false
299437,'TO','to','to',1,'aux','Because we wanted be in Alexanderplatz ',false
299438,'VB','be','be',1,'xcomp','we wanted to in Alexanderplatz , ',false
299439,'IN','in','in',1,'mark','wanted to be Alexanderplatz , the ',false
299440,'NNP','alexanderplatz','Alexanderplatz',1,'nsubj','to be in , the next ',false
299441,',',',',',',0,'punct','be in Alexanderplatz the next morning ',false
299442,'DT','the','the',1,'det','in Alexanderplatz , next morning we ',false
299443,'JJ','next','next',1,'amod','Alexanderplatz , the morning we moved ',false
299444,'NN','morning','morning',1,'dep',', the next we moved back ',false
299445,'PRP','we','we',1,'nsubj','the next morning moved back to ',false
299446,'VBD','move','moved',1,'advcl','next morning we back to the ',false
299447,'RB','back','back',1,'advmod','morning we moved to the Radisson ',false
299448,'IN','to','to',1,'prep','we moved back the Radisson , ',false
299449,'DT','the','the',1,'det','moved back to Radisson , where ',false
299450,'NNP','radisson','Radisson',1,'pobj','back to the , where the ',false
299451,',',',',',',0,'punct','to the Radisson where the receptionist ',false
299452,'WRB','where','where',1,'advmod','the Radisson , the receptionist was ',false
299453,'DT','the','the',1,'det','Radisson , where receptionist was very ',false
299454,'NN','receptionist','receptionist',1,'nsubj',', where the was very apologetic ',false
299455,'VBD','be','was',1,'cop','where the receptionist very apologetic and ',false
299456,'RB','very','very',1,'advmod','the receptionist was apologetic and offered ',false
299457,'JJ','apologetic','apologetic',1,'rcmod','receptionist was very and offered us ',false
299458,'CC','and','and',1,'cc','was very apologetic offered us free ',false
299459,'VBD','offer','offered',1,'conj','very apologetic and us free breakfasts ',false
299460,'PRP','us','us',1,'iobj','apologetic and offered free breakfasts to ',false
299461,'JJ','free','free',1,'amod','and offered us breakfasts to compensate ',false
299462,'NNS','breakfast','breakfasts',1,'dobj','offered us free to compensate us ',false
299463,'TO','to','to',1,'aux','us free breakfasts compensate us . ',false
299464,'VB','compensate','compensate',1,'xcomp','free breakfasts to us . ',false
299465,'PRP','us','us',1,'dobj','breakfasts to compensate . ',false
299466,'.','.','.',0,'punct','to compensate us ',false
299467,'PRP','we','We',1,'nsubj','also received complimentary ',false
299468,'RB','also','also',1,'advmod','We received complimentary wine ',false
299469,'VBD','receive','received',1,'ROOT','We also complimentary wine and ',false
299470,'JJ','complimentary','complimentary',1,'amod','We also received wine and fruit ',false
299471,'NN','wine','wine',1,'dobj','also received complimentary and fruit . ',false
299472,'CC','and','and',1,'cc','received complimentary wine fruit . ',false
299473,'NN','fruit','fruit',1,'conj','complimentary wine and . ',false
299474,'.','.','.',0,'punct','wine and fruit ',false
299475,'NN','everything','Everything',1,'nsubj','turned out fine ',false
299476,'VBD','turn','turned',1,'ROOT','Everything out fine in ',false
299477,'RP','out','out',1,'prt','Everything turned fine in the ',false
299478,'RB','fine','fine',1,'advmod','Everything turned out in the end ',false
299479,'IN','in','in',1,'prep','turned out fine the end but ',false
299480,'DT','the','the',1,'det','out fine in end but the ',false
299481,'NN','end','end',1,'pobj','fine in the but the initial ',false
299482,'CC','but','but',1,'cc','in the end the initial reaction ',false
299483,'DT','the','the',1,'det','the end but initial reaction of ',false
299484,'JJ','initial','initial',1,'amod','end but the reaction of the ',false
299485,'NN','reaction','reaction',1,'nsubj','but the initial of the receptionist ',false
299486,'IN','of','of',1,'prep','the initial reaction the receptionist on ',false
299487,'DT','the','the',1,'det','initial reaction of receptionist on the ',false
299488,'NN','receptionist','receptionist',1,'pobj','reaction of the on the Saturday ',false
299489,'IN','on','on',1,'prep','of the receptionist the Saturday night ',false
299490,'DT','the','the',1,'det','the receptionist on Saturday night left ',false
299491,'NNP','saturday','Saturday',1,'nn','receptionist on the night left a ',false
299492,'NN','night','night',1,'pobj','on the Saturday left a lot ',false
299493,'VBD','leave','left',1,'conj','the Saturday night a lot to ',false
299494,'DT','a','a',1,'det','Saturday night left lot to be ',false
299495,'NN','lot','lot',1,'dobj','night left a to be desired ',false
299496,'TO','to','to',1,'aux','left a lot be desired . ',false
299497,'VB','be','be',1,'auxpass','a lot to desired . ',false
299498,'VBN','desire','desired',1,'infmod','lot to be . ',false
299499,'.','.','.',0,'punct','to be desired ',false
301075,'RB','probably','Probably',1,'advmod','would NOT stay ',false
301076,'MD','would','would',1,'aux','Probably NOT stay there ',false
301077,'RB','not','NOT',1,'advmod','Probably would stay there again ',false
301078,'VB','stay','stay',1,'ROOT','Probably would NOT there again . ',false
301079,'RB','there','there',1,'advmod','would NOT stay again . ',false
301080,'RB','again','again',1,'advmod','NOT stay there . ',false
301081,'.','.','.',0,'punct','stay there again ',false
301082,'IN','if','If',1,'mark','there was AC ',false
301083,'EX','there','there',1,'expl','If was AC it ',false
301084,'VBD','be','was',1,'advcl','If there AC it wasn?ft ',false
301085,'NNP','ac','AC',1,'nsubj','If there was it wasn?ft working ',false
301086,'PRP','it','it',1,'nsubj','there was AC wasn?ft working . ',false
301087,'VBD','wasn?ft','wasn?ft',1,'ROOT','was AC it working . ',false
301088,'VBG','work','working',1,'xcomp','AC it wasn?ft . ',false
301089,'.','.','.',0,'punct','it wasn?ft working ',false
301090,'DT','the','The',1,'det','bed was very ',false
301091,'NN','bed','bed',1,'nsubj','The was very hard ',false
301092,'VBD','be','was',1,'cop','The bed very hard and ',false
301093,'RB','very','very',1,'advmod','The bed was hard and pillows ',false
301094,'JJ','hard','hard',1,'ROOT','bed was very and pillows flat ',false
301095,'CC','and','and',1,'cc','was very hard pillows flat . ',false
301096,'NNS','pillow','pillows',1,'nsubj','very hard and flat . ',false
301097,'JJ','flat','flat',1,'conj','hard and pillows . ',false
301098,'.','.','.',0,'punct','and pillows flat ',false
301099,'JJS','bad','Worst',1,'nsubjpass','was that I ',false
301100,'VBD','be','was',1,'auxpass','Worst that I got ',false
301101,'IN','that','that',1,'complm','Worst was I got stuck ',false
301102,'PRP','i','I',1,'nsubjpass','Worst was that got stuck in ',false
301103,'VBD','get','got',1,'auxpass','was that I stuck in an ',false
301104,'VBN','stick','stuck',1,'ROOT','that I got in an elevator ',false
301105,'IN','in','in',1,'prep','I got stuck an elevator for ',false
301106,'DT','an','an',1,'det','got stuck in elevator for close ',false
301107,'NN','elevator','elevator',1,'pobj','stuck in an for close to ',false
301108,'IN','for','for',1,'prep','in an elevator close to 30 ',false
301109,'JJ','close','close',1,'pobj','an elevator for to 30 minutes ',false
301110,'IN','to','to',1,'prep','elevator for close 30 minutes . ',false
301111,'CD','0','30',0,'num','for close to minutes . ',false
301112,'NNS','minute','minutes',1,'pobj','close to 30 . ',false
301113,'.','.','.',0,'punct','to 30 minutes ',false
301114,'PRP','i','I',1,'nsubj','could hardly breath ',false
301115,'MD','could','could',1,'aux','I hardly breath and ',false
301116,'RB','hardly','hardly',1,'advmod','I could breath and it ',false
301117,'VB','breath','breath',1,'ROOT','I could hardly and it was ',false
301118,'CC','and','and',1,'cc','could hardly breath it was very ',false
301119,'PRP','it','it',1,'nsubj','hardly breath and was very warm ',false
301120,'VBD','be','was',1,'cop','breath and it very warm ! ',false
301121,'RB','very','very',1,'advmod','and it was warm ! ',false
301122,'JJ','warm','warm',1,'conj','it was very ! ',false
301123,'.','!','!',0,'punct','was very warm ',false
301124,'DT','a','A',1,'det','discount on the ',false
301125,'NN','discount','discount',1,'nsubj','A on the room ',false
301126,'IN','on','on',1,'prep','A discount the room or ',false
301127,'DT','the','the',1,'det','A discount on room or free ',false
301128,'NN','room','room',1,'pobj','discount on the or free breakfast ',false
301129,'CC','or','or',1,'cc','on the room free breakfast might ',false
301130,'JJ','free','free',1,'amod','the room or breakfast might have ',false
301131,'NN','breakfast','breakfast',1,'conj','room or free might have been ',false
301132,'MD','might','might',1,'aux','or free breakfast have been a ',false
301133,'VB','have','have',1,'aux','free breakfast might been a suitable ',false
301134,'VBN','be','been',1,'cop','breakfast might have a suitable reward ',false
301135,'DT','a','a',1,'det','might have been suitable reward for ',false
301136,'JJ','suitable','suitable',1,'amod','have been a reward for the ',false
301137,'NN','reward','reward',1,'ROOT','been a suitable for the inconvenience ',false
301138,'IN','for','for',1,'prep','a suitable reward the inconvenience . ',false
301139,'DT','the','the',1,'det','suitable reward for inconvenience . ',false
301140,'NN','inconvenience','inconvenience',1,'pobj','reward for the . ',false
301141,'.','.','.',0,'punct','for the inconvenience ',false
301142,'PRP','i','I',1,'nsubjpass','was offered a ',false
301143,'VBD','be','was',1,'auxpass','I offered a drink ',false
301144,'VBN','offer','offered',1,'ROOT','I was a drink ! ',false
301145,'DT','a','a',1,'det','I was offered drink ! ',false
301146,'NN','drink','drink',1,'dobj','was offered a ! ',false
301147,'.','!','!',0,'punct','offered a drink ',false
301869,'JJ','happy','happy',1,'amod','positive birthday weekend ',false
301870,'JJ','positive','positive',1,'amod','happy birthday weekend for ',false
301871,'NN','birthday','birthday',1,'nn','happy positive weekend for us ',false
301872,'NN','weekend','weekend',1,'ROOT','happy positive birthday for us . ',false
301873,'IN','for','for',1,'prep','positive birthday weekend us . ',false
301874,'PRP','us','us',1,'pobj','birthday weekend for . ',false
301875,'.','.','.',0,'punct','weekend for us ',false
301876,'DT','the','the',1,'det','view was stunning ',false
301877,'NN','view','view',1,'nsubj','the was stunning , ',false
301878,'VBD','be','was',1,'cop','the view stunning , the ',false
301879,'JJ','stunning','stunning',1,'ROOT','the view was , the beds ',false
301880,',',',',',',0,'punct','view was stunning the beds comfortable ',false
301881,'DT','the','the',1,'det','was stunning , beds comfortable and ',false
301882,'NNS','bed','beds',1,'measure','stunning , the comfortable and the ',false
301883,'JJ','comfortable','comfortable',1,'conj',', the beds and the room ',false
301884,'CC','and','and',1,'cc','the beds comfortable the room big ',false
301885,'DT','the','the',1,'det','beds comfortable and room big enough ',false
301886,'NN','room','room',1,'conj','comfortable and the big enough and ',false
301887,'JJ','big','big',1,'amod','and the room enough and clean ',false
301888,'RB','enough','enough',1,'advmod','the room big and clean . ',false
301889,'CC','and','and',1,'cc','room big enough clean . ',false
301890,'JJ','clean','clean',1,'conj','big enough and . ',false
301891,'.','.','.',0,'punct','enough and clean ',false
301892,'DT','no','no',1,'det','tea / coffee ',false
301893,'NN','tea','tea',1,'ROOT','no / coffee tray ',false
301894,'SYM','/','/',0,'dep','no tea coffee tray or ',false
301895,'NN','coffee','coffee',1,'nn','no tea / tray or facilities ',false
301896,'NN','tray','tray',1,'dep','tea / coffee or facilities - ',false
301897,'CC','or','or',1,'cc','/ coffee tray facilities - delivered ',false
301898,'NNS','facility','facilities',1,'conj','coffee tray or - delivered on ',false
301899,'HYPH','-','-',0,'dep','tray or facilities delivered on requesting ',false
301900,'VBN','deliver','delivered',1,'partmod','or facilities - on requesting but ',false
301901,'IN','on','on',1,'prep','facilities - delivered requesting but nothing ',false
301902,'VBG','request','requesting',1,'pcomp','- delivered on but nothing in ',false
301903,'CC','but','but',1,'cc','delivered on requesting nothing in the ',false
301904,'NN','nothing','nothing',1,'conj','on requesting but in the room ',false
301905,'IN','in','in',1,'prep','requesting but nothing the room ',false
301906,'DT','the','the',1,'det','but nothing in room ',false
301907,'NN','room','room',1,'pobj','nothing in the ',false
302526,'PRP','it','It',1,'nsubj','s ok . ',false
302527,'VBZ','s','s',1,'cop','It ok . ',false
302528,'UH','ok','ok',1,'ROOT','It s . ',false
302529,'.','.','.',0,'punct','It s ok ',false
302530,'DT','the','The',1,'det','location is great ',false
302531,'NN','location','location',1,'nsubj','The is great , ',false
302532,'VBZ','be','is',1,'cop','The location great , right ',false
302533,'JJ','great','great',1,'ROOT','The location is , right in ',false
302534,',',',',',',0,'punct','location is great right in the ',false
302535,'JJ','right','right',1,'conj','is great , in the heart ',false
302536,'IN','in','in',1,'prep','great , right the heart of ',false
302537,'DT','the','the',1,'det',', right in heart of Berlin ',false
302538,'NN','heart','heart',1,'pobj','right in the of Berlin . ',false
302539,'IN','of','of',1,'prep','in the heart Berlin . ',false
302540,'NNP','berlin','Berlin',1,'pobj','the heart of . ',false
302541,'.','.','.',0,'punct','heart of Berlin ',false
302542,'DT','the','The',1,'det','hotel itself is ',false
302543,'NN','hotel','hotel',1,'nsubj','The itself is very ',false
302544,'PRP','itself','itself',1,'dep','The hotel is very  ',false
302545,'VBZ','be','is',1,'cop','The hotel itself very  basic ',false
302546,'RB','very','very',1,'advmod','hotel itself is  basic  ',false
302547,'``','','',0,'punct','itself is very basic  , ',false
302548,'JJ','basic','basic',1,'ccomp','is very   , nothing ',false
302549,'','','',0,'punct','very  basic , nothing special ',false
302550,',',',',',',0,'punct',' basic  nothing special . ',false
302551,'NN','nothing','nothing',1,'ROOT','basic  , special . ',false
302552,'JJ','special','special',1,'amod',' , nothing . ',false
302553,'.','.','.',0,'punct',', nothing special ',false
302554,'NN','nothing','Nothing',1,'nsubj','special at all ',false
302555,'JJ','special','special',1,'amod','Nothing at all , ',false
302556,'RB','at','at',1,'advmod','Nothing special all , room ',false
302557,'RB','all','all',1,'advmod','Nothing special at , room a ',false
302558,',',',',',',0,'punct','special at all room a little ',false
302559,'VBP','room','room',1,'ROOT','at all , a little bit ',false
302560,'DT','a','a',1,'det','all , room little bit tight ',false
302561,'JJ','little','little',1,'amod',', room a bit tight , ',false
302562,'NN','bit','bit',1,'nsubj','room a little tight , very ',false
302563,'JJ','tight','tight',1,'ccomp','a little bit , very basic ',false
302564,',',',',',',0,'punct','little bit tight very basic . ',false
302565,'RB','very','very',1,'advmod','bit tight , basic . ',false
302566,'JJ','basic','basic',1,'ccomp','tight , very . ',false
302567,'.','.','.',0,'punct',', very basic ',false
304045,'UH','alright','Alright',1,'dep','overall . ',false
304046,'JJ','overall','overall',1,'ROOT','Alright . ',false
304047,'.','.','.',0,'punct','Alright overall ',false
304048,'JJS','good','Best',1,'amod','location in town ',false
304049,'NN','location','location',1,'ROOT','Best in town . ',false
304050,'IN','in','in',1,'prep','Best location town . ',false
304051,'NN','town','town',1,'pobj','Best location in . ',false
304052,'.','.','.',0,'punct','location in town ',false
304053,'DT','the','The',1,'det','staff are super ',false
304054,'NN','staff','staff',1,'nsubj','The are super nice ',false
