@relation Sauberkeit-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
324528,'NN','evening','evening',1,'pobj','a chilled out . ',false
324529,'.','.','.',0,'punct','chilled out evening ',false
324530,'RB','overall','Overall',1,'ROOT',', an efficient ',false
324531,',',',',',',0,'dep','Overall an efficient , ',false
324532,'DT','an','an',1,'det','Overall , efficient , budget ',false
324533,'JJ','efficient','efficient',1,'amod','Overall , an , budget hotel ',false
324534,',',',',',',0,'punct',', an efficient budget hotel for ',false
324535,'NN','budget','budget',1,'nn','an efficient , hotel for the ',false
324536,'NN','hotel','hotel',1,'null','efficient , budget for the first ',false
324537,'IN','for','for',1,'prep',', budget hotel the first time ',false
324538,'DT','the','the',1,'det','budget hotel for first time tourist ',false
324539,'JJ','#ord#','first',1,'amod','hotel for the time tourist in ',false
324540,'NN','time','time',1,'nn','for the first tourist in Berlin ',false
324541,'NN','tourist','tourist',1,'pobj','the first time in Berlin ',false
324542,'IN','in','in',1,'prep','first time tourist Berlin ',false
324543,'NNP','berlin','Berlin',1,'pobj','time tourist in ',false
327167,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
327168,'.','.','.',0,'punct','Pleasant ',false
327169,'JJ','good','Good',1,'amod','location to explore ',false
327170,'NN','location','location',1,'ROOT','Good to explore Berlin ',false
327171,'TO','to','to',1,'aux','Good location explore Berlin from ',false
327172,'VB','explore','explore',1,'infmod','Good location to Berlin from . ',false
327173,'NNP','berlin','Berlin',1,'dobj','location to explore from . ',false
327174,'IN','from','from',1,'prep','to explore Berlin . ',false
327175,'.','.','.',0,'punct','explore Berlin from ',false
327176,'JJ','roof','Roof',1,'amod','top view was ',false
327177,'JJ','top','top',1,'amod','Roof view was nice ',false
327178,'NN','view','view',1,'nsubj','Roof top was nice although ',false
327179,'VBD','be','was',1,'cop','Roof top view nice although the ',false
327180,'JJ','nice','nice',1,'ROOT','top view was although the trip ',false
327181,'IN','although','although',1,'mark','view was nice the trip to ',false
327182,'DT','the','the',1,'det','was nice although trip to the ',false
327183,'NN','trip','trip',1,'nsubj','nice although the to the roof ',false
327184,'IN','to','to',1,'prep','although the trip the roof may ',false
327185,'DT','the','the',1,'det','the trip to roof may not ',false
327186,'NN','roof','roof',1,'pobj','trip to the may not be ',false
327187,'MD','may','may',1,'aux','to the roof not be possible ',false
327188,'RB','not','not',1,'neg','the roof may be possible for ',false
327189,'VB','be','be',1,'cop','roof may not possible for many ',false
327190,'JJ','possible','possible',1,'advcl','may not be for many visitors ',false
327191,'IN','for','for',1,'prep','not be possible many visitors as ',false
327192,'JJ','many','many',1,'amod','be possible for visitors as quite ',false
327193,'NNS','visitor','visitors',1,'pobj','possible for many as quite some ',false
327194,'IN','as','as',1,'mark','for many visitors quite some stairs ',false
327195,'PDT','quite','quite',1,'predet','many visitors as some stairs need ',false
327196,'DT','some','some',1,'det','visitors as quite stairs need to ',false
327197,'NNS','stair','stairs',1,'nsubj','as quite some need to be ',false
327198,'VBP','need','need',1,'dep','quite some stairs to be climbed ',false
327199,'TO','to','to',1,'aux','some stairs need be climbed . ',false
327200,'VB','be','be',1,'auxpass','stairs need to climbed . ',false
327201,'VBN','climb','climbed',1,'xcomp','need to be . ',false
327202,'.','.','.',0,'punct','to be climbed ',false
327203,'NNP','lift','Lift',1,'nsubj','took us to ',false
327204,'VBD','take','took',1,'ROOT','Lift us to 35th ',false
327205,'PRP','us','us',1,'dobj','Lift took to 35th floor ',false
327206,'IN','to','to',1,'prep','Lift took us 35th floor but ',false
327207,'JJ','#ord#','35th',1,'amod','took us to floor but remaining ',false
327208,'NN','floor','floor',1,'pobj','us to 35th but remaining 5 ',false
327209,'CC','but','but',1,'cc','to 35th floor remaining 5 floors ',false
327210,'VBG','remain','remaining',1,'amod','35th floor but 5 floors needs ',false
327211,'CD','0','5',0,'num','floor but remaining floors needs to ',false
327212,'NNS','floor','floors',1,'nsubj','but remaining 5 needs to be ',false
327213,'VBZ','need','needs',1,'conj','remaining 5 floors to be done ',false
327214,'TO','to','to',1,'aux','5 floors needs be done on ',false
327215,'VB','be','be',1,'auxpass','floors needs to done on foot ',false
327216,'VBN','do','done',1,'xcomp','needs to be on foot .... ',false
327217,'IN','on','on',1,'prep','to be done foot .... ',false
327218,'NN','foot','foot',1,'pobj','be done on .... ',false
327219,'.','..','....',0,'punct','done on foot ',false
327220,'CC','and','and',1,'cc','yes then you ',false
327221,'UH','yes','yes',1,'dep','and then you realize ',false
327222,'RB','then','then',1,'advmod','and yes you realize you ',false
327223,'PRP','you','you',1,'nsubj','and yes then realize you need ',false
327224,'VBP','realize','realize',1,'ROOT','yes then you you need to ',false
327225,'PRP','you','you',1,'nsubj','then you realize need to pay ',false
327226,'VBP','need','need',1,'ccomp','you realize you to pay a ',false
327227,'TO','to','to',1,'aux','realize you need pay a fee ',false
327228,'VB','pay','pay',1,'xcomp','you need to a fee to ',false
327229,'DT','a','a',1,'det','need to pay fee to visit ',false
327230,'NN','fee','fee',1,'dobj','to pay a to visit it ',false
327231,'TO','to','to',1,'aux','pay a fee visit it . ',false
327232,'VB','visit','visit',1,'xcomp','a fee to it . ',false
327233,'PRP','it','it',1,'dobj','fee to visit . ',false
327234,'.','.','.',0,'punct','to visit it ',false
327235,'IN','before','Before',1,'mark','we could enter ',false
327236,'PRP','we','we',1,'nsubj','Before could enter the ',false
327237,'MD','could','could',1,'aux','Before we enter the parking ',false
327238,'VB','enter','enter',1,'ROOT','Before we could the parking garage ',false
327239,'DT','the','the',1,'det','we could enter parking garage we ',false
327240,'NN','parking','parking',1,'nn','could enter the garage we needed ',false
327241,'NN','garage','garage',1,'dobj','enter the parking we needed to ',false
327242,'PRP','we','we',1,'nsubj','the parking garage needed to check ',false
327243,'VBD','need','needed',1,'rcmod','parking garage we to check in ',false
327244,'TO','to','to',1,'aux','garage we needed check in first ',false
327245,'VB','check','check',1,'xcomp','we needed to in first which ',false
327246,'IN','in','in',1,'prep','needed to check first which is ',false
327247,'JJ','#ord#','first',1,'pcomp','to check in which is very ',false
327248,'WDT','which','which',1,'nsubj','check in first is very weird ',false
327249,'VBZ','be','is',1,'cop','in first which very weird , ',false
327250,'RB','very','very',1,'advmod','first which is weird , especially ',false
327251,'JJ','weird','weird',1,'rcmod','which is very , especially cause ',false
327252,',',',',',',0,'punct','is very weird especially cause there ',false
327253,'RB','especially','especially',1,'advmod','very weird , cause there is ',false
327254,'VBP','cause','cause',1,'dep','weird , especially there is no ',false
327255,'EX','there','there',1,'expl',', especially cause is no space ',false
327256,'VBZ','be','is',1,'ccomp','especially cause there no space to ',false
327257,'DT','no','no',1,'det','cause there is space to park ',false
327258,'NN','space','space',1,'nsubj','there is no to park the ',false
327259,'TO','to','to',1,'aux','is no space park the car ',false
327260,'VB','park','park',1,'infmod','no space to the car temporarily ',false
327261,'DT','the','the',1,'det','space to park car temporarily . ',false
327262,'NN','car','car',1,'dobj','to park the temporarily . ',false
327263,'RB','temporarily','temporarily',1,'advmod','park the car . ',false
327264,'.','.','.',0,'punct','the car temporarily ',false
327265,'DT','the','The',1,'det',' rain  ',false
327266,'``','','',0,'punct','The rain  shower ',false
327267,'NN','rain','rain',1,'nn','The   shower did ',false
327268,'','','',0,'punct','The  rain shower did not ',false
327269,'NN','shower','shower',1,'nsubj',' rain  did not work ',false
327270,'VBD','do','did',1,'aux','rain  shower not work and ',false
327271,'RB','not','not',1,'neg',' shower did work and the ',false
327272,'VB','work','work',1,'ROOT','shower did not and the shower ',false
327273,'CC','and','and',1,'cc','did not work the shower holder ',false
327274,'DT','the','the',1,'det','not work and shower holder was ',false
327275,'NN','shower','shower',1,'nn','work and the holder was , ',false
327276,'NN','holder','holder',1,'conj','and the shower was , believe ',false
327277,'VBD','be','was',1,'dep','the shower holder , believe it ',false
327278,',',',',',',0,'punct','shower holder was believe it or ',false
327279,'VB','believe','believe',1,'xcomp','holder was , it or not ',false
327280,'PRP','it','it',1,'dobj','was , believe or not , ',false
327281,'CC','or','or',1,'cc',', believe it not , on ',false
327282,'RB','not','not',1,'conj','believe it or , on the ',false
327283,',',',',',',0,'punct','it or not on the OUTSIDE ',false
327284,'IN','on','on',1,'dep','or not , the OUTSIDE of ',false
327285,'DT','the','the',1,'det','not , on OUTSIDE of the ',false
327286,'NNP','outside','OUTSIDE',1,'pobj',', on the of the shower ',false
327287,'IN','of','of',1,'prep','on the OUTSIDE the shower . ',false
327288,'DT','the','the',1,'det','the OUTSIDE of shower . ',false
327289,'NN','shower','shower',1,'pobj','OUTSIDE of the . ',false
327290,'.','.','.',0,'punct','of the shower ',false
327291,'DT','the','The',1,'det','reception staff were ',false
327292,'NN','reception','reception',1,'nn','The staff were very ',false
327293,'NN','staff','staff',1,'nsubj','The reception were very grumpy ',false
327294,'VBD','be','were',1,'cop','The reception staff very grumpy / ',false
327295,'RB','very','very',1,'advmod','reception staff were grumpy / rude ',false
327296,'JJ','grumpy','grumpy',1,'ROOT','staff were very / rude and ',false
327297,'SYM','/','/',0,'dep','were very grumpy rude and one ',false
327298,'JJ','rude','rude',1,'dep','very grumpy / and one wonders ',false
327299,'CC','and','and',1,'cc','grumpy / rude one wonders if ',false
327300,'CD','#crd#','one',1,'num','/ rude and wonders if they ',false
327301,'NNS','wonder','wonders',1,'conj','rude and one if they even ',false
327302,'IN','if','if',1,'mark','and one wonders they even like ',false
327303,'PRP','they','they',1,'nsubj','one wonders if even like tourists ',false
327304,'RB','even','even',1,'advmod','wonders if they like tourists or ',false
327305,'VBP','like','like',1,'advcl','if they even tourists or their ',false
327306,'NNS','tourist','tourists',1,'dobj','they even like or their jobs ',false
327307,'CC','or','or',1,'cc','even like tourists their jobs .. ',false
327308,'PRP$','their','their',1,'poss','like tourists or jobs .. ',false
327309,'NNS','job','jobs',1,'conj','tourists or their .. ',false
327310,'.','..','..',0,'punct','or their jobs ',false
327311,'NN','exemption','Exemption',1,'nsubj','was the nice ',false
327312,'VBD','be','was',1,'cop','Exemption the nice lady ',false
327313,'DT','the','the',1,'det','Exemption was nice lady explaining ',false
327314,'JJ','nice','nice',1,'amod','Exemption was the lady explaining the ',false
327315,'NN','lady','lady',1,'ROOT','was the nice explaining the tourist ',false
327316,'VBG','explain','explaining',1,'partmod','the nice lady the tourist sites ',false
327317,'DT','the','the',1,'det','nice lady explaining tourist sites in ',false
327318,'NN','tourist','tourist',1,'nn','lady explaining the sites in Berlin ',false
327319,'NNS','site','sites',1,'dobj','explaining the tourist in Berlin who ',false
327320,'IN','in','in',1,'prep','the tourist sites Berlin who took ',false
327321,'NNP','berlin','Berlin',1,'pobj','tourist sites in who took her ',false
327322,'WP','who','who',1,'nsubj','sites in Berlin took her time ',false
327323,'VBD','take','took',1,'rcmod','in Berlin who her time to ',false
327324,'PRP$','her','her',1,'poss','Berlin who took time to guide ',false
327325,'NN','time','time',1,'dobj','who took her to guide us ',false
327326,'TO','to','to',1,'aux','took her time guide us to ',false
327327,'VB','guide','guide',1,'xcomp','her time to us to a ',false
327328,'PRP','us','us',1,'dobj','time to guide to a nice ',false
327329,'IN','to','to',1,'prep','to guide us a nice Berlin ',false
327330,'DT','a','a',1,'det','guide us to nice Berlin sightseeing ',false
327331,'JJ','nice','nice',1,'amod','us to a Berlin sightseeing tour ',false
327332,'NNP','berlin','Berlin',1,'nn','to a nice sightseeing tour . ',false
327333,'NN','sightseeing','sightseeing',1,'nn','a nice Berlin tour . ',false
327334,'NN','tour','tour',1,'pobj','nice Berlin sightseeing . ',false
327335,'.','.','.',0,'punct','Berlin sightseeing tour ',false
329045,'JJ','nice','Nice',1,'amod','place to stay ',false
329046,'NN','place','place',1,'ROOT','Nice to stay because ',false
329047,'TO','to','to',1,'aux','Nice place stay because of ',false
329048,'VB','stay','stay',1,'infmod','Nice place to because of the ',false
329049,'IN','because','because',1,'dep','place to stay of the localisation ',false
329050,'IN','of','of',1,'prep','to stay because the localisation . ',false
329051,'DT','the','the',1,'det','stay because of localisation . ',false
329052,'NN','localisation','localisation',1,'pobj','because of the . ',false
329053,'.','.','.',0,'punct','of the localisation ',false
329054,'NN','equipement','Equipement',1,'nsubj','quite old , ',false
329055,'RB','quite','quite',1,'advmod','Equipement old , but ',false
329056,'JJ','old','old',1,'ROOT','Equipement quite , but not ',false
329057,',',',',',',0,'punct','Equipement quite old but not bad ',false
329058,'CC','but','but',1,'cc','quite old , not bad . ',false
329059,'RB','not','not',1,'neg','old , but bad . ',false
329060,'JJ','bad','bad',1,'conj',', but not . ',false
329061,'.','.','.',0,'punct','but not bad ',false
329062,'JJ','perfect','Perfect',1,'amod','place to stay ',false
329063,'NN','place','place',1,'ROOT','Perfect to stay - ',false
329064,'TO','to','to',1,'aux','Perfect place stay - expecially ',false
329065,'VB','stay','stay',1,'infmod','Perfect place to - expecially because ',false
329066,'HYPH','-','-',0,'dobj','place to stay expecially because of ',false
329067,'RB','expecially','expecially',1,'advmod','to stay - because of the ',false
329068,'IN','because','because',1,'dep','stay - expecially of the localization ',false
329069,'IN','of','of',1,'prep','- expecially because the localization . ',false
329070,'DT','the','the',1,'det','expecially because of localization . ',false
329071,'NN','localization','localization',1,'pobj','because of the . ',false
329072,'.','.','.',0,'punct','of the localization ',false
329073,'PRP','it','It',1,'nsubj','is impossible to ',false
329074,'VBZ','be','is',1,'cop','It impossible to turn ',false
329075,'JJ','impossible','impossible',1,'ROOT','It is to turn off ',false
329076,'TO','to','to',1,'aux','It is impossible turn off the ',false
329077,'VB','turn','turn',1,'xcomp','is impossible to off the air ',false
329078,'RP','off','off',1,'prt','impossible to turn the air - ',false
329079,'DT','the','the',1,'det','to turn off air - condition ',false
329080,'NN','air','air',1,'num','turn off the - condition and ',false
329081,'HYPH','-','-',0,'amod','off the air condition and open ',false
329082,'NN','condition','condition',1,'dobj','the air - and open the ',false
329083,'CC','and','and',1,'cc','air - condition open the window ',false
329084,'VB','open','open',1,'conj','- condition and the window . ',false
329085,'DT','the','the',1,'det','condition and open window . ',false
329086,'NN','window','window',1,'dobj','and open the . ',false
329087,'.','.','.',0,'punct','open the window ',false
329088,'IN','because','Because',1,'dep','of that it ',false
329089,'IN','of','of',1,'ROOT','Because that it is ',false
329090,'DT','that','that',1,'complm','Because of it is quite ',false
329091,'PRP','it','it',1,'nsubj','Because of that is quite hot ',false
329092,'VBZ','be','is',1,'cop','of that it quite hot . ',false
329093,'RB','quite','quite',1,'advmod','that it is hot . ',false
329094,'JJ','hot','hot',1,'pobj','it is quite . ',false
329095,'.','.','.',0,'punct','is quite hot ',false
330638,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
330639,'.','.','.',0,'punct','Pleasant ',false
330640,'JJ','great','Great',1,'amod','location with excellent ',false
330641,'NN','location','location',1,'ROOT','Great with excellent city ',false
330642,'IN','with','with',1,'prep','Great location excellent city view ',false
330643,'JJ','excellent','excellent',1,'amod','Great location with city view and ',false
330644,'NN','city','city',1,'nn','location with excellent view and wonderful ',false
330645,'NN','view','view',1,'pobj','with excellent city and wonderful breakfast ',false
330646,'CC','and','and',1,'cc','excellent city view wonderful breakfast and ',false
330647,'JJ','wonderful','wonderful',1,'amod','city view and breakfast and very ',false
330648,'NN','breakfast','breakfast',1,'conj','view and wonderful and very comfatable ',false
330649,'CC','and','and',1,'cc','and wonderful breakfast very comfatable rooms ',false
330650,'RB','very','very',1,'advmod','wonderful breakfast and comfatable rooms and ',false
330651,'JJ','comfatable','comfatable',1,'amod','breakfast and very rooms and facilities ',false
330652,'NNS','room','rooms',1,'conj','and very comfatable and facilities . ',false
330653,'CC','and','and',1,'cc','very comfatable rooms facilities . ',false
330654,'NNS','facility','facilities',1,'conj','comfatable rooms and . ',false
330655,'.','.','.',0,'punct','rooms and facilities ',false
330656,'PRP','i','I',1,'nsubj','did nt like ',false
330657,'VBD','do','did',1,'ROOT','I nt like the ',false
330658,'RB','nt','nt',1,'advmod','I did like the woman ',false
330659,'IN','like','like',1,'prep','I did nt the woman receptionist ',false
330660,'DT','the','the',1,'det','did nt like woman receptionist staff ',false
330661,'NN','woman','woman',1,'nn','nt like the receptionist staff who ',false
330662,'NN','receptionist','receptionist',1,'nn','like the woman staff who did ',false
330663,'NN','staff','staff',1,'pobj','the woman receptionist who did nt ',false
330664,'WP','who','who',1,'nsubj','woman receptionist staff did nt welcome ',false
330665,'VBD','do','did',1,'aux','receptionist staff who nt welcome us ',false
330666,'RB','nt','nt',1,'advmod','staff who did welcome us when ',false
330667,'VB','welcome','welcome',1,'ccomp','who did nt us when we ',false
330668,'PRP','us','us',1,'dobj','did nt welcome when we check ',false
330669,'WRB','when','when',1,'advmod','nt welcome us we check in ',false
330670,'PRP','we','we',1,'nsubj','welcome us when check in in ',false
330671,'VBP','check','check',1,'advcl','us when we in in alexanderplatz ',false
330672,'IN','in','in',1,'prep','when we check in alexanderplatz berlin ',false
330673,'IN','in','in',1,'dep','we check in alexanderplatz berlin park ',false
330674,'JJ','alexanderplatz','alexanderplatz',1,'amod','check in in berlin park in ',false
330675,'NN','berlin','berlin',1,'nn','in in alexanderplatz park in hotel ',false
330676,'NN','park','park',1,'pobj','in alexanderplatz berlin in hotel on ',false
330677,'IN','in','in',1,'prep','alexanderplatz berlin park hotel on 18 ',false
330678,'NN','hotel','hotel',1,'pobj','berlin park in on 18 of ',false
330679,'IN','on','on',1,'prep','park in hotel 18 of augest ',false
330680,'CD','0','18',0,'pobj','in hotel on of augest at ',false
330681,'IN','of','of',1,'prep','hotel on 18 augest at 7 ',false
330682,'JJS','augest','augest',1,'pobj','on 18 of at 7 .15 ',false
330683,'IN','at','at',1,'prep','18 of augest 7 .15 pm ',false
330684,'CD','0','7',0,'number','of augest at .15 pm and ',false
330685,'CD','0','.15',0,'num','augest at 7 pm and she ',false
330686,'NN','pm','pm',1,'pobj','at 7 .15 and she just ',false
330687,'CC','and','and',1,'cc','7 .15 pm she just asked ',false
330688,'PRP','she','she',1,'nsubj','.15 pm and just asked me ',false
330689,'RB','just','just',1,'advmod','pm and she asked me to ',false
330690,'VBD','ask','asked',1,'conj','and she just me to fill ',false
330691,'PRP','me','me',1,'dobj','she just asked to fill the ',false
330692,'TO','to','to',1,'aux','just asked me fill the form ',false
330693,'VB','fill','fill',1,'xcomp','asked me to the form and ',false
330694,'DT','the','the',1,'det','me to fill form and pay ',false
330695,'NN','form','form',1,'dobj','to fill the and pay the ',false
330696,'CC','and','and',1,'cc','fill the form pay the next ',false
330697,'VB','pay','pay',1,'conj','the form and the next day ',false
330698,'DT','the','the',1,'det','form and pay next day , ',false
330699,'JJ','next','next',1,'amod','and pay the day , but ',false
330700,'NN','day','day',1,'tmod','pay the next , but 0 ',false
330701,',',',',',',0,'punct','the next day but 0 information ',false
330702,'CC','but','but',1,'cc','next day , 0 information about ',false
330703,'CD','0','0',0,'num','day , but information about breakfast ',false
330704,'NN','information','information',1,'conj',', but 0 about breakfast time ',false
330705,'IN','about','about',1,'prep','but 0 information breakfast time or ',false
330706,'NN','breakfast','breakfast',1,'nn','0 information about time or place ',false
330707,'NN','time','time',1,'pobj','information about breakfast or place or ',false
330708,'CC','or','or',1,'cc','about breakfast time place or wifi ',false
330709,'NN','place','place',1,'conj','breakfast time or or wifi password ',false
330710,'CC','or','or',1,'cc','time or place wifi password and ',false
330711,'NN','wifi','wifi',1,'nn','or place or password and all ',false
330712,'NN','password','password',1,'conj','place or wifi and all general ',false
330713,'CC','and','and',1,'cc','or wifi password all general basic ',false
330714,'DT','all','all',1,'det','wifi password and general basic infromation ',false
330715,'JJ','general','general',1,'amod','password and all basic infromation which ',false
330716,'JJ','basic','basic',1,'amod','and all general infromation which every ',false
330717,'NN','infromation','infromation',1,'conj','all general basic which every hotel ',false
330718,'WDT','which','which',1,'dobj','general basic infromation every hotel gives ',false
330719,'DT','every','every',1,'det','basic infromation which hotel gives , ',false
330720,'NN','hotel','hotel',1,'nsubj','infromation which every gives , actually ',false
330721,'VBZ','give','gives',1,'rcmod','which every hotel , actually as ',false
330722,',',',',',',0,'punct','every hotel gives actually as msulim ',false
330723,'RB','actually','actually',1,'advmod','hotel gives , as msulim with ',false
330724,'IN','as','as',1,'dep','gives , actually msulim with black ',false
330725,'NN','msulim','msulim',1,'pobj',', actually as with black hair ',false
330726,'IN','with','with',1,'prep','actually as msulim black hair who ',false
330727,'JJ','black','black',1,'amod','as msulim with hair who is ',false
330728,'NN','hair','hair',1,'pobj','msulim with black who is with ',false
330729,'WP','who','who',1,'nsubj','with black hair is with his ',false
330730,'VBZ','be','is',1,'rcmod','black hair who with his wife ',false
330731,'IN','with','with',1,'prep','hair who is his wife who ',false
330732,'PRP$','his','his',1,'poss','who is with wife who is ',false
330733,'NN','wife','wife',1,'pobj','is with his who is wearing ',false
330734,'WP','who','who',1,'nsubj','with his wife is wearing hijab ',false
330735,'VBZ','be','is',1,'aux','his wife who wearing hijab i ',false
330736,'VBG','wear','wearing',1,'rcmod','wife who is hijab i got ',false
330737,'NNS','hijab','hijab',1,'dobj','who is wearing i got used ',false
330738,'PRP','i','i',1,'nsubjpass','is wearing hijab got used to ',false
330739,'VBD','get','got',1,'auxpass','wearing hijab i used to this ',false
330740,'VBN','use','used',1,'ccomp','hijab i got to this kind ',false
330741,'IN','to','to',1,'prep','i got used this kind of ',false
330742,'DT','this','this',1,'det','got used to kind of behave ',false
330743,'NN','kind','kind',1,'pobj','used to this of behave in ',false
330744,'IN','of','of',1,'prep','to this kind behave in some ',false
330745,'NN','behave','behave',1,'pobj','this kind of in some eu ',false
330746,'IN','in','in',1,'prep','kind of behave some eu countries ',false
330747,'DT','some','some',1,'det','of behave in eu countries , ',false
330748,'NN','eu','eu',1,'nn','behave in some countries , but ',false
330749,'NNS','country','countries',1,'pobj','in some eu , but my ',false
330750,',',',',',',0,'punct','some eu countries but my advice ',false
330751,'CC','but','but',1,'cc','eu countries , my advice that ',false
330752,'PRP$','my','my',1,'poss','countries , but advice that im ',false
330753,'NN','advice','advice',1,'conj',', but my that im customer ',false
330754,'IN','that','that',1,'prep','but my advice im customer paying ',false
330755,'JJ','im','im',1,'amod','my advice that customer paying 166 ',false
330756,'NN','customer','customer',1,'pobj','advice that im paying 166 euro ',false
330757,'VBG','pay','paying',1,'partmod','that im customer 166 euro for ',false
330758,'CD','0','166',0,'num','im customer paying euro for a ',false
330759,'NN','euro','euro',1,'dobj','customer paying 166 for a service ',false
330760,'IN','for','for',1,'prep','paying 166 euro a service , ',false
330761,'DT','a','a',1,'det','166 euro for service , just ',false
330762,'NN','service','service',1,'pobj','euro for a , just give ',false
330763,',',',',',',0,'punct','for a service just give me ',false
330764,'RB','just','just',1,'advmod','a service , give me the ',false
330765,'VB','give','give',1,'appos','service , just me the service ',false
330766,'PRP','me','me',1,'iobj',', just give the service and ',false
330767,'DT','the','the',1,'det','just give me service and take ',false
330768,'NN','service','service',1,'dobj','give me the and take my ',false
330769,'CC','and','and',1,'cc','me the service take my money ',false
330770,'VB','take','take',1,'conj','the service and my money , ',false
330771,'PRP$','my','my',1,'poss','service and take money , and ',false
330772,'NN','money','money',1,'dobj','and take my , and do ',false
330773,',',',',',',0,'punct','take my money and do nt ',false
330774,'CC','and','and',1,'cc','my money , do nt mix ',false
330775,'VBP','do','do',1,'aux','money , and nt mix between ',false
330776,'RB','nt','nt',1,'advmod',', and do mix between personal ',false
330777,'VB','mix','mix',1,'conj','and do nt between personal problems ',false
330778,'IN','between','between',1,'prep','do nt mix personal problems or ',false
330779,'JJ','personal','personal',1,'amod','nt mix between problems or poltical ',false
330780,'NNS','problem','problems',1,'pobj','mix between personal or poltical , ',false
330781,'CC','or','or',1,'cc','between personal problems poltical , religion ',false
330782,'JJ','poltical','poltical',1,'advmod','personal problems or , religion point ',false
330783,',',',',',',0,'punct','problems or poltical religion point of ',false
330784,'NN','religion','religion',1,'nn','or poltical , point of view ',false
330785,'NN','point','point',1,'conj','poltical , religion of view , ',false
330786,'IN','of','of',1,'prep',', religion point view , just ',false
330787,'NN','view','view',1,'pobj','religion point of , just deal ',false
330788,',',',',',',0,'punct','point of view just deal with ',false
330789,'RB','just','just',1,'advmod','of view , deal with customers ',false
330790,'VB','deal','deal',1,'infmod','view , just with customers as ',false
330791,'IN','with','with',1,'prep',', just deal customers as customer ',false
330792,'NNS','customer','customers',1,'pobj','just deal with as customer away ',false
330793,'IN','as','as',1,'prep','deal with customers customer away from ',false
330794,'NN','customer','customer',1,'pobj','with customers as away from their ',false
330795,'RB','away','away',1,'advmod','customers as customer from their backgrounds ',false
330796,'IN','from','from',1,'dep','as customer away their backgrounds . ',false
330797,'PRP$','their','their',1,'poss','customer away from backgrounds . ',false
330798,'NNS','background','backgrounds',1,'pobj','away from their . ',false
330799,'.','.','.',0,'punct','from their backgrounds ',false
332278,'UH','ok','Ok',1,'ROOT','. ',false
332279,'.','.','.',0,'punct','Ok ',false
332280,'JJ','great','Great',1,'amod','location , nice ',false
332281,'NN','location','location',1,'ROOT','Great , nice views ',false
332282,',',',',',',0,'punct','Great location nice views . ',false
332283,'JJ','nice','nice',1,'amod','Great location , views . ',false
332284,'NNS','view','views',1,'appos','location , nice . ',false
332285,'.','.','.',0,'punct',', nice views ',false
332286,'NNS','room','Rooms',1,'nsubj','are not that ',false
332287,'VBP','be','are',1,'cop','Rooms not that big ',false
332288,'RB','not','not',1,'neg','Rooms are that big but ',false
332289,'RB','that','that',1,'advmod','Rooms are not big but they ',false
332290,'JJ','big','big',1,'ROOT','are not that but they are ',false
332291,'CC','but','but',1,'cc','not that big they are ok ',false
332292,'PRP','they','they',1,'nsubj','that big but are ok . ',false
332293,'VBP','be','are',1,'cop','big but they ok . ',false
332294,'JJ','ok','ok',1,'conj','but they are . ',false
332295,'.','.','.',0,'punct','they are ok ',false
332296,'JJ','clean','Clean',1,'amod','and comfortable bed ',false
332297,'CC','and','and',1,'cc','Clean comfortable bed . ',false
332298,'JJ','comfortable','comfortable',1,'conj','Clean and bed . ',false
332299,'NN','bed','bed',1,'ROOT','Clean and comfortable . ',false
332300,'.','.','.',0,'punct','and comfortable bed ',false
332301,'RB','overall','Overall',1,'advmod','good Hotel ',false
332302,'JJ','good','good',1,'amod','Overall Hotel ',false
332303,'NNP','hotel','Hotel',1,'ROOT','Overall good ',false
332631,'JJ','good','Good',1,'ROOT','. ',false
332632,'.','.','.',0,'punct','Good ',false
332633,'DT','the','The',1,'det','location was just ',false
332634,'NN','location','location',1,'nsubj','The was just fantastic ',false
332635,'VBD','be','was',1,'cop','The location just fantastic ! ',false
332636,'RB','just','just',1,'advmod','The location was fantastic ! ',false
332637,'JJ','fantastic','fantastic',1,'ROOT','location was just ! ',false
332638,'.','!','!',0,'punct','was just fantastic ',false
332639,'RB','very','Very',1,'advmod','clean rooms . ',false
332640,'JJ','clean','clean',1,'amod','Very rooms . ',false
332641,'NNS','room','rooms',1,'ROOT','Very clean . ',false
332642,'.','.','.',0,'punct','Very clean rooms ',false
332643,'NNS','bed','Beds',1,'nsubj','were very uncomfortable ',false
332644,'VBD','be','were',1,'cop','Beds very uncomfortable . ',false
332645,'RB','very','very',1,'advmod','Beds were uncomfortable . ',false
332646,'JJ','uncomfortable','uncomfortable',1,'ROOT','Beds were very . ',false
332647,'.','.','.',0,'punct','were very uncomfortable ',false
333064,'JJ','excellent','Excellent',1,'ROOT','. ',false
333065,'.','.','.',0,'punct','Excellent ',false
333066,'DT','all','All',1,'nsubj','is fine , ',false
333067,'VBZ','be','is',1,'cop','All fine , except ',false
333068,'JJ','fine','fine',1,'ROOT','All is , except elevators ',false
333069,',',',',',',0,'punct','All is fine except elevators : ',false
333070,'IN','except','except',1,'prep','is fine , elevators : ) ',false
