@relation Komfort-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
318034,'NN','system','system',1,'nsubj','was a ventilation , but no ',false
318035,',',',',',',0,'punct','a ventilation system but no proper ',false
318036,'CC','but','but',1,'cc','ventilation system , no proper air ',false
318037,'DT','no','no',1,'det','system , but proper air conditioning ',false
318038,'JJ','proper','proper',1,'amod',', but no air conditioning ',false
318039,'NN','air','air',1,'nn','but no proper conditioning ',false
318040,'NN','conditioning','conditioning',1,'conj','no proper air ',false
318548,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
318549,'.','.','.',0,'punct','Wonderful ',false
318550,'JJ','great','Great',1,'amod','location , staff ',false
318551,'NN','location','location',1,'nsubj','Great , staff were ',false
318552,',',',',',',0,'punct','Great location staff were very ',false
318553,'NN','staff','staff',1,'nsubj','Great location , were very friendly ',false
318554,'VBD','be','were',1,'cop','location , staff very friendly , ',false
318555,'RB','very','very',1,'advmod',', staff were friendly , great ',false
318556,'JJ','friendly','friendly',1,'ccomp','staff were very , great breakfast ',false
318557,',',',',',',0,'punct','were very friendly great breakfast selection ',false
318558,'JJ','great','great',1,'amod','very friendly , breakfast selection and ',false
318559,'NN','breakfast','breakfast',1,'nn','friendly , great selection and a ',false
318560,'NN','selection','selection',1,'ROOT',', great breakfast and a very ',false
318561,'CC','and','and',1,'cc','great breakfast selection a very clean ',false
318562,'DT','a','a',1,'det','breakfast selection and very clean hotel ',false
318563,'RB','very','very',1,'advmod','selection and a clean hotel . ',false
318564,'JJ','clean','clean',1,'amod','and a very hotel . ',false
318565,'NN','hotel','hotel',1,'conj','a very clean . ',false
318566,'.','.','.',0,'punct','very clean hotel ',false
318567,'NNS','bed','Beds',1,'nsubj','were a bit ',false
318568,'VBD','be','were',1,'cop','Beds a bit too ',false
318569,'DT','a','a',1,'det','Beds were bit too soft ',false
318570,'NN','bit','bit',1,'dep','Beds were a too soft , ',false
318571,'RB','too','too',1,'advmod','were a bit soft , pillows ',false
318572,'JJ','soft','soft',1,'ROOT','a bit too , pillows were ',false
318573,',',',',',',0,'punct','bit too soft pillows were very ',false
318574,'NNS','pillow','pillows',1,'nsubj','too soft , were very flat ',false
318575,'VBD','be','were',1,'cop','soft , pillows very flat . ',false
318576,'RB','very','very',1,'advmod',', pillows were flat . ',false
318577,'JJ','flat','flat',1,'ccomp','pillows were very . ',false
318578,'.','.','.',0,'punct','were very flat ',false
318972,'RB','very','Very',1,'advmod','Good . ',false
318973,'JJ','good','Good',1,'ROOT','Very . ',false
318974,'.','.','.',0,'punct','Very Good ',false
318975,'NN','place','place',1,'nn',', cleanliness , ',false
318976,',',',',',',0,'punct','place cleanliness , view ',false
318977,'NN','cleanliness','cleanliness',1,'dep','place , , view . ',false
318978,',',',',',',0,'punct','place , cleanliness view . ',false
318979,'NN','view','view',1,'ROOT',', cleanliness , . ',false
318980,'.','.','.',0,'punct','cleanliness , view ',false
318981,'DT','no','no',1,'det','refrigerator , an ',false
318982,'NN','refrigerator','refrigerator',1,'ROOT','no , an uncomfortable ',true
318983,',',',',',',0,'punct','no refrigerator an uncomfortable shower ',false
318984,'DT','an','an',1,'det','no refrigerator , uncomfortable shower : ',false
318985,'JJ','uncomfortable','uncomfortable',1,'amod','refrigerator , an shower : water ',false
318986,'NN','shower','shower',1,'appos',', an uncomfortable : water flows ',true
318987,':',':',':',0,'punct','an uncomfortable shower water flows to ',false
318988,'NN','water','water',1,'nsubj','uncomfortable shower : flows to the ',false
318989,'VBZ','flow','flows',1,'dep','shower : water to the floor ',false
318990,'IN','to','to',1,'prep',': water flows the floor , ',false
318991,'DT','the','the',1,'det','water flows to floor , very ',false
318992,'NN','floor','floor',1,'pobj','flows to the , very thin ',false
318993,',',',',',',0,'punct','to the floor very thin towels ',false
318994,'RB','very','very',1,'advmod','the floor , thin towels ',false
318995,'JJ','thin','thin',1,'amod','floor , very towels ',false
318996,'NNS','towel','towels',1,'dobj',', very thin ',true
319312,'JJ','excellent','Excellent',1,'ROOT','. ',false
319313,'.','.','.',0,'punct','Excellent ',false
319314,'HYPH','-','-',0,'det','Good location ! ',false
319315,'JJ','good','Good',1,'amod','- location ! ',false
319316,'NN','location','location',1,'ROOT','- Good ! ',false
319317,'.','!','!',0,'punct','- Good location ',false
319318,':','-','-',0,'punct','The shower door ',false
319319,'DT','the','The',1,'det','- shower door is ',false
319320,'NN','shower','shower',1,'nn','- The door is not ',false
319321,'NN','door','door',1,'nsubjpass','- The shower is not tightly ',false
319322,'VBZ','be','is',1,'auxpass','The shower door not tightly sealed ',false
319323,'RB','not','not',1,'neg','shower door is tightly sealed ... ',false
319324,'RB','tightly','tightly',1,'advmod','door is not sealed ... ',false
319325,'VBN','seal','sealed',1,'ROOT','is not tightly ... ',false
319326,'.','..','...',0,'punct','not tightly sealed ',false
319327,'NN','water','water',1,'nn','leaks by design ',false
319328,'NNS','leak','leaks',1,'ROOT','water by design ! ',false
319329,'IN','by','by',1,'prep','water leaks design ! ',false
319330,'NN','design','design',1,'pobj','water leaks by ! ',false
319331,'.','!','!',0,'punct','leaks by design ',false
321864,'JJ','perfect','Perfect',1,'amod','location ! ',false
321865,'NN','location','location',1,'ROOT','Perfect ! ',false
321866,'.','!','!',0,'punct','Perfect location ',false
321867,'NNP','location','Location',1,'nsubj','is perfect for ',false
321868,'VBZ','be','is',1,'cop','Location perfect for a ',false
321869,'JJ','perfect','perfect',1,'ROOT','Location is for a short ',false
321870,'IN','for','for',1,'prep','Location is perfect a short stay ',false
321871,'DT','a','a',1,'det','is perfect for short stay ! ',false
321872,'JJ','short','short',1,'amod','perfect for a stay ! ',false
321873,'NN','stay','stay',1,'pobj','for a short ! ',false
321874,'.','!','!',0,'punct','a short stay ',false
321875,'DT','the','The',1,'det','room was big ',false
321876,'NN','room','room',1,'nsubj','The was big and ',false
321877,'VBD','be','was',1,'cop','The room big and exactly ',false
321878,'JJ','big','big',1,'ROOT','The room was and exactly as ',false
321879,'CC','and','and',1,'cc','room was big exactly as on ',false
321880,'RB','exactly','exactly',1,'dep','was big and as on the ',false
321881,'RB','as','as',1,'conj','big and exactly on the pictures ',false
321882,'IN','on','on',1,'dep','and exactly as the pictures . ',false
321883,'DT','the','the',1,'det','exactly as on pictures . ',false
321884,'NNS','picture','pictures',1,'pobj','as on the . ',false
321885,'.','.','.',0,'punct','on the pictures ',false
321886,'PRP','it','It',1,'nsubj','was nice that ',false
321887,'VBD','be','was',1,'cop','It nice that they ',false
321888,'JJ','nice','nice',1,'ROOT','It was that they helped ',false
321889,'IN','that','that',1,'complm','It was nice they helped me ',false
321890,'PRP','they','they',1,'nsubj','was nice that helped me to ',false
321891,'VBD','help','helped',1,'ccomp','nice that they me to arrange ',false
321892,'PRP','me','me',1,'nsubj','that they helped to arrange the ',false
321893,'TO','to','to',1,'aux','they helped me arrange the surprise ',false
321894,'VB','arrange','arrange',1,'ccomp','helped me to the surprise for ',false
321895,'DT','the','the',1,'det','me to arrange surprise for my ',false
321896,'NN','surprise','surprise',1,'dobj','to arrange the for my husband ',false
321897,'IN','for','for',1,'prep','arrange the surprise my husband , ',false
321898,'PRP$','my','my',1,'poss','the surprise for husband , thanks ',false
321899,'NN','husband','husband',1,'pobj','surprise for my , thanks a ',false
321900,',',',',',',0,'punct','for my husband thanks a lot ',false
321901,'NNS','thanks','thanks',1,'attr','my husband , a lot ! ',false
321902,'DT','a','a',1,'det','husband , thanks lot ! ',false
321903,'NN','lot','lot',1,'dep',', thanks a ! ',false
321904,'.','!','!',0,'punct','thanks a lot ',false
321905,'PRP','it','It',1,'nsubj','was great that ',false
321906,'VBD','be','was',1,'cop','It great that for ',false
321907,'JJ','great','great',1,'ROOT','It was that for a ',false
321908,'IN','that','that',1,'prep','It was great for a small ',false
321909,'IN','for','for',1,'prep','was great that a small price ',false
321910,'DT','a','a',1,'det','great that for small price you ',false
321911,'JJ','small','small',1,'amod','that for a price you can ',false
321912,'NN','price','price',1,'pobj','for a small you can keep ',false
321913,'PRP','you','you',1,'nsubj','a small price can keep your ',false
321914,'MD','can','can',1,'aux','small price you keep your baggage ',false
321915,'VB','keep','keep',1,'rcmod','price you can your baggage there ',false
321916,'PRP$','your','your',1,'poss','you can keep baggage there as ',false
321917,'NN','baggage','baggage',1,'nsubj','can keep your there as long ',false
321918,'RB','there','there',1,'xcomp','keep your baggage as long as ',false
321919,'RB','as','as',1,'advmod','your baggage there long as you ',false
321920,'RB','long','long',1,'advmod','baggage there as as you want ',false
321921,'IN','as','as',1,'mark','there as long you want . ',false
321922,'PRP','you','you',1,'nsubj','as long as want . ',false
321923,'VBP','want','want',1,'dep','long as you . ',false
321924,'.','.','.',0,'punct','as you want ',false
321925,'DT','the','The',1,'det','room has glass ',false
321926,'NN','room','room',1,'nsubj','The has glass doors ',false
321927,'VBZ','have','has',1,'ROOT','The room glass doors to ',false
321928,'NN','glass','glass',1,'nn','The room has doors to shower ',false
321929,'NNS','door','doors',1,'dobj','room has glass to shower / ',false
321930,'IN','to','to',1,'prep','has glass doors shower / toilet ',false
321931,'NN','shower','shower',1,'nn','glass doors to / toilet - ',false
321932,'SYM','/','/',0,'dep','doors to shower toilet - it ',false
321933,'NN','toilet','toilet',1,'pobj','to shower / - it may ',false
321934,':','-','-',0,'punct','shower / toilet it may be ',false
321935,'PRP','it','it',1,'nsubj','/ toilet - may be not ',false
321936,'MD','may','may',1,'aux','toilet - it be not very ',false
321937,'VB','be','be',1,'cop','- it may not very comfortable ',false
321938,'RB','not','not',1,'neg','it may be very comfortable , ',false
321939,'RB','very','very',1,'advmod','may be not comfortable , there ',false
321940,'JJ','comfortable','comfortable',1,'parataxis','be not very , there was ',false
321941,',',',',',',0,'punct','not very comfortable there was a ',false
321942,'EX','there','there',1,'expl','very comfortable , was a curtain ',false
321943,'VBD','be','was',1,'ccomp','comfortable , there a curtain so ',false
321944,'DT','a','a',1,'det',', there was curtain so you ',false
321945,'NN','curtain','curtain',1,'nsubj','there was a so you can ',false
321946,'IN','so','so',1,'mark','was a curtain you can separate ',false
321947,'PRP','you','you',1,'nsubj','a curtain so can separate the ',false
321948,'MD','can','can',1,'aux','curtain so you separate the room ',false
321949,'VB','separate','separate',1,'ccomp','so you can the room from ',false
321950,'DT','the','the',1,'det','you can separate room from bath ',false
321951,'NN','room','room',1,'dobj','can separate the from bath are ',false
321952,'IN','from','from',1,'prep','separate the room bath are but ',false
321953,'NN','bath','bath',1,'pobj','the room from are but it ',false
321954,'VBP','be','are',1,'dep','room from bath but it was ',false
321955,'CC','but','but',1,'cc','from bath are it was not ',false
321956,'PRP','it','it',1,'nsubj','bath are but was not working ',false
321957,'VBD','be','was',1,'aux','are but it not working all ',false
321958,'RB','not','not',1,'neg','but it was working all the ',false
321959,'VBG','work','working',1,'conj','it was not all the way ',false
321960,'PDT','all','all',1,'predet','was not working the way to ',false
321961,'DT','the','the',1,'det','not working all way to hide ',false
321962,'NN','way','way',1,'dobj','working all the to hide the ',false
321963,'TO','to','to',1,'aux','all the way hide the shower ',false
321964,'VB','hide','hide',1,'infmod','the way to the shower . ',false
321965,'DT','the','the',1,'det','way to hide shower . ',false
321966,'NN','shower','shower',1,'dobj','to hide the . ',false
321967,'.','.','.',0,'punct','hide the shower ',false
321968,'CC','and','And',1,'cc','even with your ',false
321969,'RB','even','even',1,'dep','And with your significant ',false
321970,'IN','with','with',1,'prep','And even your significant other ',false
321971,'PRP$','your','your',1,'poss','And even with significant other it ',false
321972,'JJ','significant','significant',1,'amod','even with your other it may ',false
321973,'JJ','other','other',1,'pobj','with your significant it may be ',false
321974,'PRP','it','it',1,'nsubj','your significant other may be ok ',false
321975,'MD','may','may',1,'aux','significant other it be ok to ',false
321976,'VB','be','be',1,'cop','other it may ok to see ',false
321977,'JJ','ok','ok',1,'ROOT','it may be to see the ',false
321978,'TO','to','to',1,'aux','may be ok see the shower ',false
321979,'VB','see','see',1,'xcomp','be ok to the shower ( ',false
321980,'DT','the','the',1,'det','ok to see shower ( someone ',false
321981,'NN','shower','shower',1,'dobj','to see the ( someone might ',false
321982,'-LRB-','(','(',0,'punct','see the shower someone might like ',false
321983,'NN','someone','someone',1,'nsubj','the shower ( might like it ',false
321984,'MD','might','might',1,'aux','shower ( someone like it ) ',false
321985,'VB','like','like',1,'dep','( someone might it ) but ',false
321986,'PRP','it','it',1,'dobj','someone might like ) but it ',false
321987,'-RRB-',')',')',0,'punct','might like it but it is ',false
321988,'CC','but','but',1,'cc','like it ) it is very ',false
321989,'PRP','it','it',1,'nsubj','it ) but is very gross ',false
321990,'VBZ','be','is',1,'cop',') but it very gross to ',false
321991,'RB','very','very',1,'advmod','but it is gross to see ',false
321992,'JJ','gross','gross',1,'conj','it is very to see the ',false
321993,'TO','to','to',1,'aux','is very gross see the silhouette ',false
321994,'VB','see','see',1,'xcomp','very gross to the silhouette of ',false
321995,'DT','the','the',1,'det','gross to see silhouette of someone ',false
321996,'NN','silhouette','silhouette',1,'dobj','to see the of someone using ',false
321997,'IN','of','of',1,'prep','see the silhouette someone using the ',false
321998,'NN','someone','someone',1,'pobj','the silhouette of using the toilet ',false
321999,'VBG','use','using',1,'partmod','silhouette of someone the toilet . ',false
322000,'DT','the','the',1,'det','of someone using toilet . ',false
322001,'NN','toilet','toilet',1,'dobj','someone using the . ',false
322002,'.','.','.',0,'punct','using the toilet ',false
322003,'DT','the','The',1,'det','Hotel s hall ',false
322004,'NNP','hotel','Hotel',1,'poss','The s hall is ',false
322005,'POS','s','s',1,'possessive','The Hotel hall is not ',false
322006,'NN','hall','hall',1,'nsubjpass','The Hotel s is not really ',false
322007,'VBZ','be','is',1,'auxpass','Hotel s hall not really dedicated ',false
322008,'RB','not','not',1,'neg','s hall is really dedicated to ',false
322009,'RB','really','really',1,'advmod','hall is not dedicated to hotel ',false
322010,'VBN','dedicate','dedicated',1,'ROOT','is not really to hotel , ',false
322011,'IN','to','to',1,'prep','not really dedicated hotel , so ',false
322012,'NN','hotel','hotel',1,'pobj','really dedicated to , so it ',false
322013,',',',',',',0,'punct','dedicated to hotel so it is ',false
322014,'CC','so','so',1,'cc','to hotel , it is not ',false
322015,'PRP','it','it',1,'nsubj','hotel , so is not really ',false
322016,'VBZ','be','is',1,'cop',', so it not really comfortable ',false
322017,'RB','not','not',1,'neg','so it is really comfortable to ',false
322018,'RB','really','really',1,'advmod','it is not comfortable to stay ',false
322019,'JJ','comfortable','comfortable',1,'conj','is not really to stay there ',false
322020,'TO','to','to',1,'aux','not really comfortable stay there . ',false
322021,'VB','stay','stay',1,'xcomp','really comfortable to there . ',false
322022,'RB','there','there',1,'advmod','comfortable to stay . ',false
322023,'.','.','.',0,'punct','to stay there ',false
322024,'CD','0','2',0,'nsubj','out of 3 ',false
322025,'IN','out','out',1,'prep','2 of 3 visits ',false
322026,'IN','of','of',1,'dep','2 out 3 visits to ',false
322027,'CD','0','3',0,'num','2 out of visits to restaurant ',false
322028,'NNS','visit','visits',1,'pobj','out of 3 to restaurant was ',false
322029,'IN','to','to',1,'prep','of 3 visits restaurant was nice ',false
322030,'NN','restaurant','restaurant',1,'pobj','3 visits to was nice but ',false
322031,'VBD','be','was',1,'cop','visits to restaurant nice but one ',false
322032,'JJ','nice','nice',1,'ROOT','to restaurant was but one the ',false
322033,'CC','but','but',1,'cc','restaurant was nice one the 3rd ',false
322034,'CD','#crd#','one',1,'num','was nice but the 3rd one ',false
322035,'DT','the','the',1,'det','nice but one 3rd one we ',false
322036,'NN','#ord#','3rd',1,'nsubj','but one the one we got ',false
322037,'CD','#crd#','one',1,'num','one the 3rd we got really ',false
322038,'PRP','we','we',1,'nsubj','the 3rd one got really rude ',false
322039,'VBD','get','got',1,'rcmod','3rd one we really rude waitress ',false
322040,'RB','really','really',1,'advmod','one we got rude waitress so ',false
322041,'JJ','rude','rude',1,'amod','we got really waitress so we ',false
322042,'NN','waitress','waitress',1,'dobj','got really rude so we decided ',false
322043,'RB','so','so',1,'advmod','really rude waitress we decided to ',false
322044,'PRP','we','we',1,'nsubj','rude waitress so decided to eat ',false
322045,'VBD','decide','decided',1,'conj','waitress so we to eat somewhere ',false
322046,'TO','to','to',1,'aux','so we decided eat somewhere else ',false
322047,'VB','eat','eat',1,'xcomp','we decided to somewhere else and ',false
322048,'RB','somewhere','somewhere',1,'advmod','decided to eat else and it ',false
322049,'RB','else','else',1,'advmod','to eat somewhere and it was ',false
322050,'CC','and','and',1,'cc','eat somewhere else it was right ',false
322051,'PRP','it','it',1,'nsubj','somewhere else and was right decision ',false
322052,'VBD','be','was',1,'cop','else and it right decision - ',false
322053,'JJ','right','right',1,'amod','and it was decision - there ',false
322054,'NN','decision','decision',1,'conj','it was right - there are ',false
322055,'HYPH','-','-',0,'punct','was right decision there are plenty ',false
322056,'EX','there','there',1,'expl','right decision - are plenty of ',false
322057,'VBP','be','are',1,'dep','decision - there plenty of places ',false
322058,'NN','plenty','plenty',1,'nsubj','- there are of places around ',false
322059,'IN','of','of',1,'prep','there are plenty places around with ',false
322060,'NNS','place','places',1,'pobj','are plenty of around with good ',false
322061,'RB','around','around',1,'advmod','plenty of places with good food ',false
322062,'IN','with','with',1,'prep','of places around good food and ',false
322063,'JJ','good','good',1,'amod','places around with food and even ',false
322064,'NN','food','food',1,'pobj','around with good and even better ',false
322065,'CC','and','and',1,'cc','with good food even better prices ',false
322066,'RB','even','even',1,'advmod','good food and better prices . ',false
322067,'JJR','good','better',1,'amod','food and even prices . ',false
322068,'NNS','price','prices',1,'conj','and even better . ',false
322069,'.','.','.',0,'punct','even better prices ',false
323000,'JJ','great','Great',1,'amod','hotel let down ',false
323001,'NN','hotel','hotel',1,'ROOT','Great let down by ',false
323002,'VB','let','let',1,'ccomp','Great hotel down by the ',false
323003,'RP','down','down',1,'prt','Great hotel let by the check ',false
323004,'IN','by','by',1,'prep','hotel let down the check in ',false
323005,'DT','the','the',1,'det','let down by check in system ',false
323006,'NN','check','check',1,'pobj','down by the in system . ',false
323007,'IN','in','in',1,'prep','by the check system . ',false
323008,'NN','system','system',1,'pobj','the check in . ',false
323009,'.','.','.',0,'punct','check in system ',false
323010,'JJ','great','Great',1,'amod','views , comfortable ',false
323011,'NNS','view','views',1,'ROOT','Great , comfortable beds ',false
323012,',',',',',',0,'punct','Great views comfortable beds . ',false
323013,'JJ','comfortable','comfortable',1,'amod','Great views , beds . ',false
323014,'NNS','bed','beds',1,'appos','views , comfortable . ',false
323015,'.','.','.',0,'punct',', comfortable beds ',false
323016,'VBG','have','Having',1,'ROOT','to queue for ',false
323017,'TO','to','to',1,'aux','Having queue for 20 ',false
323018,'VB','queue','queue',1,'xcomp','Having to for 20 minutes ',false
323019,'IN','for','for',1,'prep','Having to queue 20 minutes to ',false
323020,'CD','0','20',0,'num','to queue for minutes to check ',false
323021,'NNS','minute','minutes',1,'pobj','queue for 20 to check in ',false
323022,'TO','to','to',1,'aux','for 20 minutes check in ! ',false
323023,'VB','check','check',1,'xcomp','20 minutes to in ! ',false
323024,'IN','in','in',1,'prt','minutes to check ! ',false
323025,'.','!','!',0,'punct','to check in ',false
325264,'RB','very','Very',1,'advmod','Good . ',false
325265,'JJ','good','Good',1,'ROOT','Very . ',false
325266,'.','.','.',0,'punct','Very Good ',false
325267,'NNP','park','Park',1,'nn','inn is definitely ',false
325268,'NNP','inn','inn',1,'nsubj','Park is definitely the ',false
325269,'VBZ','be','is',1,'cop','Park inn definitely the place ',false
325270,'RB','definitely','definitely',1,'advmod','Park inn is the place to ',false
325271,'DT','the','the',1,'det','inn is definitely place to stay ',false
325272,'NN','place','place',1,'ROOT','is definitely the to stay if ',false
325273,'TO','to','to',1,'aux','definitely the place stay if you ',false
325274,'VB','stay','stay',1,'infmod','the place to if you are ',false
325275,'IN','if','if',1,'mark','place to stay you are visiting ',false
325276,'PRP','you','you',1,'nsubj','to stay if are visiting Berlin ',false
325277,'VBP','be','are',1,'aux','stay if you visiting Berlin as ',false
325278,'VBG','visit','visiting',1,'advcl','if you are Berlin as a ',false
325279,'NNP','berlin','Berlin',1,'dobj','you are visiting as a tourist ',false
325280,'IN','as','as',1,'prep','are visiting Berlin a tourist . ',false
325281,'DT','a','a',1,'det','visiting Berlin as tourist . ',false
325282,'NN','tourist','tourist',1,'pobj','Berlin as a . ',false
325283,'.','.','.',0,'punct','as a tourist ',false
325284,'DT','the','The',1,'det','hotel rooms are ',false
325285,'NN','hotel','hotel',1,'nn','The rooms are clean ',false
325286,'NNS','room','rooms',1,'nsubj','The hotel are clean and ',false
325287,'VBP','be','are',1,'cop','The hotel rooms clean and tidy ',false
325288,'JJ','clean','clean',1,'ROOT','hotel rooms are and tidy with ',false
325289,'CC','and','and',1,'cc','rooms are clean tidy with bare ',false
325290,'JJ','tidy','tidy',1,'conj','are clean and with bare minimum ',false
325291,'IN','with','with',1,'prep','clean and tidy bare minimum amenities ',false
325292,'JJ','bare','bare',1,'amod','and tidy with minimum amenities . ',false
325293,'JJ','minimum','minimum',1,'amod','tidy with bare amenities . ',false
325294,'NNS','amenity','amenities',1,'pobj','with bare minimum . ',false
325295,'.','.','.',0,'punct','bare minimum amenities ',false
325296,'PRP','you','You',1,'nsubj','should opt for ',false
325297,'MD','should','should',1,'aux','You opt for a ',false
325298,'VB','opt','opt',1,'ROOT','You should for a room ',false
325299,'IN','for','for',1,'prep','You should opt a room at ',false
325300,'DT','a','a',1,'det','should opt for room at the ',false
325301,'NN','room','room',1,'pobj','opt for a at the higher ',false
325302,'IN','at','at',1,'prep','for a room the higher floors ',false
325303,'DT','the','the',1,'det','a room at higher floors that ',false
325304,'JJR','high','higher',1,'amod','room at the floors that has ',false
325305,'NNS','floor','floors',1,'pobj','at the higher that has a ',false
325306,'WDT','that','that',1,'nsubj','the higher floors has a view ',false
325307,'VBZ','have','has',1,'rcmod','higher floors that a view of ',false
325308,'DT','a','a',1,'det','floors that has view of the ',false
325309,'NN','view','view',1,'dobj','that has a of the TV ',false
325310,'IN','of','of',1,'prep','has a view the TV tower ',false
325311,'DT','the','the',1,'det','a view of TV tower and ',false
325312,'NN','tv','TV',1,'nn','view of the tower and the ',false
325313,'NN','tower','tower',1,'pobj','of the TV and the Berliner ',false
325314,'CC','and','and',1,'cc','the TV tower the Berliner dome ',false
325315,'DT','the','the',1,'det','TV tower and Berliner dome . ',false
325316,'NNP','berliner','Berliner',1,'nn','tower and the dome . ',false
325317,'NN','dome','dome',1,'conj','and the Berliner . ',false
325318,'.','.','.',0,'punct','the Berliner dome ',false
325319,'IN','as','As',1,'mark','it is centrally ',false
325320,'PRP','it','it',1,'nsubjpass','As is centrally located ',false
325321,'VBZ','be','is',1,'auxpass','As it centrally located you ',false
325322,'RB','centrally','centrally',1,'advmod','As it is located you will ',false
325323,'VBN','locate','located',1,'ROOT','it is centrally you will get ',false
325324,'PRP','you','you',1,'nsubj','is centrally located will get all ',false
325325,'MD','will','will',1,'aux','centrally located you get all sort ',false
325326,'VB','get','get',1,'ccomp','located you will all sort of ',false
325327,'DT','all','all',1,'det','you will get sort of travel ',false
325328,'NN','sort','sort',1,'dobj','will get all of travel options ',false
325329,'IN','of','of',1,'prep','get all sort travel options towards ',false
325330,'NN','travel','travel',1,'nn','all sort of options towards different ',false
325331,'NNS','option','options',1,'pobj','sort of travel towards different areas ',false
325332,'IN','towards','towards',1,'prep','of travel options different areas of ',false
325333,'JJ','different','different',1,'amod','travel options towards areas of the ',false
325334,'NNS','area','areas',1,'pobj','options towards different of the beautiful ',false
325335,'IN','of','of',1,'prep','towards different areas the beautiful cities ',false
325336,'DT','the','the',1,'det','different areas of beautiful cities . ',false
325337,'JJ','beautiful','beautiful',1,'amod','areas of the cities . ',false
325338,'NNS','city','cities',1,'pobj','of the beautiful . ',false
325339,'.','.','.',0,'punct','the beautiful cities ',false
325340,'RB','also','Also',1,'advmod',', the Hop ',false
325341,',',',',',',0,'punct','Also the Hop On ',false
325342,'DT','the','the',1,'det','Also , Hop On / ',false
325343,'NNP','hop','Hop',1,'nn','Also , the On / Hop ',false
325344,'NNP','on','On',1,'nsubj',', the Hop / Hop Off ',false
325345,'SYM','/','/',0,'dep','the Hop On Hop Off bus ',false
325346,'NNP','hop','Hop',1,'nsubj','Hop On / Off bus service ',false
325347,'IN','off','Off',1,'prep','On / Hop bus service is ',false
325348,'NN','bus','bus',1,'nn','/ Hop Off service is just ',false
325349,'NN','service','service',1,'pobj','Hop Off bus is just outside ',false
325350,'VBZ','be','is',1,'ROOT','Off bus service just outside the ',false
325351,'RB','just','just',1,'dep','bus service is outside the main ',false
325352,'IN','outside','outside',1,'prep','service is just the main entrance ',false
325353,'DT','the','the',1,'det','is just outside main entrance which ',false
325354,'JJ','main','main',1,'amod','just outside the entrance which is ',false
325355,'NN','entrance','entrance',1,'pobj','outside the main which is very ',false
325356,'WDT','which','which',1,'nsubj','the main entrance is very convenient ',false
325357,'VBZ','be','is',1,'cop','main entrance which very convenient if ',false
325358,'RB','very','very',1,'advmod','entrance which is convenient if you ',false
325359,'JJ','convenient','convenient',1,'rcmod','which is very if you are ',false
325360,'IN','if','if',1,'mark','is very convenient you are travelling ',false
325361,'PRP','you','you',1,'nsubj','very convenient if are travelling in ',false
325362,'VBP','be','are',1,'aux','convenient if you travelling in big ',false
325363,'VBG','travel','travelling',1,'advcl','if you are in big groups ',false
325364,'IN','in','in',1,'prep','you are travelling big groups and ',false
325365,'JJ','big','big',1,'amod','are travelling in groups and do ',false
325366,'NNS','group','groups',1,'pobj','travelling in big and do nt ',false
325367,'CC','and','and',1,'cc','in big groups do nt want ',false
325368,'VBP','do','do',1,'aux','big groups and nt want to ',false
325369,'RB','not','nt',1,'neg','groups and do want to spend ',false
325370,'VB','want','want',1,'conj','and do nt to spend much ',false
325371,'TO','to','to',1,'aux','do nt want spend much time ',false
325372,'VB','spend','spend',1,'xcomp','nt want to much time planning ',false
325373,'JJ','much','much',1,'amod','want to spend time planning your ',false
325374,'NN','time','time',1,'dobj','to spend much planning your sights ',false
325375,'VBG','plan','planning',1,'partmod','spend much time your sights . ',false
325376,'PRP$','your','your',1,'poss','much time planning sights . ',false
325377,'NNS','sight','sights',1,'dobj','time planning your . ',false
325378,'.','.','.',0,'punct','planning your sights ',false
325379,'DT','the','The',1,'det','rooms are small ',false
325380,'NNS','room','rooms',1,'nsubj','The are small and ',false
325381,'VBP','be','are',1,'cop','The rooms small and are ',false
325382,'JJ','small','small',1,'ROOT','The rooms are and are okay ',false
325383,'CC','and','and',1,'cc','rooms are small are okay for ',false
325384,'VBP','be','are',1,'cop','are small and okay for a ',false
325385,'JJ','okay','okay',1,'conj','small and are for a stay ',false
325386,'IN','for','for',1,'prep','and are okay a stay for ',false
325387,'DT','a','a',1,'det','are okay for stay for a ',false
325388,'NN','stay','stay',1,'pobj','okay for a for a couple ',false
325389,'IN','for','for',1,'prep','for a stay a couple of ',false
325390,'DT','a','a',1,'det','a stay for couple of days ',false
325391,'NN','couple','couple',1,'pobj','stay for a of days . ',false
325392,'IN','of','of',1,'prep','for a couple days . ',false
325393,'NNS','day','days',1,'pobj','a couple of . ',false
325394,'.','.','.',0,'punct','couple of days ',false
325395,'DT','the','The',1,'det','sopagas restaurant is ',false
325396,'JJ','sopagas','sopagas',1,'amod','The restaurant is a ',false
325397,'NN','restaurant','restaurant',1,'nsubj','The sopagas is a nice ',false
325398,'VBZ','be','is',1,'cop','The sopagas restaurant a nice place ',false
325399,'DT','a','a',1,'det','sopagas restaurant is nice place for ',false
325400,'JJ','nice','nice',1,'amod','restaurant is a place for morning ',false
325401,'NN','place','place',1,'ROOT','is a nice for morning breakfast ',false
