@relation Lage-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
318927,'NN','cleanliness','cleanliness',1,'dep','place , , view . ',false
318928,',',',',',',0,'punct','place , cleanliness view . ',false
318929,'NN','view','view',1,'ROOT',', cleanliness , . ',false
318930,'.','.','.',0,'punct','cleanliness , view ',false
318931,'DT','no','no',1,'det','refrigerator , an ',false
318932,'NN','refrigerator','refrigerator',1,'ROOT','no , an uncomfortable ',false
318933,',',',',',',0,'punct','no refrigerator an uncomfortable shower ',false
318934,'DT','an','an',1,'det','no refrigerator , uncomfortable shower : ',false
318935,'JJ','uncomfortable','uncomfortable',1,'amod','refrigerator , an shower : water ',false
318936,'NN','shower','shower',1,'appos',', an uncomfortable : water flows ',false
318937,':',':',':',0,'punct','an uncomfortable shower water flows to ',false
318938,'NN','water','water',1,'nsubj','uncomfortable shower : flows to the ',false
318939,'VBZ','flow','flows',1,'dep','shower : water to the floor ',false
318940,'IN','to','to',1,'prep',': water flows the floor , ',false
318941,'DT','the','the',1,'det','water flows to floor , very ',false
318942,'NN','floor','floor',1,'pobj','flows to the , very thin ',false
318943,',',',',',',0,'punct','to the floor very thin towels ',false
318944,'RB','very','very',1,'advmod','the floor , thin towels ',false
318945,'JJ','thin','thin',1,'amod','floor , very towels ',false
318946,'NNS','towel','towels',1,'dobj',', very thin ',false
319272,'JJ','excellent','Excellent',1,'ROOT','. ',false
319273,'.','.','.',0,'punct','Excellent ',false
319274,'HYPH','-','-',0,'det','Good location ! ',false
319275,'JJ','good','Good',1,'amod','- location ! ',false
319276,'NN','location','location',1,'ROOT','- Good ! ',false
319277,'.','!','!',0,'punct','- Good location ',false
319278,':','-','-',0,'punct','The shower door ',false
319279,'DT','the','The',1,'det','- shower door is ',false
319280,'NN','shower','shower',1,'nn','- The door is not ',false
319281,'NN','door','door',1,'nsubjpass','- The shower is not tightly ',false
319282,'VBZ','be','is',1,'auxpass','The shower door not tightly sealed ',false
319283,'RB','not','not',1,'neg','shower door is tightly sealed ... ',false
319284,'RB','tightly','tightly',1,'advmod','door is not sealed ... ',false
319285,'VBN','seal','sealed',1,'ROOT','is not tightly ... ',false
319286,'.','..','...',0,'punct','not tightly sealed ',false
319287,'NN','water','water',1,'nn','leaks by design ',false
319288,'NNS','leak','leaks',1,'ROOT','water by design ! ',false
319289,'IN','by','by',1,'prep','water leaks design ! ',false
319290,'NN','design','design',1,'pobj','water leaks by ! ',false
319291,'.','!','!',0,'punct','leaks by design ',false
321452,'JJ','perfect','Perfect',1,'amod','location ! ',false
321453,'NN','location','location',1,'ROOT','Perfect ! ',false
321454,'.','!','!',0,'punct','Perfect location ',false
321455,'NNP','location','Location',1,'nsubj','is perfect for ',false
321456,'VBZ','be','is',1,'cop','Location perfect for a ',false
321457,'JJ','perfect','perfect',1,'ROOT','Location is for a short ',false
321458,'IN','for','for',1,'prep','Location is perfect a short stay ',false
321459,'DT','a','a',1,'det','is perfect for short stay ! ',false
321460,'JJ','short','short',1,'amod','perfect for a stay ! ',false
321461,'NN','stay','stay',1,'pobj','for a short ! ',false
321462,'.','!','!',0,'punct','a short stay ',false
321463,'DT','the','The',1,'det','room was big ',false
321464,'NN','room','room',1,'nsubj','The was big and ',false
321465,'VBD','be','was',1,'cop','The room big and exactly ',false
321466,'JJ','big','big',1,'ROOT','The room was and exactly as ',false
321467,'CC','and','and',1,'cc','room was big exactly as on ',false
321468,'RB','exactly','exactly',1,'dep','was big and as on the ',false
321469,'RB','as','as',1,'conj','big and exactly on the pictures ',false
321470,'IN','on','on',1,'dep','and exactly as the pictures . ',false
321471,'DT','the','the',1,'det','exactly as on pictures . ',false
321472,'NNS','picture','pictures',1,'pobj','as on the . ',false
321473,'.','.','.',0,'punct','on the pictures ',false
321474,'PRP','it','It',1,'nsubj','was nice that ',false
321475,'VBD','be','was',1,'cop','It nice that they ',false
321476,'JJ','nice','nice',1,'ROOT','It was that they helped ',false
321477,'IN','that','that',1,'complm','It was nice they helped me ',false
321478,'PRP','they','they',1,'nsubj','was nice that helped me to ',false
321479,'VBD','help','helped',1,'ccomp','nice that they me to arrange ',false
321480,'PRP','me','me',1,'nsubj','that they helped to arrange the ',false
321481,'TO','to','to',1,'aux','they helped me arrange the surprise ',false
321482,'VB','arrange','arrange',1,'ccomp','helped me to the surprise for ',false
321483,'DT','the','the',1,'det','me to arrange surprise for my ',false
321484,'NN','surprise','surprise',1,'dobj','to arrange the for my husband ',false
321485,'IN','for','for',1,'prep','arrange the surprise my husband , ',false
321486,'PRP$','my','my',1,'poss','the surprise for husband , thanks ',false
321487,'NN','husband','husband',1,'pobj','surprise for my , thanks a ',false
321488,',',',',',',0,'punct','for my husband thanks a lot ',false
321489,'NNS','thanks','thanks',1,'attr','my husband , a lot ! ',false
321490,'DT','a','a',1,'det','husband , thanks lot ! ',false
321491,'NN','lot','lot',1,'dep',', thanks a ! ',false
321492,'.','!','!',0,'punct','thanks a lot ',false
321493,'PRP','it','It',1,'nsubj','was great that ',false
321494,'VBD','be','was',1,'cop','It great that for ',false
321495,'JJ','great','great',1,'ROOT','It was that for a ',false
321496,'IN','that','that',1,'prep','It was great for a small ',false
321497,'IN','for','for',1,'prep','was great that a small price ',false
321498,'DT','a','a',1,'det','great that for small price you ',false
321499,'JJ','small','small',1,'amod','that for a price you can ',false
321500,'NN','price','price',1,'pobj','for a small you can keep ',false
321501,'PRP','you','you',1,'nsubj','a small price can keep your ',false
321502,'MD','can','can',1,'aux','small price you keep your baggage ',false
321503,'VB','keep','keep',1,'rcmod','price you can your baggage there ',false
321504,'PRP$','your','your',1,'poss','you can keep baggage there as ',false
321505,'NN','baggage','baggage',1,'nsubj','can keep your there as long ',false
321506,'RB','there','there',1,'xcomp','keep your baggage as long as ',false
321507,'RB','as','as',1,'advmod','your baggage there long as you ',false
321508,'RB','long','long',1,'advmod','baggage there as as you want ',false
321509,'IN','as','as',1,'mark','there as long you want . ',false
321510,'PRP','you','you',1,'nsubj','as long as want . ',false
321511,'VBP','want','want',1,'dep','long as you . ',false
321512,'.','.','.',0,'punct','as you want ',false
321513,'DT','the','The',1,'det','room has glass ',false
321514,'NN','room','room',1,'nsubj','The has glass doors ',false
321515,'VBZ','have','has',1,'ROOT','The room glass doors to ',false
321516,'NN','glass','glass',1,'nn','The room has doors to shower ',false
321517,'NNS','door','doors',1,'dobj','room has glass to shower / ',false
321518,'IN','to','to',1,'prep','has glass doors shower / toilet ',false
321519,'NN','shower','shower',1,'nn','glass doors to / toilet - ',false
321520,'SYM','/','/',0,'dep','doors to shower toilet - it ',false
321521,'NN','toilet','toilet',1,'pobj','to shower / - it may ',false
321522,':','-','-',0,'punct','shower / toilet it may be ',false
321523,'PRP','it','it',1,'nsubj','/ toilet - may be not ',false
321524,'MD','may','may',1,'aux','toilet - it be not very ',false
321525,'VB','be','be',1,'cop','- it may not very comfortable ',false
321526,'RB','not','not',1,'neg','it may be very comfortable , ',false
321527,'RB','very','very',1,'advmod','may be not comfortable , there ',false
321528,'JJ','comfortable','comfortable',1,'parataxis','be not very , there was ',false
321529,',',',',',',0,'punct','not very comfortable there was a ',false
321530,'EX','there','there',1,'expl','very comfortable , was a curtain ',false
321531,'VBD','be','was',1,'ccomp','comfortable , there a curtain so ',false
321532,'DT','a','a',1,'det',', there was curtain so you ',false
321533,'NN','curtain','curtain',1,'nsubj','there was a so you can ',false
321534,'IN','so','so',1,'mark','was a curtain you can separate ',false
321535,'PRP','you','you',1,'nsubj','a curtain so can separate the ',false
321536,'MD','can','can',1,'aux','curtain so you separate the room ',false
321537,'VB','separate','separate',1,'ccomp','so you can the room from ',false
321538,'DT','the','the',1,'det','you can separate room from bath ',false
321539,'NN','room','room',1,'dobj','can separate the from bath are ',false
321540,'IN','from','from',1,'prep','separate the room bath are but ',false
321541,'NN','bath','bath',1,'pobj','the room from are but it ',false
321542,'VBP','be','are',1,'dep','room from bath but it was ',false
321543,'CC','but','but',1,'cc','from bath are it was not ',false
321544,'PRP','it','it',1,'nsubj','bath are but was not working ',false
321545,'VBD','be','was',1,'aux','are but it not working all ',false
321546,'RB','not','not',1,'neg','but it was working all the ',false
321547,'VBG','work','working',1,'conj','it was not all the way ',false
321548,'PDT','all','all',1,'predet','was not working the way to ',false
321549,'DT','the','the',1,'det','not working all way to hide ',false
321550,'NN','way','way',1,'dobj','working all the to hide the ',false
321551,'TO','to','to',1,'aux','all the way hide the shower ',false
321552,'VB','hide','hide',1,'infmod','the way to the shower . ',false
321553,'DT','the','the',1,'det','way to hide shower . ',false
321554,'NN','shower','shower',1,'dobj','to hide the . ',false
321555,'.','.','.',0,'punct','hide the shower ',false
321556,'CC','and','And',1,'cc','even with your ',false
321557,'RB','even','even',1,'dep','And with your significant ',false
321558,'IN','with','with',1,'prep','And even your significant other ',false
321559,'PRP$','your','your',1,'poss','And even with significant other it ',false
321560,'JJ','significant','significant',1,'amod','even with your other it may ',false
321561,'JJ','other','other',1,'pobj','with your significant it may be ',false
321562,'PRP','it','it',1,'nsubj','your significant other may be ok ',false
321563,'MD','may','may',1,'aux','significant other it be ok to ',false
321564,'VB','be','be',1,'cop','other it may ok to see ',false
321565,'JJ','ok','ok',1,'ROOT','it may be to see the ',false
321566,'TO','to','to',1,'aux','may be ok see the shower ',false
321567,'VB','see','see',1,'xcomp','be ok to the shower ( ',false
321568,'DT','the','the',1,'det','ok to see shower ( someone ',false
321569,'NN','shower','shower',1,'dobj','to see the ( someone might ',false
321570,'-LRB-','(','(',0,'punct','see the shower someone might like ',false
321571,'NN','someone','someone',1,'nsubj','the shower ( might like it ',false
321572,'MD','might','might',1,'aux','shower ( someone like it ) ',false
321573,'VB','like','like',1,'dep','( someone might it ) but ',false
321574,'PRP','it','it',1,'dobj','someone might like ) but it ',false
321575,'-RRB-',')',')',0,'punct','might like it but it is ',false
321576,'CC','but','but',1,'cc','like it ) it is very ',false
321577,'PRP','it','it',1,'nsubj','it ) but is very gross ',false
321578,'VBZ','be','is',1,'cop',') but it very gross to ',false
321579,'RB','very','very',1,'advmod','but it is gross to see ',false
321580,'JJ','gross','gross',1,'conj','it is very to see the ',false
321581,'TO','to','to',1,'aux','is very gross see the silhouette ',false
321582,'VB','see','see',1,'xcomp','very gross to the silhouette of ',false
321583,'DT','the','the',1,'det','gross to see silhouette of someone ',false
321584,'NN','silhouette','silhouette',1,'dobj','to see the of someone using ',false
321585,'IN','of','of',1,'prep','see the silhouette someone using the ',false
321586,'NN','someone','someone',1,'pobj','the silhouette of using the toilet ',false
321587,'VBG','use','using',1,'partmod','silhouette of someone the toilet . ',false
321588,'DT','the','the',1,'det','of someone using toilet . ',false
321589,'NN','toilet','toilet',1,'dobj','someone using the . ',false
321590,'.','.','.',0,'punct','using the toilet ',false
321591,'DT','the','The',1,'det','Hotel s hall ',false
321592,'NNP','hotel','Hotel',1,'poss','The s hall is ',false
321593,'POS','s','s',1,'possessive','The Hotel hall is not ',false
321594,'NN','hall','hall',1,'nsubjpass','The Hotel s is not really ',false
321595,'VBZ','be','is',1,'auxpass','Hotel s hall not really dedicated ',false
321596,'RB','not','not',1,'neg','s hall is really dedicated to ',false
321597,'RB','really','really',1,'advmod','hall is not dedicated to hotel ',false
321598,'VBN','dedicate','dedicated',1,'ROOT','is not really to hotel , ',false
321599,'IN','to','to',1,'prep','not really dedicated hotel , so ',false
321600,'NN','hotel','hotel',1,'pobj','really dedicated to , so it ',false
321601,',',',',',',0,'punct','dedicated to hotel so it is ',false
321602,'CC','so','so',1,'cc','to hotel , it is not ',false
321603,'PRP','it','it',1,'nsubj','hotel , so is not really ',false
321604,'VBZ','be','is',1,'cop',', so it not really comfortable ',false
321605,'RB','not','not',1,'neg','so it is really comfortable to ',false
321606,'RB','really','really',1,'advmod','it is not comfortable to stay ',false
321607,'JJ','comfortable','comfortable',1,'conj','is not really to stay there ',false
321608,'TO','to','to',1,'aux','not really comfortable stay there . ',false
321609,'VB','stay','stay',1,'xcomp','really comfortable to there . ',false
321610,'RB','there','there',1,'advmod','comfortable to stay . ',false
321611,'.','.','.',0,'punct','to stay there ',false
321612,'CD','0','2',0,'nsubj','out of 3 ',false
321613,'IN','out','out',1,'prep','2 of 3 visits ',false
321614,'IN','of','of',1,'dep','2 out 3 visits to ',false
321615,'CD','0','3',0,'num','2 out of visits to restaurant ',false
321616,'NNS','visit','visits',1,'pobj','out of 3 to restaurant was ',false
321617,'IN','to','to',1,'prep','of 3 visits restaurant was nice ',false
321618,'NN','restaurant','restaurant',1,'pobj','3 visits to was nice but ',false
321619,'VBD','be','was',1,'cop','visits to restaurant nice but one ',false
321620,'JJ','nice','nice',1,'ROOT','to restaurant was but one the ',false
321621,'CC','but','but',1,'cc','restaurant was nice one the 3rd ',false
321622,'CD','#crd#','one',1,'num','was nice but the 3rd one ',false
321623,'DT','the','the',1,'det','nice but one 3rd one we ',false
321624,'NN','#ord#','3rd',1,'nsubj','but one the one we got ',false
321625,'CD','#crd#','one',1,'num','one the 3rd we got really ',false
321626,'PRP','we','we',1,'nsubj','the 3rd one got really rude ',false
321627,'VBD','get','got',1,'rcmod','3rd one we really rude waitress ',false
321628,'RB','really','really',1,'advmod','one we got rude waitress so ',false
321629,'JJ','rude','rude',1,'amod','we got really waitress so we ',false
321630,'NN','waitress','waitress',1,'dobj','got really rude so we decided ',false
321631,'RB','so','so',1,'advmod','really rude waitress we decided to ',false
321632,'PRP','we','we',1,'nsubj','rude waitress so decided to eat ',false
321633,'VBD','decide','decided',1,'conj','waitress so we to eat somewhere ',false
321634,'TO','to','to',1,'aux','so we decided eat somewhere else ',false
321635,'VB','eat','eat',1,'xcomp','we decided to somewhere else and ',false
321636,'RB','somewhere','somewhere',1,'advmod','decided to eat else and it ',false
321637,'RB','else','else',1,'advmod','to eat somewhere and it was ',false
321638,'CC','and','and',1,'cc','eat somewhere else it was right ',false
321639,'PRP','it','it',1,'nsubj','somewhere else and was right decision ',false
321640,'VBD','be','was',1,'cop','else and it right decision - ',false
321641,'JJ','right','right',1,'amod','and it was decision - there ',false
321642,'NN','decision','decision',1,'conj','it was right - there are ',false
321643,'HYPH','-','-',0,'punct','was right decision there are plenty ',false
321644,'EX','there','there',1,'expl','right decision - are plenty of ',false
321645,'VBP','be','are',1,'dep','decision - there plenty of places ',false
321646,'NN','plenty','plenty',1,'nsubj','- there are of places around ',false
321647,'IN','of','of',1,'prep','there are plenty places around with ',false
321648,'NNS','place','places',1,'pobj','are plenty of around with good ',false
321649,'RB','around','around',1,'advmod','plenty of places with good food ',false
321650,'IN','with','with',1,'prep','of places around good food and ',false
321651,'JJ','good','good',1,'amod','places around with food and even ',false
321652,'NN','food','food',1,'pobj','around with good and even better ',false
321653,'CC','and','and',1,'cc','with good food even better prices ',false
321654,'RB','even','even',1,'advmod','good food and better prices . ',false
321655,'JJR','good','better',1,'amod','food and even prices . ',false
321656,'NNS','price','prices',1,'conj','and even better . ',false
321657,'.','.','.',0,'punct','even better prices ',false
322948,'JJ','great','Great',1,'amod','hotel let down ',false
322949,'NN','hotel','hotel',1,'ROOT','Great let down by ',false
322950,'VB','let','let',1,'ccomp','Great hotel down by the ',false
322951,'RP','down','down',1,'prt','Great hotel let by the check ',false
322952,'IN','by','by',1,'prep','hotel let down the check in ',false
322953,'DT','the','the',1,'det','let down by check in system ',false
322954,'NN','check','check',1,'pobj','down by the in system . ',false
322955,'IN','in','in',1,'prep','by the check system . ',false
322956,'NN','system','system',1,'pobj','the check in . ',false
322957,'.','.','.',0,'punct','check in system ',false
322958,'JJ','great','Great',1,'amod','views , comfortable ',false
322959,'NNS','view','views',1,'ROOT','Great , comfortable beds ',false
322960,',',',',',',0,'punct','Great views comfortable beds . ',false
322961,'JJ','comfortable','comfortable',1,'amod','Great views , beds . ',false
322962,'NNS','bed','beds',1,'appos','views , comfortable . ',false
322963,'.','.','.',0,'punct',', comfortable beds ',false
322964,'VBG','have','Having',1,'ROOT','to queue for ',false
322965,'TO','to','to',1,'aux','Having queue for 20 ',false
322966,'VB','queue','queue',1,'xcomp','Having to for 20 minutes ',false
322967,'IN','for','for',1,'prep','Having to queue 20 minutes to ',false
322968,'CD','0','20',0,'num','to queue for minutes to check ',false
322969,'NNS','minute','minutes',1,'pobj','queue for 20 to check in ',false
322970,'TO','to','to',1,'aux','for 20 minutes check in ! ',false
322971,'VB','check','check',1,'xcomp','20 minutes to in ! ',false
322972,'IN','in','in',1,'prt','minutes to check ! ',false
322973,'.','!','!',0,'punct','to check in ',false
324904,'RB','very','Very',1,'advmod','Good . ',false
324905,'JJ','good','Good',1,'ROOT','Very . ',false
324906,'.','.','.',0,'punct','Very Good ',false
324907,'NNP','park','Park',1,'nn','inn is definitely ',false
324908,'NNP','inn','inn',1,'nsubj','Park is definitely the ',false
324909,'VBZ','be','is',1,'cop','Park inn definitely the place ',false
324910,'RB','definitely','definitely',1,'advmod','Park inn is the place to ',false
324911,'DT','the','the',1,'det','inn is definitely place to stay ',false
324912,'NN','place','place',1,'ROOT','is definitely the to stay if ',false
324913,'TO','to','to',1,'aux','definitely the place stay if you ',false
324914,'VB','stay','stay',1,'infmod','the place to if you are ',false
324915,'IN','if','if',1,'mark','place to stay you are visiting ',false
324916,'PRP','you','you',1,'nsubj','to stay if are visiting Berlin ',false
324917,'VBP','be','are',1,'aux','stay if you visiting Berlin as ',false
324918,'VBG','visit','visiting',1,'advcl','if you are Berlin as a ',false
324919,'NNP','berlin','Berlin',1,'dobj','you are visiting as a tourist ',false
324920,'IN','as','as',1,'prep','are visiting Berlin a tourist . ',false
324921,'DT','a','a',1,'det','visiting Berlin as tourist . ',false
324922,'NN','tourist','tourist',1,'pobj','Berlin as a . ',false
324923,'.','.','.',0,'punct','as a tourist ',false
324924,'DT','the','The',1,'det','hotel rooms are ',false
324925,'NN','hotel','hotel',1,'nn','The rooms are clean ',false
324926,'NNS','room','rooms',1,'nsubj','The hotel are clean and ',false
324927,'VBP','be','are',1,'cop','The hotel rooms clean and tidy ',false
324928,'JJ','clean','clean',1,'ROOT','hotel rooms are and tidy with ',false
324929,'CC','and','and',1,'cc','rooms are clean tidy with bare ',false
324930,'JJ','tidy','tidy',1,'conj','are clean and with bare minimum ',false
324931,'IN','with','with',1,'prep','clean and tidy bare minimum amenities ',false
324932,'JJ','bare','bare',1,'amod','and tidy with minimum amenities . ',false
324933,'JJ','minimum','minimum',1,'amod','tidy with bare amenities . ',false
324934,'NNS','amenity','amenities',1,'pobj','with bare minimum . ',false
324935,'.','.','.',0,'punct','bare minimum amenities ',false
324936,'PRP','you','You',1,'nsubj','should opt for ',false
324937,'MD','should','should',1,'aux','You opt for a ',false
324938,'VB','opt','opt',1,'ROOT','You should for a room ',false
324939,'IN','for','for',1,'prep','You should opt a room at ',false
324940,'DT','a','a',1,'det','should opt for room at the ',false
324941,'NN','room','room',1,'pobj','opt for a at the higher ',false
324942,'IN','at','at',1,'prep','for a room the higher floors ',false
324943,'DT','the','the',1,'det','a room at higher floors that ',false
324944,'JJR','high','higher',1,'amod','room at the floors that has ',false
324945,'NNS','floor','floors',1,'pobj','at the higher that has a ',false
324946,'WDT','that','that',1,'nsubj','the higher floors has a view ',false
324947,'VBZ','have','has',1,'rcmod','higher floors that a view of ',false
324948,'DT','a','a',1,'det','floors that has view of the ',false
324949,'NN','view','view',1,'dobj','that has a of the TV ',false
324950,'IN','of','of',1,'prep','has a view the TV tower ',false
324951,'DT','the','the',1,'det','a view of TV tower and ',false
324952,'NN','tv','TV',1,'nn','view of the tower and the ',false
324953,'NN','tower','tower',1,'pobj','of the TV and the Berliner ',false
324954,'CC','and','and',1,'cc','the TV tower the Berliner dome ',false
324955,'DT','the','the',1,'det','TV tower and Berliner dome . ',false
324956,'NNP','berliner','Berliner',1,'nn','tower and the dome . ',false
324957,'NN','dome','dome',1,'conj','and the Berliner . ',false
324958,'.','.','.',0,'punct','the Berliner dome ',false
324959,'IN','as','As',1,'mark','it is centrally ',false
324960,'PRP','it','it',1,'nsubjpass','As is centrally located ',false
324961,'VBZ','be','is',1,'auxpass','As it centrally located you ',false
324962,'RB','centrally','centrally',1,'advmod','As it is located you will ',false
324963,'VBN','locate','located',1,'ROOT','it is centrally you will get ',false
324964,'PRP','you','you',1,'nsubj','is centrally located will get all ',false
324965,'MD','will','will',1,'aux','centrally located you get all sort ',false
324966,'VB','get','get',1,'ccomp','located you will all sort of ',false
324967,'DT','all','all',1,'det','you will get sort of travel ',false
324968,'NN','sort','sort',1,'dobj','will get all of travel options ',false
324969,'IN','of','of',1,'prep','get all sort travel options towards ',false
324970,'NN','travel','travel',1,'nn','all sort of options towards different ',false
324971,'NNS','option','options',1,'pobj','sort of travel towards different areas ',false
324972,'IN','towards','towards',1,'prep','of travel options different areas of ',false
324973,'JJ','different','different',1,'amod','travel options towards areas of the ',false
324974,'NNS','area','areas',1,'pobj','options towards different of the beautiful ',false
324975,'IN','of','of',1,'prep','towards different areas the beautiful cities ',false
324976,'DT','the','the',1,'det','different areas of beautiful cities . ',false
324977,'JJ','beautiful','beautiful',1,'amod','areas of the cities . ',false
324978,'NNS','city','cities',1,'pobj','of the beautiful . ',false
324979,'.','.','.',0,'punct','the beautiful cities ',false
324980,'RB','also','Also',1,'advmod',', the Hop ',false
324981,',',',',',',0,'punct','Also the Hop On ',false
324982,'DT','the','the',1,'det','Also , Hop On / ',false
324983,'NNP','hop','Hop',1,'nn','Also , the On / Hop ',false
324984,'NNP','on','On',1,'nsubj',', the Hop / Hop Off ',false
324985,'SYM','/','/',0,'dep','the Hop On Hop Off bus ',false
324986,'NNP','hop','Hop',1,'nsubj','Hop On / Off bus service ',false
324987,'IN','off','Off',1,'prep','On / Hop bus service is ',false
324988,'NN','bus','bus',1,'nn','/ Hop Off service is just ',false
324989,'NN','service','service',1,'pobj','Hop Off bus is just outside ',false
324990,'VBZ','be','is',1,'ROOT','Off bus service just outside the ',false
324991,'RB','just','just',1,'dep','bus service is outside the main ',false
324992,'IN','outside','outside',1,'prep','service is just the main entrance ',false
324993,'DT','the','the',1,'det','is just outside main entrance which ',false
324994,'JJ','main','main',1,'amod','just outside the entrance which is ',false
324995,'NN','entrance','entrance',1,'pobj','outside the main which is very ',false
324996,'WDT','which','which',1,'nsubj','the main entrance is very convenient ',false
324997,'VBZ','be','is',1,'cop','main entrance which very convenient if ',false
324998,'RB','very','very',1,'advmod','entrance which is convenient if you ',false
324999,'JJ','convenient','convenient',1,'rcmod','which is very if you are ',false
325000,'IN','if','if',1,'mark','is very convenient you are travelling ',false
325001,'PRP','you','you',1,'nsubj','very convenient if are travelling in ',false
325002,'VBP','be','are',1,'aux','convenient if you travelling in big ',false
325003,'VBG','travel','travelling',1,'advcl','if you are in big groups ',false
325004,'IN','in','in',1,'prep','you are travelling big groups and ',false
325005,'JJ','big','big',1,'amod','are travelling in groups and do ',false
325006,'NNS','group','groups',1,'pobj','travelling in big and do nt ',false
325007,'CC','and','and',1,'cc','in big groups do nt want ',false
325008,'VBP','do','do',1,'aux','big groups and nt want to ',false
325009,'RB','not','nt',1,'neg','groups and do want to spend ',false
325010,'VB','want','want',1,'conj','and do nt to spend much ',false
325011,'TO','to','to',1,'aux','do nt want spend much time ',false
325012,'VB','spend','spend',1,'xcomp','nt want to much time planning ',false
325013,'JJ','much','much',1,'amod','want to spend time planning your ',false
325014,'NN','time','time',1,'dobj','to spend much planning your sights ',false
325015,'VBG','plan','planning',1,'partmod','spend much time your sights . ',false
325016,'PRP$','your','your',1,'poss','much time planning sights . ',false
325017,'NNS','sight','sights',1,'dobj','time planning your . ',false
325018,'.','.','.',0,'punct','planning your sights ',false
325019,'DT','the','The',1,'det','rooms are small ',false
325020,'NNS','room','rooms',1,'nsubj','The are small and ',false
325021,'VBP','be','are',1,'cop','The rooms small and are ',false
325022,'JJ','small','small',1,'ROOT','The rooms are and are okay ',false
325023,'CC','and','and',1,'cc','rooms are small are okay for ',false
325024,'VBP','be','are',1,'cop','are small and okay for a ',false
325025,'JJ','okay','okay',1,'conj','small and are for a stay ',false
325026,'IN','for','for',1,'prep','and are okay a stay for ',false
325027,'DT','a','a',1,'det','are okay for stay for a ',false
325028,'NN','stay','stay',1,'pobj','okay for a for a couple ',false
325029,'IN','for','for',1,'prep','for a stay a couple of ',false
325030,'DT','a','a',1,'det','a stay for couple of days ',false
325031,'NN','couple','couple',1,'pobj','stay for a of days . ',false
325032,'IN','of','of',1,'prep','for a couple days . ',false
325033,'NNS','day','days',1,'pobj','a couple of . ',false
325034,'.','.','.',0,'punct','couple of days ',false
325035,'DT','the','The',1,'det','sopagas restaurant is ',false
325036,'JJ','sopagas','sopagas',1,'amod','The restaurant is a ',false
325037,'NN','restaurant','restaurant',1,'nsubj','The sopagas is a nice ',false
325038,'VBZ','be','is',1,'cop','The sopagas restaurant a nice place ',false
325039,'DT','a','a',1,'det','sopagas restaurant is nice place for ',false
325040,'JJ','nice','nice',1,'amod','restaurant is a place for morning ',false
325041,'NN','place','place',1,'ROOT','is a nice for morning breakfast ',false
325042,'IN','for','for',1,'prep','a nice place morning breakfast and ',false
325043,'NN','morning','morning',1,'nn','nice place for breakfast and is ',false
325044,'NN','breakfast','breakfast',1,'pobj','place for morning and is locatd ',false
325045,'CC','and','and',1,'cc','for morning breakfast is locatd in ',false
325046,'VBZ','be','is',1,'auxpass','morning breakfast and locatd in the ',false
325047,'VBN','locatd','locatd',1,'conj','breakfast and is in the hotel ',false
325048,'IN','in','in',1,'prep','and is locatd the hotel . ',false
325049,'DT','the','the',1,'det','is locatd in hotel . ',false
325050,'NN','hotel','hotel',1,'pobj','locatd in the . ',false
325051,'.','.','.',0,'punct','in the hotel ',false
325052,'DT','the','The',1,'det','panorama bar provides ',false
325053,'NN','panorama','panorama',1,'nn','The bar provides excellent ',false
325054,'NN','bar','bar',1,'nsubj','The panorama provides excellent view ',false
325055,'VBZ','provide','provides',1,'ROOT','The panorama bar excellent view to ',false
325056,'JJ','excellent','excellent',1,'amod','panorama bar provides view to the ',false
325057,'NN','view','view',1,'dobj','bar provides excellent to the city ',false
325058,'IN','to','to',1,'prep','provides excellent view the city and ',false
325059,'DT','the','the',1,'det','excellent view to city and is ',false
325060,'NN','city','city',1,'pobj','view to the and is perfect ',false
325061,'CC','and','and',1,'cc','to the city is perfect for ',false
325062,'VBZ','be','is',1,'cop','the city and perfect for a ',false
325063,'JJ','perfect','perfect',1,'conj','city and is for a chilled ',false
325064,'IN','for','for',1,'prep','and is perfect a chilled out ',false
325065,'DT','a','a',1,'det','is perfect for chilled out evening ',false
325066,'VBN','chill','chilled',1,'amod','perfect for a out evening . ',false
325067,'RP','out','out',1,'prt','for a chilled evening . ',false
325068,'NN','evening','evening',1,'pobj','a chilled out . ',false
325069,'.','.','.',0,'punct','chilled out evening ',false
325070,'RB','overall','Overall',1,'ROOT',', an efficient ',false
325071,',',',',',',0,'dep','Overall an efficient , ',false
325072,'DT','an','an',1,'det','Overall , efficient , budget ',false
325073,'JJ','efficient','efficient',1,'amod','Overall , an , budget hotel ',false
325074,',',',',',',0,'punct',', an efficient budget hotel for ',false
325075,'NN','budget','budget',1,'nn','an efficient , hotel for the ',false
325076,'NN','hotel','hotel',1,'null','efficient , budget for the first ',false
325077,'IN','for','for',1,'prep',', budget hotel the first time ',false
325078,'DT','the','the',1,'det','budget hotel for first time tourist ',false
325079,'JJ','#ord#','first',1,'amod','hotel for the time tourist in ',false
325080,'NN','time','time',1,'nn','for the first tourist in Berlin ',false
325081,'NN','tourist','tourist',1,'pobj','the first time in Berlin ',false
325082,'IN','in','in',1,'prep','first time tourist Berlin ',false
325083,'NNP','berlin','Berlin',1,'pobj','time tourist in ',false
