@relation Ausstattung-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
276619,'CC','and','and',1,'cc','at times , the A / ',false
276620,'DT','the','the',1,'det','times , and A / C ',false
276621,'NNP','a','A',1,'nsubj',', and the / C did ',false
276622,'SYM','/','/',0,'dep','and the A C did nt ',false
276623,'NNP','c','C',1,'dep','the A / did nt seem ',false
276624,'VBD','do','did',1,'aux','A / C nt seem to ',false
276625,'RB','not','nt',1,'neg','/ C did seem to have ',false
276626,'VB','seem','seem',1,'conj','C did nt to have any ',false
276627,'TO','to','to',1,'aux','did nt seem have any effect ',false
276628,'VB','have','have',1,'xcomp','nt seem to any effect ( ',false
276629,'DT','any','any',1,'det','seem to have effect ( other ',false
276630,'NN','effect','effect',1,'dobj','to have any ( other than ',false
276631,'-LRB-','(','(',0,'dep','have any effect other than making ',false
276632,'JJ','other','other',1,'amod','any effect ( than making my ',false
276633,'IN','than','than',1,'prep','effect ( other making my skin ',false
276634,'VBG','make','making',1,'pcomp','( other than my skin really ',false
276635,'PRP$','my','my',1,'poss','other than making skin really dry ',false
276636,'NN','skin','skin',1,'nsubj','than making my really dry ) ',false
276637,'RB','really','really',1,'advmod','making my skin dry ) . ',false
276638,'JJ','dry','dry',1,'xcomp','my skin really ) . ',false
276639,'-RRB-',')',')',0,'punct','skin really dry . ',false
276640,'.','.','.',0,'punct','really dry ) ',false
276641,'DT','the','The',1,'det','bathroom was oddly ',false
276642,'NN','bathroom','bathroom',1,'nsubjpass','The was oddly designed ',false
276643,'VBD','be','was',1,'auxpass','The bathroom oddly designed , ',false
276644,'RB','oddly','oddly',1,'advmod','The bathroom was designed , with ',false
276645,'VBN','design','designed',1,'ROOT','bathroom was oddly , with minimal ',false
276646,',',',',',',0,'punct','was oddly designed with minimal privacy ',false
276647,'IN','with','with',1,'prep','oddly designed , minimal privacy . ',false
276648,'JJ','minimal','minimal',1,'amod','designed , with privacy . ',false
276649,'NN','privacy','privacy',1,'pobj',', with minimal . ',false
276650,'.','.','.',0,'punct','with minimal privacy ',false
276651,'EX','there','There',1,'expl','was no tea ',false
276652,'VBD','be','was',1,'ROOT','There no tea / ',false
276653,'DT','no','no',1,'det','There was tea / coffee ',false
276654,'NN','tea','tea',1,'nsubj','There was no / coffee or ',false
276655,'SYM','/','/',0,'prep','was no tea coffee or water ',false
276656,'NN','coffee','coffee',1,'dep','no tea / or water provided ',false
276657,'CC','or','or',1,'cc','tea / coffee water provided in ',false
276658,'NN','water','water',1,'conj','/ coffee or provided in the ',false
276659,'VBN','provided','provided',1,'partmod','coffee or water in the room ',false
276660,'IN','in','in',1,'prep','or water provided the room , ',false
276661,'DT','the','the',1,'det','water provided in room , which ',false
276662,'NN','room','room',1,'pobj','provided in the , which I ',false
276663,',',',',',',0,'punct','in the room which I can ',false
276664,'WDT','which','which',1,'dobj','the room , I can live ',false
276665,'PRP','i','I',1,'nsubj','room , which can live with ',false
276666,'MD','can','can',1,'aux',', which I live with usually ',false
276667,'VB','live','live',1,'rcmod','which I can with usually , ',false
276668,'IN','with','with',1,'prep','I can live usually , but ',false
276669,'RB','usually','usually',1,'pobj','can live with , but I ',false
276670,',',',',',',0,'punct','live with usually but I could ',false
276671,'CC','but','but',1,'cc','with usually , I could nt ',false
276672,'PRP','i','I',1,'nsubj','usually , but could nt find ',false
276673,'MD','could','could',1,'aux',', but I nt find any ',false
276674,'RB','not','nt',1,'neg','but I could find any convenience ',false
276675,'VB','find','find',1,'conj','I could nt any convenience stores ',false
276676,'DT','any','any',1,'det','could nt find convenience stores close ',false
276677,'NN','convenience','convenience',1,'nn','nt find any stores close by ',false
276678,'NNS','store','stores',1,'nsubj','find any convenience close by . ',false
276679,'JJ','close','close',1,'xcomp','any convenience stores by . ',false
276680,'RB','by','by',1,'advmod','convenience stores close . ',false
276681,'.','.','.',0,'punct','stores close by ',false
276682,'EX','there','There',1,'expl','are cafe s ',false
276683,'VBP','be','are',1,'ROOT','There cafe s right ',false
276684,'NN','cafe','cafe',1,'nsubj','There are s right outside ',false
276685,'POS','s','s',1,'possessive','There are cafe right outside , ',false
276686,'JJ','right','right',1,'amod','are cafe s outside , but ',false
276687,'RB','outside','outside',1,'advmod','cafe s right , but they ',false
276688,',',',',',',0,'punct','s right outside but they are ',false
276689,'CC','but','but',1,'cc','right outside , they are quite ',false
276690,'PRP','they','they',1,'nsubj','outside , but are quite expensive ',false
276691,'VBP','be','are',1,'cop',', but they quite expensive for ',false
276692,'RB','quite','quite',1,'advmod','but they are expensive for peripherals ',false
276693,'JJ','expensive','expensive',1,'conj','they are quite for peripherals like ',false
276694,'IN','for','for',1,'prep','are quite expensive peripherals like that ',false
276695,'NNS','peripheral','peripherals',1,'pobj','quite expensive for like that . ',false
276696,'IN','like','like',1,'prep','expensive for peripherals that . ',false
276697,'DT','that','that',1,'pobj','for peripherals like . ',false
276698,'.','.','.',0,'punct','peripherals like that ',false
279984,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
279985,'.','.','.',0,'punct','Wonderful ',false
279986,'DT','the','the',1,'det','hotel was very ',false
279987,'NN','hotel','hotel',1,'nsubj','the was very close ',false
279988,'VBD','be','was',1,'cop','the hotel very close to ',false
279989,'RB','very','very',1,'advmod','the hotel was close to everywhere ',false
279990,'JJ','close','close',1,'ROOT','hotel was very to everywhere - ',false
279991,'IN','to','to',1,'dep','was very close everywhere - sbahn ',false
279992,'RB','everywhere','everywhere',1,'advmod','very close to - sbahn , ',false
279993,'HYPH','-','-',0,'dep','close to everywhere sbahn , ubahn ',false
279994,'RB','sbahn','sbahn',1,'advmod','to everywhere - , ubahn and ',false
279995,',',',',',',0,'punct','everywhere - sbahn ubahn and the ',false
279996,'NN','ubahn','ubahn',1,'dep','- sbahn , and the regional ',false
279997,'CC','and','and',1,'cc','sbahn , ubahn the regional train ',false
279998,'DT','the','the',1,'det',', ubahn and regional train stations ',false
279999,'JJ','regional','regional',1,'amod','ubahn and the train stations . ',false
280000,'NN','train','train',1,'nn','and the regional stations . ',false
280001,'NNS','station','stations',1,'conj','the regional train . ',false
280002,'.','.','.',0,'punct','regional train stations ',false
280003,'PRP','it','it',1,'nsubjpass','was located at ',false
280004,'VBD','be','was',1,'auxpass','it located at the ',false
280005,'VBN','locate','located',1,'ROOT','it was at the heart ',false
280006,'IN','at','at',1,'prep','it was located the heart of ',false
280007,'DT','the','the',1,'det','was located at heart of Alexanderplatz ',false
280008,'NN','heart','heart',1,'pobj','located at the of Alexanderplatz . ',false
280009,'IN','of','of',1,'prep','at the heart Alexanderplatz . ',false
280010,'NNP','alexanderplatz','Alexanderplatz',1,'pobj','the heart of . ',false
280011,'.','.','.',0,'punct','heart of Alexanderplatz ',false
280432,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
280433,'.','.','.',0,'punct','Wonderful ',false
280434,'NN','everething','Everething',1,'nsubj','was good + ',false
280435,'VBD','be','was',1,'cop','Everething good + ',false
280436,'JJ','good','good',1,'ROOT','Everething was + ',false
280437,'.','+','+',0,'punct','Everething was good ',false
280528,'RB','very','Very',1,'advmod','pleasant , will ',false
280529,'JJ','pleasant','pleasant',1,'dep','Very , will go ',false
280530,',',',',',',0,'punct','Very pleasant will go again ',false
280531,'MD','will','will',1,'aux','Very pleasant , go again . ',false
280532,'VB','go','go',1,'ROOT','pleasant , will again . ',false
280533,'RB','again','again',1,'advmod',', will go . ',false
280534,'.','.','.',0,'punct','will go again ',false
280535,'JJ','poor','Poor',1,'amod','experience with Ms ',false
280536,'NN','experience','experience',1,'ROOT','Poor with Ms Thier ',false
280537,'IN','with','with',1,'prep','Poor experience Ms Thier at ',false
280538,'NNP','ms','Ms',1,'nn','Poor experience with Thier at checkout ',false
280539,'NNP','thier','Thier',1,'pobj','experience with Ms at checkout . ',false
280540,'IN','at','at',1,'prep','with Ms Thier checkout . ',false
280541,'NN','checkout','checkout',1,'pobj','Ms Thier at . ',false
280542,'.','.','.',0,'punct','Thier at checkout ',false
280543,'RB','very','Very',1,'advmod','efficiently run hotel ',false
280544,'RB','efficiently','efficiently',1,'advmod','Very run hotel . ',false
280545,'VBP','run','run',1,'ROOT','Very efficiently hotel . ',false
280546,'NN','hotel','hotel',1,'dobj','Very efficiently run . ',false
280547,'.','.','.',0,'punct','efficiently run hotel ',false
280548,'NNS','room','Rooms',1,'ROOT','clean , well ',false
280549,'JJ','clean','clean',1,'amod','Rooms , well laid ',false
280550,',',',',',',0,'punct','Rooms clean well laid out ',false
280551,'RB','well','well',1,'advmod','Rooms clean , laid out , ',false
280552,'VBN','lay','laid',1,'partmod','clean , well out , daily ',false
280553,'RP','out','out',1,'prt',', well laid , daily service ',false
280554,',',',',',',0,'punct','well laid out daily service very ',false
280555,'JJ','daily','daily',1,'amod','laid out , service very good ',false
280556,'NN','service','service',1,'dobj','out , daily very good . ',false
280557,'RB','very','very',1,'advmod',', daily service good . ',false
280558,'JJ','good','good',1,'amod','daily service very . ',false
280559,'.','.','.',0,'punct','service very good ',false
280560,'JJ','good','Good',1,'amod',', practical choice ',false
280561,',',',',',',0,'punct','Good practical choice , ',false
280562,'JJ','practical','practical',1,'amod','Good , choice , will ',false
280563,'NN','choice','choice',1,'tmod','Good , practical , will go ',false
280564,',',',',',',0,'punct',', practical choice will go again ',false
280565,'MD','will','will',1,'aux','practical choice , go again . ',false
280566,'VB','go','go',1,'ROOT','choice , will again . ',false
280567,'RB','again','again',1,'advmod',', will go . ',false
280568,'.','.','.',0,'punct','will go again ',false
280569,'JJ','unpleasant','Unpleasant',1,'amod','experience with Ms ',false
280570,'NN','experience','experience',1,'ROOT','Unpleasant with Ms S ',false
280571,'IN','with','with',1,'prep','Unpleasant experience Ms S Thier ',false
280572,'NNP','ms','Ms',1,'nn','Unpleasant experience with S Thier at ',false
280573,'NNP','s','S',1,'nn','experience with Ms Thier at reception ',false
280574,'NNP','thier','Thier',1,'pobj','with Ms S at reception . ',false
280575,'IN','at','at',1,'prep','Ms S Thier reception . ',false
280576,'NN','reception','reception',1,'pobj','S Thier at . ',false
280577,'.','.','.',0,'punct','Thier at reception ',false
280578,'PRP','i','I',1,'nsubj','did not wait ',false
280579,'VBD','do','did',1,'aux','I not wait at ',false
280580,'RB','not','not',1,'neg','I did wait at a ',false
280581,'VB','wait','wait',1,'ROOT','I did not at a point ',false
280582,'IN','at','at',1,'prep','did not wait a point about ',false
280583,'DT','a','a',1,'det','not wait at point about 1.5 ',false
280584,'NN','point','point',1,'pobj','wait at a about 1.5 m ',false
280585,'IN','about','about',1,'prep','at a point 1.5 m from ',false
280586,'CD','0','1.5',0,'num','a point about m from the ',false
280587,'NNS','m','m',1,'pobj','point about 1.5 from the front ',false
280588,'IN','from','from',1,'prep','about 1.5 m the front desk ',false
280589,'DT','the','the',1,'det','1.5 m from front desk and ',false
280590,'JJ','front','front',1,'amod','m from the desk and walked ',false
280591,'NN','desk','desk',1,'pobj','from the front and walked up ',false
280592,'CC','and','and',1,'cc','the front desk walked up to ',false
280593,'VBD','walk','walked',1,'conj','front desk and up to a ',false
280594,'RB','up','up',1,'advmod','desk and walked to a receptionist ',false
280595,'IN','to','to',1,'dep','and walked up a receptionist with ',false
280596,'DT','a','a',1,'det','walked up to receptionist with no ',false
280597,'NN','receptionist','receptionist',1,'pobj','up to a with no one ',false
280598,'IN','with','with',1,'prep','to a receptionist no one in ',false
280599,'DT','no','no',1,'det','a receptionist with one in front ',false
280600,'NN','#crd#','one',1,'pobj','receptionist with no in front of ',false
280601,'IN','in','in',1,'prep','with no one front of her ',false
280602,'NN','front','front',1,'pobj','no one in of her . ',false
280603,'IN','of','of',1,'prep','one in front her . ',false
280604,'PRP','her','her',1,'pobj','in front of . ',false
280605,'.','.','.',0,'punct','front of her ',false
280606,'IN','in','In',1,'prep','retrospect , one ',false
280607,'NN','retrospect','retrospect',1,'pobj','In , one has ',false
280608,',',',',',',0,'punct','In retrospect one has to ',false
280609,'PRP','#crd#','one',1,'nsubj','In retrospect , has to wait ',false
280610,'VBZ','have','has',1,'ROOT','retrospect , one to wait on ',false
280611,'TO','to','to',1,'aux',', one has wait on the ',false
280612,'VB','wait','wait',1,'xcomp','one has to on the line ',false
280613,'IN','on','on',1,'prep','has to wait the line and ',false
280614,'DT','the','the',1,'det','to wait on line and be ',false
280615,'NN','line','line',1,'pobj','wait on the and be called ',false
280616,'CC','and','and',1,'cc','on the line be called , ',false
280617,'VB','be','be',1,'auxpass','the line and called , so ',false
280618,'VBN','call','called',1,'conj','line and be , so I ',false
280619,',',',',',',0,'punct','and be called so I was ',false
280620,'CC','so','so',1,'cc','be called , I was in ',false
280621,'PRP','i','I',1,'nsubj','called , so was in error ',false
280622,'VBD','be','was',1,'conj',', so I in error . ',false
280623,'IN','in','in',1,'prep','so I was error . ',false
280624,'NN','error','error',1,'pobj','I was in . ',false
280625,'.','.','.',0,'punct','was in error ',false
280626,'CC','but','BUT',1,'cc','........ ',false
280627,'.','..','........',0,'ROOT','BUT ',false
280628,'NNP','ms','Ms',1,'nn','Thier treated me ',false
280629,'NNP','thier','Thier',1,'nsubj','Ms treated me very ',false
280630,'VBD','treat','treated',1,'ROOT','Ms Thier me very , ',false
280631,'PRP','me','me',1,'dobj','Ms Thier treated very , very ',false
280632,'RB','very','very',1,'advmod','Thier treated me , very , ',false
280633,',',',',',',0,'punct','treated me very very , very ',false
280634,'RB','very','very',1,'advmod','me very , , very aggressively ',false
280635,',',',',',',0,'punct','very , very very aggressively and ',false
280636,'RB','very','very',1,'advmod',', very , aggressively and admonished ',false
280637,'RB','aggressively','aggressively',1,'advmod','very , very and admonished me ',false
280638,'CC','and','and',1,'cc',', very aggressively admonished me for ',false
280639,'VBD','admonish','admonished',1,'conj','very aggressively and me for approaching ',false
280640,'PRP','me','me',1,'dobj','aggressively and admonished for approaching her ',false
280641,'IN','for','for',1,'prep','and admonished me approaching her desk ',false
280642,'VBG','approach','approaching',1,'pcomp','admonished me for her desk . ',false
280643,'PRP$','her','her',1,'poss','me for approaching desk . ',false
280644,'NN','desk','desk',1,'dobj','for approaching her . ',false
280645,'.','.','.',0,'punct','approaching her desk ',false
280646,'PRP','i','I',1,'nsubjpass','was treated like ',false
280647,'VBD','be','was',1,'auxpass','I treated like a ',false
280648,'VBN','treat','treated',1,'ROOT','I was like a little ',false
280649,'IN','like','like',1,'prep','I was treated a little child ',false
280650,'DT','a','a',1,'det','was treated like little child and ',false
280651,'JJ','little','little',1,'amod','treated like a child and felt ',false
280652,'NN','child','child',1,'pobj','like a little and felt belittled ',false
280653,'CC','and','and',1,'cc','a little child felt belittled . ',false
280654,'VBD','feel','felt',1,'conj','little child and belittled . ',false
280655,'JJ','belittled','belittled',1,'acomp','child and felt . ',false
280656,'.','.','.',0,'punct','and felt belittled ',false
280657,'RB','very','Very',1,'advmod','unpleasant experience . ',false
280658,'JJ','unpleasant','unpleasant',1,'amod','Very experience . ',false
280659,'NN','experience','experience',1,'ROOT','Very unpleasant . ',false
280660,'.','.','.',0,'punct','Very unpleasant experience ',false
280661,'PRP','it','It',1,'nsubj','soured my stay ',false
280662,'VBD','sour','soured',1,'ROOT','It my stay . ',false
280663,'PRP$','my','my',1,'poss','It soured stay . ',false
280664,'NN','stay','stay',1,'dobj','It soured my . ',false
280665,'.','.','.',0,'punct','soured my stay ',false
280666,'NNP','breakfast','Breakfast',1,'nsubj','could be more ',false
280667,'MD','could','could',1,'aux','Breakfast be more varied ',false
280668,'VB','be','be',1,'cop','Breakfast could more varied . ',false
280669,'RBR','more','more',1,'advmod','Breakfast could be varied . ',false
280670,'JJ','varied','varied',1,'ROOT','could be more . ',false
280671,'.','.','.',0,'punct','be more varied ',false
282832,'VBG','unassuming','Unassuming',1,'amod','location - good ',false
282833,'NN','location','location',1,'nn','Unassuming - good rooms ',false
282834,'HYPH','-','-',0,'punct','Unassuming location good rooms , ',false
282835,'JJ','good','good',1,'amod','Unassuming location - rooms , good ',false
282836,'NNS','room','rooms',1,'ROOT','location - good , good view ',false
282837,',',',',',',0,'punct','- good rooms good view . ',false
282838,'JJ','good','good',1,'amod','good rooms , view . ',false
282839,'NN','view','view',1,'appos','rooms , good . ',false
282840,'.','.','.',0,'punct',', good view ',false
282841,'DT','the','The',1,'det','bed was comfy ',false
282842,'NN','bed','bed',1,'nsubj','The was comfy and ',false
282843,'VBD','be','was',1,'cop','The bed comfy and the ',false
282844,'JJ','comfy','comfy',1,'ROOT','The bed was and the room ',false
282845,'CC','and','and',1,'cc','bed was comfy the room was ',false
282846,'DT','the','the',1,'det','was comfy and room was quiet ',false
282847,'NN','room','room',1,'nsubj','comfy and the was quiet . ',false
282848,'VBD','be','was',1,'cop','and the room quiet . ',false
282849,'JJ','quiet','quiet',1,'conj','the room was . ',false
282850,'.','.','.',0,'punct','room was quiet ',false
282851,'PRP','i','I',1,'nsubj','had a small ',false
282852,'VBD','have','had',1,'ROOT','I a small single ',false
282853,'DT','a','a',1,'nsubj','I had small single and ',false
282854,'JJ','small','small',1,'dep','I had a single and it ',false
282855,'JJ','single','single',1,'dep','had a small and it was ',false
282856,'CC','and','and',1,'cc','a small single it was certainly ',false
282857,'PRP','it','it',1,'conj','small single and was certainly that ',false
282858,'VBD','be','was',1,'dep','single and it certainly that - ',false
282859,'RB','certainly','certainly',1,'advmod','and it was that - but ',false
282860,'DT','that','that',1,'dep','it was certainly - but I ',false
282861,':','-','-',0,'punct','was certainly that but I did ',false
282862,'CC','but','but',1,'cc','certainly that - I did pay ',false
282863,'PRP','i','I',1,'conj','that - but did pay less ',false
282864,'VBD','do','did',1,'aux','- but I pay less for ',false
282865,'VB','pay','pay',1,'xcomp','but I did less for it ',false
282866,'JJR','less','less',1,'dobj','I did pay for it . ',false
282867,'IN','for','for',1,'prep','did pay less it . ',false
282868,'PRP','it','it',1,'pobj','pay less for . ',false
282869,'.','.','.',0,'punct','less for it ',false
282870,'DT','the','The',1,'det','breakfast was really ',false
282871,'NN','breakfast','breakfast',1,'nsubj','The was really good ',false
282872,'VBD','be','was',1,'cop','The breakfast really good . ',false
282873,'RB','really','really',1,'advmod','The breakfast was good . ',false
282874,'JJ','good','good',1,'ROOT','breakfast was really . ',false
282875,'.','.','.',0,'punct','was really good ',false
282876,'DT','the','the',1,'det','view is impressive ',false
282877,'NN','view','view',1,'nsubj','the is impressive . ',false
282878,'VBZ','be','is',1,'cop','the view impressive . ',false
282879,'JJ','impressive','impressive',1,'ROOT','the view is . ',false
282880,'.','.','.',0,'punct','view is impressive ',false
282881,'DT','the','The',1,'det','location was a ',false
282882,'NN','location','location',1,'ROOT','The was a bit ',false
282883,'VBD','be','was',1,'cop','The location a bit strange ',false
282884,'DT','a','a',1,'det','The location was bit strange - ',false
282885,'NN','bit','bit',1,'dep','location was a strange - I ',false
282886,'JJ','strange','strange',1,'amod','was a bit - I arrived ',false
282887,':','-','-',0,'punct','a bit strange I arrived from ',false
282888,'PRP','i','I',1,'nsubj','bit strange - arrived from the ',false
282889,'VBD','arrive','arrived',1,'dep','strange - I from the station ',false
282890,'IN','from','from',1,'prep','- I arrived the station and ',false
282891,'DT','the','the',1,'det','I arrived from station and the ',false
282892,'NN','station','station',1,'pobj','arrived from the and the entrance ',false
282893,'CC','and','and',1,'cc','from the station the entrance was ',false
282894,'DT','the','the',1,'det','the station and entrance was essentially ',false
282895,'NN','entrance','entrance',1,'nsubj','station and the was essentially through ',false
282896,'VBD','be','was',1,'conj','and the entrance essentially through a ',false
282897,'RB','essentially','essentially',1,'advmod','the entrance was through a Burger ',false
282898,'IN','through','through',1,'prep','entrance was essentially a Burger King ',false
282899,'DT','a','a',1,'det','was essentially through Burger King if ',false
282900,'NNP','burger','Burger',1,'nn','essentially through a King if you ',false
282901,'NNP','king','King',1,'pobj','through a Burger if you come ',false
282902,'IN','if','if',1,'mark','a Burger King you come in ',false
282903,'PRP','you','you',1,'nsubj','Burger King if come in that ',false
282904,'VBP','come','come',1,'advcl','King if you in that way ',false
282905,'IN','in','in',1,'prep','if you come that way . ',false
282906,'DT','that','that',1,'det','you come in way . ',false
282907,'NN','way','way',1,'pobj','come in that . ',false
282908,'.','.','.',0,'punct','in that way ',false
282909,'DT','the','The',1,'det','lobby is quite ',false
282910,'NN','lobby','lobby',1,'nsubj','The is quite hectic ',false
282911,'VBZ','be','is',1,'cop','The lobby quite hectic as ',false
282912,'RB','quite','quite',1,'advmod','The lobby is hectic as people ',false
282913,'JJ','hectic','hectic',1,'ROOT','lobby is quite as people are ',false
282914,'IN','as','as',1,'mark','is quite hectic people are cutting ',false
282915,'NNS','people','people',1,'nsubj','quite hectic as are cutting through ',false
282916,'VBP','be','are',1,'aux','hectic as people cutting through . ',false
282917,'VBG','cut','cutting',1,'advcl','as people are through . ',false
282918,'RP','through','through',1,'prt','people are cutting . ',false
282919,'.','.','.',0,'punct','are cutting through ',false
282920,'DT','the','The',1,'det','hotel doesn?ft have ',false
282921,'NN','hotel','hotel',1,'nsubj','The doesn?ft have much ',false
282922,'VBD','doesn?ft','doesn?ft',1,'ROOT','The hotel have much impact ',false
282923,'VBP','have','have',1,'dep','The hotel doesn?ft much impact from ',false
282924,'JJ','much','much',1,'amod','hotel doesn?ft have impact from first ',false
282925,'NN','impact','impact',1,'dobj','doesn?ft have much from first impression ',false
282926,'IN','from','from',1,'prep','have much impact first impression of ',false
282927,'JJ','#ord#','first',1,'amod','much impact from impression of the ',false
282928,'NN','impression','impression',1,'pobj','impact from first of the entrance ',false
282929,'IN','of','of',1,'prep','from first impression the entrance - ',false
282930,'DT','the','the',1,'det','first impression of entrance - but ',false
282931,'NN','entrance','entrance',1,'pobj','impression of the - but the ',false
282932,':','-','-',0,'punct','of the entrance but the rooms ',false
282933,'CC','but','but',1,'cc','the entrance - the rooms are ',false
282934,'DT','the','the',1,'det','entrance - but rooms are clean ',false
282935,'NNS','room','rooms',1,'nsubj','- but the are clean and ',false
282936,'VBP','be','are',1,'cop','but the rooms clean and very ',false
282937,'JJ','clean','clean',1,'conj','the rooms are and very nice ',false
282938,'CC','and','and',1,'cc','rooms are clean very nice . ',false
282939,'RB','very','very',1,'advmod','are clean and nice . ',false
282940,'JJ','nice','nice',1,'conj','clean and very . ',false
282941,'.','.','.',0,'punct','and very nice ',false
284592,'JJ','excellent','Excellent',1,'amod','location but amenities ',false
284593,'NN','location','location',1,'nsubjpass','Excellent but amenities in ',false
284594,'CC','but','but',1,'cc','Excellent location amenities in the ',false
284595,'NNS','amenity','amenities',1,'conj','Excellent location but in the room ',false
284596,'IN','in','in',1,'prep','location but amenities the room could ',false
284597,'DT','the','the',1,'det','but amenities in room could be ',false
284598,'NN','room','room',1,'pobj','amenities in the could be improved ',false
284599,'MD','could','could',1,'aux','in the room be improved . ',false
284600,'VB','be','be',1,'auxpass','the room could improved . ',false
284601,'VBN','improve','improved',1,'ROOT','room could be . ',false
284602,'.','.','.',0,'punct','could be improved ',false
284603,'NN','location','Location',1,'nsubj','at Alexanderplatz is ',false
284604,'IN','at','at',1,'prep','Location Alexanderplatz is excellent ',false
284605,'NNP','alexanderplatz','Alexanderplatz',1,'pobj','Location at is excellent . ',false
284606,'VBZ','be','is',1,'cop','Location at Alexanderplatz excellent . ',false
284607,'JJ','excellent','excellent',1,'ROOT','at Alexanderplatz is . ',false
284608,'.','.','.',0,'punct','Alexanderplatz is excellent ',false
284609,'VBN','separate','Separated',1,'amod','WC , bath ',false
284610,'NNP','wc','WC',1,'dep','Separated , bath and ',false
284611,',',',',',',0,'punct','Separated WC bath and wash ',false
284612,'NN','bath','bath',1,'nsubj','Separated WC , and wash basin ',false
284613,'CC','and','and',1,'cc','WC , bath wash basin makes ',false
284614,'VB','wash','wash',1,'conj',', bath and basin makes it ',false
284615,'NN','basin','basin',1,'dobj','bath and wash makes it rather ',false
284616,'VBZ','make','makes',1,'ROOT','and wash basin it rather inconvenient ',false
284617,'PRP','it','it',1,'nsubj','wash basin makes rather inconvenient for ',false
284618,'RB','rather','rather',1,'advmod','basin makes it inconvenient for washing ',false
284619,'JJ','inconvenient','inconvenient',1,'xcomp','makes it rather for washing of ',false
284620,'IN','for','for',1,'prep','it rather inconvenient washing of hands ',false
284621,'NN','washing','washing',1,'pobj','rather inconvenient for of hands . ',false
284622,'IN','of','of',1,'prep','inconvenient for washing hands . ',false
284623,'NNS','hand','hands',1,'pobj','for washing of . ',false
284624,'.','.','.',0,'punct','washing of hands ',false
284625,'DT','no','No',1,'det','body lotion provided ',false
284626,'NN','body','body',1,'nn','No lotion provided . ',false
284627,'NN','lotion','lotion',1,'ROOT','No body provided . ',false
284628,'VBN','provided','provided',1,'partmod','No body lotion . ',false
284629,'.','.','.',0,'punct','body lotion provided ',false
284630,'NN','coffee','Coffee',1,'nn','maker / boiler ',false
284631,'NN','maker','maker',1,'nsubj','Coffee / boiler is ',false
284632,'SYM','/','/',0,'dep','Coffee maker boiler is not ',false
284633,'NN','boiler','boiler',1,'nsubjpass','Coffee maker / is not provided ',false
284634,'VBZ','be','is',1,'auxpass','maker / boiler not provided although ',false
284635,'RB','not','not',1,'neg','/ boiler is provided although hotel ',false
284636,'VBN','provided','provided',1,'ROOT','boiler is not although hotel provided ',false
284637,'IN','although','although',1,'mark','is not provided hotel provided one ',false
284638,'NN','hotel','hotel',1,'nsubj','not provided although provided one upon ',false
284639,'VBD','provided','provided',1,'advcl','provided although hotel one upon request ',false
284640,'CD','#crd#','one',1,'dobj','although hotel provided upon request . ',false
284641,'IN','upon','upon',1,'prep','hotel provided one request . ',false
284642,'NN','request','request',1,'pobj','provided one upon . ',false
284643,'.','.','.',0,'punct','one upon request ',false
284644,'NNP','towel','Towel',1,'nn','rack is too ',false
284645,'NN','rack','rack',1,'nsubj','Towel is too small ',false
284646,'VBZ','be','is',1,'cop','Towel rack too small to ',false
284647,'RB','too','too',1,'advmod','Towel rack is small to hang ',false
284648,'JJ','small','small',1,'ROOT','rack is too to hang all ',false
284649,'TO','to','to',1,'aux','is too small hang all the ',false
284650,'VB','hang','hang',1,'xcomp','too small to all the towels ',false
284651,'PDT','all','all',1,'predet','small to hang the towels . ',false
284652,'DT','the','the',1,'det','to hang all towels . ',false
284653,'NNS','towel','towels',1,'dobj','hang all the . ',false
284654,'.','.','.',0,'punct','all the towels ',false
284655,'DT','no','No',1,'det','space to place ',false
284656,'NN','space','space',1,'ROOT','No to place and ',false
284657,'TO','to','to',1,'aux','No space place and open ',false
284658,'VB','place','place',1,'infmod','No space to and open two ',false
284659,'CC','and','and',1,'cc','space to place open two pieces ',false
284660,'VB','open','open',1,'conj','to place and two pieces of ',false
284661,'CD','#crd#','two',1,'num','place and open pieces of luggage ',false
284662,'NNS','piece','pieces',1,'dobj','and open two of luggage in ',false
284663,'IN','of','of',1,'prep','open two pieces luggage in the ',false
284664,'NN','luggage','luggage',1,'pobj','two pieces of in the room ',false
284665,'IN','in','in',1,'prep','pieces of luggage the room . ',false
284666,'DT','the','the',1,'det','of luggage in room . ',false
284667,'NN','room','room',1,'pobj','luggage in the . ',false
284668,'.','.','.',0,'punct','in the room ',false
285824,'JJ','good','Good',1,'ROOT','. ',false
285825,'.','.','.',0,'punct','Good ',false
285826,'JJ','great','Great',1,'amod','central location . ',false
285827,'JJ','central','central',1,'amod','Great location . ',false
285828,'NN','location','location',1,'ROOT','Great central . ',false
285829,'.','.','.',0,'punct','Great central location ',false
285830,'NNP','room','Room',1,'nsubj','was really small ',false
285831,'VBD','be','was',1,'cop','Room really small for ',false
285832,'RB','really','really',1,'advmod','Room was small for the ',false
285833,'JJ','small','small',1,'ROOT','Room was really for the price ',false
285834,'IN','for','for',1,'prep','was really small the price I ',false
