@relation Preis-Leistungs-Verhltnis-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
344426,'DT','some','some',1,'det','the manager and staff treated me ',false
344427,'NN','staff','staff',1,'conj','manager and some treated me as ',false
344428,'VBD','treat','treated',1,'ROOT','and some staff me as a ',false
344429,'PRP','me','me',1,'dobj','some staff treated as a second ',false
344430,'IN','as','as',1,'prep','staff treated me a second rate ',false
344431,'DT','a','a',1,'det','treated me as second rate visitor ',false
344432,'JJ','#ord#','second',1,'amod','me as a rate visitor , ',false
344433,'NN','rate','rate',1,'nn','as a second visitor , the ',false
344434,'NN','visitor','visitor',1,'pobj','a second rate , the restaurant ',false
344435,',',',',',',0,'punct','second rate visitor the restaurant does ',false
344436,'DT','the','the',1,'det','rate visitor , restaurant does not ',false
344437,'NN','restaurant','restaurant',1,'nsubj','visitor , the does not offer ',false
344438,'VBZ','do','does',1,'aux',', the restaurant not offer choice ',false
344439,'RB','not','not',1,'neg','the restaurant does offer choice . ',false
344440,'VB','offer','offer',1,'parataxis','restaurant does not choice . ',false
344441,'NN','choice','choice',1,'dobj','does not offer . ',false
344442,'.','.','.',0,'punct','not offer choice ',false
344443,'DT','the','the',1,'det','room was fantastic ',false
344444,'NN','room','room',1,'nsubj','the was fantastic . ',false
344445,'VBD','be','was',1,'cop','the room fantastic . ',false
344446,'JJ','fantastic','fantastic',1,'ROOT','the room was . ',false
344447,'.','.','.',0,'punct','room was fantastic ',false
344448,'DT','the','the',1,'det','staff especially the ',false
344449,'NN','staff','staff',1,'nsubj','the especially the manager ',false
344450,'RB','especially','especially',1,'advmod','the staff the manager was ',false
344451,'DT','the','the',1,'det','the staff especially manager was rude ',false
344452,'NN','manager','manager',1,'nsubj','staff especially the was rude and ',false
344453,'VBD','be','was',1,'cop','especially the manager rude and arrogant ',false
344454,'JJ','rude','rude',1,'ccomp','the manager was and arrogant , ',false
344455,'CC','and','and',1,'cc','manager was rude arrogant , they ',false
344456,'JJ','arrogant','arrogant',1,'conj','was rude and , they seemed ',false
344457,',',',',',',0,'punct','rude and arrogant they seemed to ',false
344458,'PRP','they','they',1,'nsubj','and arrogant , seemed to not ',false
344459,'VBD','seem','seemed',1,'ROOT','arrogant , they to not wanting ',false
344460,'IN','to','to',1,'prep',', they seemed not wanting other ',false
344461,'RB','not','not',1,'neg','they seemed to wanting other countries ',false
344462,'VBG','want','wanting',1,'pcomp','seemed to not other countries visiting ',false
344463,'JJ','other','other',1,'amod','to not wanting countries visiting ',false
344464,'NNS','country','countries',1,'nsubj','not wanting other visiting ',false
344465,'VBG','visit','visiting',1,'xcomp','wanting other countries ',false
344961,'RB','very','Very',1,'advmod','Good . ',false
344962,'JJ','good','Good',1,'ROOT','Very . ',false
344963,'.','.','.',0,'punct','Very Good ',false
344964,'NNP','location','Location',1,'nsubj','is very convenient ',false
344965,'VBZ','be','is',1,'cop','Location very convenient , ',false
344966,'RB','very','very',1,'advmod','Location is convenient , hot ',false
344967,'JJ','convenient','convenient',1,'ROOT','Location is very , hot spring ',false
344968,',',',',',',0,'punct','is very convenient hot spring facility ',false
344969,'JJ','hot','hot',1,'amod','very convenient , spring facility is ',false
344970,'NN','spring','spring',1,'nn','convenient , hot facility is good ',false
344971,'NN','facility','facility',1,'nsubj',', hot spring is good ',false
344972,'VBZ','be','is',1,'cop','hot spring facility good ',false
344973,'JJ','good','good',1,'ccomp','spring facility is ',false
346044,'NNP','perfect','Perfect',1,'ROOT','with small room ',false
346045,'IN','with','with',1,'prep','Perfect small room and ',false
346046,'JJ','small','small',1,'amod','Perfect with room and fantastic ',false
346047,'NN','room','room',1,'pobj','Perfect with small and fantastic onsen ',false
346048,'CC','and','and',1,'cc','with small room fantastic onsen . ',false
346049,'JJ','fantastic','fantastic',1,'amod','small room and onsen . ',false
346050,'NN','onsen','onsen',1,'conj','room and fantastic . ',false
346051,'.','.','.',0,'punct','and fantastic onsen ',false
346052,'DT','the','The',1,'det','room was okay ',false
346053,'NN','room','room',1,'nsubj','The was okay but ',false
346054,'VBD','be','was',1,'cop','The room okay but a ',false
346055,'JJ','okay','okay',1,'ROOT','The room was but a bit ',false
346056,'CC','but','but',1,'cc','room was okay a bit small ',false
346057,'DT','a','a',1,'det','was okay but bit small which ',false
346058,'NN','bit','bit',1,'conj','okay but a small which is ',false
346059,'JJ','small','small',1,'amod','but a bit which is acceptable ',false
346060,'WDT','which','which',1,'nsubj','a bit small is acceptable when ',false
346061,'VBZ','be','is',1,'cop','bit small which acceptable when compare ',false
346062,'JJ','acceptable','acceptable',1,'rcmod','small which is when compare a ',false
346063,'WRB','when','when',1,'advmod','which is acceptable compare a price ',false
346064,'VB','compare','compare',1,'advcl','is acceptable when a price to ',false
346065,'DT','a','a',1,'det','acceptable when compare price to other ',false
346066,'NN','price','price',1,'dobj','when compare a to other hotels ',false
346067,'IN','to','to',1,'prep','compare a price other hotels . ',false
346068,'JJ','other','other',1,'amod','a price to hotels . ',false
346069,'NNS','hotel','hotels',1,'pobj','price to other . ',false
346070,'.','.','.',0,'punct','to other hotels ',false
346071,'VB','check','Check',1,'cop','- in and ',false
346072,'HYPH','-','-',0,'dep','Check in and Check ',false
346073,'RP','in','in',1,'prt','Check - and Check - ',false
346074,'CC','and','and',1,'cc','Check - in Check - out ',false
346075,'VB','check','Check',1,'conj','- in and - out were ',false
346076,'HYPH','-','-',0,'nsubj','in and Check out were easy ',false
346077,'RP','out','out',1,'prt','and Check - were easy and ',false
346078,'VBD','be','were',1,'cop','Check - out easy and there ',false
346079,'JJ','easy','easy',1,'ROOT','- out were and there are ',false
346080,'CC','and','and',1,'cc','out were easy there are nt ',false
346081,'EX','there','there',1,'expl','were easy and are nt complicated ',false
346082,'VBP','be','are',1,'conj','easy and there nt complicated . ',false
346083,'RB','not','nt',1,'neg','and there are complicated . ',false
346084,'JJ','complicated','complicated',1,'acomp','there are nt . ',false
346085,'.','.','.',0,'punct','are nt complicated ',false
346086,'NNP','location','Location',1,'nsubj','was fantastic , ',false
346087,'VBD','be','was',1,'cop','Location fantastic , just ',false
346088,'JJ','fantastic','fantastic',1,'ROOT','Location was , just a ',false
346089,',',',',',',0,'punct','Location was fantastic just a few ',false
346090,'RB','just','just',1,'advmod','was fantastic , a few steps ',false
346091,'DT','a','a',1,'det','fantastic , just few steps from ',false
346092,'JJ','few','few',1,'amod',', just a steps from the ',false
346093,'NNS','step','steps',1,'ccomp','just a few from the metro ',false
346094,'IN','from','from',1,'prep','a few steps the metro station ',false
346095,'DT','the','the',1,'det','few steps from metro station . ',false
346096,'NN','metro','metro',1,'nn','steps from the station . ',false
346097,'NN','station','station',1,'pobj','from the metro . ',false
346098,'.','.','.',0,'punct','the metro station ',false
346099,'EX','there','there',1,'expl','is an elevator ',false
346100,'VBZ','be','is',1,'advcl','there an elevator both ',false
346101,'DT','an','an',1,'det','there is elevator both side ',false
346102,'NN','elevator','elevator',1,'nsubj','there is an both side of ',false
346103,'DT','both','both',1,'det','is an elevator side of the ',false
346104,'NN','side','side',1,'dep','an elevator both of the station ',false
346105,'IN','of','of',1,'prep','elevator both side the station , ',false
346106,'DT','the','the',1,'det','both side of station , you ',false
346107,'NN','station','station',1,'pobj','side of the , you need ',false
346108,',',',',',',0,'punct','of the station you need to ',false
346109,'PRP','you','you',1,'nsubj','the station , need to walk ',false
346110,'VBP','need','need',1,'ROOT','station , you to walk a ',false
346111,'TO','to','to',1,'aux',', you need walk a bit ',false
346112,'VB','walk','walk',1,'xcomp','you need to a bit to ',false
346113,'DT','a','a',1,'det','need to walk bit to find ',false
346114,'NN','bit','bit',1,'dobj','to walk a to find an ',false
346115,'TO','to','to',1,'aux','walk a bit find an elevator ',false
346116,'VB','find','find',1,'xcomp','a bit to an elevator . ',false
346117,'DT','an','an',1,'det','bit to find elevator . ',false
346118,'NN','elevator','elevator',1,'dobj','to find an . ',false
346119,'.','.','.',0,'punct','find an elevator ',false
346120,'DT','the','The',1,'det','best of this ',false
346121,'JJS','good','best',1,'nsubj','The of this hotel ',false
346122,'IN','of','of',1,'prep','The best this hotel is ',false
346123,'DT','this','this',1,'det','The best of hotel is onsen ',false
346124,'NN','hotel','hotel',1,'pobj','best of this is onsen which ',false
346125,'VBZ','be','is',1,'cop','of this hotel onsen which is ',false
346126,'JJ','onsen','onsen',1,'ccomp','this hotel is which is located ',false
346127,'WDT','which','which',1,'nsubjpass','hotel is onsen is located on ',false
346128,'VBZ','be','is',1,'auxpass','is onsen which located on the ',false
346129,'VBN','locate','located',1,'rcmod','onsen which is on the top ',false
346130,'IN','on','on',1,'prep','which is located the top floor ',false
346131,'DT','the','the',1,'det','is located on top floor , ',false
346132,'JJ','top','top',1,'amod','located on the floor , it ',false
346133,'NN','floor','floor',1,'pobj','on the top , it was ',false
346134,',',',',',',0,'punct','the top floor it was absolutely ',false
346135,'PRP','it','it',1,'nsubj','top floor , was absolutely fantastic ',false
346136,'VBD','be','was',1,'cop','floor , it absolutely fantastic . ',false
346137,'RB','absolutely','absolutely',1,'advmod',', it was fantastic . ',false
346138,'JJ','fantastic','fantastic',1,'ROOT','it was absolutely . ',false
346139,'.','.','.',0,'punct','was absolutely fantastic ',false
346140,'PRP','you','You',1,'nsubj','can see Tokyo ',false
346141,'MD','can','can',1,'aux','You see Tokyo Sky ',false
346142,'VB','see','see',1,'ROOT','You can Tokyo Sky Tree ',false
346143,'NNP','tokyo','Tokyo',1,'nn','You can see Sky Tree from ',false
346144,'NNP','sky','Sky',1,'nn','can see Tokyo Tree from the ',false
346145,'NNP','tree','Tree',1,'dobj','see Tokyo Sky from the outdoor ',false
346146,'IN','from','from',1,'prep','Tokyo Sky Tree the outdoor bath ',false
346147,'DT','the','the',1,'det','Sky Tree from outdoor bath . ',false
346148,'JJ','outdoor','outdoor',1,'amod','Tree from the bath . ',false
346149,'NN','bath','bath',1,'pobj','from the outdoor . ',false
346150,'.','.','.',0,'punct','the outdoor bath ',false
346151,'JJ','amazing','Amazing',1,'amod','!! ',false
346152,'.','!!','!!',0,'ROOT','Amazing ',false
346153,'IN','for','For',1,'prep','the room , ',false
346154,'DT','the','the',1,'det','For room , I ',false
346155,'NN','room','room',1,'pobj','For the , I would ',false
346156,',',',',',',0,'punct','For the room I would like ',false
346157,'PRP','i','I',1,'nsubj','the room , would like to ',false
346158,'MD','would','would',1,'aux','room , I like to recommend ',false
346159,'VB','like','like',1,'ROOT',', I would to recommend a ',false
346160,'TO','to','to',1,'aux','I would like recommend a twins ',false
346161,'VB','recommend','recommend',1,'xcomp','would like to a twins room ',false
346162,'DT','a','a',1,'det','like to recommend twins room if ',false
346163,'NNS','twin','twins',1,'nn','to recommend a room if you ',false
346164,'NN','room','room',1,'dobj','recommend a twins if you have ',false
346165,'IN','if','if',1,'mark','a twins room you have some ',false
346166,'PRP','you','you',1,'nsubj','twins room if have some spare ',false
346167,'VBP','have','have',1,'advcl','room if you some spare budget ',false
346168,'DT','some','some',1,'det','if you have spare budget . ',false
346169,'JJ','spare','spare',1,'amod','you have some budget . ',false
346170,'NN','budget','budget',1,'dobj','have some spare . ',false
346171,'.','.','.',0,'punct','some spare budget ',false
346172,'RB','totally','Totally',1,'quantmod','9.0/10 I would ',false
346173,'CD','0/0','9.0/10',0,'ROOT','Totally I would say ',false
346174,'PRP','i','I',1,'nsubj','Totally 9.0/10 would say , ',false
346175,'MD','would','would',1,'aux','Totally 9.0/10 I say , minus ',false
346176,'VB','say','say',1,'ccomp','9.0/10 I would , minus 1 ',false
346177,',',',',',',0,'punct','I would say minus 1 point ',false
346178,'CC','minus','minus',1,'dep','would say , 1 point because ',false
346179,'CD','0','1',0,'num','say , minus point because of ',false
346180,'NN','point','point',1,'dep',', minus 1 because of room ',false
346181,'IN','because','because',1,'dep','minus 1 point of room size ',false
346182,'IN','of','of',1,'prep','1 point because room size . ',false
346183,'NN','room','room',1,'nn','point because of size . ',false
346184,'NN','size','size',1,'pobj','because of room . ',false
346185,'.','.','.',0,'punct','of room size ',false
346186,'NNP','breakfast','Breakfast',1,'nsubj','should be more ',false
346187,'MD','should','should',1,'aux','Breakfast be more variety ',false
346188,'VB','be','be',1,'cop','Breakfast should more variety and ',false
346189,'JJR','more','more',1,'amod','Breakfast should be variety and choice ',false
346190,'NN','variety','variety',1,'nsubj','should be more and choice because ',false
346191,'CC','and','and',1,'cc','be more variety choice because there ',false
346192,'NN','choice','choice',1,'conj','more variety and because there are ',false
346193,'IN','because','because',1,'mark','variety and choice there are just ',false
346194,'EX','there','there',1,'expl','and choice because are just 3 ',false
346195,'VBP','be','are',1,'dep','choice because there just 3 choices ',false
346196,'RB','just','just',1,'quantmod','because there are 3 choices of ',false
346197,'CD','0','3',0,'num','there are just choices of breakfast ',false
346198,'NNS','choice','choices',1,'nsubj','are just 3 of breakfast menu ',false
346199,'IN','of','of',1,'prep','just 3 choices breakfast menu ( ',false
346200,'NN','breakfast','breakfast',1,'nn','3 choices of menu ( All ',false
346201,'NN','menu','menu',1,'pobj','choices of breakfast ( All of ',false
346202,'-LRB-','(','(',0,'punct','of breakfast menu All of them ',false
346203,'DT','all','All',1,'nsubj','breakfast menu ( of them were ',false
346204,'IN','of','of',1,'prep','menu ( All them were about ',false
346205,'PRP','them','them',1,'pobj','( All of were about a ',false
346206,'VBD','be','were',1,'cop','All of them about a bread ',false
346207,'IN','about','about',1,'dep','of them were a bread , ',false
346208,'DT','a','a',1,'det','them were about bread , salad ',false
346209,'NN','bread','bread',1,'nsubj','were about a , salad , ',false
346210,',',',',',',0,'punct','about a bread salad , selected ',false
346211,'NN','salad','salad',1,'appos','a bread , , selected beverage ',false
346212,',',',',',',0,'punct','bread , salad selected beverage and ',false
346213,'VBN','select','selected',1,'amod',', salad , beverage and eggs ',false
346214,'NN','beverage','beverage',1,'conj','salad , selected and eggs ) ',false
346215,'CC','and','and',1,'cc',', selected beverage eggs ) . ',false
346216,'NNS','egg','eggs',1,'conj','selected beverage and ) . ',false
346217,'-RRB-',')',')',0,'ROOT','beverage and eggs . ',false
346218,'.','.','.',0,'punct','and eggs ) ',false
346219,'DT','the','The',1,'det','breakfast was served ',false
346220,'NN','breakfast','breakfast',1,'nsubjpass','The was served at ',false
346221,'VBD','be','was',1,'auxpass','The breakfast served at the ',false
346222,'VBN','serve','served',1,'ROOT','The breakfast was at the cafe ',false
346223,'IN','at','at',1,'prep','breakfast was served the cafe restaurant ',false
346224,'DT','the','the',1,'det','was served at cafe restaurant on ',false
346225,'NN','cafe','cafe',1,'nn','served at the restaurant on the ',false
346226,'NN','restaurant','restaurant',1,'pobj','at the cafe on the ground ',false
346227,'IN','on','on',1,'prep','the cafe restaurant the ground floor ',false
346228,'DT','the','the',1,'det','cafe restaurant on ground floor . ',false
346229,'NN','ground','ground',1,'nn','restaurant on the floor . ',false
346230,'NN','floor','floor',1,'pobj','on the ground . ',false
346231,'.','.','.',0,'punct','the ground floor ',false
348302,'NNP','hotel','Hotel',1,'nsubj','was nice & ',false
348303,'VBD','be','was',1,'cop','Hotel nice & Good ',false
348304,'JJ','nice','nice',1,'amod','Hotel was & Good location ',false
348305,'CC','&','&',0,'cc','Hotel was nice Good location . ',false
348306,'JJ','good','Good',1,'conj','was nice & location . ',false
348307,'NN','location','location',1,'ROOT','nice & Good . ',false
348308,'.','.','.',0,'punct','& Good location ',false
348309,'NNP','hotel','Hotel',1,'nsubj','was nice and ',false
348310,'VBD','be','was',1,'cop','Hotel nice and clean ',false
348311,'JJ','nice','nice',1,'ROOT','Hotel was and clean overall ',false
348312,'CC','and','and',1,'cc','Hotel was nice clean overall but ',false
348313,'JJ','clean','clean',1,'amod','was nice and overall but the ',false
348314,'NN','overall','overall',1,'conj','nice and clean but the space ',false
348315,'CC','but','but',1,'cc','and clean overall the space is ',false
348316,'DT','the','the',1,'det','clean overall but space is really ',false
348317,'NN','space','space',1,'nsubj','overall but the is really tight ',false
348318,'VBZ','be','is',1,'cop','but the space really tight if ',false
348319,'RB','really','really',1,'advmod','the space is tight if you ',false
348320,'JJ','tight','tight',1,'conj','space is really if you have ',false
348321,'IN','if','if',1,'mark','is really tight you have big ',false
348322,'PRP','you','you',1,'nsubj','really tight if have big luggage ',false
348323,'VBP','have','have',1,'advcl','tight if you big luggage . ',false
348324,'JJ','big','big',1,'amod','if you have luggage . ',false
348325,'NN','luggage','luggage',1,'dobj','you have big . ',false
348326,'.','.','.',0,'punct','have big luggage ',false
348327,'RB','only','Only',1,'advmod','heating mode worked ',false
348328,'VBG','heat','heating',1,'ROOT','Only mode worked for ',false
348329,'NN','mode','mode',1,'dobj','Only heating worked for air ',false
348330,'VBD','work','worked',1,'dep','Only heating mode for air conditioning ',false
348331,'IN','for','for',1,'prep','heating mode worked air conditioning and ',false
348332,'NN','air','air',1,'nn','mode worked for conditioning and night ',false
348333,'NN','conditioning','conditioning',1,'pobj','worked for air and night there ',false
348334,'CC','and','and',1,'cc','for air conditioning night there was ',false
348335,'NN','night','night',1,'conj','air conditioning and there was extremely ',false
348336,'EX','there','there',1,'expl','conditioning and night was extremely hot ',false
348337,'VBD','be','was',1,'ccomp','and night there extremely hot ',false
348338,'RB','extremely','extremely',1,'advmod','night there was hot ',false
348339,'JJ','hot','hot',1,'nsubj','there was extremely ',false
348770,'JJ','good','Good',1,'ROOT','. ',false
348771,'.','.','.',0,'punct','Good ',false
348772,'NNP','spa','SPA',1,'ROOT','. ',false
348773,'.','.','.',0,'punct','SPA ',false
348774,'NNP','nil','Nil',1,'ROOT','. ',false
348775,'.','.','.',0,'punct','Nil ',false
348776,'NN','everything','Everything',1,'nsubj','is ok . ',false
348777,'VBZ','be','is',1,'cop','Everything ok . ',false
348778,'UH','ok','ok',1,'ROOT','Everything is . ',false
348779,'.','.','.',0,'punct','Everything is ok ',false
348985,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
348986,'.','.','.',0,'punct','Wonderful ',false
348987,'NNP','location','Location',1,'ROOT',', facilities , ',false
348988,',',',',',',0,'punct','Location facilities , cleanliness ',false
348989,'NNS','facility','facilities',1,'appos','Location , , cleanliness . ',false
348990,',',',',',',0,'punct','Location , facilities cleanliness . ',false
348991,'NN','cleanliness','cleanliness',1,'appos',', facilities , . ',false
348992,'.','.','.',0,'punct','facilities , cleanliness ',false
348993,'NNS','room','Rooms',1,'nsubj','are a little ',false
348994,'VBP','be','are',1,'cop','Rooms a little small ',false
348995,'DT','a','a',1,'det','Rooms are little small and ',false
348996,'JJ','little','little',1,'amod','Rooms are a small and toilet ',false
348997,'JJ','small','small',1,'amod','are a little and toilet seats ',false
348998,'CC','and','and',1,'cc','a little small toilet seats did ',false
348999,'NN','toilet','toilet',1,'conj','little small and seats did nt ',false
349000,'NNS','seat','seats',1,'nsubj','small and toilet did nt have ',false
349001,'VBD','do','did',1,'aux','and toilet seats nt have warmers ',false
349002,'RB','not','nt',1,'neg','toilet seats did have warmers . ',false
349003,'VB','have','have',1,'ROOT','seats did nt warmers . ',false
349004,'NNS','warmer','warmers',1,'dobj','did nt have . ',false
349005,'.','.','.',0,'punct','nt have warmers ',false
349736,'DT','a','A',1,'det','reasonably priced hotel ',false
349737,'RB','reasonably','reasonably',1,'advmod','A priced hotel in ',false
349738,'VBN','price','priced',1,'amod','A reasonably hotel in a ',false
349739,'NN','hotel','hotel',1,'ROOT','A reasonably priced in a popular ',false
349740,'IN','in','in',1,'prep','reasonably priced hotel a popular area ',false
349741,'DT','a','a',1,'det','priced hotel in popular area of ',false
349742,'JJ','popular','popular',1,'amod','hotel in a area of Tokyo ',false
349743,'NN','area','area',1,'pobj','in a popular of Tokyo . ',false
349744,'IN','of','of',1,'prep','a popular area Tokyo . ',false
349745,'NNP','tokyo','Tokyo',1,'pobj','popular area of . ',false
349746,'.','.','.',0,'punct','area of Tokyo ',false
349747,'JJ','great','Great',1,'ROOT','for a short ',false
349748,'IN','for','for',1,'prep','Great a short stay ',false
349749,'DT','a','a',1,'det','Great for short stay ! ',false
349750,'JJ','short','short',1,'amod','Great for a stay ! ',false
349751,'NN','stay','stay',1,'pobj','for a short ! ',false
349752,'.','!','!',0,'punct','a short stay ',false
349753,'DT','a','A',1,'det','reasonably priced hotel ',false
349754,'RB','reasonably','reasonably',1,'advmod','A priced hotel in ',false
349755,'VBN','price','priced',1,'amod','A reasonably hotel in a ',false
349756,'NN','hotel','hotel',1,'ROOT','A reasonably priced in a busy ',false
349757,'IN','in','in',1,'prep','reasonably priced hotel a busy area ',false
349758,'DT','a','a',1,'det','priced hotel in busy area of ',false
349759,'JJ','busy','busy',1,'amod','hotel in a area of Tokyo ',false
349760,'NN','area','area',1,'pobj','in a busy of Tokyo . ',false
349761,'IN','of','of',1,'prep','a busy area Tokyo . ',false
349762,'NNP','tokyo','Tokyo',1,'pobj','busy area of . ',false
349763,'.','.','.',0,'punct','area of Tokyo ',false
349764,'DT','the','The',1,'det','staff were friendly ',false
349765,'NN','staff','staff',1,'nsubj','The were friendly , ',false
349766,'VBD','be','were',1,'cop','The staff friendly , approachable ',false
349767,'JJ','friendly','friendly',1,'ROOT','The staff were , approachable , ',false
349768,',',',',',',0,'punct','staff were friendly approachable , and ',false
349769,'JJ','approachable','approachable',1,'conj','were friendly , , and the ',false
349770,',',',',',',0,'punct','friendly , approachable and the rooms ',false
349771,'CC','and','and',1,'cc',', approachable , the rooms were ',false
349772,'DT','the','the',1,'det','approachable , and rooms were clean ',false
349773,'NNS','room','rooms',1,'dep',', and the were clean and ',false
349774,'VBD','be','were',1,'auxpass','and the rooms clean and well ',false
349775,'JJ','clean','clean',1,'conj','the rooms were and well maintained ',false
349776,'CC','and','and',1,'cc','rooms were clean well maintained . ',false
349777,'RB','well','well',1,'advmod','were clean and maintained . ',false
349778,'VBN','maintain','maintained',1,'conj','clean and well . ',false
349779,'.','.','.',0,'punct','and well maintained ',false
349780,'EX','there','There',1,'expl','is a Komeda ',false
349781,'VBZ','be','is',1,'ROOT','There a Komeda Coffee ',false
349782,'DT','a','a',1,'det','There is Komeda Coffee Shop ',false
349783,'NNP','komeda','Komeda',1,'nn','There is a Coffee Shop downstairs ',false
349784,'NNP','coffee','Coffee',1,'nn','is a Komeda Shop downstairs , ',false
349785,'NNP','shop','Shop',1,'nsubj','a Komeda Coffee downstairs , which ',false
349786,'RB','downstairs','downstairs',1,'advmod','Komeda Coffee Shop , which provide ',false
349787,',',',',',',0,'punct','Coffee Shop downstairs which provide good ',false
349788,'WDT','which','which',1,'nsubj','Shop downstairs , provide good breakfasts ',false
349789,'VBP','provide','provide',1,'rcmod','downstairs , which good breakfasts . ',false
349790,'JJ','good','good',1,'amod',', which provide breakfasts . ',false
349791,'NNS','breakfast','breakfasts',1,'dobj','which provide good . ',false
349792,'.','.','.',0,'punct','provide good breakfasts ',false
349793,'DT','the','The',1,'det','rooms are very ',false
349794,'NNS','room','rooms',1,'nsubj','The are very small ',false
349795,'VBP','be','are',1,'cop','The rooms very small , ',false
349796,'RB','very','very',1,'advmod','The rooms are small , so ',false
349797,'JJ','small','small',1,'ROOT','rooms are very , so I ',false
349798,',',',',',',0,'punct','are very small so I would ',false
349799,'CC','so','so',1,'cc','very small , I would nt ',false
349800,'PRP','i','I',1,'nsubj','small , so would nt recommend ',false
349801,'MD','would','would',1,'aux',', so I nt recommend staying ',false
349802,'RB','not','nt',1,'neg','so I would recommend staying for ',false
349803,'VB','recommend','recommend',1,'conj','I would nt staying for a ',false
349804,'VBG','stay','staying',1,'xcomp','would nt recommend for a protracted ',false
349805,'IN','for','for',1,'prep','nt recommend staying a protracted length ',false
349806,'DT','a','a',1,'det','recommend staying for protracted length of ',false
349807,'VBN','protract','protracted',1,'amod','staying for a length of time ',false
349808,'NN','length','length',1,'pobj','for a protracted of time . ',false
349809,'IN','of','of',1,'prep','a protracted length time . ',false
349810,'NN','time','time',1,'pobj','protracted length of . ',false
349811,'.','.','.',0,'punct','length of time ',false
349812,'DT','the','The',1,'det','pillow is not ',false
349813,'NN','pillow','pillow',1,'nsubj','The is not great ',false
349814,'VBZ','be','is',1,'cop','The pillow not great at ',false
349815,'RB','not','not',1,'neg','The pillow is great at all ',false
349816,'JJ','great','great',1,'ROOT','pillow is not at all , ',false
349817,'RB','at','at',1,'advmod','is not great all , which ',false
349818,'RB','all','all',1,'advmod','not great at , which seems ',false
349819,',',',',',',0,'punct','great at all which seems to ',false
349820,'WDT','which','which',1,'nsubj','at all , seems to be ',false
349821,'VBZ','seem','seems',1,'ccomp','all , which to be a ',false
349822,'TO','to','to',1,'aux',', which seems be a standard ',false
349823,'VB','be','be',1,'cop','which seems to a standard across ',false
349824,'DT','a','a',1,'det','seems to be standard across APA ',false
349825,'NN','standard','standard',1,'xcomp','to be a across APA hotels ',false
349826,'IN','across','across',1,'prep','be a standard APA hotels , ',false
349827,'NNP','apa','APA',1,'nn','a standard across hotels , so ',false
349828,'NNS','hotel','hotels',1,'pobj','standard across APA , so I ',false
349829,',',',',',',0,'punct','across APA hotels so I did ',false
349830,'RB','so','so',1,'advmod','APA hotels , I did not ',false
349831,'PRP','i','I',1,'nsubj','hotels , so did not enjoy ',false
349832,'VBD','do','did',1,'aux',', so I not enjoy the ',false
349833,'RB','not','not',1,'neg','so I did enjoy the most ',false
349834,'VB','enjoy','enjoy',1,'ccomp','I did not the most restful ',false
349835,'DT','the','the',1,'det','did not enjoy most restful sleep ',false
349836,'JJS','most','most',1,'amod','not enjoy the restful sleep . ',false
349837,'JJ','restful','restful',1,'amod','enjoy the most sleep . ',false
349838,'NN','sleep','sleep',1,'dobj','the most restful . ',false
349839,'.','.','.',0,'punct','most restful sleep ',false
351400,'DT','a','A',1,'det','reasonably priced hotel ',false
351401,'RB','reasonably','reasonably',1,'advmod','A priced hotel in ',false
351402,'VBN','price','priced',1,'amod','A reasonably hotel in a ',false
351403,'NN','hotel','hotel',1,'ROOT','A reasonably priced in a popular ',false
351404,'IN','in','in',1,'prep','reasonably priced hotel a popular area ',false
351405,'DT','a','a',1,'det','priced hotel in popular area of ',false
351406,'JJ','popular','popular',1,'amod','hotel in a area of Tokyo ',false
351407,'NN','area','area',1,'pobj','in a popular of Tokyo . ',false
351408,'IN','of','of',1,'prep','a popular area Tokyo . ',false
351409,'NNP','tokyo','Tokyo',1,'pobj','popular area of . ',false
351410,'.','.','.',0,'punct','area of Tokyo ',false
351411,'JJ','great','Great',1,'ROOT','for a short ',false
351412,'IN','for','for',1,'prep','Great a short stay ',false
351413,'DT','a','a',1,'det','Great for short stay ! ',false
351414,'JJ','short','short',1,'amod','Great for a stay ! ',false
351415,'NN','stay','stay',1,'pobj','for a short ! ',false
351416,'.','!','!',0,'punct','a short stay ',false
351417,'DT','a','A',1,'det','reasonably priced hotel ',false
351418,'RB','reasonably','reasonably',1,'advmod','A priced hotel in ',false
351419,'VBN','price','priced',1,'amod','A reasonably hotel in a ',false
351420,'NN','hotel','hotel',1,'ROOT','A reasonably priced in a busy ',false
351421,'IN','in','in',1,'prep','reasonably priced hotel a busy area ',false
351422,'DT','a','a',1,'det','priced hotel in busy area of ',false
351423,'JJ','busy','busy',1,'amod','hotel in a area of Tokyo ',false
351424,'NN','area','area',1,'pobj','in a busy of Tokyo . ',false
351425,'IN','of','of',1,'prep','a busy area Tokyo . ',false
351426,'NNP','tokyo','Tokyo',1,'pobj','busy area of . ',false
351427,'.','.','.',0,'punct','area of Tokyo ',false
351428,'DT','the','The',1,'det','staff were friendly ',false
351429,'NN','staff','staff',1,'nsubj','The were friendly , ',false
351430,'VBD','be','were',1,'cop','The staff friendly , approachable ',false
351431,'JJ','friendly','friendly',1,'ROOT','The staff were , approachable , ',false
