@relation OTHER-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
434466,'JJ','good','Good',1,'ROOT','. ',false
434467,'.','.','.',0,'punct','Good ',false
434468,'DT','this','This',1,'det','hotel is near ',false
434469,'NN','hotel','hotel',1,'nsubj','This is near subway ',false
434470,'VBZ','be','is',1,'ROOT','This hotel near subway and ',false
434471,'IN','near','near',1,'prep','This hotel is subway and asakusa ',false
434472,'NN','subway','subway',1,'pobj','hotel is near and asakusa area ',false
434473,'CC','and','and',1,'cc','is near subway asakusa area . ',false
434474,'NN','asakusa','asakusa',1,'nn','near subway and area . ',false
434475,'NN','area','area',1,'conj','subway and asakusa . ',false
434476,'.','.','.',0,'punct','and asakusa area ',false
434477,'IN','because','Because',1,'mark','we plan to ',false
434478,'PRP','we','we',1,'nsubj','Because plan to visit ',false
434479,'VBP','plan','plan',1,'advcl','Because we to visit Nikko ',false
434480,'TO','to','to',1,'aux','Because we plan visit Nikko world ',false
434481,'VB','visit','visit',1,'xcomp','we plan to Nikko world heritage ',false
434482,'NNP','nikko','Nikko',1,'nn','plan to visit world heritage , ',false
434483,'NN','world','world',1,'nn','to visit Nikko heritage , this ',false
434484,'NN','heritage','heritage',1,'dobj','visit Nikko world , this hotel ',false
434485,',',',',',',0,'punct','Nikko world heritage this hotel is ',false
434486,'DT','this','this',1,'det','world heritage , hotel is comfortable ',false
434487,'NN','hotel','hotel',1,'nsubj','heritage , this is comfortable to ',false
434488,'VBZ','be','is',1,'cop',', this hotel comfortable to us ',false
434489,'JJ','comfortable','comfortable',1,'ROOT','this hotel is to us for ',false
434490,'IN','to','to',1,'prep','hotel is comfortable us for traveling ',false
434491,'PRP','us','us',1,'pobj','is comfortable to for traveling to ',false
434492,'IN','for','for',1,'prep','comfortable to us traveling to Narita ',false
434493,'VBG','travel','traveling',1,'pcomp','to us for to Narita airport ',false
434494,'IN','to','to',1,'prep','us for traveling Narita airport after ',false
434495,'NNP','narita','Narita',1,'nn','for traveling to airport after we ',false
434496,'NN','airport','airport',1,'pobj','traveling to Narita after we visit ',false
434497,'IN','after','after',1,'mark','to Narita airport we visit Nikko ',false
434498,'PRP','we','we',1,'nsubj','Narita airport after visit Nikko . ',false
434499,'VBP','visit','visit',1,'advcl','airport after we Nikko . ',false
434500,'NNP','nikko','Nikko',1,'dobj','after we visit . ',false
434501,'.','.','.',0,'punct','we visit Nikko ',false
434502,'DT','the','The',1,'det','room is small ',false
434503,'NN','room','room',1,'nsubj','The is small and ',false
434504,'VBZ','be','is',1,'cop','The room small and washing ',false
434505,'JJ','small','small',1,'ROOT','The room is and washing machine ',false
434506,'CC','and','and',1,'cc','room is small washing machine is ',false
434507,'NN','washing','washing',1,'nn','is small and machine is in ',false
434508,'NN','machine','machine',1,'nsubj','small and washing is in onsen ',false
434509,'VBZ','be','is',1,'conj','and washing machine in onsen area ',false
434510,'IN','in','in',1,'prep','washing machine is onsen area which ',false
434511,'JJ','onsen','onsen',1,'amod','machine is in area which is ',false
434512,'NN','area','area',1,'pobj','is in onsen which is not ',false
434513,'WDT','which','which',1,'nsubj','in onsen area is not comfortable ',false
434514,'VBZ','be','is',1,'cop','onsen area which not comfortable while ',false
434515,'RB','not','not',1,'neg','area which is comfortable while using ',false
434516,'JJ','comfortable','comfortable',1,'rcmod','which is not while using . ',false
434517,'IN','while','while',1,'mark','is not comfortable using . ',false
434518,'VBG','use','using',1,'advcl','not comfortable while . ',false
434519,'.','.','.',0,'punct','comfortable while using ',false
435393,'JJ','great','Great',1,'amod','location , small ',false
435394,'NN','location','location',1,'ROOT','Great , small rooms ',false
435395,',',',',',',0,'punct','Great location small rooms and ',false
435396,'JJ','small','small',1,'amod','Great location , rooms and do ',false
435397,'NNS','room','rooms',1,'conj','location , small and do nt ',false
435398,'CC','and','and',1,'cc',', small rooms do nt have ',false
435399,'VBP','do','do',1,'aux','small rooms and nt have a ',false
435400,'RB','nt','nt',1,'advmod','rooms and do have a tattoo ',false
435401,'VB','have','have',1,'conj','and do nt a tattoo ... ',false
435402,'DT','a','a',1,'det','do nt have tattoo ... ',false
435403,'NN','tattoo','tattoo',1,'dobj','nt have a ... ',false
435404,'.','..','...',0,'punct','have a tattoo ',false
435405,'PRP','it','It',1,'nsubj','was really central ',false
435406,'VBD','be','was',1,'cop','It really central and ',false
435407,'RB','really','really',1,'advmod','It was central and nice ',false
435408,'JJ','central','central',1,'ROOT','It was really and nice staff ',false
435409,'CC','and','and',1,'cc','was really central nice staff ! ',false
435410,'JJ','nice','nice',1,'amod','really central and staff ! ',false
435411,'NN','staff','staff',1,'conj','central and nice ! ',false
435412,'.','!','!',0,'punct','and nice staff ',false
435413,'JJ','terrible','Terrible',1,'amod','pillows , small ',false
435414,'NNS','pillow','pillows',1,'ROOT','Terrible , small rooms ',false
435415,',',',',',',0,'punct','Terrible pillows small rooms and ',false
435416,'JJ','small','small',1,'amod','Terrible pillows , rooms and mostly ',false
435417,'NNS','room','rooms',1,'conj','pillows , small and mostly anoying ',false
435418,'CC','and','and',1,'cc',', small rooms mostly anoying you ',false
435419,'RB','mostly','mostly',1,'advmod','small rooms and anoying you ca ',false
435420,'VBG','anoying','anoying',1,'csubj','rooms and mostly you ca nt ',false
435421,'PRP','you','you',1,'dobj','and mostly anoying ca nt use ',false
435422,'MD','can','ca',1,'aux','mostly anoying you nt use the ',false
435423,'RB','nt','nt',1,'advmod','anoying you ca use the public ',false
435424,'VB','use','use',1,'conj','you ca nt the public bath ',false
435425,'DT','the','the',1,'det','ca nt use public bath if ',false
435426,'JJ','public','public',1,'amod','nt use the bath if you ',false
435427,'NN','bath','bath',1,'dobj','use the public if you have ',false
435428,'IN','if','if',1,'mark','the public bath you have a ',false
435429,'PRP','you','you',1,'nsubj','public bath if have a tattoo ',false
435430,'VBP','have','have',1,'advcl','bath if you a tattoo ! ',false
435431,'DT','a','a',1,'det','if you have tattoo ! ',false
435432,'NN','tattoo','tattoo',1,'dobj','you have a ! ',false
435433,'.','!','!',0,'punct','have a tattoo ',false
435434,'PRP','i','I',1,'nsubj','think that should ',false
435435,'VBP','think','think',1,'ROOT','I that should be ',false
435436,'DT','that','that',1,'nsubjpass','I think should be said ',false
435437,'MD','should','should',1,'aux','I think that be said on ',false
435438,'VB','be','be',1,'auxpass','think that should said on your ',false
435439,'VBN','say','said',1,'ccomp','that should be on your website ',false
435440,'IN','on','on',1,'prep','should be said your website ! ',false
435441,'PRP$','your','your',1,'poss','be said on website ! ',false
435442,'NN','website','website',1,'pobj','said on your ! ',false
435443,'.','!','!',0,'punct','on your website ',false
435444,'PRP','i','I',1,'nsubj','was so dissapointed ',false
435445,'VBD','be','was',1,'cop','I so dissapointed when ',false
435446,'RB','so','so',1,'advmod','I was dissapointed when I ',false
435447,'JJ','dissapointed','dissapointed',1,'ROOT','I was so when I saw ',false
435448,'WRB','when','when',1,'advmod','was so dissapointed I saw the ',false
435449,'PRP','i','I',1,'nsubj','so dissapointed when saw the notice ',false
435450,'VBD','see','saw',1,'advcl','dissapointed when I the notice on ',false
435451,'DT','the','the',1,'det','when I saw notice on a ',false
435452,'NN','notice','notice',1,'dobj','I saw the on a small ',false
435453,'IN','on','on',1,'prep','saw the notice a small leaflet ',false
435454,'DT','a','a',1,'det','the notice on small leaflet in ',false
435455,'JJ','small','small',1,'amod','notice on a leaflet in the ',false
435456,'NN','leaflet','leaflet',1,'pobj','on a small in the room ',false
435457,'IN','in','in',1,'prep','a small leaflet the room ! ',false
435458,'DT','the','the',1,'det','small leaflet in room ! ',false
435459,'NN','room','room',1,'pobj','leaflet in the ! ',false
435460,'.','!','!',0,'punct','in the room ',false
435461,'VBD','have','Had',1,'aux','really looked forward ',false
435462,'RB','really','really',1,'advmod','Had looked forward to ',false
435463,'VBN','look','looked',1,'ROOT','Had really forward to it ',false
435464,'RB','forward','forward',1,'advmod','Had really looked to it ... ',false
435465,'IN','to','to',1,'prep','really looked forward it ... ',false
435466,'PRP','it','it',1,'pobj','looked forward to ... ',false
435467,'.','..','...',0,'punct','forward to it ',false
436593,'NNP','clean','Clean',1,'ROOT',', but small ',false
436594,',',',',',',0,'punct','Clean but small and ',false
436595,'CC','but','but',1,'cc','Clean , small and a ',false
436596,'JJ','small','small',1,'conj','Clean , but and a bit ',false
436597,'CC','and','and',1,'cc',', but small a bit claustrophobic ',false
436598,'DT','a','a',1,'det','but small and bit claustrophobic . ',false
436599,'NN','bit','bit',1,'conj','small and a claustrophobic . ',false
436600,'JJ','claustrophobic','claustrophobic',1,'amod','and a bit . ',false
436601,'.','.','.',0,'punct','a bit claustrophobic ',false
436602,'JJ','clean','Clean',1,'amod','and modern room ',false
436603,'CC','and','and',1,'cc','Clean modern room . ',false
436604,'JJ','modern','modern',1,'conj','Clean and room . ',false
436605,'NN','room','room',1,'ROOT','Clean and modern . ',false
436606,'.','.','.',0,'punct','and modern room ',false
436607,'NNP','staff','Staff',1,'nsubj','was friendly . ',false
436608,'VBD','be','was',1,'cop','Staff friendly . ',false
436609,'JJ','friendly','friendly',1,'ROOT','Staff was . ',false
436610,'.','.','.',0,'punct','Staff was friendly ',false
436611,'JJ','nice','Nice',1,'amod','neighborhood and location ',false
436612,'NN','neighborhood','neighborhood',1,'ROOT','Nice and location . ',false
436613,'CC','and','and',1,'cc','Nice neighborhood location . ',false
436614,'NN','location','location',1,'conj','Nice neighborhood and . ',false
436615,'.','.','.',0,'punct','neighborhood and location ',false
436616,'NNP','room','Room',1,'nsubj','is very small ',false
436617,'VBZ','be','is',1,'cop','Room very small , ',false
436618,'RB','very','very',1,'advmod','Room is small , window ',false
436619,'JJ','small','small',1,'ROOT','Room is very , window does ',false
436620,',',',',',',0,'punct','is very small window does nt ',false
436621,'NN','window','window',1,'nsubj','very small , does nt open ',false
436622,'VBZ','do','does',1,'aux','small , window nt open , ',false
436623,'RB','not','nt',1,'neg',', window does open , so ',false
436624,'VB','open','open',1,'conj','window does nt , so feels ',false
436625,',',',',',',0,'punct','does nt open so feels claustrophobic ',false
436626,'RB','so','so',1,'advmod','nt open , feels claustrophobic and ',false
436627,'VBZ','feel','feels',1,'dep','open , so claustrophobic and the ',false
436628,'JJ','claustrophobic','claustrophobic',1,'dep',', so feels and the air ',false
436629,'CC','and','and',1,'cc','so feels claustrophobic the air is ',false
436630,'DT','the','the',1,'det','feels claustrophobic and air is dry ',false
436631,'NN','air','air',1,'nsubj','claustrophobic and the is dry and ',false
436632,'VBZ','be','is',1,'cop','and the air dry and warm ',false
436633,'JJ','dry','dry',1,'conj','the air is and warm . ',false
436634,'CC','and','and',1,'cc','air is dry warm . ',false
436635,'JJ','warm','warm',1,'conj','is dry and . ',false
436636,'.','.','.',0,'punct','dry and warm ',false
436637,'NN','airconditioning','Airconditioning',1,'nsubj','is way to ',false
436638,'VBZ','be','is',1,'cop','Airconditioning way to big ',false
436639,'NN','way','way',1,'ROOT','Airconditioning is to big for ',false
436640,'TO','to','to',1,'aux','Airconditioning is way big for the ',false
436641,'VB','big','big',1,'infmod','is way to for the small ',false
436642,'IN','for','for',1,'prep','way to big the small room ',false
436643,'DT','the','the',1,'det','to big for small room , ',false
436644,'JJ','small','small',1,'amod','big for the room , so ',false
436645,'NN','room','room',1,'pobj','for the small , so too ',false
436646,',',',',',',0,'punct','the small room so too cold ',false
436647,'RB','so','so',1,'advmod','small room , too cold to ',false
436648,'RB','too','too',1,'advmod','room , so cold to get ',false
436649,'JJ','cold','cold',1,'dep',', so too to get some ',false
436650,'TO','to','to',1,'aux','so too cold get some fresh ',false
436651,'VB','get','get',1,'xcomp','too cold to some fresh air ',false
436652,'DT','some','some',1,'det','cold to get fresh air . ',false
436653,'JJ','fresh','fresh',1,'amod','to get some air . ',false
436654,'NN','air','air',1,'dobj','get some fresh . ',false
436655,'.','.','.',0,'punct','some fresh air ',false
436656,'NNS','pillow','Pillows',1,'nsubj','are flat and ',false
436657,'VBP','be','are',1,'cop','Pillows flat and hard ',false
436658,'JJ','flat','flat',1,'ROOT','Pillows are and hard , ',false
436659,'CC','and','and',1,'cc','Pillows are flat hard , caused ',false
436660,'JJ','hard','hard',1,'conj','are flat and , caused neck ',false
436661,',',',',',',0,'punct','flat and hard caused neck trouble ',false
436662,'VBD','cause','caused',1,'ccomp','and hard , neck trouble for ',false
436663,'NN','neck','neck',1,'nn','hard , caused trouble for me ',false
436664,'NN','trouble','trouble',1,'dobj',', caused neck for me . ',false
436665,'IN','for','for',1,'prep','caused neck trouble me . ',false
436666,'PRP','me','me',1,'pobj','neck trouble for . ',false
436667,'.','.','.',0,'punct','trouble for me ',false
437628,'DT','a','a',1,'det','perfect location as ',false
437629,'JJ','perfect','perfect',1,'amod','a location as a ',false
437630,'NN','location','location',1,'ROOT','a perfect as a base ',false
437631,'IN','as','as',1,'prep','a perfect location a base . ',false
437632,'DT','a','a',1,'det','perfect location as base . ',false
437633,'NN','base','base',1,'pobj','location as a . ',false
437634,'.','.','.',0,'punct','as a base ',false
437635,'DT','a','a',1,'det','more varied breakfast ',false
437636,'RBR','more','more',1,'advmod','a varied breakfast menu ',false
437637,'JJ','varied','varied',1,'amod','a more breakfast menu . ',false
437638,'NN','breakfast','breakfast',1,'nn','a more varied menu . ',false
437639,'NN','menu','menu',1,'ROOT','more varied breakfast . ',false
437640,'.','.','.',0,'punct','varied breakfast menu ',false
437641,'FW','ie','ie',1,'nn','more than 3 ',false
437642,'JJR','more','more',1,'dep','ie than 3 different ',false
437643,'IN','than','than',1,'quantmod','ie more 3 different egg ',false
437644,'CD','0','3',0,'num','ie more than different egg choises ',false
437645,'JJ','different','different',1,'amod','more than 3 egg choises ',false
437646,'NN','egg','egg',1,'nn','than 3 different choises ',false
437647,'NNS','choises','choises',1,'ROOT','3 different egg ',false
438104,'JJ','good','Good',1,'ROOT','. ',false
438105,'.','.','.',0,'punct','Good ',false
438106,'PRP','it','It',1,'ROOT','? ',false
438107,'.','?','?',0,'punct','It ',false
438108,'VBZ','fs','fs',1,'ROOT','a little bit ',false
438109,'DT','a','a',1,'det','fs little bit small ',false
438110,'JJ','little','little',1,'amod','fs a bit small in ',false
438111,'NN','bit','bit',1,'dobj','fs a little small in the ',false
438112,'JJ','small','small',1,'amod','a little bit in the room ',false
438113,'IN','in','in',1,'prep','little bit small the room comparing ',false
438114,'DT','the','the',1,'det','bit small in room comparing to ',false
438115,'NN','room','room',1,'pobj','small in the comparing to the ',false
438116,'VBG','compare','comparing',1,'partmod','in the room to the last ',false
438117,'IN','to','to',1,'prep','the room comparing the last hotel ',false
438118,'DT','the','the',1,'det','room comparing to last hotel I ',false
438119,'JJ','last','last',1,'amod','comparing to the hotel I lived ',false
438120,'NN','hotel','hotel',1,'pobj','to the last I lived last ',false
438121,'PRP','i','I',1,'nsubj','the last hotel lived last time ',false
438122,'VBD','live','lived',1,'ccomp','last hotel I last time ( ',false
438123,'JJ','last','last',1,'amod','hotel I lived time ( also ',false
438124,'NN','time','time',1,'tmod','I lived last ( also in ',false
438125,'-LRB-','(','(',0,'punct','lived last time also in the ',false
438126,'RB','also','also',1,'advmod','last time ( in the Asakuasa ',false
438127,'IN','in','in',1,'prep','time ( also the Asakuasa area ',false
438128,'DT','the','the',1,'det','( also in Asakuasa area ) ',false
438129,'NNP','asakuasa','Asakuasa',1,'nn','also in the area ) . ',false
438130,'NN','area','area',1,'pobj','in the Asakuasa ) . ',false
438131,'-RRB-',')',')',0,'dep','the Asakuasa area . ',false
438132,'.','.','.',0,'punct','Asakuasa area ) ',false
438133,'CC','but','But',1,'dep','it ? ',false
438134,'PRP','it','it',1,'ROOT','But ? ',false
438135,'.','?','?',0,'punct','But it ',false
438136,'VBZ','fs','fs',1,'ROOT','acceptable since many ',false
438137,'JJ','acceptable','acceptable',1,'dobj','fs since many Japanese ',false
438138,'IN','since','since',1,'prep','fs acceptable many Japanese hotel ',false
438139,'JJ','many','many',1,'amod','fs acceptable since Japanese hotel are ',false
438140,'JJ','japanese','Japanese',1,'amod','acceptable since many hotel are at ',false
438141,'NN','hotel','hotel',1,'pobj','since many Japanese are at this ',false
438142,'VBP','be','are',1,'ccomp','many Japanese hotel at this size ',false
438143,'IN','at','at',1,'prep','Japanese hotel are this size . ',false
438144,'DT','this','this',1,'det','hotel are at size . ',false
438145,'NN','size','size',1,'pobj','are at this . ',false
438146,'.','.','.',0,'punct','at this size ',false
438147,'NN','receptionist','Receptionist',1,'nsubj','can not communicate ',false
438148,'MD','can','can',1,'aux','Receptionist not communicate with ',false
438149,'RB','not','not',1,'neg','Receptionist can communicate with English ',false
438150,'VB','communicate','communicate',1,'ROOT','Receptionist can not with English ( ',false
438151,'IN','with','with',1,'prep','can not communicate English ( almost ',false
438152,'NNP','english','English',1,'pobj','not communicate with ( almost can ',false
438153,'-LRB-','(','(',0,'punct','communicate with English almost can not ',false
438154,'RB','almost','almost',1,'advmod','with English ( can not ) ',false
438155,'MD','can','can',1,'aux','English ( almost not ) that ',false
438156,'RB','not','not',1,'neg','( almost can ) that ? ',false
438157,'VB',')',')',0,'parataxis','almost can not that ? ',false
438158,'DT','that','that',1,'dobj','can not ) ? ',false
438159,'.','?','?',0,'punct','not ) that ',false
438160,'NNS','f','fs',1,'nsubj','somehow problematic . ',false
438161,'RB','somehow','somehow',1,'advmod','fs problematic . ',false
438162,'JJ','problematic','problematic',1,'ROOT','fs somehow . ',false
438163,'.','.','.',0,'punct','fs somehow problematic ',false
438164,'RB','overall','Overall',1,'advmod','it ? ',false
438165,'PRP','it','it',1,'ROOT','Overall ? ',false
438166,'.','?','?',0,'punct','Overall it ',false
438167,'VBZ','fs','fs',1,'ROOT','a nice choice ',false
438168,'DT','a','a',1,'det','fs nice choice to ',false
438169,'JJ','nice','nice',1,'amod','fs a choice to stay ',false
438170,'NN','choice','choice',1,'dobj','fs a nice to stay in ',false
438171,'TO','to','to',1,'aux','a nice choice stay in Asakusa ',false
438172,'VB','stay','stay',1,'infmod','nice choice to in Asakusa . ',false
438173,'IN','in','in',1,'prep','choice to stay Asakusa . ',false
438174,'NNP','asakusa','Asakusa',1,'pobj','to stay in . ',false
438175,'.','.','.',0,'punct','stay in Asakusa ',false
439121,'JJ','good','Good',1,'ROOT','. ',false
439122,'.','.','.',0,'punct','Good ',false
439123,'JJ','clean','Clean',1,'amod','and neat room ',false
439124,'CC','and','and',1,'cc','Clean neat room , ',false
439125,'JJ','neat','neat',1,'conj','Clean and room , bed ',false
439126,'NN','room','room',1,'tmod','Clean and neat , bed amazingly ',false
439127,',',',',',',0,'punct','and neat room bed amazingly comfortable ',false
439128,'NN','bed','bed',1,'nsubj','neat room , amazingly comfortable , ',false
439129,'RB','amazingly','amazingly',1,'advmod','room , bed comfortable , spa ',false
439130,'JJ','comfortable','comfortable',1,'ccomp',', bed amazingly , spa is ',false
439131,',',',',',',0,'punct','bed amazingly comfortable spa is nice ',false
439132,'NN','spa','spa',1,'nsubj','amazingly comfortable , is nice too ',false
439133,'VBZ','be','is',1,'cop','comfortable , spa nice too . ',false
439134,'JJ','nice','nice',1,'ROOT',', spa is too . ',false
439135,'RB','too','too',1,'advmod','spa is nice . ',false
439136,'.','.','.',0,'punct','is nice too ',false
439137,'NNP','staff','Staff',1,'nn','really not friendly ',false
439138,'RB','really','really',1,'advmod','Staff not friendly Check ',false
439139,'RB','not','not',1,'neg','Staff really friendly Check in ',false
439140,'JJ','friendly','friendly',1,'amod','Staff really not Check in process ',false
439141,'NN','check','Check',1,'nsubj','really not friendly in process felt ',false
439142,'IN','in','in',1,'prep','not friendly Check process felt like ',false
439143,'NN','process','process',1,'pobj','friendly Check in felt like department ',false
439144,'VBD','feel','felt',1,'ROOT','Check in process like department store ',false
439145,'IN','like','like',1,'prep','in process felt department store ',false
439146,'NN','department','department',1,'nn','process felt like store ',false
439147,'NN','store','store',1,'pobj','felt like department ',false
439694,'JJ','great','Great',1,'amod','location but inflexible ',false
439695,'NN','location','location',1,'ROOT','Great but inflexible with ',false
439696,'CC','but','but',1,'cc','Great location inflexible with storage ',false
439697,'JJ','inflexible','inflexible',1,'conj','Great location but with storage facility ',false
439698,'IN','with','with',1,'prep','location but inflexible storage facility . ',false
439699,'NN','storage','storage',1,'nn','but inflexible with facility . ',false
439700,'NN','facility','facility',1,'pobj','inflexible with storage . ',false
439701,'.','.','.',0,'punct','with storage facility ',false
439702,'JJ','great','Great',1,'amod','location . ',false
439703,'NN','location','location',1,'ROOT','Great . ',false
439704,'.','.','.',0,'punct','Great location ',false
439705,'RB','very','Very',1,'advmod','convenient . ',false
439706,'JJ','convenient','convenient',1,'ROOT','Very . ',false
439707,'.','.','.',0,'punct','Very convenient ',false
439708,'PRP','we','We',1,'nsubjpass','were shocked and ',false
439709,'VBD','be','were',1,'auxpass','We shocked and disappointed ',false
439710,'VBN','shock','shocked',1,'ROOT','We were and disappointed that ',false
439711,'CC','and','and',1,'cc','We were shocked disappointed that the ',false
439712,'VBN','disappoint','disappointed',1,'conj','were shocked and that the hotel ',false
439713,'IN','that','that',1,'complm','shocked and disappointed the hotel refused ',false
439714,'DT','the','the',1,'det','and disappointed that hotel refused to ',false
439715,'NN','hotel','hotel',1,'nsubj','disappointed that the refused to store ',false
439716,'VBD','refuse','refused',1,'ccomp','that the hotel to store our ',false
439717,'TO','to','to',1,'aux','the hotel refused store our luggages ',false
439718,'VB','store','store',1,'xcomp','hotel refused to our luggages overnight ',false
439719,'PRP$','our','our',1,'poss','refused to store luggages overnight even ',false
439720,'NNS','luggage','luggages',1,'dobj','to store our overnight even though ',false
439721,'RB','overnight','overnight',1,'advmod','store our luggages even though we ',false
439722,'RB','even','even',1,'advmod','our luggages overnight though we were ',false
439723,'IN','though','though',1,'dep','luggages overnight even we were going ',false
439724,'PRP','we','we',1,'nsubj','overnight even though were going to ',false
439725,'VBD','be','were',1,'aux','even though we going to check ',false
439726,'VBG','go','going',1,'ccomp','though we were to check in ',false
439727,'TO','to','to',1,'aux','we were going check in again ',false
439728,'VB','check','check',1,'xcomp','were going to in again the ',false
439729,'RP','in','in',1,'prt','going to check again the very ',false
439730,'RB','again','again',1,'advmod','to check in the very next ',false
439731,'DT','the','the',1,'det','check in again very next day ',false
439732,'RB','very','very',1,'advmod','in again the next day . ',false
439733,'JJ','next','next',1,'amod','again the very day . ',false
439734,'NN','day','day',1,'tmod','the very next . ',false
439735,'.','.','.',0,'punct','very next day ',false
439736,'VBN','ended','Ended',1,'dep','up we have ',false
439737,'RP','up','up',1,'prt','Ended we have to ',false
439738,'PRP','we','we',1,'nsubj','Ended up have to drag ',false
439739,'VBP','have','have',1,'ROOT','Ended up we to drag our ',false
439740,'TO','to','to',1,'aux','up we have drag our heavy ',false
439741,'VB','drag','drag',1,'xcomp','we have to our heavy luggages ',false
439742,'PRP$','our','our',1,'poss','have to drag heavy luggages all ',false
439743,'JJ','heavy','heavy',1,'amod','to drag our luggages all the ',false
439744,'NNS','luggage','luggages',1,'nn','drag our heavy all the way ',false
439745,'PDT','all','all',1,'predet','our heavy luggages the way and ',false
439746,'DT','the','the',1,'det','heavy luggages all way and store ',false
439747,'NN','way','way',1,'dobj','luggages all the and store them ',false
439748,'CC','and','and',1,'cc','all the way store them in ',false
439749,'VB','store','store',1,'conj','the way and them in Tokyo ',false
439750,'PRP','them','them',1,'dobj','way and store in Tokyo station ',false
439751,'IN','in','in',1,'prep','and store them Tokyo station for ',false
439752,'NNP','tokyo','Tokyo',1,'nn','store them in station for 2 ',false
439753,'NN','station','station',1,'pobj','them in Tokyo for 2 days ',false
439754,'IN','for','for',1,'prep','in Tokyo station 2 days when ',false
439755,'CD','0','2',0,'num','Tokyo station for days when we ',false
439756,'NNS','day','days',1,'pobj','station for 2 when we had ',false
439757,'WRB','when','when',1,'advmod','for 2 days we had the ',false
439758,'PRP','we','we',1,'nsubj','2 days when had the weekend ',false
439759,'VBD','have','had',1,'advcl','days when we the weekend away ',false
439760,'DT','the','the',1,'det','when we had weekend away in ',false
439761,'NN','weekend','weekend',1,'dobj','we had the away in T ',false
439762,'RB','away','away',1,'advmod','had the weekend in T ? ',false
439763,'IN','in','in',1,'prep','the weekend away T ? ',false
439764,'NN','t','T',1,'pobj','weekend away in ? ',false
439765,'.','?','?',0,'punct','away in T ',false
439766,'NN','hoku','hoku',1,'ROOT','. ',false
439767,'.','.','.',0,'punct','hoku ',false
440686,'JJ','good','Good',1,'ROOT','. ',false
440687,'.','.','.',0,'punct','Good ',false
440688,'NNP','nice','Nice',1,'ROOT','with open spa ',false
440689,'IN','with','with',1,'prep','Nice open spa . ',false
440690,'JJ','open','open',1,'amod','Nice with spa . ',false
440691,'NN','spa','spa',1,'pobj','Nice with open . ',false
440692,'.','.','.',0,'punct','with open spa ',false
440693,'RB','very','Very',1,'advmod','small rooms ',false
440694,'JJ','small','small',1,'amod','Very rooms ',false
440695,'NNS','room','rooms',1,'ROOT','Very small ',false
441806,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
441807,'.','.','.',0,'punct','Exceptional ',false
441808,'DT','the','The',1,'det','location was great ',false
441809,'NN','location','location',1,'nsubj','The was great , ',false
441810,'VBD','be','was',1,'cop','The location great , quite ',false
441811,'JJ','great','great',1,'ROOT','The location was , quite close ',false
441812,',',',',',',0,'punct','location was great quite close to ',false
441813,'RB','quite','quite',1,'advmod','was great , close to the ',false
441814,'RB','close','close',1,'advmod','great , quite to the Ueno ',false
441815,'IN','to','to',1,'dep',', quite close the Ueno area ',false
441816,'DT','the','the',1,'det','quite close to Ueno area where ',false
441817,'NNP','ueno','Ueno',1,'nn','close to the area where we ',false
441818,'NN','area','area',1,'pobj','to the Ueno where we did ',false
441819,'WRB','where','where',1,'punct','the Ueno area we did most ',false
441820,'PRP','we','we',1,'nsubj','Ueno area where did most of ',false
441821,'VBD','do','did',1,'rcmod','area where we most of our ',false
441822,'JJS','most','most',1,'tmod','where we did of our sightseeing ',false
441823,'IN','of','of',1,'prep','we did most our sightseeing , ',false
441824,'PRP$','our','our',1,'poss','did most of sightseeing , as ',false
441825,'NN','sightseeing','sightseeing',1,'pobj','most of our , as well ',false
441826,',',',',',',0,'punct','of our sightseeing as well as ',false
441827,'RB','as','as',1,'dep','our sightseeing , well as Asakusa ',false
441828,'RB','well','well',1,'cc','sightseeing , as as Asakusa . ',false
441829,'IN','as','as',1,'dep',', as well Asakusa . ',false
441830,'NNP','asakusa','Asakusa',1,'conj','as well as . ',false
441831,'.','.','.',0,'punct','well as Asakusa ',false
441832,'IN','although','Although',1,'mark','the room was ',false
441833,'DT','the','the',1,'det','Although room was tiny ',false
441834,'NN','room','room',1,'nsubj','Although the was tiny , ',false
441835,'VBD','be','was',1,'cop','Although the room tiny , it ',false
441836,'JJ','tiny','tiny',1,'advcl','the room was , it had ',false
441837,',',',',',',0,'punct','room was tiny it had everything ',false
441838,'PRP','it','it',1,'nsubj','was tiny , had everything we ',false
441839,'VBD','have','had',1,'ROOT','tiny , it everything we needed ',false
441840,'NN','everything','everything',1,'dobj',', it had we needed with ',false
441841,'PRP','we','we',1,'nsubj','it had everything needed with plenty ',false
441842,'VBD','need','needed',1,'rcmod','had everything we with plenty of ',false
441843,'IN','with','with',1,'mark','everything we needed plenty of amenities ',false
441844,'NN','plenty','plenty',1,'nsubj','we needed with of amenities renewed ',false
441845,'IN','of','of',1,'prep','needed with plenty amenities renewed each ',false
441846,'NNS','amenity','amenities',1,'pobj','with plenty of renewed each day ',false
441847,'VBD','renew','renewed',1,'advcl','plenty of amenities each day . ',false
441848,'DT','each','each',1,'det','of amenities renewed day . ',false
441849,'NN','day','day',1,'tmod','amenities renewed each . ',false
441850,'.','.','.',0,'punct','renewed each day ',false
