@relation Ausstattung-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
489426,'.','.','.',0,'punct','the highest one ',false
489427,'NN','room','room',1,'nsubj','is extremely small ',false
489428,'VBZ','be','is',1,'cop','room extremely small ',false
489429,'RB','extremely','extremely',1,'advmod','room is small ',false
489430,'JJ','small','small',1,'ROOT','room is extremely ',false
490056,'JJ','good','Good',1,'ROOT','. ',false
490057,'.','.','.',0,'punct','Good ',false
490058,'DT','every','Every',1,'det','thing was good ',false
490059,'NN','thing','thing',1,'nsubj','Every was good . ',false
490060,'VBD','be','was',1,'cop','Every thing good . ',false
490061,'JJ','good','good',1,'ROOT','Every thing was . ',false
490062,'.','.','.',0,'punct','thing was good ',false
490063,'JJ','nice','Nice',1,'amod','hotel ',false
490064,'NN','hotel','hotel',1,'ROOT','Nice ',false
490480,'JJ','good','Good',1,'amod','location rooms too ',false
490481,'NN','location','location',1,'nn','Good rooms too small ',false
490482,'NNS','room','rooms',1,'nsubj','Good location too small for ',false
490483,'RB','too','too',1,'advmod','Good location rooms small for twin ',false
490484,'JJ','small','small',1,'ROOT','location rooms too for twin rooms ',false
490485,'IN','for','for',1,'mark','rooms too small twin rooms uncomfortable ',false
490486,'JJ','twin','twin',1,'amod','too small for rooms uncomfortable and ',false
490487,'NNS','room','rooms',1,'nsubj','small for twin uncomfortable and no ',false
490488,'JJ','uncomfortable','uncomfortable',1,'advcl','for twin rooms and no lounge ',false
490489,'CC','and','and',1,'cc','twin rooms uncomfortable no lounge to ',false
490490,'DT','no','no',1,'det','rooms uncomfortable and lounge to relax ',false
490491,'NN','lounge','lounge',1,'conj','uncomfortable and no to relax . ',false
490492,'TO','to','to',1,'aux','and no lounge relax . ',false
490493,'VB','relax','relax',1,'infmod','no lounge to . ',false
490494,'.','.','.',0,'punct','lounge to relax ',false
490495,'NN','location','Location',1,'ROOT','. ',false
490496,'.','.','.',0,'punct','Location ',false
490497,'NNS','room','Rooms',1,'nsubj','and bathroom too ',false
490498,'CC','and','and',1,'cc','Rooms bathroom too small ',false
490499,'NN','bathroom','bathroom',1,'conj','Rooms and too small not ',false
490500,'RB','too','too',1,'advmod','Rooms and bathroom small not like ',false
490501,'JJ','small','small',1,'amod','and bathroom too not like the ',false
490502,'RB','not','not',1,'neg','bathroom too small like the picture ',false
490503,'IN','like','like',1,'prep','too small not the picture and ',false
490504,'DT','the','the',1,'det','small not like picture and the ',false
490505,'NN','picture','picture',1,'pobj','not like the and the WI ',false
490506,'CC','and','and',1,'cc','like the picture the WI - ',false
490507,'DT','the','the',1,'det','the picture and WI - FI ',false
490508,'NNP','wi','WI',1,'dep','picture and the - FI very ',false
490509,'HYPH','-','-',0,'advmod','and the WI FI very slow ',false
490510,'NNP','fi','FI',1,'nsubj','the WI - very slow , ',false
490511,'RB','very','very',1,'advmod','WI - FI slow , windows ',false
490512,'JJ','slow','slow',1,'amod','- FI very , windows permanently ',false
490513,',',',',',',0,'punct','FI very slow windows permanently locked ',false
490514,'NNS','window','windows',1,'conj','very slow , permanently locked unable ',false
490515,'RB','permanently','permanently',1,'advmod','slow , windows locked unable to ',false
490516,'VBD','lock','locked',1,'ROOT',', windows permanently unable to let ',false
490517,'JJ','unable','unable',1,'dobj','windows permanently locked to let in ',false
490518,'TO','to','to',1,'aux','permanently locked unable let in fresh ',false
490519,'VB','let','let',1,'xcomp','locked unable to in fresh air ',false
490520,'IN','in','in',1,'prep','unable to let fresh air . ',false
490521,'JJ','fresh','fresh',1,'amod','to let in air . ',false
490522,'NN','air','air',1,'pobj','let in fresh . ',false
490523,'.','.','.',0,'punct','in fresh air ',false
490912,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
490913,'.','.','.',0,'punct','Wonderful ',false
490914,'NNP','location','Location',1,'nsubj','was great . ',false
490915,'VBD','be','was',1,'cop','Location great . ',false
490916,'JJ','great','great',1,'ROOT','Location was . ',false
490917,'.','.','.',0,'punct','Location was great ',false
490918,'NNS','room','Rooms',1,'ROOT','where too small ',false
490919,'WRB','where','where',1,'advmod','Rooms too small ',false
490920,'RB','too','too',1,'advmod','Rooms where small ',false
490921,'JJ','small','small',1,'rcmod','Rooms where too ',false
491408,'JJ','good','Good',1,'ROOT','for Price . ',false
491409,'IN','for','for',1,'prep','Good Price . ',false
491410,'NN','price','Price',1,'pobj','Good for . ',false
491411,'.','.','.',0,'punct','Good for Price ',false
491412,'NNP','staff','Staff',1,'nsubj','was very accommodating ',false
491413,'VBD','be','was',1,'aux','Staff very accommodating when ',false
491414,'RB','very','very',1,'advmod','Staff was accommodating when I ',false
491415,'VBG','accommodate','accommodating',1,'ROOT','Staff was very when I advised ',false
491416,'WRB','when','when',1,'advmod','was very accommodating I advised them ',false
491417,'PRP','i','I',1,'nsubj','very accommodating when advised them of ',false
491418,'VBD','advise','advised',1,'advcl','accommodating when I them of an ',false
491419,'PRP','them','them',1,'dobj','when I advised of an issue ',false
491420,'IN','of','of',1,'prep','I advised them an issue and ',false
491421,'DT','an','an',1,'det','advised them of issue and changed ',false
491422,'NN','issue','issue',1,'pobj','them of an and changed my ',false
491423,'CC','and','and',1,'cc','of an issue changed my room ',false
491424,'VBD','change','changed',1,'conj','an issue and my room without ',false
491425,'PRP$','my','my',1,'poss','issue and changed room without fuss ',false
491426,'NN','room','room',1,'dobj','and changed my without fuss . ',false
491427,'IN','without','without',1,'prep','changed my room fuss . ',false
491428,'NN','fuss','fuss',1,'pobj','my room without . ',false
491429,'.','.','.',0,'punct','room without fuss ',false
491430,'NNP','spa','Spa',1,'nsubj','is wonderful and ',false
491431,'VBZ','be','is',1,'cop','Spa wonderful and was ',false
491432,'JJ','wonderful','wonderful',1,'ROOT','Spa is and was unexpected ',false
491433,'CC','and','and',1,'cc','Spa is wonderful was unexpected at ',false
491434,'VBD','be','was',1,'cop','is wonderful and unexpected at this ',false
491435,'JJ','unexpected','unexpected',1,'conj','wonderful and was at this price ',false
491436,'IN','at','at',1,'prep','and was unexpected this price point ',false
491437,'DT','this','this',1,'det','was unexpected at price point . ',false
491438,'NN','price','price',1,'nn','unexpected at this point . ',false
491439,'NN','point','point',1,'pobj','at this price . ',false
491440,'.','.','.',0,'punct','this price point ',false
491441,'PRP','i','I',1,'nsubj','had to change ',false
491442,'VBD','have','had',1,'ROOT','I to change rooms ',false
491443,'TO','to','to',1,'aux','I had change rooms because ',false
491444,'VB','change','change',1,'xcomp','I had to rooms because I ',false
491445,'NNS','room','rooms',1,'dobj','had to change because I was ',false
491446,'IN','because','because',1,'mark','to change rooms I was above ',false
491447,'PRP','i','I',1,'nsubj','change rooms because was above a ',false
491448,'VBD','be','was',1,'advcl','rooms because I above a smoking ',false
491449,'IN','above','above',1,'prep','because I was a smoking floor ',false
491450,'DT','a','a',1,'det','I was above smoking floor and ',false
491451,'NN','smoking','smoking',1,'nn','was above a floor and the ',false
491452,'NN','floor','floor',1,'pobj','above a smoking and the smell ',false
491453,'CC','and','and',1,'cc','a smoking floor the smell overtook ',false
491454,'DT','the','the',1,'det','smoking floor and smell overtook my ',false
491455,'NN','smell','smell',1,'nsubj','floor and the overtook my room ',false
491456,'VBD','overtake','overtook',1,'conj','and the smell my room . ',false
491457,'PRP$','my','my',1,'poss','the smell overtook room . ',false
491458,'NN','room','room',1,'dobj','smell overtook my . ',false
491459,'.','.','.',0,'punct','overtook my room ',false
492272,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
492273,'.','.','.',0,'punct','Exceptional ',false
492274,'DT','the','The',1,'det','staff is fantastic ',false
492275,'NN','staff','staff',1,'nsubj','The is fantastic . ',false
492276,'VBZ','be','is',1,'cop','The staff fantastic . ',false
492277,'JJ','fantastic','fantastic',1,'ROOT','The staff is . ',false
492278,'.','.','.',0,'punct','staff is fantastic ',false
492279,'RB','very','Very',1,'advmod','close to the ',false
492280,'RB','close','close',1,'ROOT','Very to the Tokyo ',false
492281,'IN','to','to',1,'dep','Very close the Tokyo subway ',false
492282,'DT','the','the',1,'det','Very close to Tokyo subway line ',false
492283,'NNP','tokyo','Tokyo',1,'nn','close to the subway line . ',false
492284,'NN','subway','subway',1,'nn','to the Tokyo line . ',false
492285,'NN','line','line',1,'pobj','the Tokyo subway . ',false
492286,'.','.','.',0,'punct','Tokyo subway line ',false
492287,'NNS','restaurant','Restaurants',1,'ROOT','and shopping is ',false
492288,'CC','and','and',1,'cc','Restaurants shopping is within ',false
492289,'NN','shopping','shopping',1,'nsubj','Restaurants and is within walking ',false
492290,'VBZ','be','is',1,'conj','Restaurants and shopping within walking distance ',false
492291,'IN','within','within',1,'prep','and shopping is walking distance . ',false
492292,'VBG','walk','walking',1,'pcomp','shopping is within distance . ',false
492293,'NN','distance','distance',1,'dobj','is within walking . ',false
492294,'.','.','.',0,'punct','within walking distance ',false
492295,'DT','the','The',1,'det','room and bathroom ',false
492296,'NN','room','room',1,'nsubj','The and bathroom were ',false
492297,'CC','and','and',1,'cc','The room bathroom were a ',false
492298,'NN','bathroom','bathroom',1,'conj','The room and were a little ',false
492299,'VBD','be','were',1,'cop','room and bathroom a little small ',false
492300,'DT','a','a',1,'det','and bathroom were little small , ',false
492301,'JJ','little','little',1,'amod','bathroom were a small , but ',false
492302,'JJ','small','small',1,'ROOT','were a little , but I ',false
492303,',',',',',',0,'punct','a little small but I just ',false
492304,'CC','but','but',1,'cc','little small , I just not ',false
492305,'PRP','i','I',1,'nsubj','small , but just not use ',false
492306,'RB','just','just',1,'advmod',', but I not use to ',false
492307,'RB','not','not',1,'neg','but I just use to that ',false
492308,'VB','use','use',1,'conj','I just not to that size ',false
492309,'IN','to','to',1,'prep','just not use that size of ',false
492310,'DT','that','that',1,'det','not use to size of room ',false
492311,'NN','size','size',1,'pobj','use to that of room . ',false
492312,'IN','of','of',1,'prep','to that size room . ',false
492313,'NN','room','room',1,'pobj','that size of . ',false
492314,'.','.','.',0,'punct','size of room ',false
492315,'DT','the','The',1,'det','hot springs upstairs ',false
492316,'JJ','hot','hot',1,'amod','The springs upstairs can ',false
492317,'NNS','spring','springs',1,'nsubjpass','The hot upstairs can not ',false
492318,'RB','upstairs','upstairs',1,'advmod','The hot springs can not be ',false
492319,'MD','can','can',1,'aux','hot springs upstairs not be used ',false
492320,'RB','not','not',1,'neg','springs upstairs can be used if ',false
492321,'VB','be','be',1,'auxpass','upstairs can not used if you ',false
492322,'VBN','use','used',1,'ROOT','can not be if you have ',false
492323,'IN','if','if',1,'mark','not be used you have tattoos ',false
492324,'PRP','you','you',1,'nsubj','be used if have tattoos . ',false
492325,'VBP','have','have',1,'advcl','used if you tattoos . ',false
492326,'NNS','tattoo','tattoos',1,'dobj','if you have . ',false
492327,'.','.','.',0,'punct','you have tattoos ',false
494584,'JJ','nice','nice',1,'amod','stay at an ',false
494585,'NN','stay','stay',1,'ROOT','nice at an perfect ',false
494586,'IN','at','at',1,'prep','nice stay an perfect location ',false
494587,'DT','an','an',1,'det','nice stay at perfect location . ',false
494588,'JJ','perfect','perfect',1,'amod','stay at an location . ',false
494589,'NN','location','location',1,'pobj','at an perfect . ',false
494590,'.','.','.',0,'punct','an perfect location ',false
494591,'IN','because','Because',1,'dep','of the location ',false
494592,'IN','of','of',1,'ROOT','Because the location ( ',false
494593,'DT','the','the',1,'det','Because of location ( just ',false
494594,'NN','location','location',1,'pobj','Because of the ( just an ',false
494595,'-LRB-','(','(',0,'aux','of the location just an minute ',false
494596,'RB','just','just',1,'advmod','the location ( an minute walk ',false
494597,'DT','an','an',1,'det','location ( just minute walk to ',false
494598,'NN','minute','minute',1,'dep','( just an walk to the ',false
494599,'VB','walk','walk',1,'infmod','just an minute to the metro ',false
494600,'IN','to','to',1,'prep','an minute walk the metro station ',false
494601,'DT','the','the',1,'det','minute walk to metro station ( ',false
494602,'NN','metro','metro',1,'nn','walk to the station ( Ginza ',false
494603,'NN','station','station',1,'pobj','to the metro ( Ginza line ',false
494604,'-LRB-','(','(',0,'dep','the metro station Ginza line ) ',false
494605,'NNP','ginza','Ginza',1,'nn','metro station ( line ) ) ',false
494606,'NN','line','line',1,'dep','station ( Ginza ) ) we ',false
494607,'-RRB-',')',')',0,'dep','( Ginza line ) we booked ',false
494608,'-RRB-',')',')',0,'punct','Ginza line ) we booked this ',false
494609,'PRP','we','we',1,'nsubj','line ) ) booked this hotel ',false
494610,'VBD','book','booked',1,'dep',') ) we this hotel for ',false
494611,'DT','this','this',1,'det',') we booked hotel for the ',false
494612,'NN','hotel','hotel',1,'dobj','we booked this for the second ',false
494613,'IN','for','for',1,'prep','booked this hotel the second time ',false
494614,'DT','the','the',1,'det','this hotel for second time , ',false
494615,'JJ','#ord#','second',1,'amod','hotel for the time , and ',false
494616,'NN','time','time',1,'pobj','for the second , and while ',false
494617,',',',',',',0,'punct','the second time and while the ',false
494618,'CC','and','and',1,'cc','second time , while the first ',false
494619,'IN','while','while',1,'conj','time , and the first time ',false
494620,'DT','the','the',1,'det',', and while first time we ',false
494621,'JJ','#ord#','first',1,'amod','and while the time we where ',false
494622,'NN','time','time',1,'pobj','while the first we where a ',false
494623,'PRP','we','we',1,'nsubj','the first time where a bit ',false
494624,'WRB','where','where',1,'advmod','first time we a bit disappointed ',false
494625,'DT','a','a',1,'det','time we where bit disappointed the ',false
494626,'NN','bit','bit',1,'nsubj','we where a disappointed the second ',false
494627,'VBD','disappoint','disappointed',1,'advmod','where a bit the second time ',false
494628,'DT','the','the',1,'det','a bit disappointed second time was ',false
494629,'JJ','#ord#','second',1,'amod','bit disappointed the time was great ',false
494630,'NN','time','time',1,'nsubj','disappointed the second was great . ',false
494631,'VBD','be','was',1,'cop','the second time great . ',false
494632,'JJ','great','great',1,'rcmod','second time was . ',false
494633,'.','.','.',0,'punct','time was great ',false
494634,'PRP','we','We',1,'nsubj','stayed on the ',false
494635,'VBD','stay','stayed',1,'ccomp','We on the 11th ',false
494636,'IN','on','on',1,'prep','We stayed the 11th floor ',false
494637,'DT','the','the',1,'det','We stayed on 11th floor where ',false
494638,'JJ','#ord#','11th',1,'amod','stayed on the floor where it ',false
494639,'NN','floor','floor',1,'pobj','on the 11th where it was ',false
494640,'WRB','where','where',1,'advmod','the 11th floor it was quiet ',false
494641,'PRP','it','it',1,'nsubj','11th floor where was quiet , ',false
494642,'VBD','be','was',1,'cop','floor where it quiet , the ',false
494643,'JJ','quiet','quiet',1,'rcmod','where it was , the view ',false
494644,',',',',',',0,'punct','it was quiet the view was ',false
494645,'DT','the','the',1,'det','was quiet , view was nice ',false
494646,'NN','view','view',1,'nsubj','quiet , the was nice and ',false
494647,'VBD','be','was',1,'cop',', the view nice and the ',false
494648,'JJ','nice','nice',1,'ROOT','the view was and the bed ',false
494649,'CC','and','and',1,'cc','view was nice the bed was ',false
494650,'DT','the','the',1,'det','was nice and bed was comfortable ',false
494651,'NN','bed','bed',1,'nsubj','nice and the was comfortable rooms ',false
494652,'VBD','be','was',1,'cop','and the bed comfortable rooms are ',false
494653,'JJ','comfortable','comfortable',1,'amod','the bed was rooms are very ',false
494654,'NNS','room','rooms',1,'nsubj','bed was comfortable are very clean ',false
494655,'VBP','be','are',1,'cop','was comfortable rooms very clean . ',false
494656,'RB','very','very',1,'advmod','comfortable rooms are clean . ',false
494657,'JJ','clean','clean',1,'conj','rooms are very . ',false
494658,'.','.','.',0,'punct','are very clean ',false
494659,'RB','also','Also',1,'ROOT','this time our ',false
494660,'DT','this','this',1,'det','Also time our experience ',false
494661,'NN','time','time',1,'dep','Also this our experience with ',false
494662,'PRP$','our','our',1,'poss','Also this time experience with the ',false
494663,'NN','experience','experience',1,'nsubj','this time our with the front ',false
494664,'IN','with','with',1,'prep','time our experience the front desk ',false
494665,'DT','the','the',1,'det','our experience with front desk was ',false
494666,'JJ','front','front',1,'amod','experience with the desk was perfect ',false
494667,'NN','desk','desk',1,'pobj','with the front was perfect , ',false
494668,'VBD','be','was',1,'cop','the front desk perfect , friendly ',false
494669,'JJ','perfect','perfect',1,'rcmod','front desk was , friendly staff ',false
494670,',',',',',',0,'punct','desk was perfect friendly staff and ',false
494671,'JJ','friendly','friendly',1,'amod','was perfect , staff and helpful ',false
494672,'NN','staff','staff',1,'conj','perfect , friendly and helpful to ',false
494673,'CC','and','and',1,'cc',', friendly staff helpful to explain ',false
494674,'JJ','helpful','helpful',1,'conj','friendly staff and to explain the ',false
494675,'TO','to','to',1,'aux','staff and helpful explain the area ',false
494676,'VB','explain','explain',1,'xcomp','and helpful to the area , ',false
494677,'DT','the','the',1,'det','helpful to explain area , how ',false
494678,'NN','area','area',1,'dobj','to explain the , how to ',false
494679,',',',',',',0,'punct','explain the area how to get ',false
494680,'WRB','how','how',1,'advmod','the area , to get to ',false
494681,'TO','to','to',1,'aux','area , how get to the ',false
494682,'VB','get','get',1,'rcmod',', how to to the airport ',false
494683,'IN','to','to',1,'prep','how to get the airport and ',false
494684,'DT','the','the',1,'det','to get to airport and printing ',false
494685,'NN','airport','airport',1,'pobj','get to the and printing service ',false
494686,'CC','and','and',1,'cc','to the airport printing service . ',false
494687,'NN','printing','printing',1,'nn','the airport and service . ',false
494688,'NN','service','service',1,'conj','airport and printing . ',false
494689,'.','.','.',0,'punct','and printing service ',false
494690,'IN','in','In',1,'prep','the room we ',false
494691,'DT','the','the',1,'det','In room we had ',false
494692,'NN','room','room',1,'pobj','In the we had an ',false
494693,'PRP','we','we',1,'nsubj','In the room had an fridge ',false
494694,'VBD','have','had',1,'ROOT','the room we an fridge and ',false
494695,'DT','an','an',1,'det','room we had fridge and thee ',false
494696,'NN','fridge','fridge',1,'dobj','we had an and thee / ',false
494697,'CC','and','and',1,'cc','had an fridge thee / coffee ',false
494698,'NN','thee','thee',1,'nn','an fridge and / coffee . ',false
494699,'SYM','/','/',0,'dep','fridge and thee coffee . ',false
494700,'NN','coffee','coffee',1,'conj','and thee / . ',false
494701,'.','.','.',0,'punct','thee / coffee ',false
494702,'NNS','room','rooms',1,'nsubj','are a bit ',false
494703,'VBP','be','are',1,'cop','rooms a bit small ',false
494704,'DT','a','a',1,'det','rooms are bit small , ',false
494705,'NN','bit','bit',1,'measure','rooms are a small , but ',false
494706,'JJ','small','small',1,'ROOT','are a bit , but normal ',false
494707,',',',',',',0,'punct','a bit small but normal in ',false
494708,'CC','but','but',1,'cc','bit small , normal in Tokyo ',false
494709,'JJ','normal','normal',1,'conj','small , but in Tokyo / ',false
494710,'IN','in','in',1,'prep',', but normal Tokyo / Japan ',false
494711,'NNP','tokyo','Tokyo',1,'pobj','but normal in / Japan . ',false
494712,'SYM','/','/',0,'dep','normal in Tokyo Japan . ',false
494713,'NNP','japan','Japan',1,'dep','in Tokyo / . ',false
494714,'.','.','.',0,'punct','Tokyo / Japan ',false
494715,'IN','on','On',1,'prep','the 14th floor ',false
494716,'DT','the','the',1,'det','On 14th floor are ',false
494717,'JJ','#ord#','14th',1,'amod','On the floor are coin ',false
494718,'NN','floor','floor',1,'pobj','On the 14th are coin laundry ',false
494719,'VBP','be','are',1,'ROOT','the 14th floor coin laundry machines ',false
494720,'NN','coin','coin',1,'nn','14th floor are laundry machines inside ',false
494721,'NN','laundry','laundry',1,'nn','floor are coin machines inside of ',false
494722,'NNS','machine','machines',1,'nsubj','are coin laundry inside of the ',false
494723,'RB','inside','inside',1,'dep','coin laundry machines of the bathing ',false
494724,'IN','of','of',1,'prep','laundry machines inside the bathing facilities ',false
494725,'DT','the','the',1,'det','machines inside of bathing facilities , ',false
494726,'NN','bathing','bathing',1,'nn','inside of the facilities , so ',false
494727,'NNS','facility','facilities',1,'pobj','of the bathing , so when ',false
494728,',',',',',',0,'punct','the bathing facilities so when you ',false
494729,'CC','so','so',1,'cc','bathing facilities , when you have ',false
494730,'WRB','when','when',1,'advmod','facilities , so you have to ',false
494731,'PRP','you','you',1,'nsubj',', so when have to do ',false
494732,'VBP','have','have',1,'conj','so when you to do you ',false
494733,'TO','to','to',1,'aux','when you have do you re ',false
494734,'VB','do','do',1,'xcomp','you have to you re laundry ',false
494735,'PRP','you','you',1,'nsubj','have to do re laundry you ',false
494736,'VB','be','re',1,'ccomp','to do you laundry you will ',false
494737,'NN','laundry','laundry',1,'advmod','do you re you will see ',false
494738,'PRP','you','you',1,'nsubj','you re laundry will see naked ',false
494739,'MD','will','will',1,'aux','re laundry you see naked people ',false
494740,'VB','see','see',1,'dep','laundry you will naked people who ',false
494741,'JJ','naked','naked',1,'amod','you will see people who will ',false
494742,'NNS','people','people',1,'dobj','will see naked who will go ',false
494743,'WP','who','who',1,'nsubj','see naked people will go bathing ',false
494744,'MD','will','will',1,'aux','naked people who go bathing , ',false
494745,'VB','go','go',1,'rcmod','people who will bathing , a ',false
494746,'NN','bathing','bathing',1,'dobj','who will go , a bit ',false
494747,',',',',',',0,'punct','will go bathing a bit strange ',false
494748,'DT','a','a',1,'det','go bathing , bit strange for ',false
494749,'NN','bit','bit',1,'dep','bathing , a strange for there ',false
494750,'JJ','strange','strange',1,'amod',', a bit for there privacy ',false
494751,'IN','for','for',1,'prep','a bit strange there privacy . ',false
494752,'EX','there','there',1,'expl','bit strange for privacy . ',false
494753,'NN','privacy','privacy',1,'pobj','strange for there . ',false
494754,'.','.','.',0,'punct','for there privacy ',false
494755,'RB','also','Also',1,'advmod','only 2 coin ',false
494756,'RB','only','only',1,'quantmod','Also 2 coin laundry ',false
494757,'CD','0','2',0,'num','Also only coin laundry machines ',false
494758,'NN','coin','coin',1,'nn','Also only 2 laundry machines are ',false
494759,'NN','laundry','laundry',1,'nn','only 2 coin machines are provide ',false
494760,'NNS','machine','machines',1,'nsubj','2 coin laundry are provide , ',false
494761,'VBP','be','are',1,'aux','coin laundry machines provide , it ',false
494762,'VB','provide','provide',1,'advcl','laundry machines are , it is ',false
494763,',',',',',',0,'punct','machines are provide it is an ',false
494764,'PRP','it','it',1,'nsubj','are provide , is an nice ',false
494765,'VBZ','be','is',1,'cop','provide , it an nice service ',false
494766,'DT','an','an',1,'det',', it is nice service but ',false
494767,'JJ','nice','nice',1,'amod','it is an service but you ',false
494768,'NN','service','service',1,'ROOT','is an nice but you have ',false
494769,'CC','but','but',1,'cc','an nice service you have to ',false
494770,'PRP','you','you',1,'nsubj','nice service but have to wait ',false
494771,'VBP','have','have',1,'conj','service but you to wait a ',false
494772,'TO','to','to',1,'aux','but you have wait a lot ',false
494773,'VB','wait','wait',1,'xcomp','you have to a lot for ',false
494774,'DT','a','a',1,'det','have to wait lot for using ',false
494775,'NN','lot','lot',1,'dobj','to wait a for using them ',false
494776,'IN','for','for',1,'prep','wait a lot using them . ',false
494777,'VBG','use','using',1,'pcomp','a lot for them . ',false
494778,'PRP','them','them',1,'dobj','lot for using . ',false
494779,'.','.','.',0,'punct','for using them ',false
494780,'RB','also','Also',1,'advmod','for saving the ',false
494781,'IN','for','for',1,'prep','Also saving the nature ',false
494782,'VBG','save','saving',1,'pcomp','Also for the nature , ',false
494783,'DT','the','the',1,'det','Also for saving nature , they ',false
494784,'NN','nature','nature',1,'dobj','for saving the , they give ',false
494785,',',',',',',0,'punct','saving the nature they give you ',false
494786,'PRP','they','they',1,'nsubj','the nature , give you an ',false
494787,'VBP','give','give',1,'ROOT','nature , they you an bonus ',false
494788,'PRP','you','you',1,'iobj',', they give an bonus when ',false
494789,'DT','an','an',1,'det','they give you bonus when you ',false
494790,'NN','bonus','bonus',1,'dobj','give you an when you not ',false
494791,'WRB','when','when',1,'advmod','you an bonus you not chanche ',false
494792,'PRP','you','you',1,'nsubj','an bonus when not chanche you ',false
494793,'RB','not','not',1,'neg','bonus when you chanche you re ',false
494794,'VBP','chanche','chanche',1,'advcl','when you not you re bed ',false
494795,'PRP','you','you',1,'nsubj','you not chanche re bed sheets ',false
494796,'VBP','be','re',1,'cop','not chanche you bed sheets ... ',false
494797,'NN','bed','bed',1,'nn','chanche you re sheets ... ',false
494798,'NNS','sheet','sheets',1,'ccomp','you re bed ... ',false
494799,'.','..','...',0,'punct','re bed sheets ',false
494800,'CC','and','and',1,'cc','the bonus is ',false
494801,'DT','the','the',1,'det','and bonus is plastic ',false
494802,'NN','bonus','bonus',1,'nsubj','and the is plastic ! ',false
494803,'VBZ','be','is',1,'cop','and the bonus plastic ! ',false
494804,'JJ','plastic','plastic',1,'ROOT','the bonus is ! ',false
494805,'.','!','!',0,'punct','bonus is plastic ',false
494806,'-LRB-','(','(',0,'ROOT','0,5l water ) ',false
494807,'JJ','0l','0,5l',1,'amod','( water ) this ',false
494808,'NN','water','water',1,'dobj','( 0,5l ) this does ',false
494809,'-RRB-',')',')',0,'punct','( 0,5l water this does not ',false
494810,'DT','this','this',1,'nsubj','0,5l water ) does not make ',false
494811,'VBZ','do','does',1,'aux','water ) this not make any ',false
494812,'RB','not','not',1,'neg',') this does make any sense ',false
494813,'VB','make','make',1,'dep','this does not any sense ? ',false
494814,'DT','any','any',1,'det','does not make sense ? ',false
494815,'NN','sense','sense',1,'dobj','not make any ? ',false
494816,'.','?','?',0,'punct','make any sense ',false
496928,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
496929,'.','.','.',0,'punct','Exceptional ',false
496930,'DT','this','This',1,'det','hotel is quite ',false
496931,'NN','hotel','hotel',1,'nsubj','This is quite nice ',false
496932,'VBZ','be','is',1,'cop','This hotel quite nice and ',false
496933,'RB','quite','quite',1,'advmod','This hotel is nice and has ',false
496934,'JJ','nice','nice',1,'ROOT','hotel is quite and has a ',false
496935,'CC','and','and',1,'cc','is quite nice has a really ',false
496936,'VBZ','have','has',1,'conj','quite nice and a really good ',false
496937,'DT','a','a',1,'det','nice and has really good location ',false
496938,'RB','really','really',1,'advmod','and has a good location - ',false
496939,'JJ','good','good',1,'amod','has a really location - close ',false
496940,'NN','location','location',1,'dobj','a really good - close to ',false
496941,'HYPH','-','-',0,'prep','really good location close to Senso ',false
496942,'JJ','close','close',1,'amod','good location - to Senso - ',false
496943,'IN','to','to',1,'prep','location - close Senso - ji ',false
496944,'NNP','senso','Senso',1,'nn','- close to - ji temple ',false
496945,'HYPH','-','-',0,'nn','close to Senso ji temple and ',false
496946,'NNP','ji','ji',1,'nn','to Senso - temple and to ',false
496947,'NN','temple','temple',1,'pobj','Senso - ji and to subway ',false
496948,'CC','and','and',1,'cc','- ji temple to subway station ',false
496949,'IN','to','to',1,'conj','ji temple and subway station , ',false
496950,'NN','subway','subway',1,'nn','temple and to station , so ',false
496951,'NN','station','station',1,'pobj','and to subway , so you ',false
496952,',',',',',',0,'punct','to subway station so you can ',false
496953,'IN','so','so',1,'mark','subway station , you can get ',false
496954,'PRP','you','you',1,'nsubj','station , so can get any ',false
496955,'MD','can','can',1,'aux',', so you get any place ',false
496956,'VB','get','get',1,'advcl','so you can any place you ',false
496957,'DT','any','any',1,'det','you can get place you need ',false
496958,'NN','place','place',1,'dobj','can get any you need . ',false
496959,'PRP','you','you',1,'nsubj','get any place need . ',false
496960,'VBP','need','need',1,'rcmod','any place you . ',false
496961,'.','.','.',0,'punct','place you need ',false
496962,'IN','after','After',1,'prep','busy day , ',false
496963,'JJ','busy','busy',1,'amod','After day , you ',false
496964,'NN','day','day',1,'pobj','After busy , you can ',false
496965,',',',',',',0,'punct','After busy day you can visit ',false
496966,'PRP','you','you',1,'nsubj','busy day , can visit also ',false
496967,'MD','can','can',1,'aux','day , you visit also an ',false
496968,'VB','visit','visit',1,'ROOT',', you can also an artifical ',false
496969,'RB','also','also',1,'advmod','you can visit an artifical onsen ',false
496970,'DT','an','an',1,'det','can visit also artifical onsen located ',false
496971,'JJ','artifical','artifical',1,'amod','visit also an onsen located on ',false
496972,'NN','onsen','onsen',1,'dobj','also an artifical located on the ',false
