@relation Preis-Leistungs-Verhltnis-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
406657,'IN','of','of',1,'prep','occupied a lot space . ',false
406658,'NN','space','space',1,'pobj','a lot of . ',false
406659,'.','.','.',0,'punct','lot of space ',false
406817,'RB','very','Very',1,'advmod','Good . ',false
406818,'JJ','good','Good',1,'ROOT','Very . ',false
406819,'.','.','.',0,'punct','Very Good ',false
406820,'.','.','.',0,'ROOT','',false
406821,'.','.','.',0,'ROOT','',false
407339,'JJ','good','Good',1,'amod','value . ',false
407340,'NN','value','value',1,'ROOT','Good . ',false
407341,'.','.','.',0,'punct','Good value ',false
407342,'HYPH','-','-',0,'nn','Great location . ',false
407343,'NNP','great','Great',1,'nn','- location . ',false
407344,'NN','location','location',1,'ROOT','- Great . ',false
407345,'.','.','.',0,'punct','- Great location ',false
407346,'HYPH','-','-',0,'ROOT','Great onsen . ',false
407347,'NNP','great','Great',1,'dep','- onsen . ',false
407348,'RB','onsen','onsen',1,'advmod','- Great . ',false
407349,'.','.','.',0,'punct','- Great onsen ',false
407350,'HYPH','-','-',0,'det','Comfortable bed . ',false
407351,'JJ','comfortable','Comfortable',1,'amod','- bed . ',false
407352,'NN','bed','bed',1,'ROOT','- Comfortable . ',false
407353,'.','.','.',0,'punct','- Comfortable bed ',false
407354,'HYPH','-','-',0,'mark','AC not working ',false
407355,'NNP','ac','AC',1,'nsubj','- not working for ',false
407356,'RB','not','not',1,'neg','- AC working for the ',false
407357,'VBG','work','working',1,'ROOT','- AC not for the first ',false
407358,'IN','for','for',1,'prep','AC not working the first night ',false
407359,'DT','the','the',1,'det','not working for first night . ',false
407360,'JJ','#ord#','first',1,'amod','working for the night . ',false
407361,'NN','night','night',1,'pobj','for the first . ',false
407362,'.','.','.',0,'punct','the first night ',false
407363,'HYPH','-','-',0,'ROOT','Charged 10 $ ',false
407364,'NNP','charged','Charged',1,'dobj','- 10 $ for ',false
407365,'CD','0','10',0,'num','- Charged $ for a ',false
407366,'$','$','$',0,'num','- Charged 10 for a lost ',false
407367,'IN','for','for',1,'prep','Charged 10 $ a lost door ',false
407368,'DT','a','a',1,'det','10 $ for lost door card ',false
407369,'VBN','lose','lost',1,'amod','$ for a door card . ',false
407370,'NN','door','door',1,'nn','for a lost card . ',false
407371,'NN','card','card',1,'pobj','a lost door . ',false
407372,'.','.','.',0,'punct','lost door card ',false
407373,'HYPH','-','-',0,'amod','Poor sound proofing ',false
407374,'NNP','poor','Poor',1,'nn','- sound proofing . ',false
407375,'NN','sound','sound',1,'nn','- Poor proofing . ',false
407376,'NN','proofing','proofing',1,'ROOT','- Poor sound . ',false
407377,'.','.','.',0,'punct','Poor sound proofing ',false
408691,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
408692,'.','.','.',0,'punct','Wonderful ',false
408693,'NN','location','Location',1,'nsubj','is right next ',false
408694,'VBZ','be','is',1,'ROOT','Location right next to ',false
408695,'RB','right','right',1,'advmod','Location is next to train ',false
408696,'RB','next','next',1,'advmod','Location is right to train station ',false
408697,'IN','to','to',1,'dep','is right next train station , ',false
408698,'NN','train','train',1,'nn','right next to station , close ',false
408699,'NN','station','station',1,'pobj','next to train , close to ',false
408700,',',',',',',0,'punct','to train station close to the ',false
408701,'JJ','close','close',1,'xcomp','train station , to the temple ',false
408702,'IN','to','to',1,'prep','station , close the temple attraction ',false
408703,'DT','the','the',1,'det',', close to temple attraction area ',false
408704,'NN','temple','temple',1,'nn','close to the attraction area . ',false
408705,'NN','attraction','attraction',1,'nn','to the temple area . ',false
408706,'NN','area','area',1,'pobj','the temple attraction . ',false
408707,'.','.','.',0,'punct','temple attraction area ',false
408708,'JJ','clean','Clean',1,'amod',', great indoor ',false
408709,',',',',',',0,'punct','Clean great indoor and ',false
408710,'JJ','great','great',1,'amod','Clean , indoor and outdoor ',false
408711,'JJ','indoor','indoor',1,'amod','Clean , great and outdoor onsen ',false
408712,'CC','and','and',1,'cc',', great indoor outdoor onsen . ',false
408713,'JJ','outdoor','outdoor',1,'conj','great indoor and onsen . ',false
408714,'NN','onsen','onsen',1,'ROOT','indoor and outdoor . ',false
408715,'.','.','.',0,'punct','and outdoor onsen ',false
408716,'NNP','staff','Staff',1,'nsubj','is helpful . ',false
408717,'VBZ','be','is',1,'cop','Staff helpful . ',false
408718,'JJ','helpful','helpful',1,'ROOT','Staff is . ',false
408719,'.','.','.',0,'punct','Staff is helpful ',false
408720,'VB','check','Check',1,'ROOT','in is a ',false
408721,'RP','in','in',1,'prt','Check is a hybrid ',false
408722,'VBZ','be','is',1,'ccomp','Check in a hybrid self ',false
408723,'DT','a','a',1,'det','Check in is hybrid self check ',false
408724,'JJ','hybrid','hybrid',1,'amod','in is a self check - ',false
408725,'NN','self','self',1,'nn','is a hybrid check - in ',false
408726,'NN','check','check',1,'nsubj','a hybrid self - in system ',false
408727,'HYPH','-','-',0,'dep','hybrid self check in system which ',false
408728,'RP','in','in',1,'prt','self check - system which involves ',false
408729,'NN','system','system',1,'xcomp','check - in which involves a ',false
408730,'WDT','which','which',1,'nsubj','- in system involves a front ',false
408731,'VBZ','involve','involves',1,'rcmod','in system which a front desk ',false
408732,'DT','a','a',1,'det','system which involves front desk associate ',false
408733,'JJ','front','front',1,'amod','which involves a desk associate . ',false
408734,'NN','desk','desk',1,'nn','involves a front associate . ',false
408735,'NN','associate','associate',1,'dobj','a front desk . ',false
408736,'.','.','.',0,'punct','front desk associate ',false
408737,'PRP','i','I',1,'nsubj','don ? ',false
408738,'VBP','don','don',1,'ROOT','I ? ',false
408739,'.','?','?',0,'punct','I don ',false
408740,'NN','ft','ft',1,'nsubj','find it any ',false
408741,'VB','find','find',1,'ROOT','ft it any more ',false
408742,'PRP','it','it',1,'nsubj','ft find any more efficient ',false
408743,'DT','any','any',1,'dep','ft find it more efficient than ',false
408744,'RBR','more','more',1,'advmod','find it any efficient than normal ',false
408745,'JJ','efficient','efficient',1,'dep','it any more than normal to ',false
408746,'IN','than','than',1,'mark','any more efficient normal to have ',false
408747,'JJ','normal','normal',1,'dep','more efficient than to have the ',false
408748,'TO','to','to',1,'aux','efficient than normal have the guest ',false
408749,'VB','have','have',1,'xcomp','than normal to the guest click ',false
408750,'DT','the','the',1,'det','normal to have guest click a ',false
408751,'NN','guest','guest',1,'nsubj','to have the click a few ',false
408752,'VB','click','click',1,'ccomp','have the guest a few buttons ',false
408753,'DT','a','a',1,'det','the guest click few buttons on ',false
408754,'JJ','few','few',1,'amod','guest click a buttons on a ',false
408755,'NNS','button','buttons',1,'dobj','click a few on a big ',false
408756,'IN','on','on',1,'prep','a few buttons a big screen ',false
408757,'DT','a','a',1,'det','few buttons on big screen and ',false
408758,'JJ','big','big',1,'amod','buttons on a screen and pick ',false
408759,'NN','screen','screen',1,'pobj','on a big and pick up ',false
408760,'CC','and','and',1,'cc','a big screen pick up the ',false
408761,'VB','pick','pick',1,'conj','big screen and up the key ',false
408762,'RP','up','up',1,'prt','screen and pick the key issues ',false
408763,'DT','the','the',1,'det','and pick up key issues by ',false
408764,'JJ','key','key',1,'amod','pick up the issues by the ',false
408765,'NNS','issue','issues',1,'dobj','up the key by the machine ',false
408766,'IN','by','by',1,'prep','the key issues the machine . ',false
408767,'DT','the','the',1,'det','key issues by machine . ',false
408768,'NN','machine','machine',1,'pobj','issues by the . ',false
408769,'.','.','.',0,'punct','by the machine ',false
408770,'RB','instead','Instead',1,'advmod',', it took ',false
408771,',',',',',',0,'punct','Instead it took away ',false
408772,'PRP','it','it',1,'nsubj','Instead , took away the ',false
408773,'VBD','take','took',1,'ROOT','Instead , it away the excellent ',false
408774,'RB','away','away',1,'advmod',', it took the excellent hospitality ',false
408775,'DT','the','the',1,'det','it took away excellent hospitality and ',false
408776,'JJ','excellent','excellent',1,'amod','took away the hospitality and personal ',false
408777,'NN','hospitality','hospitality',1,'dobj','away the excellent and personal touch ',false
408778,'CC','and','and',1,'cc','the excellent hospitality personal touch that ',false
408779,'JJ','personal','personal',1,'amod','excellent hospitality and touch that Japan ',false
408780,'NN','touch','touch',1,'conj','hospitality and personal that Japan usually ',false
408781,'IN','that','that',1,'dobj','and personal touch Japan usually offers ',false
408782,'NNP','japan','Japan',1,'nsubj','personal touch that usually offers . ',false
408783,'RB','usually','usually',1,'advmod','touch that Japan offers . ',false
408784,'VBZ','offer','offers',1,'rcmod','that Japan usually . ',false
408785,'.','.','.',0,'punct','Japan usually offers ',false
409392,'JJ','good','Good',1,'ROOT','. ',false
409393,'.','.','.',0,'punct','Good ',false
409394,'DT','the','The',1,'det','location is near ',false
409395,'NN','location','location',1,'nsubj','The is near to ',false
409396,'VBZ','be','is',1,'cop','The location near to elevator ',false
409397,'JJ','near','near',1,'ROOT','The location is to elevator to ',false
409398,'TO','to','to',1,'aux','location is near elevator to Tawaramachi ',false
409399,'VB','elevator','elevator',1,'xcomp','is near to to Tawaramachi station ',false
409400,'IN','to','to',1,'prep','near to elevator Tawaramachi station . ',false
409401,'NNP','tawaramachi','Tawaramachi',1,'nn','to elevator to station . ',false
409402,'NN','station','station',1,'pobj','elevator to Tawaramachi . ',false
409403,'.','.','.',0,'punct','to Tawaramachi station ',false
409404,'RB','so','So',1,'advmod',', during raining ',false
409405,',',',',',',0,'punct','So during raining time ',false
409406,'IN','during','during',1,'prep','So , raining time , ',false
409407,'VBG','rain','raining',1,'pcomp','So , during time , at ',false
409408,'NN','time','time',1,'dobj',', during raining , at least ',false
409409,',',',',',',0,'punct','during raining time at least you ',false
409410,'IN','at','at',1,'advmod','raining time , least you can ',false
409411,'JJS','least','least',1,'dep','time , at you can quickly ',false
409412,'PRP','you','you',1,'nsubj',', at least can quickly get ',false
409413,'MD','can','can',1,'aux','at least you quickly get to ',false
409414,'RB','quickly','quickly',1,'advmod','least you can get to the ',false
409415,'VB','get','get',1,'ROOT','you can quickly to the station ',false
409416,'IN','to','to',1,'prep','can quickly get the station via ',false
409417,'DT','the','the',1,'det','quickly get to station via the ',false
409418,'NN','station','station',1,'pobj','get to the via the elevator ',false
409419,'IN','via','via',1,'prep','to the station the elevator . ',false
409420,'DT','the','the',1,'det','the station via elevator . ',false
409421,'NN','elevator','elevator',1,'pobj','station via the . ',false
409422,'.','.','.',0,'punct','via the elevator ',false
409423,'NN','nothing','Nothing',1,'ROOT','',false
410021,'JJ','excellent','Excellent',1,'ROOT','. ',false
410022,'.','.','.',0,'punct','Excellent ',false
410023,'NNP','bed','Bed',1,'nsubj','was comfortable . ',false
410024,'VBD','be','was',1,'cop','Bed comfortable . ',false
410025,'JJ','comfortable','comfortable',1,'ROOT','Bed was . ',false
410026,'.','.','.',0,'punct','Bed was comfortable ',false
410027,'NNS','pillow','Pillows',1,'nsubj','were small and ',false
410028,'VBD','be','were',1,'cop','Pillows small and flat ',false
410029,'JJ','small','small',1,'ROOT','Pillows were and flat . ',false
410030,'CC','and','and',1,'cc','Pillows were small flat . ',false
410031,'JJ','flat','flat',1,'conj','were small and . ',false
410032,'.','.','.',0,'punct','small and flat ',false
410033,'WRB','when','When',1,'advmod','I asked for ',false
410034,'PRP','i','I',1,'nsubj','When asked for an ',false
410035,'VBD','ask','asked',1,'ROOT','When I for an extra ',false
410036,'IN','for','for',1,'prep','When I asked an extra pillow ',false
410037,'DT','an','an',1,'det','I asked for extra pillow they ',false
410038,'JJ','extra','extra',1,'amod','asked for an pillow they told ',false
410039,'NN','pillow','pillow',1,'pobj','for an extra they told me ',false
410040,'PRP','they','they',1,'nsubj','an extra pillow told me they ',false
410041,'VBD','tell','told',1,'rcmod','extra pillow they me they had ',false
410042,'PRP','me','me',1,'dobj','pillow they told they had no ',false
410043,'PRP','they','they',1,'nsubj','they told me had no extras ',false
410044,'VBD','have','had',1,'dep','told me they no extras . ',false
410045,'DT','no','no',1,'det','me they had extras . ',false
410046,'NNS','extra','extras',1,'dobj','they had no . ',false
410047,'.','.','.',0,'punct','had no extras ',false
410048,'NN','tv','TV',1,'nsubj','only had about ',false
410049,'RB','only','only',1,'advmod','TV had about 10 ',false
410050,'VBD','have','had',1,'ROOT','TV only about 10 free ',false
410051,'IN','about','about',1,'quantmod','TV only had 10 free channels ',false
410052,'CD','0','10',0,'num','only had about free channels , ',false
410053,'JJ','free','free',1,'amod','had about 10 channels , all ',false
410054,'NNS','channel','channels',1,'dobj','about 10 free , all but ',false
410055,',',',',',',0,'punct','10 free channels all but one ',false
410056,'DT','all','all',1,'appos','free channels , but one in ',false
410057,'IN','but','but',1,'prep','channels , all one in Japanese ',false
410058,'CD','#crd#','one',1,'pobj',', all but in Japanese . ',false
410059,'IN','in','in',1,'prep','all but one Japanese . ',false
410060,'NNP','japanese','Japanese',1,'pobj','but one in . ',false
410061,'.','.','.',0,'punct','one in Japanese ',false
411080,'RB','exactly','Exactly',1,'advmod','what we needed ',false
411081,'WP','what','what',1,'dobj','Exactly we needed - ',false
411082,'PRP','we','we',1,'nsubj','Exactly what needed - will ',false
411083,'VBD','need','needed',1,'dep','Exactly what we - will stay ',false
411084,':','-','-',0,'punct','what we needed will stay again ',false
411085,'MD','will','will',1,'aux','we needed - stay again for ',false
411086,'VB','stay','stay',1,'ROOT','needed - will again for sure ',false
411087,'RB','again','again',1,'advmod','- will stay for sure . ',false
411088,'IN','for','for',1,'prep','will stay again sure . ',false
411089,'JJ','sure','sure',1,'pobj','stay again for . ',false
411090,'.','.','.',0,'punct','again for sure ',false
411091,'IN','althou','Althou',1,'prep','rooms were a ',false
411092,'NNS','room','rooms',1,'pobj','Althou were a little ',false
411093,'VBD','be','were',1,'cop','Althou rooms a little small ',false
411094,'DT','a','a',1,'det','Althou rooms were little small we ',false
411095,'JJ','little','little',1,'amod','rooms were a small we expected ',false
411096,'JJ','small','small',1,'advcl','were a little we expected that ',false
411097,'PRP','we','we',1,'nsubj','a little small expected that - ',false
411098,'VBD','expect','expected',1,'ROOT','little small we that - was ',false
411099,'DT','that','that',1,'dobj','small we expected - was really ',false
411100,':','-','-',0,'punct','we expected that was really close ',false
411101,'VBD','be','was',1,'cop','expected that - really close to ',false
411102,'RB','really','really',1,'advmod','that - was close to Senso ',false
411103,'JJ','close','close',1,'parataxis','- was really to Senso - ',false
411104,'IN','to','to',1,'prep','was really close Senso - Ji ',false
411105,'NNP','senso','Senso',1,'pobj','really close to - Ji Temple ',false
411106,'HYPH','-','-',0,'prep','close to Senso Ji Temple and ',false
411107,'NNP','ji','Ji',1,'nn','to Senso - Temple and other ',false
411108,'NNP','temple','Temple',1,'dep','Senso - Ji and other great ',false
411109,'CC','and','and',1,'cc','- Ji Temple other great Asakusa ',false
411110,'JJ','other','other',1,'amod','Ji Temple and great Asakusa awsomeness ',false
411111,'JJ','great','great',1,'amod','Temple and other Asakusa awsomeness - ',false
411112,'NNP','asakusa','Asakusa',1,'nn','and other great awsomeness - will ',false
411113,'NN','awsomeness','awsomeness',1,'conj','other great Asakusa - will def ',false
411114,'HYPH','-','-',0,'nsubj','great Asakusa awsomeness will def stay ',false
411115,'MD','will','will',1,'aux','Asakusa awsomeness - def stay again ',false
411116,'VB','def','def',1,'rcmod','awsomeness - will stay again - ',false
411117,'VB','stay','stay',1,'dep','- will def again - breakfast ',false
411118,'RB','again','again',1,'advmod','will def stay - breakfast was ',false
411119,'HYPH','-','-',0,'punct','def stay again breakfast was simple ',false
411120,'NN','breakfast','breakfast',1,'nsubj','stay again - was simple but ',false
411121,'VBD','be','was',1,'cop','again - breakfast simple but delish ',false
411122,'JJ','simple','simple',1,'dep','- breakfast was but delish and ',false
411123,'CC','but','but',1,'cc','breakfast was simple delish and perfectly ',false
411124,'JJ','delish','delish',1,'conj','was simple but and perfectly sized ',false
411125,'CC','and','and',1,'cc','simple but delish perfectly sized - ',false
411126,'RB','perfectly','perfectly',1,'advmod','but delish and sized - thanks ',false
411127,'JJ','sized','sized',1,'conj','delish and perfectly - thanks ! ',false
411128,'HYPH','-','-',0,'prep','and perfectly sized thanks ! ',false
411129,'NNS','thanks','thanks',1,'dep','perfectly sized - ! ',false
411130,'.','!','!',0,'punct','sized - thanks ',false
411131,'IN','as','As',1,'mark','I said the ',false
411132,'PRP','i','I',1,'nsubj','As said the rooms ',false
411133,'VBD','say','said',1,'ROOT','As I the rooms are ',false
411134,'DT','the','the',1,'det','As I said rooms are a ',false
411135,'NNS','room','rooms',1,'nsubj','I said the are a bit ',false
411136,'VBP','be','are',1,'cop','said the rooms a bit small ',false
411137,'DT','a','a',1,'det','the rooms are bit small but ',false
411138,'NN','bit','bit',1,'dep','rooms are a small but we ',false
411139,'JJ','small','small',1,'ccomp','are a bit but we expected ',false
411140,'CC','but','but',1,'cc','a bit small we expected that ',false
411141,'PRP','we','we',1,'nsubj','bit small but expected that - ',false
411142,'VBD','expect','expected',1,'conj','small but we that - very ',false
411143,'RB','that','that',1,'advmod','but we expected - very clean ',false
411144,'HYPH','-','-',0,'dep','we expected that very clean and ',false
411145,'RB','very','very',1,'advmod','expected that - clean and the ',false
411146,'JJ','clean','clean',1,'nsubj','that - very and the staff ',false
411147,'CC','and','and',1,'cc','- very clean the staff were ',false
411148,'DT','the','the',1,'det','very clean and staff were fantastic ',false
411149,'NN','staff','staff',1,'conj','clean and the were fantastic ',false
411150,'VBD','be','were',1,'cop','and the staff fantastic ',false
411151,'JJ','fantastic','fantastic',1,'xcomp','the staff were ',false
412076,'PRP','i','I',1,'nsubj','really enjoyed my ',false
412077,'RB','really','really',1,'advmod','I enjoyed my stay ',false
412078,'VBD','enjoy','enjoyed',1,'ROOT','I really my stay here ',false
412079,'PRP$','my','my',1,'poss','I really enjoyed stay here . ',false
412080,'NN','stay','stay',1,'dobj','really enjoyed my here . ',false
412081,'RB','here','here',1,'advmod','enjoyed my stay . ',false
412082,'.','.','.',0,'punct','my stay here ',false
412083,'PRP','it','It',1,'nsubj','met all my ',false
412084,'VBD','meet','met',1,'ROOT','It all my expectations ',false
412085,'PDT','all','all',1,'predet','It met my expectations . ',false
412086,'PRP$','my','my',1,'poss','It met all expectations . ',false
412087,'NNS','expectation','expectations',1,'dobj','met all my . ',false
412088,'.','.','.',0,'punct','all my expectations ',false
412089,'DT','the','The',1,'det','location is fantastic ',false
412090,'NN','location','location',1,'nsubj','The is fantastic ! ',false
412091,'VBZ','be','is',1,'cop','The location fantastic ! ',false
412092,'JJ','fantastic','fantastic',1,'ROOT','The location is ! ',false
412093,'.','!','!',0,'punct','location is fantastic ',false
412094,'DT','the','The',1,'det','front desk is ',false
412095,'JJ','front','front',1,'amod','The desk is okay ',false
412096,'NN','desk','desk',1,'nsubj','The front is okay , ',false
412097,'VBZ','be','is',1,'cop','The front desk okay , I ',false
412098,'JJ','okay','okay',1,'ccomp','front desk is , I particularly ',false
412099,',',',',',',0,'punct','desk is okay I particularly liked ',false
412100,'PRP','i','I',1,'nsubj','is okay , particularly liked the ',false
412101,'RB','particularly','particularly',1,'advmod','okay , I liked the electronic ',false
412102,'VBD','like','liked',1,'ROOT',', I particularly the electronic check ',false
412103,'DT','the','the',1,'det','I particularly liked electronic check - ',false
412104,'JJ','electronic','electronic',1,'amod','particularly liked the check - in ',false
412105,'NN','check','check',1,'dobj','liked the electronic - in process ',false
412106,'HYPH','-','-',0,'amod','the electronic check in process . ',false
412107,'NN','in','in',1,'nn','electronic check - process . ',false
412108,'NN','process','process',1,'dep','check - in . ',false
412109,'.','.','.',0,'punct','- in process ',false
412110,'PRP','i','I',1,'nsubj','enjoyed the grand ',false
412111,'VBD','enjoy','enjoyed',1,'ROOT','I the grand spa ',false
412112,'DT','the','the',1,'det','I enjoyed grand spa as ',false
412113,'JJ','grand','grand',1,'amod','I enjoyed the spa as well ',false
412114,'NN','spa','spa',1,'dobj','enjoyed the grand as well . ',false
412115,'RB','as','as',1,'advmod','the grand spa well . ',false
412116,'RB','well','well',1,'advmod','grand spa as . ',false
412117,'.','.','.',0,'punct','spa as well ',false
412118,'NNP','breakfast','Breakfast',1,'nsubj','did nt seem ',false
412119,'VBD','do','did',1,'aux','Breakfast nt seem like ',false
412120,'RB','not','nt',1,'neg','Breakfast did seem like value ',false
412121,'VB','seem','seem',1,'ROOT','Breakfast did nt like value for ',false
412122,'IN','like','like',1,'prep','did nt seem value for money ',false
412123,'NN','value','value',1,'pobj','nt seem like for money to ',false
412124,'IN','for','for',1,'prep','seem like value money to me ',false
412125,'NN','money','money',1,'pobj','like value for to me , ',false
412126,'IN','to','to',1,'prep','value for money me , so ',false
412127,'PRP','me','me',1,'pobj','for money to , so I ',false
412128,',',',',',',0,'punct','money to me so I opted ',false
412129,'RB','so','so',1,'advmod','to me , I opted for ',false
412130,'PRP','i','I',1,'nsubj','me , so opted for other ',false
412131,'VBD','opt','opted',1,'ccomp',', so I for other options ',false
412132,'IN','for','for',1,'prep','so I opted other options . ',false
412133,'JJ','other','other',1,'amod','I opted for options . ',false
412134,'NNS','option','options',1,'pobj','opted for other . ',false
412135,'.','.','.',0,'punct','for other options ',false
412347,'JJ','good','Good',1,'ROOT','. ',false
412348,'.','.','.',0,'punct','Good ',false
412349,'JJ','near','Near',1,'amod','subway station ! ',false
412350,'NN','subway','subway',1,'nn','Near station ! ',false
412351,'NN','station','station',1,'ROOT','Near subway ! ',false
412352,'.','!','!',0,'punct','Near subway station ',false
412353,'JJ','excellent','Excellent',1,'ROOT','',false
413057,'JJ','convenient','Convenient',1,'amod','hotel for short ',false
413058,'NN','hotel','hotel',1,'ROOT','Convenient for short term ',false
413059,'IN','for','for',1,'prep','Convenient hotel short term stays ',false
413060,'JJ','short','short',1,'amod','Convenient hotel for term stays . ',false
413061,'NN','term','term',1,'nn','hotel for short stays . ',false
413062,'NNS','stay','stays',1,'pobj','for short term . ',false
413063,'.','.','.',0,'punct','short term stays ',false
413064,'HYPH','-','-',0,'det','Staff friendly and ',false
413065,'NNP','staff','Staff',1,'dep','- friendly and helpful ',false
413066,'JJ','friendly','friendly',1,'amod','- Staff and helpful - ',false
413067,'CC','and','and',1,'cc','- Staff friendly helpful - Nice ',false
413068,'JJ','helpful','helpful',1,'conj','Staff friendly and - Nice Onsen ',false
413069,'HYPH','-','-',0,'punct','friendly and helpful Nice Onsen - ',false
413070,'NNP','nice','Nice',1,'nn','and helpful - Onsen - Convenient ',false
413071,'NNP','onsen','Onsen',1,'nsubj','helpful - Nice - Convenient location ',false
413072,'HYPH','-','-',0,'amod','- Nice Onsen Convenient location to ',false
413073,'NNP','convenient','Convenient',1,'nn','Nice Onsen - location to explore ',false
413074,'NN','location','location',1,'ROOT','Onsen - Convenient to explore Asakusa ',false
413075,'TO','to','to',1,'aux','- Convenient location explore Asakusa and ',false
413076,'VB','explore','explore',1,'infmod','Convenient location to Asakusa and Ueno ',false
413077,'NNP','asakusa','Asakusa',1,'dobj','location to explore and Ueno area ',false
413078,'CC','and','and',1,'cc','to explore Asakusa Ueno area . ',false
413079,'NNP','ueno','Ueno',1,'nn','explore Asakusa and area . ',false
413080,'NN','area','area',1,'conj','Asakusa and Ueno . ',false
413081,'.','.','.',0,'punct','and Ueno area ',false
413082,'HYPH','-','-',0,'poss','Waiting times for ',false
413083,'VBG','wait','Waiting',1,'amod','- times for elevators ',false
413084,'NNS','time','times',1,'ROOT','- Waiting for elevators too ',false
413085,'IN','for','for',1,'prep','- Waiting times elevators too long ',false
413086,'NNS','elevator','elevators',1,'pobj','Waiting times for too long - ',false
413087,'RB','too','too',1,'advmod','times for elevators long - Rooms ',false
413088,'RB','long','long',1,'advmod','for elevators too - Rooms are ',false
413089,'HYPH','-','-',0,'dep','elevators too long Rooms are rather ',false
413090,'NNPS','room','Rooms',1,'nsubj','too long - are rather small ',false
413091,'VBP','be','are',1,'cop','long - Rooms rather small ( ',false
413092,'RB','rather','rather',1,'advmod','- Rooms are small ( I ',false
413093,'JJ','small','small',1,'rcmod','Rooms are rather ( I d ',false
413094,'-LRB-','(','(',0,'prep','are rather small I d stay ',false
413095,'PRP','i','I',1,'nsubj','rather small ( d stay again ',false
413096,'MD','would','d',1,'aux','small ( I stay again for ',false
413097,'VB','stay','stay',1,'ccomp','( I d again for a ',false
413098,'RB','again','again',1,'advmod','I d stay for a short ',false
413099,'IN','for','for',1,'prep','d stay again a short 2-3 ',false
413100,'DT','a','a',1,'det','stay again for short 2-3 day ',false
413101,'JJ','short','short',1,'amod','again for a 2-3 day visit ',false
413102,'CD','0','2-3',0,'num','for a short day visit , ',false
413103,'NN','day','day',1,'nn','a short 2-3 visit , but ',false
413104,'NN','visit','visit',1,'pobj','short 2-3 day , but not ',false
413105,',',',',',',0,'punct','2-3 day visit but not longer ',false
413106,'CC','but','but',1,'cc','day visit , not longer ) ',false
413107,'RB','not','not',1,'neg','visit , but longer ) ',false
413108,'JJR','long','longer',1,'conj',', but not ) ',false
413109,'-RRB-',')',')',0,'dep','but not longer ',false
414061,'DT','all','All',1,'nsubj','in all , ',false
414062,'IN','in','in',1,'prep','All all , we ',false
414063,'DT','all','all',1,'pobj','All in , we loved ',false
414064,',',',',',',0,'punct','All in all we loved our ',false
414065,'PRP','we','we',1,'nsubj','in all , loved our stay ',false
414066,'VBD','love','loved',1,'ROOT','all , we our stay here ',false
414067,'PRP$','our','our',1,'poss',', we loved stay here . ',false
414068,'NN','stay','stay',1,'dobj','we loved our here . ',false
414069,'RB','here','here',1,'advmod','loved our stay . ',false
414070,'.','.','.',0,'punct','our stay here ',false
414071,'DT','the','The',1,'det','staff made a ',false
414072,'NN','staff','staff',1,'nsubj','The made a huge ',false
414073,'VBD','make','made',1,'ROOT','The staff a huge difference ',false
414074,'DT','a','a',1,'det','The staff made huge difference ! ',false
414075,'JJ','huge','huge',1,'amod','staff made a difference ! ',false
414076,'NN','difference','difference',1,'dobj','made a huge ! ',false
414077,'.','!','!',0,'punct','a huge difference ',false
414078,'PRP','they','They',1,'nsubj','were very helpful ',false
414079,'VBD','be','were',1,'cop','They very helpful ! ',false
414080,'RB','very','very',1,'advmod','They were helpful ! ',false
414081,'JJ','helpful','helpful',1,'ROOT','They were very ! ',false
414082,'.','!','!',0,'punct','were very helpful ',false
414083,'NN','everything','Everything',1,'ROOT','! ',false
414084,'.','!','!',0,'punct','Everything ',false
414085,'DT','the','The',1,'det','staff was exceptional ',false
414086,'NN','staff','staff',1,'nsubj','The was exceptional ! ',false
414087,'VBD','be','was',1,'cop','The staff exceptional ! ',false
414088,'JJ','exceptional','exceptional',1,'ROOT','The staff was ! ',false
414089,'.','!','!',0,'punct','staff was exceptional ',false
414090,'PRP','they','They',1,'nsubj','helped us when ',false
414091,'VBD','help','helped',1,'ROOT','They us when we ',false
414092,'PRP','us','us',1,'dobj','They helped when we left ',false
414093,'WRB','when','when',1,'advmod','They helped us we left our ',false
414094,'PRP','we','we',1,'nsubj','helped us when left our money ',false
414095,'VBD','leave','left',1,'advcl','us when we our money in ',false
414096,'PRP$','our','our',1,'poss','when we left money in our ',false
414097,'NN','money','money',1,'dobj','we left our in our room ',false
414098,'IN','in','in',1,'prep','left our money our room despite ',false
414099,'PRP$','our','our',1,'poss','our money in room despite us ',false
414100,'NN','room','room',1,'pobj','money in our despite us checking ',false
414101,'IN','despite','despite',1,'prep','in our room us checking out ',false
414102,'PRP','us','us',1,'nsubj','our room despite checking out that ',false
414103,'VBG','check','checking',1,'pcomp','room despite us out that day ',false
414104,'RP','out','out',1,'prt','despite us checking that day . ',false
414105,'DT','that','that',1,'det','us checking out day . ',false
414106,'NN','day','day',1,'tmod','checking out that . ',false
414107,'.','.','.',0,'punct','out that day ',false
414108,'DT','the','The',1,'det','cleaner was also ',false
414109,'NN','cleaner','cleaner',1,'nsubj','The was also very ',false
