@relation Komfort-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
490332,'NNP','wi','WI',1,'dep','picture and the - FI very ',false
490333,'HYPH','-','-',0,'advmod','and the WI FI very slow ',false
490334,'NNP','fi','FI',1,'nsubj','the WI - very slow , ',false
490335,'RB','very','very',1,'advmod','WI - FI slow , windows ',false
490336,'JJ','slow','slow',1,'amod','- FI very , windows permanently ',false
490337,',',',',',',0,'punct','FI very slow windows permanently locked ',false
490338,'NNS','window','windows',1,'conj','very slow , permanently locked unable ',false
490339,'RB','permanently','permanently',1,'advmod','slow , windows locked unable to ',false
490340,'VBD','lock','locked',1,'ROOT',', windows permanently unable to let ',false
490341,'JJ','unable','unable',1,'dobj','windows permanently locked to let in ',false
490342,'TO','to','to',1,'aux','permanently locked unable let in fresh ',false
490343,'VB','let','let',1,'xcomp','locked unable to in fresh air ',false
490344,'IN','in','in',1,'prep','unable to let fresh air . ',false
490345,'JJ','fresh','fresh',1,'amod','to let in air . ',false
490346,'NN','air','air',1,'pobj','let in fresh . ',false
490347,'.','.','.',0,'punct','in fresh air ',false
490872,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
490873,'.','.','.',0,'punct','Wonderful ',false
490874,'NNP','location','Location',1,'nsubj','was great . ',false
490875,'VBD','be','was',1,'cop','Location great . ',false
490876,'JJ','great','great',1,'ROOT','Location was . ',false
490877,'.','.','.',0,'punct','Location was great ',false
490878,'NNS','room','Rooms',1,'ROOT','where too small ',false
490879,'WRB','where','where',1,'advmod','Rooms too small ',false
490880,'RB','too','too',1,'advmod','Rooms where small ',false
490881,'JJ','small','small',1,'rcmod','Rooms where too ',false
491200,'JJ','good','Good',1,'ROOT','for Price . ',false
491201,'IN','for','for',1,'prep','Good Price . ',false
491202,'NN','price','Price',1,'pobj','Good for . ',false
491203,'.','.','.',0,'punct','Good for Price ',false
491204,'NNP','staff','Staff',1,'nsubj','was very accommodating ',false
491205,'VBD','be','was',1,'aux','Staff very accommodating when ',false
491206,'RB','very','very',1,'advmod','Staff was accommodating when I ',false
491207,'VBG','accommodate','accommodating',1,'ROOT','Staff was very when I advised ',false
491208,'WRB','when','when',1,'advmod','was very accommodating I advised them ',false
491209,'PRP','i','I',1,'nsubj','very accommodating when advised them of ',false
491210,'VBD','advise','advised',1,'advcl','accommodating when I them of an ',false
491211,'PRP','them','them',1,'dobj','when I advised of an issue ',false
491212,'IN','of','of',1,'prep','I advised them an issue and ',false
491213,'DT','an','an',1,'det','advised them of issue and changed ',false
491214,'NN','issue','issue',1,'pobj','them of an and changed my ',false
491215,'CC','and','and',1,'cc','of an issue changed my room ',false
491216,'VBD','change','changed',1,'conj','an issue and my room without ',false
491217,'PRP$','my','my',1,'poss','issue and changed room without fuss ',false
491218,'NN','room','room',1,'dobj','and changed my without fuss . ',false
491219,'IN','without','without',1,'prep','changed my room fuss . ',false
491220,'NN','fuss','fuss',1,'pobj','my room without . ',false
491221,'.','.','.',0,'punct','room without fuss ',false
491222,'NNP','spa','Spa',1,'nsubj','is wonderful and ',false
491223,'VBZ','be','is',1,'cop','Spa wonderful and was ',false
491224,'JJ','wonderful','wonderful',1,'ROOT','Spa is and was unexpected ',false
491225,'CC','and','and',1,'cc','Spa is wonderful was unexpected at ',false
491226,'VBD','be','was',1,'cop','is wonderful and unexpected at this ',false
491227,'JJ','unexpected','unexpected',1,'conj','wonderful and was at this price ',false
491228,'IN','at','at',1,'prep','and was unexpected this price point ',false
491229,'DT','this','this',1,'det','was unexpected at price point . ',false
491230,'NN','price','price',1,'nn','unexpected at this point . ',false
491231,'NN','point','point',1,'pobj','at this price . ',false
491232,'.','.','.',0,'punct','this price point ',false
491233,'PRP','i','I',1,'nsubj','had to change ',false
491234,'VBD','have','had',1,'ROOT','I to change rooms ',false
491235,'TO','to','to',1,'aux','I had change rooms because ',false
491236,'VB','change','change',1,'xcomp','I had to rooms because I ',false
491237,'NNS','room','rooms',1,'dobj','had to change because I was ',false
491238,'IN','because','because',1,'mark','to change rooms I was above ',false
491239,'PRP','i','I',1,'nsubj','change rooms because was above a ',false
491240,'VBD','be','was',1,'advcl','rooms because I above a smoking ',false
491241,'IN','above','above',1,'prep','because I was a smoking floor ',false
491242,'DT','a','a',1,'det','I was above smoking floor and ',false
491243,'NN','smoking','smoking',1,'nn','was above a floor and the ',false
491244,'NN','floor','floor',1,'pobj','above a smoking and the smell ',false
491245,'CC','and','and',1,'cc','a smoking floor the smell overtook ',false
491246,'DT','the','the',1,'det','smoking floor and smell overtook my ',false
491247,'NN','smell','smell',1,'nsubj','floor and the overtook my room ',false
491248,'VBD','overtake','overtook',1,'conj','and the smell my room . ',false
491249,'PRP$','my','my',1,'poss','the smell overtook room . ',false
491250,'NN','room','room',1,'dobj','smell overtook my . ',false
491251,'.','.','.',0,'punct','overtook my room ',false
492048,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
492049,'.','.','.',0,'punct','Exceptional ',false
492050,'DT','the','The',1,'det','staff is fantastic ',false
492051,'NN','staff','staff',1,'nsubj','The is fantastic . ',false
492052,'VBZ','be','is',1,'cop','The staff fantastic . ',false
492053,'JJ','fantastic','fantastic',1,'ROOT','The staff is . ',false
492054,'.','.','.',0,'punct','staff is fantastic ',false
492055,'RB','very','Very',1,'advmod','close to the ',false
492056,'RB','close','close',1,'ROOT','Very to the Tokyo ',false
492057,'IN','to','to',1,'dep','Very close the Tokyo subway ',false
492058,'DT','the','the',1,'det','Very close to Tokyo subway line ',false
492059,'NNP','tokyo','Tokyo',1,'nn','close to the subway line . ',false
492060,'NN','subway','subway',1,'nn','to the Tokyo line . ',false
492061,'NN','line','line',1,'pobj','the Tokyo subway . ',false
492062,'.','.','.',0,'punct','Tokyo subway line ',false
492063,'NNS','restaurant','Restaurants',1,'ROOT','and shopping is ',false
492064,'CC','and','and',1,'cc','Restaurants shopping is within ',false
492065,'NN','shopping','shopping',1,'nsubj','Restaurants and is within walking ',false
492066,'VBZ','be','is',1,'conj','Restaurants and shopping within walking distance ',false
492067,'IN','within','within',1,'prep','and shopping is walking distance . ',false
492068,'VBG','walk','walking',1,'pcomp','shopping is within distance . ',false
492069,'NN','distance','distance',1,'dobj','is within walking . ',false
492070,'.','.','.',0,'punct','within walking distance ',false
492071,'DT','the','The',1,'det','room and bathroom ',false
492072,'NN','room','room',1,'nsubj','The and bathroom were ',false
492073,'CC','and','and',1,'cc','The room bathroom were a ',false
492074,'NN','bathroom','bathroom',1,'conj','The room and were a little ',false
492075,'VBD','be','were',1,'cop','room and bathroom a little small ',false
492076,'DT','a','a',1,'det','and bathroom were little small , ',false
492077,'JJ','little','little',1,'amod','bathroom were a small , but ',false
492078,'JJ','small','small',1,'ROOT','were a little , but I ',false
492079,',',',',',',0,'punct','a little small but I just ',false
492080,'CC','but','but',1,'cc','little small , I just not ',false
492081,'PRP','i','I',1,'nsubj','small , but just not use ',false
492082,'RB','just','just',1,'advmod',', but I not use to ',false
492083,'RB','not','not',1,'neg','but I just use to that ',false
492084,'VB','use','use',1,'conj','I just not to that size ',false
492085,'IN','to','to',1,'prep','just not use that size of ',false
492086,'DT','that','that',1,'det','not use to size of room ',false
492087,'NN','size','size',1,'pobj','use to that of room . ',false
492088,'IN','of','of',1,'prep','to that size room . ',false
492089,'NN','room','room',1,'pobj','that size of . ',false
492090,'.','.','.',0,'punct','size of room ',false
492091,'DT','the','The',1,'det','hot springs upstairs ',false
492092,'JJ','hot','hot',1,'amod','The springs upstairs can ',false
492093,'NNS','spring','springs',1,'nsubjpass','The hot upstairs can not ',false
492094,'RB','upstairs','upstairs',1,'advmod','The hot springs can not be ',false
492095,'MD','can','can',1,'aux','hot springs upstairs not be used ',false
492096,'RB','not','not',1,'neg','springs upstairs can be used if ',false
492097,'VB','be','be',1,'auxpass','upstairs can not used if you ',false
492098,'VBN','use','used',1,'ROOT','can not be if you have ',false
492099,'IN','if','if',1,'mark','not be used you have tattoos ',false
492100,'PRP','you','you',1,'nsubj','be used if have tattoos . ',false
492101,'VBP','have','have',1,'advcl','used if you tattoos . ',false
492102,'NNS','tattoo','tattoos',1,'dobj','if you have . ',false
492103,'.','.','.',0,'punct','you have tattoos ',false
493652,'JJ','nice','nice',1,'amod','stay at an ',false
493653,'NN','stay','stay',1,'ROOT','nice at an perfect ',false
493654,'IN','at','at',1,'prep','nice stay an perfect location ',false
493655,'DT','an','an',1,'det','nice stay at perfect location . ',false
493656,'JJ','perfect','perfect',1,'amod','stay at an location . ',false
493657,'NN','location','location',1,'pobj','at an perfect . ',false
493658,'.','.','.',0,'punct','an perfect location ',false
493659,'IN','because','Because',1,'dep','of the location ',false
493660,'IN','of','of',1,'ROOT','Because the location ( ',false
493661,'DT','the','the',1,'det','Because of location ( just ',false
493662,'NN','location','location',1,'pobj','Because of the ( just an ',false
493663,'-LRB-','(','(',0,'aux','of the location just an minute ',false
493664,'RB','just','just',1,'advmod','the location ( an minute walk ',false
493665,'DT','an','an',1,'det','location ( just minute walk to ',false
493666,'NN','minute','minute',1,'dep','( just an walk to the ',false
493667,'VB','walk','walk',1,'infmod','just an minute to the metro ',false
493668,'IN','to','to',1,'prep','an minute walk the metro station ',false
493669,'DT','the','the',1,'det','minute walk to metro station ( ',false
493670,'NN','metro','metro',1,'nn','walk to the station ( Ginza ',false
493671,'NN','station','station',1,'pobj','to the metro ( Ginza line ',false
493672,'-LRB-','(','(',0,'dep','the metro station Ginza line ) ',false
493673,'NNP','ginza','Ginza',1,'nn','metro station ( line ) ) ',false
493674,'NN','line','line',1,'dep','station ( Ginza ) ) we ',false
493675,'-RRB-',')',')',0,'dep','( Ginza line ) we booked ',false
493676,'-RRB-',')',')',0,'punct','Ginza line ) we booked this ',false
493677,'PRP','we','we',1,'nsubj','line ) ) booked this hotel ',false
493678,'VBD','book','booked',1,'dep',') ) we this hotel for ',false
493679,'DT','this','this',1,'det',') we booked hotel for the ',false
493680,'NN','hotel','hotel',1,'dobj','we booked this for the second ',false
493681,'IN','for','for',1,'prep','booked this hotel the second time ',false
493682,'DT','the','the',1,'det','this hotel for second time , ',false
493683,'JJ','#ord#','second',1,'amod','hotel for the time , and ',false
493684,'NN','time','time',1,'pobj','for the second , and while ',false
493685,',',',',',',0,'punct','the second time and while the ',false
493686,'CC','and','and',1,'cc','second time , while the first ',false
493687,'IN','while','while',1,'conj','time , and the first time ',false
493688,'DT','the','the',1,'det',', and while first time we ',false
493689,'JJ','#ord#','first',1,'amod','and while the time we where ',false
493690,'NN','time','time',1,'pobj','while the first we where a ',false
493691,'PRP','we','we',1,'nsubj','the first time where a bit ',false
493692,'WRB','where','where',1,'advmod','first time we a bit disappointed ',false
493693,'DT','a','a',1,'det','time we where bit disappointed the ',false
493694,'NN','bit','bit',1,'nsubj','we where a disappointed the second ',false
493695,'VBD','disappoint','disappointed',1,'advmod','where a bit the second time ',false
493696,'DT','the','the',1,'det','a bit disappointed second time was ',false
493697,'JJ','#ord#','second',1,'amod','bit disappointed the time was great ',false
493698,'NN','time','time',1,'nsubj','disappointed the second was great . ',false
493699,'VBD','be','was',1,'cop','the second time great . ',false
493700,'JJ','great','great',1,'rcmod','second time was . ',false
493701,'.','.','.',0,'punct','time was great ',false
493702,'PRP','we','We',1,'nsubj','stayed on the ',false
493703,'VBD','stay','stayed',1,'ccomp','We on the 11th ',false
493704,'IN','on','on',1,'prep','We stayed the 11th floor ',false
493705,'DT','the','the',1,'det','We stayed on 11th floor where ',false
493706,'JJ','#ord#','11th',1,'amod','stayed on the floor where it ',false
493707,'NN','floor','floor',1,'pobj','on the 11th where it was ',false
493708,'WRB','where','where',1,'advmod','the 11th floor it was quiet ',false
493709,'PRP','it','it',1,'nsubj','11th floor where was quiet , ',false
493710,'VBD','be','was',1,'cop','floor where it quiet , the ',false
493711,'JJ','quiet','quiet',1,'rcmod','where it was , the view ',false
493712,',',',',',',0,'punct','it was quiet the view was ',false
493713,'DT','the','the',1,'det','was quiet , view was nice ',false
493714,'NN','view','view',1,'nsubj','quiet , the was nice and ',false
493715,'VBD','be','was',1,'cop',', the view nice and the ',false
493716,'JJ','nice','nice',1,'ROOT','the view was and the bed ',false
493717,'CC','and','and',1,'cc','view was nice the bed was ',false
493718,'DT','the','the',1,'det','was nice and bed was comfortable ',false
493719,'NN','bed','bed',1,'nsubj','nice and the was comfortable rooms ',false
493720,'VBD','be','was',1,'cop','and the bed comfortable rooms are ',false
493721,'JJ','comfortable','comfortable',1,'amod','the bed was rooms are very ',false
493722,'NNS','room','rooms',1,'nsubj','bed was comfortable are very clean ',false
493723,'VBP','be','are',1,'cop','was comfortable rooms very clean . ',false
493724,'RB','very','very',1,'advmod','comfortable rooms are clean . ',false
493725,'JJ','clean','clean',1,'conj','rooms are very . ',false
493726,'.','.','.',0,'punct','are very clean ',false
493727,'RB','also','Also',1,'ROOT','this time our ',false
493728,'DT','this','this',1,'det','Also time our experience ',false
493729,'NN','time','time',1,'dep','Also this our experience with ',false
493730,'PRP$','our','our',1,'poss','Also this time experience with the ',false
493731,'NN','experience','experience',1,'nsubj','this time our with the front ',false
493732,'IN','with','with',1,'prep','time our experience the front desk ',false
493733,'DT','the','the',1,'det','our experience with front desk was ',false
493734,'JJ','front','front',1,'amod','experience with the desk was perfect ',false
493735,'NN','desk','desk',1,'pobj','with the front was perfect , ',false
493736,'VBD','be','was',1,'cop','the front desk perfect , friendly ',false
493737,'JJ','perfect','perfect',1,'rcmod','front desk was , friendly staff ',false
493738,',',',',',',0,'punct','desk was perfect friendly staff and ',false
493739,'JJ','friendly','friendly',1,'amod','was perfect , staff and helpful ',false
493740,'NN','staff','staff',1,'conj','perfect , friendly and helpful to ',false
493741,'CC','and','and',1,'cc',', friendly staff helpful to explain ',false
493742,'JJ','helpful','helpful',1,'conj','friendly staff and to explain the ',false
493743,'TO','to','to',1,'aux','staff and helpful explain the area ',false
493744,'VB','explain','explain',1,'xcomp','and helpful to the area , ',false
493745,'DT','the','the',1,'det','helpful to explain area , how ',false
493746,'NN','area','area',1,'dobj','to explain the , how to ',false
493747,',',',',',',0,'punct','explain the area how to get ',false
493748,'WRB','how','how',1,'advmod','the area , to get to ',false
493749,'TO','to','to',1,'aux','area , how get to the ',false
493750,'VB','get','get',1,'rcmod',', how to to the airport ',false
493751,'IN','to','to',1,'prep','how to get the airport and ',false
493752,'DT','the','the',1,'det','to get to airport and printing ',false
493753,'NN','airport','airport',1,'pobj','get to the and printing service ',false
493754,'CC','and','and',1,'cc','to the airport printing service . ',false
493755,'NN','printing','printing',1,'nn','the airport and service . ',false
493756,'NN','service','service',1,'conj','airport and printing . ',false
493757,'.','.','.',0,'punct','and printing service ',false
493758,'IN','in','In',1,'prep','the room we ',false
493759,'DT','the','the',1,'det','In room we had ',false
493760,'NN','room','room',1,'pobj','In the we had an ',false
493761,'PRP','we','we',1,'nsubj','In the room had an fridge ',false
493762,'VBD','have','had',1,'ROOT','the room we an fridge and ',false
493763,'DT','an','an',1,'det','room we had fridge and thee ',false
493764,'NN','fridge','fridge',1,'dobj','we had an and thee / ',false
493765,'CC','and','and',1,'cc','had an fridge thee / coffee ',false
493766,'NN','thee','thee',1,'nn','an fridge and / coffee . ',false
493767,'SYM','/','/',0,'dep','fridge and thee coffee . ',false
493768,'NN','coffee','coffee',1,'conj','and thee / . ',false
493769,'.','.','.',0,'punct','thee / coffee ',false
493770,'NNS','room','rooms',1,'nsubj','are a bit ',false
493771,'VBP','be','are',1,'cop','rooms a bit small ',false
493772,'DT','a','a',1,'det','rooms are bit small , ',false
493773,'NN','bit','bit',1,'measure','rooms are a small , but ',false
493774,'JJ','small','small',1,'ROOT','are a bit , but normal ',false
493775,',',',',',',0,'punct','a bit small but normal in ',false
493776,'CC','but','but',1,'cc','bit small , normal in Tokyo ',false
493777,'JJ','normal','normal',1,'conj','small , but in Tokyo / ',false
493778,'IN','in','in',1,'prep',', but normal Tokyo / Japan ',false
493779,'NNP','tokyo','Tokyo',1,'pobj','but normal in / Japan . ',false
493780,'SYM','/','/',0,'dep','normal in Tokyo Japan . ',false
493781,'NNP','japan','Japan',1,'dep','in Tokyo / . ',false
493782,'.','.','.',0,'punct','Tokyo / Japan ',false
493783,'IN','on','On',1,'prep','the 14th floor ',false
493784,'DT','the','the',1,'det','On 14th floor are ',false
493785,'JJ','#ord#','14th',1,'amod','On the floor are coin ',false
493786,'NN','floor','floor',1,'pobj','On the 14th are coin laundry ',false
493787,'VBP','be','are',1,'ROOT','the 14th floor coin laundry machines ',false
493788,'NN','coin','coin',1,'nn','14th floor are laundry machines inside ',false
493789,'NN','laundry','laundry',1,'nn','floor are coin machines inside of ',false
493790,'NNS','machine','machines',1,'nsubj','are coin laundry inside of the ',false
493791,'RB','inside','inside',1,'dep','coin laundry machines of the bathing ',false
493792,'IN','of','of',1,'prep','laundry machines inside the bathing facilities ',false
493793,'DT','the','the',1,'det','machines inside of bathing facilities , ',false
493794,'NN','bathing','bathing',1,'nn','inside of the facilities , so ',false
493795,'NNS','facility','facilities',1,'pobj','of the bathing , so when ',false
493796,',',',',',',0,'punct','the bathing facilities so when you ',false
493797,'CC','so','so',1,'cc','bathing facilities , when you have ',false
493798,'WRB','when','when',1,'advmod','facilities , so you have to ',false
493799,'PRP','you','you',1,'nsubj',', so when have to do ',false
493800,'VBP','have','have',1,'conj','so when you to do you ',false
493801,'TO','to','to',1,'aux','when you have do you re ',false
493802,'VB','do','do',1,'xcomp','you have to you re laundry ',false
493803,'PRP','you','you',1,'nsubj','have to do re laundry you ',false
493804,'VB','be','re',1,'ccomp','to do you laundry you will ',false
493805,'NN','laundry','laundry',1,'advmod','do you re you will see ',false
493806,'PRP','you','you',1,'nsubj','you re laundry will see naked ',false
493807,'MD','will','will',1,'aux','re laundry you see naked people ',false
493808,'VB','see','see',1,'dep','laundry you will naked people who ',false
493809,'JJ','naked','naked',1,'amod','you will see people who will ',false
493810,'NNS','people','people',1,'dobj','will see naked who will go ',false
493811,'WP','who','who',1,'nsubj','see naked people will go bathing ',false
493812,'MD','will','will',1,'aux','naked people who go bathing , ',false
493813,'VB','go','go',1,'rcmod','people who will bathing , a ',false
493814,'NN','bathing','bathing',1,'dobj','who will go , a bit ',false
493815,',',',',',',0,'punct','will go bathing a bit strange ',false
493816,'DT','a','a',1,'det','go bathing , bit strange for ',false
493817,'NN','bit','bit',1,'dep','bathing , a strange for there ',false
493818,'JJ','strange','strange',1,'amod',', a bit for there privacy ',false
493819,'IN','for','for',1,'prep','a bit strange there privacy . ',false
493820,'EX','there','there',1,'expl','bit strange for privacy . ',false
493821,'NN','privacy','privacy',1,'pobj','strange for there . ',false
493822,'.','.','.',0,'punct','for there privacy ',false
493823,'RB','also','Also',1,'advmod','only 2 coin ',false
493824,'RB','only','only',1,'quantmod','Also 2 coin laundry ',false
493825,'CD','0','2',0,'num','Also only coin laundry machines ',false
493826,'NN','coin','coin',1,'nn','Also only 2 laundry machines are ',false
493827,'NN','laundry','laundry',1,'nn','only 2 coin machines are provide ',false
493828,'NNS','machine','machines',1,'nsubj','2 coin laundry are provide , ',false
493829,'VBP','be','are',1,'aux','coin laundry machines provide , it ',false
493830,'VB','provide','provide',1,'advcl','laundry machines are , it is ',false
493831,',',',',',',0,'punct','machines are provide it is an ',false
493832,'PRP','it','it',1,'nsubj','are provide , is an nice ',false
493833,'VBZ','be','is',1,'cop','provide , it an nice service ',false
493834,'DT','an','an',1,'det',', it is nice service but ',false
493835,'JJ','nice','nice',1,'amod','it is an service but you ',false
493836,'NN','service','service',1,'ROOT','is an nice but you have ',false
493837,'CC','but','but',1,'cc','an nice service you have to ',false
493838,'PRP','you','you',1,'nsubj','nice service but have to wait ',false
493839,'VBP','have','have',1,'conj','service but you to wait a ',false
493840,'TO','to','to',1,'aux','but you have wait a lot ',false
493841,'VB','wait','wait',1,'xcomp','you have to a lot for ',false
493842,'DT','a','a',1,'det','have to wait lot for using ',false
493843,'NN','lot','lot',1,'dobj','to wait a for using them ',false
493844,'IN','for','for',1,'prep','wait a lot using them . ',false
493845,'VBG','use','using',1,'pcomp','a lot for them . ',false
493846,'PRP','them','them',1,'dobj','lot for using . ',false
493847,'.','.','.',0,'punct','for using them ',false
493848,'RB','also','Also',1,'advmod','for saving the ',false
493849,'IN','for','for',1,'prep','Also saving the nature ',false
493850,'VBG','save','saving',1,'pcomp','Also for the nature , ',false
493851,'DT','the','the',1,'det','Also for saving nature , they ',false
493852,'NN','nature','nature',1,'dobj','for saving the , they give ',false
493853,',',',',',',0,'punct','saving the nature they give you ',false
493854,'PRP','they','they',1,'nsubj','the nature , give you an ',false
493855,'VBP','give','give',1,'ROOT','nature , they you an bonus ',false
493856,'PRP','you','you',1,'iobj',', they give an bonus when ',false
493857,'DT','an','an',1,'det','they give you bonus when you ',false
493858,'NN','bonus','bonus',1,'dobj','give you an when you not ',false
493859,'WRB','when','when',1,'advmod','you an bonus you not chanche ',false
493860,'PRP','you','you',1,'nsubj','an bonus when not chanche you ',false
493861,'RB','not','not',1,'neg','bonus when you chanche you re ',false
493862,'VBP','chanche','chanche',1,'advcl','when you not you re bed ',false
493863,'PRP','you','you',1,'nsubj','you not chanche re bed sheets ',false
493864,'VBP','be','re',1,'cop','not chanche you bed sheets ... ',false
493865,'NN','bed','bed',1,'nn','chanche you re sheets ... ',false
493866,'NNS','sheet','sheets',1,'ccomp','you re bed ... ',false
493867,'.','..','...',0,'punct','re bed sheets ',false
493868,'CC','and','and',1,'cc','the bonus is ',false
493869,'DT','the','the',1,'det','and bonus is plastic ',false
493870,'NN','bonus','bonus',1,'nsubj','and the is plastic ! ',false
493871,'VBZ','be','is',1,'cop','and the bonus plastic ! ',false
493872,'JJ','plastic','plastic',1,'ROOT','the bonus is ! ',false
493873,'.','!','!',0,'punct','bonus is plastic ',false
493874,'-LRB-','(','(',0,'ROOT','0,5l water ) ',false
493875,'JJ','0l','0,5l',1,'amod','( water ) this ',false
493876,'NN','water','water',1,'dobj','( 0,5l ) this does ',false
493877,'-RRB-',')',')',0,'punct','( 0,5l water this does not ',false
493878,'DT','this','this',1,'nsubj','0,5l water ) does not make ',false
493879,'VBZ','do','does',1,'aux','water ) this not make any ',false
493880,'RB','not','not',1,'neg',') this does make any sense ',false
493881,'VB','make','make',1,'dep','this does not any sense ? ',false
493882,'DT','any','any',1,'det','does not make sense ? ',false
493883,'NN','sense','sense',1,'dobj','not make any ? ',false
493884,'.','?','?',0,'punct','make any sense ',false
496688,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
496689,'.','.','.',0,'punct','Exceptional ',false
496690,'DT','this','This',1,'det','hotel is quite ',false
496691,'NN','hotel','hotel',1,'nsubj','This is quite nice ',false
496692,'VBZ','be','is',1,'cop','This hotel quite nice and ',false
496693,'RB','quite','quite',1,'advmod','This hotel is nice and has ',false
496694,'JJ','nice','nice',1,'ROOT','hotel is quite and has a ',false
496695,'CC','and','and',1,'cc','is quite nice has a really ',false
496696,'VBZ','have','has',1,'conj','quite nice and a really good ',false
496697,'DT','a','a',1,'det','nice and has really good location ',false
496698,'RB','really','really',1,'advmod','and has a good location - ',false
496699,'JJ','good','good',1,'amod','has a really location - close ',false
496700,'NN','location','location',1,'dobj','a really good - close to ',false
496701,'HYPH','-','-',0,'prep','really good location close to Senso ',false
496702,'JJ','close','close',1,'amod','good location - to Senso - ',false
496703,'IN','to','to',1,'prep','location - close Senso - ji ',false
496704,'NNP','senso','Senso',1,'nn','- close to - ji temple ',false
496705,'HYPH','-','-',0,'nn','close to Senso ji temple and ',false
496706,'NNP','ji','ji',1,'nn','to Senso - temple and to ',false
496707,'NN','temple','temple',1,'pobj','Senso - ji and to subway ',false
496708,'CC','and','and',1,'cc','- ji temple to subway station ',false
496709,'IN','to','to',1,'conj','ji temple and subway station , ',false
496710,'NN','subway','subway',1,'nn','temple and to station , so ',false
496711,'NN','station','station',1,'pobj','and to subway , so you ',false
496712,',',',',',',0,'punct','to subway station so you can ',false
496713,'IN','so','so',1,'mark','subway station , you can get ',false
496714,'PRP','you','you',1,'nsubj','station , so can get any ',false
496715,'MD','can','can',1,'aux',', so you get any place ',false
496716,'VB','get','get',1,'advcl','so you can any place you ',false
496717,'DT','any','any',1,'det','you can get place you need ',false
496718,'NN','place','place',1,'dobj','can get any you need . ',false
496719,'PRP','you','you',1,'nsubj','get any place need . ',false
496720,'VBP','need','need',1,'rcmod','any place you . ',false
496721,'.','.','.',0,'punct','place you need ',false
496722,'IN','after','After',1,'prep','busy day , ',false
496723,'JJ','busy','busy',1,'amod','After day , you ',false
496724,'NN','day','day',1,'pobj','After busy , you can ',false
496725,',',',',',',0,'punct','After busy day you can visit ',false
496726,'PRP','you','you',1,'nsubj','busy day , can visit also ',false
496727,'MD','can','can',1,'aux','day , you visit also an ',false
496728,'VB','visit','visit',1,'ROOT',', you can also an artifical ',false
496729,'RB','also','also',1,'advmod','you can visit an artifical onsen ',false
496730,'DT','an','an',1,'det','can visit also artifical onsen located ',false
496731,'JJ','artifical','artifical',1,'amod','visit also an onsen located on ',false
496732,'NN','onsen','onsen',1,'dobj','also an artifical located on the ',false
496733,'VBN','locate','located',1,'partmod','an artifical onsen on the last ',false
496734,'IN','on','on',1,'prep','artifical onsen located the last floor ',false
496735,'DT','the','the',1,'det','onsen located on last floor , ',false
496736,'JJ','last','last',1,'amod','located on the floor , that ',false
496737,'NN','floor','floor',1,'pobj','on the last , that is ',false
496738,',',',',',',0,'punct','the last floor that is free ',false
496739,'WDT','that','that',1,'nsubj','last floor , is free for ',false
496740,'VBZ','be','is',1,'cop','floor , that free for the ',false
496741,'JJ','free','free',1,'rcmod',', that is for the hotel ',false
496742,'IN','for','for',1,'prep','that is free the hotel s ',false
496743,'DT','the','the',1,'det','is free for hotel s guests ',false
496744,'NN','hotel','hotel',1,'poss','free for the s guests . ',false
496745,'POS','s','s',1,'possessive','for the hotel guests . ',false
496746,'NNS','guest','guests',1,'pobj','the hotel s . ',false
496747,'.','.','.',0,'punct','hotel s guests ',false
497700,'JJ','excellent','Excellent',1,'amod','location , fabulous ',false
497701,'NN','location','location',1,'tmod','Excellent , fabulous Onsen ',false
497702,',',',',',',0,'punct','Excellent location fabulous Onsen . ',false
497703,'JJ','fabulous','fabulous',1,'amod','Excellent location , Onsen . ',false
497704,'NNP','onsen','Onsen',1,'ROOT','location , fabulous . ',false
497705,'.','.','.',0,'punct',', fabulous Onsen ',false
497706,'NNP','tbe','Tbe',1,'nn','onsen is fabulous ',false
497707,'NNP','onsen','onsen',1,'nsubj','Tbe is fabulous , ',false
497708,'VBZ','be','is',1,'cop','Tbe onsen fabulous , tbe ',false
497709,'JJ','fabulous','fabulous',1,'ROOT','Tbe onsen is , tbe location ',false
497710,',',',',',',0,'punct','onsen is fabulous tbe location right ',false
497711,'NN','tbe','tbe',1,'nn','is fabulous , location right next ',false
497712,'NN','location','location',1,'dep','fabulous , tbe right next door ',false
497713,'RB','right','right',1,'advmod',', tbe location next door to ',false
497714,'JJ','next','next',1,'amod','tbe location right door to the ',false
497715,'NN','door','door',1,'dep','location right next to the metro ',false
497716,'IN','to','to',1,'prep','right next door the metro with ',false
497717,'DT','the','the',1,'det','next door to metro with an ',false
497718,'NN','metro','metro',1,'pobj','door to the with an elevator ',false
497719,'IN','with','with',1,'prep','to the metro an elevator ... ',false
497720,'DT','an','an',1,'det','the metro with elevator ... ',false
497721,'NN','elevator','elevator',1,'pobj','metro with an ... ',false
497722,'.','..','...',0,'punct','with an elevator ',false
497723,'JJ','perfect','perfect',1,'ROOT','... ',false
497724,'.','..','...',0,'punct','perfect ',false
497725,'JJ','cheap','cheap',1,'amod','and enjoyable tempura ',false
