@relation WLAN-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
418369,'DT','the','the',1,'det','check in since lady behind the ',false
418370,'NN','lady','lady',1,'pobj','in since the behind the desk ',false
418371,'IN','behind','behind',1,'mark','since the lady the desk felt ',false
418372,'DT','the','the',1,'det','the lady behind desk felt rather ',false
418373,'NN','desk','desk',1,'nsubj','lady behind the felt rather rushed ',false
418374,'VBD','feel','felt',1,'dep','behind the desk rather rushed and ',false
418375,'RB','rather','rather',1,'advmod','the desk felt rushed and agitated ',false
418376,'JJ','rushed','rushed',1,'ccomp','desk felt rather and agitated . ',false
418377,'CC','and','and',1,'cc','felt rather rushed agitated . ',false
418378,'JJ','agitated','agitated',1,'conj','rather rushed and . ',false
418379,'.','.','.',0,'punct','rushed and agitated ',false
418380,'PRP','she','She',1,'nsubj','gave no explanation ',false
418381,'VBD','give','gave',1,'ROOT','She no explanation about ',false
418382,'DT','no','no',1,'det','She gave explanation about my ',false
418383,'NN','explanation','explanation',1,'dobj','She gave no about my room ',false
418384,'IN','about','about',1,'prep','gave no explanation my room or ',false
418385,'PRP$','my','my',1,'poss','no explanation about room or the ',false
418386,'NN','room','room',1,'pobj','explanation about my or the amenities ',false
418387,'CC','or','or',1,'cc','about my room the amenities in ',false
418388,'DT','the','the',1,'det','my room or amenities in and ',false
418389,'NNS','amenity','amenities',1,'conj','room or the in and around ',false
418390,'IN','in','in',1,'prep','or the amenities and around the ',false
418391,'CC','and','and',1,'cc','the amenities in around the hotel ',false
418392,'IN','around','around',1,'conj','amenities in and the hotel . ',false
418393,'DT','the','the',1,'det','in and around hotel . ',false
418394,'NN','hotel','hotel',1,'pobj','and around the . ',false
418395,'.','.','.',0,'punct','around the hotel ',false
419582,'JJ','nice','Nice',1,'amod','location with fantastic ',false
419583,'NN','location','location',1,'ROOT','Nice with fantastic suroundings ',false
419584,'IN','with','with',1,'prep','Nice location fantastic suroundings . ',false
419585,'JJ','fantastic','fantastic',1,'amod','Nice location with suroundings . ',false
419586,'NNS','suroundings','suroundings',1,'pobj','location with fantastic . ',false
419587,'.','.','.',0,'punct','with fantastic suroundings ',false
419588,'DT','the','The',1,'det','location was nice ',false
419589,'NN','location','location',1,'nsubj','The was nice and ',false
419590,'VBD','be','was',1,'cop','The location nice and practical ',false
419591,'JJ','nice','nice',1,'ROOT','The location was and practical . ',false
419592,'CC','and','and',1,'cc','location was nice practical . ',false
419593,'JJ','practical','practical',1,'conj','was nice and . ',false
419594,'.','.','.',0,'punct','nice and practical ',false
419595,'DT','the','The',1,'det','overall hotel was ',false
419596,'JJ','overall','overall',1,'amod','The hotel was good ',false
419597,'NN','hotel','hotel',1,'nsubj','The overall was good . ',false
419598,'VBD','be','was',1,'cop','The overall hotel good . ',false
419599,'JJ','good','good',1,'ROOT','overall hotel was . ',false
419600,'.','.','.',0,'punct','hotel was good ',false
419601,'DT','the','The',1,'det','hotel so near ',false
419602,'NN','hotel','hotel',1,'ROOT','The so near to ',false
419603,'RB','so','so',1,'advmod','The hotel near to the ',false
419604,'RB','near','near',1,'advmod','The hotel so to the metro ',false
419605,'IN','to','to',1,'dep','hotel so near the metro station ',false
419606,'DT','the','the',1,'det','so near to metro station . ',false
419607,'NN','metro','metro',1,'nn','near to the station . ',false
419608,'NN','station','station',1,'pobj','to the metro . ',false
419609,'.','.','.',0,'punct','the metro station ',false
419610,'DT','the','The',1,'nsubj','most critical and ',false
419611,'RBS','most','most',1,'advmod','The critical and strange ',false
419612,'JJ','critical','critical',1,'dep','The most and strange was ',false
419613,'CC','and','and',1,'cc','The most critical strange was that ',false
419614,'JJ','strange','strange',1,'conj','most critical and was that the ',false
419615,'VBD','be','was',1,'ROOT','critical and strange that the staff ',false
419616,'IN','that','that',1,'prep','and strange was the staff not ',false
419617,'DT','the','the',1,'det','strange was that staff not speaking ',false
419618,'NN','staff','staff',1,'pobj','was that the not speaking English ',false
419619,'RB','not','not',1,'neg','that the staff speaking English . ',false
419620,'VBG','speak','speaking',1,'partmod','the staff not English . ',false
419621,'NNP','english','English',1,'dobj','staff not speaking . ',false
419622,'.','.','.',0,'punct','not speaking English ',false
419623,'PRP','it','It',1,'nsubj','is very essential ',false
419624,'VBZ','be','is',1,'cop','It very essential that ',false
419625,'RB','very','very',1,'advmod','It is essential that the ',false
419626,'JJ','essential','essential',1,'ROOT','It is very that the front ',false
419627,'IN','that','that',1,'complm','is very essential the front desk ',false
419628,'DT','the','the',1,'det','very essential that front desk staff ',false
419629,'JJ','front','front',1,'amod','essential that the desk staff should ',false
419630,'NN','desk','desk',1,'nn','that the front staff should speak ',false
419631,'NN','staff','staff',1,'nsubj','the front desk should speak English ',false
419632,'MD','should','should',1,'aux','front desk staff speak English . ',false
419633,'VB','speak','speak',1,'ccomp','desk staff should English . ',false
419634,'NNP','english','English',1,'dobj','staff should speak . ',false
419635,'.','.','.',0,'punct','should speak English ',false
419636,'PRP','i','I',1,'nsubj','believe this should ',false
419637,'VBP','believe','believe',1,'ROOT','I this should be ',false
419638,'DT','this','this',1,'nsubj','I believe should be a ',false
419639,'MD','should','should',1,'aux','I believe this be a must ',false
419640,'VB','be','be',1,'cop','believe this should a must condition ',false
419641,'DT','a','a',1,'nsubj','this should be must condition for ',false
419642,'MD','must','must',1,'aux','should be a condition for booking.com ',false
419643,'VB','condition','condition',1,'ccomp','be a must for booking.com . ',false
419644,'IN','for','for',1,'prep','a must condition booking.com . ',false
419645,'ADD','#url#','booking.com',1,'pobj','must condition for . ',false
419646,'.','.','.',0,'punct','condition for booking.com ',false
421518,'DT','a','A',1,'det','nice hotel close ',false
421519,'JJ','nice','nice',1,'amod','A hotel close to ',false
421520,'NN','hotel','hotel',1,'ROOT','A nice close to subway ',false
421521,'JJ','close','close',1,'amod','A nice hotel to subway . ',false
421522,'IN','to','to',1,'prep','nice hotel close subway . ',false
421523,'NN','subway','subway',1,'pobj','hotel close to . ',false
421524,'.','.','.',0,'punct','close to subway ',false
421525,'RB','not','Not',1,'neg','much facilities inside ',false
421526,'JJ','much','much',1,'amod','Not facilities inside . ',false
421527,'NNS','facility','facilities',1,'ROOT','Not much inside . ',false
421528,'RB','inside','inside',1,'advmod','Not much facilities . ',false
421529,'.','.','.',0,'punct','much facilities inside ',false
421530,'RB','very','Very',1,'ROOT','clean room , ',false
421531,'JJ','clean','clean',1,'amod','Very room , good ',false
421532,'NN','room','room',1,'dep','Very clean , good location ',false
421533,',',',',',',0,'punct','Very clean room good location very ',false
421534,'JJ','good','good',1,'amod','clean room , location very close ',false
421535,'NN','location','location',1,'conj','room , good very close to ',false
421536,'RB','very','very',1,'advmod',', good location close to subway ',false
421537,'RB','close','close',1,'advmod','good location very to subway ( ',false
421538,'IN','to','to',1,'dep','location very close subway ( around ',false
421539,'NN','subway','subway',1,'pobj','very close to ( around 50 ',false
421540,'-LRB-','(','(',0,'dep','close to subway around 50 m ',false
421541,'RB','around','around',1,'quantmod','to subway ( 50 m ) ',false
421542,'CD','0','50',0,'num','subway ( around m ) . ',false
421543,'NN','m','m',1,'dep','( around 50 ) . ',false
421544,'-RRB-',')',')',0,'dep','around 50 m . ',false
421545,'.','.','.',0,'punct','50 m ) ',false
421546,'DT','the','The',1,'det','onsen is fine ',false
421547,'NN','onsen','onsen',1,'nsubj','The is fine . ',false
421548,'VBZ','be','is',1,'cop','The onsen fine . ',false
421549,'JJ','fine','fine',1,'ROOT','The onsen is . ',false
421550,'.','.','.',0,'punct','onsen is fine ',false
421551,'RB','overall','Overall',1,'advmod',', the hotel ',false
421552,',',',',',',0,'punct','Overall the hotel is ',false
421553,'DT','the','the',1,'det','Overall , hotel is very ',false
421554,'NN','hotel','hotel',1,'nsubj','Overall , the is very nice ',false
421555,'VBZ','be','is',1,'cop',', the hotel very nice and ',false
421556,'RB','very','very',1,'advmod','the hotel is nice and modern ',false
421557,'JJ','nice','nice',1,'ROOT','hotel is very and modern . ',false
421558,'CC','and','and',1,'cc','is very nice modern . ',false
421559,'JJ','modern','modern',1,'conj','very nice and . ',false
421560,'.','.','.',0,'punct','nice and modern ',false
421561,'DT','the','The',1,'det','room is definitely ',false
421562,'NN','room','room',1,'nsubj','The is definitely too ',false
421563,'VBZ','be','is',1,'cop','The room definitely too small ',false
421564,'RB','definitely','definitely',1,'advmod','The room is too small : ',false
421565,'RB','too','too',1,'advmod','room is definitely small : it ',false
421566,'JJ','small','small',1,'ROOT','is definitely too : it is ',false
421567,':',':',':',0,'punct','definitely too small it is almost ',false
421568,'PRP','it','it',1,'nsubj','too small : is almost impossible ',false
421569,'VBZ','be','is',1,'cop','small : it almost impossible to ',false
421570,'RB','almost','almost',1,'advmod',': it is impossible to tidy ',false
421571,'JJ','impossible','impossible',1,'parataxis','it is almost to tidy the ',false
421572,'TO','to','to',1,'aux','is almost impossible tidy the suitcase ',false
421573,'VB','tidy','tidy',1,'xcomp','almost impossible to the suitcase except ',false
421574,'DT','the','the',1,'det','impossible to tidy suitcase except using ',false
421575,'NN','suitcase','suitcase',1,'dobj','to tidy the except using the ',false
421576,'IN','except','except',1,'prep','tidy the suitcase using the ( ',false
421577,'VBG','use','using',1,'pcomp','the suitcase except the ( small ',false
421578,'DT','the','the',1,'det','suitcase except using ( small ) ',false
421579,'-LRB-','(','(',0,'amod','except using the small ) desk ',false
421580,'JJ','small','small',1,'amod','using the ( ) desk . ',false
421581,'-RRB-',')',')',0,'amod','the ( small desk . ',false
421582,'NN','desk','desk',1,'dobj','( small ) . ',false
421583,'.','.','.',0,'punct','small ) desk ',false
421584,'NNP','breakfast','Breakfast',1,'nsubj','is possible in ',false
421585,'VBZ','be','is',1,'cop','Breakfast possible in a ',false
421586,'JJ','possible','possible',1,'ROOT','Breakfast is in a nearby ',false
421587,'IN','in','in',1,'prep','Breakfast is possible a nearby restaurant ',false
421588,'DT','a','a',1,'det','is possible in nearby restaurant , ',false
421589,'JJ','nearby','nearby',1,'amod','possible in a restaurant , but ',false
421590,'NN','restaurant','restaurant',1,'pobj','in a nearby , but there ',false
421591,',',',',',',0,'punct','a nearby restaurant but there is ',false
421592,'CC','but','but',1,'cc','nearby restaurant , there is a ',false
421593,'EX','there','there',1,'expl','restaurant , but is a limited ',false
421594,'VBZ','be','is',1,'conj',', but there a limited choice ',false
421595,'DT','a','a',1,'det','but there is limited choice and ',false
421596,'JJ','limited','limited',1,'amod','there is a choice and it ',false
421597,'NN','choice','choice',1,'nsubj','is a limited and it is ',false
421598,'CC','and','and',1,'cc','a limited choice it is rather ',false
421599,'PRP','it','it',1,'nsubj','limited choice and is rather expensive ',false
421600,'VBZ','be','is',1,'cop','choice and it rather expensive . ',false
421601,'RB','rather','rather',1,'advmod','and it is expensive . ',false
421602,'JJ','expensive','expensive',1,'conj','it is rather . ',false
421603,'.','.','.',0,'punct','is rather expensive ',false
421604,'EX','there','There',1,'expl','are almost no ',false
421605,'VBP','be','are',1,'ROOT','There almost no facilities ',false
421606,'RB','almost','almost',1,'advmod','There are no facilities in ',false
421607,'DT','no','no',1,'det','There are almost facilities in the ',false
421608,'NNS','facility','facilities',1,'nsubj','are almost no in the hotel ',false
421609,'IN','in','in',1,'prep','almost no facilities the hotel , ',false
421610,'DT','the','the',1,'det','no facilities in hotel , for ',false
421611,'NN','hotel','hotel',1,'pobj','facilities in the , for instance ',false
421612,',',',',',',0,'punct','in the hotel for instance only ',false
421613,'IN','for','for',1,'prep','the hotel , instance only one ',false
421614,'NN','instance','instance',1,'pobj','hotel , for only one beverage ',false
421615,'RB','only','only',1,'quantmod',', for instance one beverage dispenser ',false
421616,'CD','#crd#','one',1,'num','for instance only beverage dispenser , ',false
421617,'NN','beverage','beverage',1,'nn','instance only one dispenser , with ',false
421618,'NN','dispenser','dispenser',1,'dep','only one beverage , with limit ',false
421619,',',',',',',0,'punct','one beverage dispenser with limit choice ',false
421620,'IN','with','with',1,'prep','beverage dispenser , limit choice of ',false
421621,'NN','limit','limit',1,'nn','dispenser , with choice of beverages ',false
421622,'NN','choice','choice',1,'pobj',', with limit of beverages . ',false
421623,'IN','of','of',1,'prep','with limit choice beverages . ',false
421624,'NNS','beverage','beverages',1,'pobj','limit choice of . ',false
421625,'.','.','.',0,'punct','choice of beverages ',false
421626,'DT','all','All',1,'dep','together , it ',false
421627,'RB','together','together',1,'advmod','All , it is ',false
421628,',',',',',',0,'punct','All together it is not ',false
421629,'PRP','it','it',1,'nsubj','All together , is not fully ',false
421630,'VBZ','be','is',1,'cop','together , it not fully confortable ',false
421631,'RB','not','not',1,'neg',', it is fully confortable . ',false
421632,'RB','fully','fully',1,'advmod','it is not confortable . ',false
421633,'JJ','confortable','confortable',1,'ROOT','is not fully . ',false
421634,'.','.','.',0,'punct','not fully confortable ',false
421635,'WRB','when','When',1,'advmod','I was there ',false
421636,'PRP','i','I',1,'nsubj','When was there , ',false
421637,'VBD','be','was',1,'dep','When I there , the ',false
421638,'RB','there','there',1,'advmod','When I was , the WIFI ',false
421639,',',',',',',0,'punct','I was there the WIFI connection ',false
421640,'DT','the','the',1,'det','was there , WIFI connection was ',false
421641,'NNP','wifi','WIFI',1,'nn','there , the connection was very ',false
421642,'NN','connection','connection',1,'nsubj',', the WIFI was very slow ',false
421643,'VBD','be','was',1,'cop','the WIFI connection very slow . ',false
421644,'RB','very','very',1,'advmod','WIFI connection was slow . ',false
421645,'JJ','slow','slow',1,'ROOT','connection was very . ',false
421646,'.','.','.',0,'punct','was very slow ',false
421916,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
421917,'.','.','.',0,'punct','Wonderful ',false
421918,'JJ','helpful','Helpful',1,'amod','staff , clean ',false
421919,'NN','staff','staff',1,'nsubjpass','Helpful , clean room ',false
421920,',',',',',',0,'punct','Helpful staff clean room , ',false
421921,'JJ','clean','clean',1,'amod','Helpful staff , room , well ',false
421922,'NN','room','room',1,'parataxis','staff , clean , well equipped ',false
421923,',',',',',',0,'punct',', clean room well equipped ',false
421924,'RB','well','well',1,'advmod','clean room , equipped ',false
421925,'VBN','equip','equipped',1,'ROOT','room , well ',false
422398,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
422399,'.','.','.',0,'punct','Exceptional ',false
422400,'NN','train','Train',1,'nn','station Tawarimachi is ',false
422401,'NN','station','station',1,'nn','Train Tawarimachi is very ',false
422402,'NNP','tawarimachi','Tawarimachi',1,'nsubj','Train station is very close ',false
422403,'VBZ','be','is',1,'cop','Train station Tawarimachi very close by ',false
422404,'RB','very','very',1,'advmod','station Tawarimachi is close by , ',false
422405,'JJ','close','close',1,'ROOT','Tawarimachi is very by , 711 ',false
422406,'IN','by','by',1,'prep','is very close , 711 is ',false
422407,',',',',',',0,'pobj','very close by 711 is across ',false
422408,'CD','0','711',0,'dep','close by , is across the ',false
422409,'VBZ','be','is',1,'dep','by , 711 across the street ',false
422410,'IN','across','across',1,'prep',', 711 is the street , ',false
422411,'DT','the','the',1,'det','711 is across street , walking ',false
422412,'NN','street','street',1,'pobj','is across the , walking distance ',false
422413,',',',',',',0,'punct','across the street walking distance to ',false
422414,'VBG','walk','walking',1,'amod','the street , distance to Asakusa ',false
422415,'NN','distance','distance',1,'appos','street , walking to Asakusa Kaminarimon ',false
422416,'IN','to','to',1,'prep',', walking distance Asakusa Kaminarimon Gate ',false
422417,'NNP','asakusa','Asakusa',1,'nn','walking distance to Kaminarimon Gate . ',false
422418,'NNP','kaminarimon','Kaminarimon',1,'nn','distance to Asakusa Gate . ',false
422419,'NNP','gate','Gate',1,'pobj','to Asakusa Kaminarimon . ',false
422420,'.','.','.',0,'punct','Asakusa Kaminarimon Gate ',false
422421,'JJ','small','Small',1,'amod',', no closet ',false
422422,',',',',',',0,'punct','Small no closet space ',false
422423,'DT','no','no',1,'det','Small , closet space but ',false
422424,'NN','closet','closet',1,'nn','Small , no space but expected ',false
422425,'NN','space','space',1,'ROOT',', no closet but expected but ',false
422426,'CC','but','but',1,'cc','no closet space expected but still ',false
422427,'VBD','expect','expected',1,'conj','closet space but but still manageable ',false
422428,'CC','but','but',1,'cc','space but expected still manageable ',false
422429,'RB','still','still',1,'advmod','but expected but manageable ',false
422430,'JJ','manageable','manageable',1,'conj','expected but still ',false
423052,'DT','a','A',1,'det','great room for ',false
423053,'JJ','great','great',1,'amod','A room for a ',false
423054,'NN','room','room',1,'ROOT','A great for a great ',false
423055,'IN','for','for',1,'prep','A great room a great price ',false
423056,'DT','a','a',1,'det','great room for great price . ',false
423057,'JJ','great','great',1,'amod','room for a price . ',false
423058,'NN','price','price',1,'pobj','for a great . ',false
423059,'.','.','.',0,'punct','a great price ',false
423060,'DT','the','The',1,'det','staff were a ',false
423061,'NN','staff','staff',1,'nsubj','The were a great ',false
423062,'VBD','be','were',1,'cop','The staff a great help ',false
423063,'DT','a','a',1,'det','The staff were great help ! ',false
423064,'JJ','great','great',1,'amod','staff were a help ! ',false
423065,'NN','help','help',1,'ROOT','were a great ! ',false
423066,'.','!','!',0,'punct','a great help ',false
423067,'PRP','we','We',1,'nsubj','had a small ',false
423068,'VBD','have','had',1,'ROOT','We a small issue ',false
423069,'DT','a','a',1,'det','We had small issue with ',false
423070,'JJ','small','small',1,'amod','We had a issue with our ',false
423071,'NN','issue','issue',1,'dobj','had a small with our bathroom ',false
423072,'IN','with','with',1,'prep','a small issue our bathroom door ',false
423073,'PRP$','our','our',1,'poss','small issue with bathroom door and ',false
423074,'NN','bathroom','bathroom',1,'nn','issue with our door and we ',false
423075,'NN','door','door',1,'pobj','with our bathroom and we were ',false
423076,'CC','and','and',1,'cc','our bathroom door we were given ',false
423077,'PRP','we','we',1,'nsubjpass','bathroom door and were given all ',false
423078,'VBD','be','were',1,'auxpass','door and we given all care ',false
423079,'VBN','give','given',1,'conj','and we were all care and ',false
423080,'DT','all','all',1,'det','we were given care and attention ',false
423081,'NN','care','care',1,'dobj','were given all and attention to ',false
423082,'CC','and','and',1,'cc','given all care attention to make ',false
423083,'NN','attention','attention',1,'conj','all care and to make us ',false
423084,'TO','to','to',1,'aux','care and attention make us happy ',false
423085,'VB','make','make',1,'infmod','and attention to us happy ! ',false
423086,'PRP','us','us',1,'nsubj','attention to make happy ! ',false
423087,'JJ','happy','happy',1,'xcomp','to make us ! ',false
423088,'.','!','!',0,'punct','make us happy ',false
423089,'NN','nothing','Nothing',1,'ROOT','bad to say ',false
423090,'JJ','bad','bad',1,'amod','Nothing to say ! ',false
423091,'TO','to','to',1,'aux','Nothing bad say ! ',false
423092,'VB','say','say',1,'xcomp','Nothing bad to ! ',false
423093,'.','!','!',0,'punct','bad to say ',false
423738,'JJ','great','Great',1,'amod','hotel . ',false
423739,'NN','hotel','hotel',1,'ROOT','Great . ',false
423740,'.','.','.',0,'punct','Great hotel ',false
423741,'DT','the','The',1,'det','localization is really ',false
423742,'NN','localization','localization',1,'nsubj','The is really good ',false
423743,'VBZ','be','is',1,'cop','The localization really good ! ',false
423744,'RB','really','really',1,'advmod','The localization is good ! ',false
423745,'JJ','good','good',1,'ROOT','localization is really ! ',false
423746,'.','!','!',0,'punct','is really good ',false
423747,'PDT','all','All',1,'predet','the infrastructure is ',false
423748,'DT','the','the',1,'det','All infrastructure is awesome ',false
423749,'NN','infrastructure','infrastructure',1,'nsubj','All the is awesome and ',false
423750,'VBZ','be','is',1,'cop','All the infrastructure awesome and we ',false
423751,'JJ','awesome','awesome',1,'ROOT','the infrastructure is and we had ',false
423752,'CC','and','and',1,'cc','infrastructure is awesome we had a ',false
423753,'PRP','we','we',1,'nsubj','is awesome and had a really ',false
423754,'VBD','have','had',1,'conj','awesome and we a really good ',false
423755,'DT','a','a',1,'det','and we had really good time ',false
423756,'RB','really','really',1,'advmod','we had a good time in ',false
423757,'JJ','good','good',1,'amod','had a really time in the ',false
423758,'NN','time','time',1,'dobj','a really good in the hotel ',false
423759,'IN','in','in',1,'prep','really good time the hotel ! ',false
423760,'DT','the','the',1,'det','good time in hotel ! ',false
423761,'NN','hotel','hotel',1,'pobj','time in the ! ',false
423762,'.','!','!',0,'punct','in the hotel ',false
423763,'DT','the','The',1,'det','staff were also ',false
423764,'NN','staff','staff',1,'nsubj','The were also very ',false
423765,'VBD','be','were',1,'cop','The staff also very nice ',false
423766,'RB','also','also',1,'advmod','The staff were very nice and ',false
423767,'RB','very','very',1,'advmod','staff were also nice and the ',false
423768,'JJ','nice','nice',1,'ROOT','were also very and the payment ',false
423769,'CC','and','and',1,'cc','also very nice the payment was ',false
423770,'DT','the','the',1,'det','very nice and payment was really ',false
423771,'NN','payment','payment',1,'nsubj','nice and the was really simple ',false
423772,'VBD','be','was',1,'cop','and the payment really simple using ',false
423773,'RB','really','really',1,'advmod','the payment was simple using an ',false
423774,'JJ','simple','simple',1,'conj','payment was really using an international ',false
423775,'VBG','use','using',1,'xcomp','was really simple an international credit ',false
423776,'DT','an','an',1,'det','really simple using international credit card ',false
423777,'JJ','international','international',1,'amod','simple using an credit card . ',false
423778,'NN','credit','credit',1,'nn','using an international card . ',false
423779,'NN','card','card',1,'dobj','an international credit . ',false
423780,'.','.','.',0,'punct','international credit card ',false
424048,'JJ','good','Good',1,'ROOT','. ',false
424049,'.','.','.',0,'punct','Good ',false
424050,'NN','reception','Reception',1,'nsubj','are friendly & ',false
424051,'VBP','be','are',1,'cop','Reception friendly & helpful ',false
424052,'JJ','friendly','friendly',1,'ROOT','Reception are & helpful . ',false
424053,'CC','&','&',0,'cc','Reception are friendly helpful . ',false
424054,'JJ','helpful','helpful',1,'conj','are friendly & . ',false
424055,'.','.','.',0,'punct','friendly & helpful ',false
424056,'VB','check','Check',1,'ROOT','in need to ',false
424057,'IN','in','in',1,'prep','Check need to wait ',false
424058,'NN','need','need',1,'pobj','Check in to wait till ',false
424059,'TO','to','to',1,'aux','Check in need wait till 3 ',false
424060,'VB','wait','wait',1,'infmod','in need to till 3 pm ',false
424061,'IN','till','till',1,'prep','need to wait 3 pm ',false
424062,'CD','0','3',0,'num','to wait till pm ',false
424063,'NN','pm','pm',1,'pobj','wait till 3 ',false
424234,'JJ','great','Great',1,'ROOT','! ',false
424235,'.','!','!',0,'punct','Great ',false
424236,'RB','very','Very',1,'ROOT','near subway statio ',false
424237,'IN','near','near',1,'dep','Very subway statio . ',false
424238,'NN','subway','subway',1,'nn','Very near statio . ',false
424239,'NN','statio','statio',1,'pobj','Very near subway . ',false
424240,'.','.','.',0,'punct','near subway statio ',false
424241,'DT','a','A',1,'det','little too expensive ',false
424242,'JJ','little','little',1,'nsubj','A too expensive ',false
424243,'RB','too','too',1,'advmod','A little expensive ',false
424244,'JJ','expensive','expensive',1,'ROOT','A little too ',false
425446,'PRP','we','We',1,'nsubj','had a great ',false
425447,'VBD','have','had',1,'ROOT','We a great stay ',false
425448,'DT','a','a',1,'det','We had great stay ! ',false
425449,'JJ','great','great',1,'amod','We had a stay ! ',false
425450,'NN','stay','stay',1,'dobj','had a great ! ',false
425451,'.','!','!',0,'punct','a great stay ',false
425452,'VBP','thank','Thank',1,'ROOT','you . ',false
425453,'PRP','you','you',1,'dobj','Thank . ',false
425454,'.','.','.',0,'punct','Thank you ',false
425455,'DT','the','The',1,'det','front desk staff ',false
425456,'JJ','front','front',1,'amod','The desk staff were ',false
425457,'NN','desk','desk',1,'nn','The front staff were very ',false
425458,'NN','staff','staff',1,'nsubj','The front desk were very friendly ',false
425459,'VBD','be','were',1,'cop','front desk staff very friendly and ',false
425460,'RB','very','very',1,'advmod','desk staff were friendly and helpful ',false
425461,'JJ','friendly','friendly',1,'ROOT','staff were very and helpful . ',false
425462,'CC','and','and',1,'cc','were very friendly helpful . ',false
425463,'JJ','helpful','helpful',1,'conj','very friendly and . ',false
425464,'.','.','.',0,'punct','friendly and helpful ',false
425465,'DT','the','The',1,'det','hotel was easy ',false
425466,'NN','hotel','hotel',1,'nsubj','The was easy to ',false
425467,'VBD','be','was',1,'cop','The hotel easy to locate ',false
425468,'JJ','easy','easy',1,'ROOT','The hotel was to locate and ',false
425469,'TO','to','to',1,'aux','hotel was easy locate and only ',false
425470,'VB','locate','locate',1,'xcomp','was easy to and only 2 ',false
425471,'CC','and','and',1,'cc','easy to locate only 2 minute ',false
425472,'RB','only','only',1,'quantmod','to locate and 2 minute walk ',false
425473,'CD','0','2',0,'num','locate and only minute walk to ',false
425474,'NN','minute','minute',1,'nsubj','and only 2 walk to the ',false
425475,'VB','walk','walk',1,'conj','only 2 minute to the metro ',false
425476,'IN','to','to',1,'prep','2 minute walk the metro station ',false
425477,'DT','the','the',1,'det','minute walk to metro station . ',false
425478,'NN','metro','metro',1,'nn','walk to the station . ',false
425479,'NN','station','station',1,'pobj','to the metro . ',false
425480,'.','.','.',0,'punct','the metro station ',false
425481,'DT','the','The',1,'det','location is convenient ',false
425482,'NN','location','location',1,'nsubj','The is convenient and ',false
425483,'VBZ','be','is',1,'cop','The location convenient and near ',false
425484,'JJ','convenient','convenient',1,'ROOT','The location is and near Yoshinoya ',false
425485,'CC','and','and',1,'cc','location is convenient near Yoshinoya , ',false
425486,'IN','near','near',1,'conj','is convenient and Yoshinoya , 7-11 ',false
425487,'NNP','yoshinoya','Yoshinoya',1,'pobj','convenient and near , 7-11 , ',false
425488,',',',',',',0,'punct','and near Yoshinoya 7-11 , and ',false
425489,'CD','0','7-11',0,'num','near Yoshinoya , , and greek ',false
425490,',',',',',',0,'punct','Yoshinoya , 7-11 and greek eatery ',false
425491,'CC','and','and',1,'cc',', 7-11 , greek eatery . ',false
425492,'NN','greek','greek',1,'nn','7-11 , and eatery . ',false
425493,'NN','eatery','eatery',1,'conj',', and greek . ',false
425494,'.','.','.',0,'punct','and greek eatery ',false
425495,'DT','the','The',1,'det','pajama set in ',false
425496,'NN','pajama','pajama',1,'nsubj','The set in the ',false
425497,'VBN','set','set',1,'partmod','The pajama in the room ',false
425498,'IN','in','in',1,'prep','The pajama set the room available ',false
425499,'DT','the','the',1,'det','pajama set in room available to ',false
425500,'NN','room','room',1,'pobj','set in the available to us ',false
425501,'JJ','available','available',1,'amod','in the room to us was ',false
425502,'IN','to','to',1,'prep','the room available us was great ',false
425503,'PRP','us','us',1,'pobj','room available to was great ! ',false
425504,'VBD','be','was',1,'cop','available to us great ! ',false
425505,'JJ','great','great',1,'ROOT','to us was ! ',false
425506,'.','!','!',0,'punct','us was great ',false
425507,'PRP$','our','Our',1,'poss','room was too ',false
425508,'NN','room','room',1,'nsubj','Our was too small ',false
425509,'VBD','be','was',1,'cop','Our room too small . ',false
425510,'RB','too','too',1,'advmod','Our room was small . ',false
425511,'JJ','small','small',1,'ROOT','room was too . ',false
425512,'.','.','.',0,'punct','was too small ',false
425513,'EX','there','There',1,'expl','was very little ',false
425514,'VBD','be','was',1,'ROOT','There very little space ',false
425515,'RB','very','very',1,'advmod','There was little space for ',false
425516,'JJ','little','little',1,'amod','There was very space for our ',false
425517,'NN','space','space',1,'nsubj','was very little for our luggage ',false
425518,'IN','for','for',1,'prep','very little space our luggage . ',false
425519,'PRP$','our','our',1,'poss','little space for luggage . ',false
425520,'NN','luggage','luggage',1,'pobj','space for our . ',false
425521,'.','.','.',0,'punct','for our luggage ',false
425522,'NNS','pillow','Pillows',1,'nsubj','were flat and ',false
425523,'VBD','be','were',1,'cop','Pillows flat and not ',false
425524,'JJ','flat','flat',1,'ROOT','Pillows were and not what ',false
425525,'CC','and','and',1,'cc','Pillows were flat not what I ',false
425526,'RB','not','not',1,'neg','were flat and what I expected ',false
425527,'WP','what','what',1,'dobj','flat and not I expected . ',false
425528,'PRP','i','I',1,'nsubj','and not what expected . ',false
425529,'VBD','expect','expected',1,'conj','not what I . ',false
425530,'.','.','.',0,'punct','what I expected ',false
