@relation WLAN-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
508581,'VBD','be','was',1,'cop','for me which frustrating . ',false
508582,'JJ','frustrating','frustrating',1,'rcmod','me which was . ',false
508583,'.','.','.',0,'punct','which was frustrating ',false
508584,'DT','the','The',1,'det','room and the ',false
508585,'NN','room','room',1,'nsubj','The and the bed ',false
508586,'CC','and','and',1,'cc','The room the bed are ',false
508587,'DT','the','the',1,'det','The room and bed are small ',false
508588,'NN','bed','bed',1,'conj','room and the are small , ',false
508589,'VBP','be','are',1,'cop','and the bed small , as ',false
508590,'JJ','small','small',1,'ROOT','the bed are , as I ',false
508591,',',',',',',0,'punct','bed are small as I had ',false
508592,'IN','as','as',1,'mark','are small , I had expected ',false
508593,'PRP','i','I',1,'nsubj','small , as had expected . ',false
508594,'VBD','have','had',1,'aux',', as I expected . ',false
508595,'VBN','expect','expected',1,'advcl','as I had . ',false
508596,'.','.','.',0,'punct','I had expected ',false
508597,'DT','the','The',1,'det','bed was springy ',false
508598,'NN','bed','bed',1,'nsubj','The was springy , ',false
508599,'VBD','be','was',1,'cop','The bed springy , not ',false
508600,'JJ','springy','springy',1,'ROOT','The bed was , not comfortable ',false
508601,',',',',',',0,'punct','bed was springy not comfortable . ',false
508602,'RB','not','not',1,'neg','was springy , comfortable . ',false
508603,'JJ','comfortable','comfortable',1,'conj','springy , not . ',false
508604,'.','.','.',0,'punct',', not comfortable ',false
508605,'DT','the','The',1,'det','pillows were flat ',false
508606,'NNS','pillow','pillows',1,'nsubj','The were flat like ',false
508607,'VBD','be','were',1,'cop','The pillows flat like pancakes ',false
508608,'JJ','flat','flat',1,'ROOT','The pillows were like pancakes . ',false
508609,'IN','like','like',1,'prep','pillows were flat pancakes . ',false
508610,'NNS','pancake','pancakes',1,'pobj','were flat like . ',false
508611,'.','.','.',0,'punct','flat like pancakes ',false
509722,'NN','convenience','Convenience',1,'nn','location and Staff ',false
509723,'NN','location','location',1,'nsubj','Convenience and Staff are ',false
509724,'CC','and','and',1,'cc','Convenience location Staff are friendly ',false
509725,'NN','staff','Staff',1,'conj','Convenience location and are friendly . ',false
509726,'VBP','be','are',1,'cop','location and Staff friendly . ',false
509727,'JJ','friendly','friendly',1,'ROOT','and Staff are . ',false
509728,'.','.','.',0,'punct','Staff are friendly ',false
509729,'DT','the','The',1,'det','location very close ',false
509730,'NN','location','location',1,'ROOT','The very close to ',false
509731,'RB','very','very',1,'advmod','The location close to Subway ',false
509732,'RB','close','close',1,'amod','The location very to Subway Ginza ',false
509733,'IN','to','to',1,'dep','location very close Subway Ginza - ',false
509734,'NNP','subway','Subway',1,'nn','very close to Ginza - Line ',false
509735,'NNP','ginza','Ginza',1,'pobj','close to Subway - Line at ',false
509736,'HYPH','-','-',0,'prep','to Subway Ginza Line at Tawaranachi ',false
509737,'NNP','line','Line',1,'dep','Subway Ginza - at Tawaranachi Station ',false
509738,'IN','at','at',1,'prep','Ginza - Line Tawaranachi Station exit ',false
509739,'NNP','tawaranachi','Tawaranachi',1,'nn','- Line at Station exit 1 ',false
509740,'NNP','station','Station',1,'nn','Line at Tawaranachi exit 1 . ',false
509741,'NN','exit','exit',1,'pobj','at Tawaranachi Station 1 . ',false
509742,'CD','0','1',0,'num','Tawaranachi Station exit . ',false
509743,'.','.','.',0,'punct','Station exit 1 ',false
509744,'NNP','room','Room',1,'nsubj','was too small ',false
509745,'VBD','be','was',1,'cop','Room too small for ',false
509746,'RB','too','too',1,'advmod','Room was small for men ',false
509747,'JJ','small','small',1,'dep','Room was too for men 1.75 ',false
509748,'IN','for','for',1,'mark','was too small men 1.75 Meters ',false
509749,'NNS','man','men',1,'nn','too small for 1.75 Meters and ',false
509750,'CD','0','1.75',0,'num','small for men Meters and restroom ',false
509751,'NNS','meter','Meters',1,'nsubj','for men 1.75 and restroom also ',false
509752,'CC','and','and',1,'cc','men 1.75 Meters restroom also small ',false
509753,'NN','restroom','restroom',1,'conj','1.75 Meters and also small , ',false
509754,'RB','also','also',1,'advmod','Meters and restroom small , you ',false
509755,'JJ','small','small',1,'ccomp','and restroom also , you have ',false
509756,',',',',',',0,'punct','restroom also small you have to ',false
509757,'PRP','you','you',1,'nsubj','also small , have to book ',false
509758,'VBP','have','have',1,'ROOT','small , you to book the ',false
509759,'TO','to','to',1,'aux',', you have book the upper ',false
509760,'VB','book','book',1,'xcomp','you have to the upper room ',false
509761,'DT','the','the',1,'det','have to book upper room type ',false
509762,'JJ','upper','upper',1,'amod','to book the room type not ',false
509763,'NN','room','room',1,'nn','book the upper type not for ',false
509764,'NN','type','type',1,'dobj','the upper room not for standard ',false
509765,'RB','not','not',1,'dep','upper room type for standard room ',false
509766,'IN','for','for',1,'prep','room type not standard room ',false
509767,'JJ','standard','standard',1,'amod','type not for room ',false
509768,'NN','room','room',1,'pobj','not for standard ',false
510228,'RB','very','Very',1,'advmod','Good . ',false
510229,'JJ','good','Good',1,'ROOT','Very . ',false
510230,'.','.','.',0,'punct','Very Good ',false
510231,'NNS','room','Rooms',1,'nsubj','too small ',false
510232,'RB','too','too',1,'advmod','Rooms small ',false
510233,'JJ','small','small',1,'ROOT','Rooms too ',false
511230,'JJ','good','Good',1,'amod','Bed , Good ',false
511231,'NNP','bed','Bed',1,'ROOT','Good , Good Price ',false
511232,',',',',',',0,'punct','Good Bed Good Price , ',false
511233,'NNP','good','Good',1,'nn','Good Bed , Price , Good ',false
511234,'NNP','price','Price',1,'conj','Bed , Good , Good Location ',false
511235,',',',',',',0,'punct',', Good Price Good Location ! ',false
511236,'NNP','good','Good',1,'nn','Good Price , Location ! ',false
511237,'NNP','location','Location',1,'appos','Price , Good ! ',false
511238,'.','!','!',0,'punct',', Good Location ',false
511239,'DT','the','The',1,'det','bed was super ',false
511240,'NN','bed','bed',1,'nsubj','The was super soft ',false
511241,'VBD','be','was',1,'cop','The bed super soft and ',false
511242,'JJ','super','super',1,'ROOT','The bed was soft and comfortable ',false
511243,'JJ','soft','soft',1,'dep','bed was super and comfortable ! ',false
511244,'CC','and','and',1,'cc','was super soft comfortable ! ',false
511245,'JJ','comfortable','comfortable',1,'conj','super soft and ! ',false
511246,'.','!','!',0,'punct','soft and comfortable ',false
511247,'DT','the','The',1,'det','shower head had ',false
511248,'NN','shower','shower',1,'nn','The head had the ',false
511249,'NN','head','head',1,'nsubj','The shower had the right ',false
511250,'VBD','have','had',1,'ROOT','The shower head the right amount ',false
511251,'DT','the','the',1,'det','shower head had right amount of ',false
511252,'JJ','right','right',1,'amod','head had the amount of pressure ',false
511253,'NN','amount','amount',1,'dobj','had the right of pressure to ',false
511254,'IN','of','of',1,'prep','the right amount pressure to feel ',false
511255,'NN','pressure','pressure',1,'pobj','right amount of to feel refreshing ',false
511256,'TO','to','to',1,'aux','amount of pressure feel refreshing . ',false
511257,'VB','feel','feel',1,'infmod','of pressure to refreshing . ',false
511258,'JJ','refreshing','refreshing',1,'acomp','pressure to feel . ',false
511259,'.','.','.',0,'punct','to feel refreshing ',false
511260,'NN','tip','Tip',1,'ROOT',': ask for ',false
511261,':',':',':',0,'punct','Tip ask for an ',false
511262,'VB','ask','ask',1,'dep','Tip : for an extra ',false
511263,'IN','for','for',1,'prep','Tip : ask an extra pillow ',false
511264,'DT','an','an',1,'det',': ask for extra pillow at ',false
511265,'JJ','extra','extra',1,'amod','ask for an pillow at the ',false
511266,'NN','pillow','pillow',1,'pobj','for an extra at the front ',false
511267,'IN','at','at',1,'prep','an extra pillow the front desk ',false
511268,'DT','the','the',1,'det','extra pillow at front desk if ',false
511269,'JJ','front','front',1,'amod','pillow at the desk if needed ',false
511270,'NN','desk','desk',1,'pobj','at the front if needed and ',false
511271,'IN','if','if',1,'mark','the front desk needed and you ',false
511272,'VBN','need','needed',1,'advcl','front desk if and you will ',false
511273,'CC','and','and',1,'cc','desk if needed you will get ',false
511274,'PRP','you','you',1,'nsubj','if needed and will get a ',false
511275,'MD','will','will',1,'aux','needed and you get a Western ',false
511276,'VB','get','get',1,'conj','and you will a Western style ',false
511277,'DT','a','a',1,'det','you will get Western style one ',false
511278,'JJ','western','Western',1,'amod','will get a style one if ',false
511279,'NN','style','style',1,'dobj','get a Western one if it ',false
511280,'CD','#crd#','one',1,'num','a Western style if it s ',false
511281,'IN','if','if',1,'mark','Western style one it s available ',false
511282,'PRP','it','it',1,'nsubj','style one if s available . ',false
511283,'VBZ','s','s',1,'cop','one if it available . ',false
511284,'JJ','available','available',1,'advcl','if it s . ',false
511285,'.','.','.',0,'punct','it s available ',false
511286,'VB','check','Check',1,'ROOT','- in was ',false
511287,'HYPH','-','-',0,'dobj','Check in was super ',false
511288,'RP','in','in',1,'prt','Check - was super modern ',false
511289,'VBD','be','was',1,'cop','Check - in super modern , ',false
511290,'JJ','super','super',1,'ccomp','- in was modern , like ',false
511291,'JJ','modern','modern',1,'dep','in was super , like using ',false
511292,',',',',',',0,'punct','was super modern like using an ',false
511293,'IN','like','like',1,'prep','super modern , using an airport ',false
511294,'VBG','use','using',1,'pcomp','modern , like an airport ticketing ',false
511295,'DT','an','an',1,'det',', like using airport ticketing kiosk ',false
511296,'NN','airport','airport',1,'nn','like using an ticketing kiosk . ',false
511297,'NN','ticketing','ticketing',1,'nn','using an airport kiosk . ',false
511298,'NN','kiosk','kiosk',1,'dobj','an airport ticketing . ',false
511299,'.','.','.',0,'punct','airport ticketing kiosk ',false
511300,'RB','just','Just',1,'advmod','a few steps ',false
511301,'DT','a','a',1,'det','Just few steps from ',false
511302,'JJ','few','few',1,'amod','Just a steps from the ',false
511303,'NNS','step','steps',1,'ROOT','Just a few from the Tokyo ',false
511304,'IN','from','from',1,'prep','a few steps the Tokyo Metro ',false
511305,'DT','the','the',1,'det','few steps from Tokyo Metro Ginza ',false
511306,'NNP','tokyo','Tokyo',1,'nn','steps from the Metro Ginza Line ',false
511307,'NNP','metro','Metro',1,'nn','from the Tokyo Ginza Line subway ',false
511308,'NNP','ginza','Ginza',1,'nn','the Tokyo Metro Line subway . ',false
511309,'NNP','line','Line',1,'nn','Tokyo Metro Ginza subway . ',false
511310,'NN','subway','subway',1,'pobj','Metro Ginza Line . ',false
511311,'.','.','.',0,'punct','Ginza Line subway ',false
511312,'JJ','great','Great',1,'amod','little bakery around ',false
511313,'JJ','little','little',1,'amod','Great bakery around the ',false
511314,'NN','bakery','bakery',1,'ROOT','Great little around the corner ',false
511315,'IN','around','around',1,'prep','Great little bakery the corner up ',false
511316,'DT','the','the',1,'det','little bakery around corner up Kokusai ',false
511317,'NN','corner','corner',1,'pobj','bakery around the up Kokusai Dori ',false
511318,'RP','up','up',1,'dep','around the corner Kokusai Dori , ',false
511319,'NNP','kokusai','Kokusai',1,'nn','the corner up Dori , Bakery ',false
511320,'NNP','dori','Dori',1,'dep','corner up Kokusai , Bakery & ',false
511321,',',',',',',0,'punct','up Kokusai Dori Bakery & Cafe ',false
511322,'NNP','bakery','Bakery',1,'nn','Kokusai Dori , & Cafe Yamazaki ',false
511323,'CC','&','&',0,'cc','Dori , Bakery Cafe Yamazaki , ',false
511324,'NNP','cafe','Cafe',1,'conj',', Bakery & Yamazaki , as ',false
511325,'NNP','yamazaki','Yamazaki',1,'appos','Bakery & Cafe , as well ',false
511326,',',',',',',0,'punct','& Cafe Yamazaki as well as ',false
511327,'RB','as','as',1,'dep','Cafe Yamazaki , well as many ',false
511328,'RB','well','well',1,'cc','Yamazaki , as as many other ',false
511329,'IN','as','as',1,'dep',', as well many other food ',false
511330,'JJ','many','many',1,'amod','as well as other food options ',false
511331,'JJ','other','other',1,'amod','well as many food options . ',false
511332,'NN','food','food',1,'nn','as many other options . ',false
511333,'NNS','option','options',1,'conj','many other food . ',false
511334,'.','.','.',0,'punct','other food options ',false
511335,'EX','there','There',1,'expl','is only one ',false
511336,'VBZ','be','is',1,'ROOT','There only one washing ',false
511337,'RB','only','only',1,'quantmod','There is one washing machine ',false
511338,'CD','#crd#','one',1,'num','There is only washing machine and ',false
511339,'NN','washing','washing',1,'nn','is only one machine and dryer ',false
511340,'NN','machine','machine',1,'nsubj','only one washing and dryer in ',false
511341,'CC','and','and',1,'cc','one washing machine dryer in each ',false
511342,'NN','dryer','dryer',1,'conj','washing machine and in each of ',false
511343,'IN','in','in',1,'prep','machine and dryer each of the ',false
511344,'DT','each','each',1,'pobj','and dryer in of the men ',false
511345,'IN','of','of',1,'prep','dryer in each the men s ',false
511346,'DT','the','the',1,'det','in each of men s and ',false
511347,'NNS','man','men',1,'pobj','each of the s and women ',false
511348,'POS','s','s',1,'possessive','of the men and women s ',false
511349,'CC','and','and',1,'cc','the men s women s changing ',false
511350,'NNS','woman','women',1,'conj','men s and s changing rooms ',false
511351,'POS','s','s',1,'possessive','s and women changing rooms for ',false
511352,'VBG','change','changing',1,'partmod','and women s rooms for the ',false
511353,'NNS','room','rooms',1,'dobj','women s changing for the Onsen ',false
511354,'IN','for','for',1,'prep','s changing rooms the Onsen , ',false
511355,'DT','the','the',1,'det','changing rooms for Onsen , and ',false
511356,'NNP','onsen','Onsen',1,'pobj','rooms for the , and it ',false
511357,',',',',',',0,'punct','for the Onsen and it was ',false
511358,'CC','and','and',1,'cc','the Onsen , it was always ',false
511359,'PRP','it','it',1,'nsubj','Onsen , and was always busy ',false
511360,'VBD','be','was',1,'cop',', and it always busy . ',false
511361,'RB','always','always',1,'advmod','and it was busy . ',false
511362,'JJ','busy','busy',1,'conj','it was always . ',false
511363,'.','.','.',0,'punct','was always busy ',false
511364,'EX','there','There',1,'expl','is a coin-op ',false
511365,'VBZ','be','is',1,'ROOT','There a coin-op laundry ',false
511366,'DT','a','a',1,'det','There is coin-op laundry around ',false
511367,'JJ','coin-op','coin-op',1,'amod','There is a laundry around the ',false
511368,'NN','laundry','laundry',1,'nsubj','is a coin-op around the corner ',false
511369,'IN','around','around',1,'prep','a coin-op laundry the corner a ',false
511370,'DT','the','the',1,'det','coin-op laundry around corner a few ',false
511371,'NN','corner','corner',1,'pobj','laundry around the a few blocks ',false
511372,'DT','a','a',1,'det','around the corner few blocks north ',false
511373,'JJ','few','few',1,'amod','the corner a blocks north on ',false
511374,'NNS','block','blocks',1,'dep','corner a few north on the ',false
511375,'RB','north','north',1,'advmod','a few blocks on the right ',false
511376,'IN','on','on',1,'prep','few blocks north the right hand ',false
511377,'DT','the','the',1,'det','blocks north on right hand side ',false
511378,'JJ','right','right',1,'amod','north on the hand side of ',false
511379,'NN','hand','hand',1,'nn','on the right side of Kokusai ',false
511380,'NN','side','side',1,'pobj','the right hand of Kokusai Dori ',false
511381,'IN','of','of',1,'prep','right hand side Kokusai Dori if ',false
511382,'NNP','kokusai','Kokusai',1,'nn','hand side of Dori if needed ',false
511383,'NNP','dori','Dori',1,'pobj','side of Kokusai if needed . ',false
511384,'IN','if','if',1,'mark','of Kokusai Dori needed . ',false
511385,'VBN','need','needed',1,'advcl','Kokusai Dori if . ',false
511386,'.','.','.',0,'punct','Dori if needed ',false
513076,'JJ','friendly','Friendly',1,'amod','staff and good ',false
513077,'NN','staff','staff',1,'ROOT','Friendly and good location ',false
513078,'CC','and','and',1,'cc','Friendly staff good location for ',false
513079,'JJ','good','good',1,'amod','Friendly staff and location for low ',false
513080,'NN','location','location',1,'conj','staff and good for low price ',false
513081,'IN','for','for',1,'prep','and good location low price . ',false
513082,'JJ','low','low',1,'amod','good location for price . ',false
513083,'NN','price','price',1,'pobj','location for low . ',false
513084,'.','.','.',0,'punct','for low price ',false
513085,'JJ','modern','Modern',1,'amod','hotel in a ',false
513086,'NN','hotel','hotel',1,'ROOT','Modern in a convenient ',false
513087,'IN','in','in',1,'prep','Modern hotel a convenient location ',false
513088,'DT','a','a',1,'det','Modern hotel in convenient location . ',false
513089,'JJ','convenient','convenient',1,'amod','hotel in a location . ',false
513090,'NN','location','location',1,'pobj','in a convenient . ',false
513091,'.','.','.',0,'punct','a convenient location ',false
513092,'DT','the','The',1,'det','staff were friendly ',false
513093,'NN','staff','staff',1,'nsubj','The were friendly and ',false
513094,'VBD','be','were',1,'cop','The staff friendly and helpful ',false
513095,'JJ','friendly','friendly',1,'ROOT','The staff were and helpful . ',false
513096,'CC','and','and',1,'cc','staff were friendly helpful . ',false
513097,'JJ','helpful','helpful',1,'conj','were friendly and . ',false
513098,'.','.','.',0,'punct','friendly and helpful ',false
513099,'DT','the','The',1,'det','hotel is clean ',false
513100,'NN','hotel','hotel',1,'nsubj','The is clean and ',false
513101,'VBZ','be','is',1,'cop','The hotel clean and well ',false
513102,'JJ','clean','clean',1,'ROOT','The hotel is and well organized ',false
513103,'CC','and','and',1,'cc','hotel is clean well organized . ',false
513104,'RB','well','well',1,'advmod','is clean and organized . ',false
513105,'VBN','organize','organized',1,'conj','clean and well . ',false
513106,'.','.','.',0,'punct','and well organized ',false
513107,'DT','the','The',1,'det','room is very ',false
513108,'NN','room','room',1,'nsubj','The is very small ',false
513109,'VBZ','be','is',1,'cop','The room very small - ',false
513110,'RB','very','very',1,'advmod','The room is small - there ',false
513111,'JJ','small','small',1,'ROOT','room is very - there is ',false
513112,':','-','-',0,'punct','is very small there is no ',false
513113,'EX','there','there',1,'expl','very small - is no space ',false
513114,'VBZ','be','is',1,'parataxis','small - there no space even ',false
513115,'DT','no','no',1,'det','- there is space even for ',false
513116,'NN','space','space',1,'nsubj','there is no even for the ',false
513117,'RB','even','even',1,'dep','is no space for the suitcase ',false
513118,'IN','for','for',1,'prep','no space even the suitcase . ',false
513119,'DT','the','the',1,'det','space even for suitcase . ',false
513120,'NN','suitcase','suitcase',1,'pobj','even for the . ',false
513121,'.','.','.',0,'punct','for the suitcase ',false
513578,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
513579,'.','.','.',0,'punct','Exceptional ',false
513580,'PRP','it','It',1,'nsubj','s very good ',false
513581,'VBZ','s','s',1,'cop','It very good . ',false
513582,'RB','very','very',1,'advmod','It s good . ',false
513583,'JJ','good','good',1,'ROOT','It s very . ',false
513584,'.','.','.',0,'punct','s very good ',false
515028,'JJ','small','Small',1,'amod',', cheap , ',false
515029,',',',',',',0,'punct','Small cheap , great ',false
515030,'JJ','cheap','cheap',1,'amod','Small , , great location ',false
515031,',',',',',',0,'punct','Small , cheap great location , ',false
515032,'JJ','great','great',1,'amod',', cheap , location , friendly ',false
515033,'NN','location','location',1,'conj','cheap , great , friendly staff ',false
515034,',',',',',',0,'punct',', great location friendly staff , ',false
515035,'JJ','friendly','friendly',1,'amod','great location , staff , attached ',false
515036,'NN','staff','staff',1,'tmod','location , friendly , attached coffee ',false
515037,',',',',',',0,'punct',', friendly staff attached coffee shop ',false
515038,'VBN','attach','attached',1,'amod','friendly staff , coffee shop is ',false
515039,'NN','coffee','coffee',1,'nn','staff , attached shop is yummy ',false
515040,'NN','shop','shop',1,'nsubj',', attached coffee is yummy . ',false
515041,'VBZ','be','is',1,'cop','attached coffee shop yummy . ',false
515042,'JJ','yummy','yummy',1,'ROOT','coffee shop is . ',false
515043,'.','.','.',0,'punct','shop is yummy ',false
515044,'VBN','bed','Bed',1,'ROOT','is super comfy ',false
515045,'VBZ','be','is',1,'dep','Bed super comfy , ',false
515046,'JJ','super','super',1,'acomp','Bed is comfy , location ',false
515047,'JJ','comfy','comfy',1,'dep','Bed is super , location great ',false
515048,',',',',',',0,'punct','is super comfy location great , ',false
515049,'NN','location','location',1,'dep','super comfy , great , bathroom ',false
515050,'JJ','great','great',1,'dep','comfy , location , bathroom great ',false
515051,',',',',',',0,'punct',', location great bathroom great , ',false
515052,'NN','bathroom','bathroom',1,'dep','location great , great , literally ',false
515053,'JJ','great','great',1,'conj','great , bathroom , literally right ',false
515054,',',',',',',0,'punct',', bathroom great literally right next ',false
515055,'RB','literally','literally',1,'advmod','bathroom great , right next to ',false
515056,'RB','right','right',1,'advmod','great , literally next to the ',false
515057,'RB','next','next',1,'advmod',', literally right to the subway ',false
515058,'IN','to','to',1,'dep','literally right next the subway entrance ',false
515059,'DT','the','the',1,'det','right next to subway entrance and ',false
515060,'NN','subway','subway',1,'nn','next to the entrance and either ',false
515061,'NN','entrance','entrance',1,'pobj','to the subway and either a ',false
515062,'CC','and','and',1,'cc','the subway entrance either a 30 ',false
515063,'CC','either','either',1,'preconj','subway entrance and a 30 minute ',false
515064,'DT','a','a',1,'det','entrance and either 30 minute walk ',false
515065,'CD','0','30',0,'number','and either a minute walk or ',false
515066,'NN','minute','minute',1,'nn','either a 30 walk or 4 ',false
515067,'NN','walk','walk',1,'dep','a 30 minute or 4 minute ',false
515068,'CC','or','or',1,'cc','30 minute walk 4 minute subway ',false
515069,'CD','0','4',0,'conj','minute walk or minute subway journey ',false
515070,'NN','minute','minute',1,'num','walk or 4 subway journey to ',false
515071,'NN','subway','subway',1,'nn','or 4 minute journey to the ',false
515072,'NN','journey','journey',1,'conj','4 minute subway to the nearest ',false
515073,'IN','to','to',1,'prep','minute subway journey the nearest JR ',false
515074,'DT','the','the',1,'det','subway journey to nearest JR station ',false
515075,'JJS','near','nearest',1,'amod','journey to the JR station . ',false
515076,'NNP','jr','JR',1,'nn','to the nearest station . ',false
515077,'NN','station','station',1,'pobj','the nearest JR . ',false
515078,'.','.','.',0,'punct','nearest JR station ',false
515079,'CD','0','24',0,'num','hours convenience store ',false
515080,'NNS','hour','hours',1,'nn','24 convenience store located ',false
515081,'NN','convenience','convenience',1,'nn','24 hours store located across ',false
515082,'NN','store','store',1,'ROOT','24 hours convenience located across the ',false
515083,'VBN','locate','located',1,'partmod','hours convenience store across the road ',false
515084,'IN','across','across',1,'prep','convenience store located the road with ',false
515085,'DT','the','the',1,'det','store located across road with plenty ',false
515086,'NN','road','road',1,'pobj','located across the with plenty of ',false
515087,'IN','with','with',1,'prep','across the road plenty of others ',false
515088,'NN','plenty','plenty',1,'pobj','the road with of others around ',false
515089,'IN','of','of',1,'prep','road with plenty others around . ',false
515090,'NNS','other','others',1,'pobj','with plenty of around . ',false
515091,'RB','around','around',1,'advmod','plenty of others . ',false
515092,'.','.','.',0,'punct','of others around ',false
515093,'NNP','coin','Coin',1,'nn','laundry is available ',false
515094,'NN','laundry','laundry',1,'nsubj','Coin is available on ',false
515095,'VBZ','be','is',1,'cop','Coin laundry available on site ',false
515096,'JJ','available','available',1,'ROOT','Coin laundry is on site and ',false
515097,'IN','on','on',1,'prep','laundry is available site and it ',false
515098,'NN','site','site',1,'pobj','is available on and it is ',false
515099,'CC','and','and',1,'cc','available on site it is located ',false
515100,'PRP','it','it',1,'nsubjpass','on site and is located in ',false
515101,'VBZ','be','is',1,'auxpass','site and it located in the ',false
515102,'VBN','locate','located',1,'conj','and it is in the locker ',false
515103,'IN','in','in',1,'prep','it is located the locker area ',false
515104,'DT','the','the',1,'det','is located in locker area of ',false
515105,'NN','locker','locker',1,'nn','located in the area of the ',false
515106,'NN','area','area',1,'pobj','in the locker of the public ',false
515107,'IN','of','of',1,'prep','the locker area the public baths ',false
515108,'DT','the','the',1,'det','locker area of public baths , ',false
515109,'JJ','public','public',1,'amod','area of the baths , although ',false
515110,'NNS','bath','baths',1,'pobj','of the public , although there ',false
515111,',',',',',',0,'punct','the public baths although there is ',false
515112,'IN','although','although',1,'mark','public baths , there is only ',false
515113,'EX','there','there',1,'expl','baths , although is only one ',false
515114,'VBZ','be','is',1,'advcl',', although there only one washing ',false
515115,'RB','only','only',1,'quantmod','although there is one washing machine ',false
515116,'CD','#crd#','one',1,'num','there is only washing machine and ',false
515117,'NN','washing','washing',1,'nn','is only one machine and one ',false
515118,'NN','machine','machine',1,'nsubj','only one washing and one dryer ',false
515119,'CC','and','and',1,'cc','one washing machine one dryer per ',false
515120,'CD','#crd#','one',1,'num','washing machine and dryer per gender ',false
515121,'NN','dryer','dryer',1,'conj','machine and one per gender in ',false
515122,'IN','per','per',1,'prep','and one dryer gender in the ',false
515123,'NN','gender','gender',1,'pobj','one dryer per in the baths ',false
515124,'IN','in','in',1,'prep','dryer per gender the baths , ',false
515125,'DT','the','the',1,'det','per gender in baths , it ',false
515126,'NNS','bath','baths',1,'pobj','gender in the , it was ',false
515127,',',',',',',0,'punct','in the baths it was nt ',false
515128,'PRP','it','it',1,'nsubj','the baths , was nt too ',false
515129,'VBD','be','was',1,'cop','baths , it nt too expensive ',false
515130,'RB','not','nt',1,'neg',', it was too expensive either ',false
515131,'RB','too','too',1,'advmod','it was nt expensive either , ',false
515132,'JJ','expensive','expensive',1,'conj','was nt too either , offer ',false
515133,'RB','either','either',1,'advmod','nt too expensive , offer luggage ',false
515134,',',',',',',0,'punct','too expensive either offer luggage storage ',false
515135,'VB','offer','offer',1,'dep','expensive either , luggage storage prior ',false
515136,'NN','luggage','luggage',1,'nn','either , offer storage prior to ',false
515137,'NN','storage','storage',1,'dobj',', offer luggage prior to check ',false
515138,'RB','prior','prior',1,'advmod','offer luggage storage to check in ',false
515139,'TO','to','to',1,'aux','luggage storage prior check in . ',false
515140,'VB','check','check',1,'ccomp','storage prior to in . ',false
515141,'IN','in','in',1,'prep','prior to check . ',false
515142,'.','.','.',0,'punct','to check in ',false
515143,'NNP','room','Room',1,'nsubj','can sometimes feel ',false
515144,'MD','can','can',1,'aux','Room sometimes feel uncomfortably ',false
515145,'RB','sometimes','sometimes',1,'advmod','Room can feel uncomfortably small ',false
515146,'VB','feel','feel',1,'ROOT','Room can sometimes uncomfortably small but ',false
515147,'RB','uncomfortably','uncomfortably',1,'advmod','can sometimes feel small but exceeds ',false
515148,'JJ','small','small',1,'acomp','sometimes feel uncomfortably but exceeds expectations ',false
515149,'CC','but','but',1,'cc','feel uncomfortably small exceeds expectations given ',false
515150,'VBZ','exceed','exceeds',1,'conj','uncomfortably small but expectations given to ',false
515151,'NNS','expectation','expectations',1,'dobj','small but exceeds given to me ',false
515152,'VBN','give','given',1,'partmod','but exceeds expectations to me via ',false
515153,'IN','to','to',1,'prep','exceeds expectations given me via the ',false
515154,'PRP','me','me',1,'pobj','expectations given to via the images ',false
515155,'IN','via','via',1,'prep','given to me the images online ',false
515156,'DT','the','the',1,'det','to me via images online . ',false
515157,'NNS','image','images',1,'pobj','me via the online . ',false
515158,'RB','online','online',1,'advmod','via the images . ',false
515159,'.','.','.',0,'punct','the images online ',false
515160,'DT','the','the',1,'det','air conditioning in ',false
515161,'NN','air','air',1,'nn','the conditioning in summer ',false
515162,'NN','conditioning','conditioning',1,'nsubj','the air in summer is ',false
515163,'IN','in','in',1,'prep','the air conditioning summer is at ',false
515164,'NN','summer','summer',1,'pobj','air conditioning in is at a ',false
515165,'VBZ','be','is',1,'ROOT','conditioning in summer at a fixed ',false
515166,'IN','at','at',1,'prep','in summer is a fixed temperature ',false
515167,'DT','a','a',1,'det','summer is at fixed temperature ( ',false
515168,'VBN','fix','fixed',1,'amod','is at a temperature ( a ',false
515169,'NN','temperature','temperature',1,'pobj','at a fixed ( a bit ',false
515170,'-LRB-','(','(',0,'prep','a fixed temperature a bit cold ',false
515171,'DT','a','a',1,'det','fixed temperature ( bit cold , ',false
515172,'NN','bit','bit',1,'dep','temperature ( a cold , even ',false
515173,'JJ','cold','cold',1,'amod','( a bit , even thought ',false
515174,',',',',',',0,'punct','a bit cold even thought there ',false
515175,'RB','even','even',1,'advmod','bit cold , thought there is ',false
515176,'VBD','think','thought',1,'ccomp','cold , even there is a ',false
515177,'EX','there','there',1,'expl',', even thought is a temperature ',false
515178,'VBZ','be','is',1,'ccomp','even thought there a temperature controller ',false
515179,'DT','a','a',1,'det','thought there is temperature controller that ',false
515180,'NN','temperature','temperature',1,'nn','there is a controller that essentially ',false
515181,'NN','controller','controller',1,'nsubj','is a temperature that essentially does ',false
