@relation Hotelpersonal-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
355087,'NNS','flush','flushes',1,'dobj','I get hot , but the ',false
355088,',',',',',',0,'punct','get hot flushes but the temperature ',false
355089,'CC','but','but',1,'cc','hot flushes , the temperature in ',false
355090,'DT','the','the',1,'det','flushes , but temperature in the ',false
355091,'NN','temperature','temperature',1,'nsubj',', but the in the room ',false
355092,'IN','in','in',1,'prep','but the temperature the room was ',false
355093,'DT','the','the',1,'det','the temperature in room was perfect ',false
355094,'NN','room','room',1,'pobj','temperature in the was perfect ! ',false
355095,'VBD','be','was',1,'cop','in the room perfect ! ',false
355096,'JJ','perfect','perfect',1,'conj','the room was ! ',false
355097,'.','!','!',0,'punct','room was perfect ',false
355836,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
355837,'.','.','.',0,'punct','Wonderful ',false
355838,'RB','very','Very',1,'advmod','good location . ',false
355839,'JJ','good','good',1,'amod','Very location . ',false
355840,'NN','location','location',1,'ROOT','Very good . ',false
355841,'.','.','.',0,'punct','Very good location ',false
355842,'NNP','staff','Staff',1,'nsubj','were nice and ',false
355843,'VBD','be','were',1,'cop','Staff nice and prompt ',false
355844,'JJ','nice','nice',1,'ROOT','Staff were and prompt with ',false
355845,'CC','and','and',1,'cc','Staff were nice prompt with their ',false
355846,'JJ','prompt','prompt',1,'conj','were nice and with their service ',false
355847,'IN','with','with',1,'prep','nice and prompt their service . ',false
355848,'PRP$','their','their',1,'poss','and prompt with service . ',false
355849,'NN','service','service',1,'pobj','prompt with their . ',false
355850,'.','.','.',0,'punct','with their service ',false
355851,'NN','nothing','Nothing',1,'nsubj','much . ',false
355852,'JJ','much','much',1,'ROOT','Nothing . ',false
355853,'.','.','.',0,'punct','Nothing much ',false
355854,'RB','maybe','Maybe',1,'ROOT','the pillows ? ',false
355855,'DT','the','the',1,'det','Maybe pillows ? ',false
355856,'NNS','pillow','pillows',1,'dep','Maybe the ? ',false
355857,'.','?','?',0,'punct','Maybe the pillows ',false
355858,'PRP','they','They',1,'nsubj','were foam and ',false
355859,'VBD','be','were',1,'cop','They foam and flat ',false
355860,'NN','foam','foam',1,'ROOT','They were and flat . ',false
355861,'CC','and','and',1,'cc','They were foam flat . ',false
355862,'JJ','flat','flat',1,'conj','were foam and . ',false
355863,'.','.','.',0,'punct','foam and flat ',false
356140,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
356141,'.','.','.',0,'punct','Exceptional ',false
356142,'PRP','i','I',1,'nsubj','liked the hot ',false
356143,'VBD','like','liked',1,'ROOT','I the hot bath ',false
356144,'DT','the','the',1,'det','I liked hot bath on ',false
356145,'JJ','hot','hot',1,'amod','I liked the bath on the ',false
356146,'NN','bath','bath',1,'dobj','liked the hot on the 14th ',false
356147,'IN','on','on',1,'prep','the hot bath the 14th floor ',false
356148,'DT','the','the',1,'det','hot bath on 14th floor ! ',false
356149,'JJ','#ord#','14th',1,'amod','bath on the floor ! ',false
356150,'NN','floor','floor',1,'pobj','on the 14th ! ',false
356151,'.','!','!',0,'punct','the 14th floor ',false
357286,'NNP','nice','Nice',1,'ROOT','and relaxing . ',false
357287,'CC','and','and',1,'cc','Nice relaxing . ',false
357288,'VBG','relax','relaxing',1,'conj','Nice and . ',false
357289,'.','.','.',0,'punct','Nice and relaxing ',false
357290,'RB','very','Very',1,'advmod','close to a ',false
357291,'RB','close','close',1,'ROOT','Very to a 7-11 ',false
357292,'IN','to','to',1,'dep','Very close a 7-11 and ',false
357293,'DT','a','a',1,'quantmod','Very close to 7-11 and a ',false
357294,'CD','0','7-11',0,'pobj','close to a and a metro ',false
357295,'CC','and','and',1,'cc','to a 7-11 a metro station ',false
357296,'DT','a','a',1,'det','a 7-11 and metro station which ',false
357297,'NN','metro','metro',1,'nn','7-11 and a station which made ',false
357298,'NN','station','station',1,'conj','and a metro which made things ',false
357299,'WDT','which','which',1,'nsubj','a metro station made things convenient ',false
357300,'VBD','make','made',1,'rcmod','metro station which things convenient . ',false
357301,'NNS','thing','things',1,'nsubj','station which made convenient . ',false
357302,'JJ','convenient','convenient',1,'xcomp','which made things . ',false
357303,'.','.','.',0,'punct','made things convenient ',false
357304,'PRP$','our','Our',1,'poss','room service staff ',false
357305,'NN','room','room',1,'nn','Our service staff was ',false
357306,'NN','service','service',1,'nn','Our room staff was excellent ',false
357307,'NN','staff','staff',1,'nsubj','Our room service was excellent . ',false
357308,'VBD','be','was',1,'cop','room service staff excellent . ',false
357309,'JJ','excellent','excellent',1,'ROOT','service staff was . ',false
357310,'.','.','.',0,'punct','staff was excellent ',false
357311,'NNP','room','Room',1,'nsubj','was decently sized ',false
357312,'VBD','be','was',1,'cop','Room decently sized for ',false
357313,'RB','decently','decently',1,'advmod','Room was sized for a ',false
357314,'JJ','sized','sized',1,'ROOT','Room was decently for a Japanese ',false
357315,'IN','for','for',1,'prep','was decently sized a Japanese hotel ',false
357316,'DT','a','a',1,'det','decently sized for Japanese hotel ( ',false
357317,'JJ','japanese','Japanese',1,'amod','sized for a hotel ( could ',false
357318,'NN','hotel','hotel',1,'pobj','for a Japanese ( could almost ',false
357319,'-LRB-','(','(',0,'nsubjpass','a Japanese hotel could almost be ',false
357320,'MD','could','could',1,'aux','Japanese hotel ( almost be considered ',false
357321,'RB','almost','almost',1,'advmod','hotel ( could be considered spacious ',false
357322,'VB','be','be',1,'auxpass','( could almost considered spacious all ',false
357323,'VBN','consider','considered',1,'rcmod','could almost be spacious all things ',false
357324,'JJ','spacious','spacious',1,'amod','almost be considered all things considered ',false
357325,'DT','all','all',1,'det','be considered spacious things considered ) ',false
357326,'NNS','thing','things',1,'dep','considered spacious all considered ) . ',false
357327,'VBN','consider','considered',1,'partmod','spacious all things ) . ',false
357328,'-RRB-',')',')',0,'punct','all things considered . ',false
357329,'.','.','.',0,'punct','things considered ) ',false
357330,'VBD','have','Had',1,'aux','easy to use ',false
357331,'JJ','easy','easy',1,'ROOT','Had to use laundry ',false
357332,'TO','to','to',1,'aux','Had easy use laundry machine ',false
357333,'VB','use','use',1,'xcomp','Had easy to laundry machine which ',false
357334,'NN','laundry','laundry',1,'nn','easy to use machine which made ',false
357335,'NN','machine','machine',1,'dobj','to use laundry which made it ',false
357336,'WDT','which','which',1,'nsubj','use laundry machine made it nice ',false
357337,'VBD','make','made',1,'rcmod','laundry machine which it nice for ',false
357338,'PRP','it','it',1,'nsubj','machine which made nice for light ',false
357339,'JJ','nice','nice',1,'xcomp','which made it for light packing ',false
357340,'IN','for','for',1,'prep','made it nice light packing . ',false
357341,'JJ','light','light',1,'amod','it nice for packing . ',false
357342,'NN','packing','packing',1,'pobj','nice for light . ',false
357343,'.','.','.',0,'punct','for light packing ',false
357344,'RB','not','Not',1,'neg','fond of needing ',false
357345,'JJ','fond','fond',1,'ROOT','Not of needing to ',false
357346,'IN','of','of',1,'prep','Not fond needing to use ',false
357347,'VBG','need','needing',1,'pcomp','Not fond of to use a ',false
357348,'TO','to','to',1,'aux','fond of needing use a room ',false
357349,'VB','use','use',1,'xcomp','of needing to a room key ',false
357350,'DT','a','a',1,'det','needing to use room key to ',false
357351,'NN','room','room',1,'nn','to use a key to power ',false
357352,'NN','key','key',1,'dobj','use a room to power on ',false
357353,'IN','to','to',1,'prep','a room key power on the ',false
357354,'NN','power','power',1,'pobj','room key to on the room ',false
357355,'IN','on','on',1,'prep','key to power the room . ',false
357356,'DT','the','the',1,'det','to power on room . ',false
357357,'NN','room','room',1,'pobj','power on the . ',false
357358,'.','.','.',0,'punct','on the room ',false
357359,'RB','accidentally','Accidentally',1,'advmod','forgot to take ',false
357360,'VBD','forget','forgot',1,'ROOT','Accidentally to take it ',false
357361,'TO','to','to',1,'aux','Accidentally forgot take it with ',false
357362,'VB','take','take',1,'xcomp','Accidentally forgot to it with me ',false
357363,'PRP','it','it',1,'dobj','forgot to take with me once ',false
357364,'IN','with','with',1,'prep','to take it me once and ',false
357365,'PRP','me','me',1,'pobj','take it with once and had ',false
357366,'RB','once','once',1,'advmod','it with me and had to ',false
357367,'CC','and','and',1,'cc','with me once had to wait ',false
357368,'VBD','have','had',1,'conj','me once and to wait for ',false
357369,'TO','to','to',1,'aux','once and had wait for my ',false
357370,'VB','wait','wait',1,'xcomp','and had to for my friend ',false
357371,'IN','for','for',1,'mark','had to wait my friend to ',false
357372,'PRP$','my','my',1,'poss','to wait for friend to get ',false
357373,'NN','friend','friend',1,'nsubj','wait for my to get back ',false
357374,'TO','to','to',1,'aux','for my friend get back . ',false
357375,'VB','get','get',1,'advcl','my friend to back . ',false
357376,'RB','back','back',1,'advmod','friend to get . ',false
357377,'.','.','.',0,'punct','to get back ',false
357378,'DT','this','This',1,'nsubj','seems to be ',false
357379,'VBZ','seem','seems',1,'ROOT','This to be common ',false
357380,'TO','to','to',1,'aux','This seems be common among ',false
357381,'VB','be','be',1,'cop','This seems to common among Japanese ',false
357382,'JJ','common','common',1,'xcomp','seems to be among Japanese hotels ',false
357383,'IN','among','among',1,'prep','to be common Japanese hotels though ',false
357384,'JJ','japanese','Japanese',1,'amod','be common among hotels though as ',false
357385,'NNS','hotel','hotels',1,'pobj','common among Japanese though as every ',false
357386,'IN','though','though',1,'prep','among Japanese hotels as every hotel ',false
357387,'IN','as','as',1,'dep','Japanese hotels though every hotel I ',false
357388,'DT','every','every',1,'det','hotels though as hotel I stayed ',false
357389,'NN','hotel','hotel',1,'pobj','though as every I stayed at ',false
357390,'PRP','i','I',1,'nsubj','as every hotel stayed at during ',false
357391,'VBD','stay','stayed',1,'rcmod','every hotel I at during the ',false
357392,'IN','at','at',1,'mark','hotel I stayed during the trip ',false
357393,'IN','during','during',1,'dep','I stayed at the trip required ',false
357394,'DT','the','the',1,'det','stayed at during trip required the ',false
357395,'NN','trip','trip',1,'nsubj','at during the required the room ',false
357396,'VBD','require','required',1,'advcl','during the trip the room key ',false
357397,'DT','the','the',1,'det','the trip required room key to ',false
357398,'NN','room','room',1,'nn','trip required the key to turn ',false
357399,'NN','key','key',1,'nsubj','required the room to turn on ',false
357400,'TO','to','to',1,'aux','the room key turn on . ',false
357401,'VB','turn','turn',1,'xcomp','room key to on . ',false
357402,'RP','on','on',1,'prt','key to turn . ',false
357403,'.','.','.',0,'punct','to turn on ',false
358958,'JJ','convenient','Convenient',1,'amod','location to Metro ',false
358959,'NN','location','location',1,'ROOT','Convenient to Metro . ',false
358960,'IN','to','to',1,'prep','Convenient location Metro . ',false
358961,'NNP','metro','Metro',1,'pobj','Convenient location to . ',false
358962,'.','.','.',0,'punct','location to Metro ',false
358963,'JJ','close','Close',1,'amod','proximity to Asakusa ',false
358964,'NN','proximity','proximity',1,'ROOT','Close to Asakusa line ',false
358965,'IN','to','to',1,'prep','Close proximity Asakusa line , ',false
358966,'NNP','asakusa','Asakusa',1,'nn','Close proximity to line , which ',false
358967,'NN','line','line',1,'pobj','proximity to Asakusa , which was ',false
358968,',',',',',',0,'punct','to Asakusa line which was great ',false
358969,'WDT','which','which',1,'nsubj','Asakusa line , was great for ',false
358970,'VBD','be','was',1,'cop','line , which great for visiting ',false
358971,'JJ','great','great',1,'rcmod',', which was for visiting other ',false
358972,'IN','for','for',1,'prep','which was great visiting other areas ',false
358973,'VBG','visit','visiting',1,'pcomp','was great for other areas of ',false
358974,'JJ','other','other',1,'amod','great for visiting areas of Tokyo ',false
358975,'NNS','area','areas',1,'dobj','for visiting other of Tokyo . ',false
358976,'IN','of','of',1,'prep','visiting other areas Tokyo . ',false
358977,'NNP','tokyo','Tokyo',1,'pobj','other areas of . ',false
358978,'.','.','.',0,'punct','areas of Tokyo ',false
358979,'JJ','good','Good',1,'amod','restaurants and sites ',false
358980,'NNS','restaurant','restaurants',1,'ROOT','Good and sites a ',false
358981,'CC','and','and',1,'cc','Good restaurants sites a short ',false
358982,'NNS','site','sites',1,'conj','Good restaurants and a short walk ',false
358983,'DT','a','a',1,'det','restaurants and sites short walk away ',false
358984,'JJ','short','short',1,'amod','and sites a walk away . ',false
358985,'NN','walk','walk',1,'dep','sites a short away . ',false
358986,'RB','away','away',1,'advmod','a short walk . ',false
358987,'.','.','.',0,'punct','short walk away ',false
358988,'DT','the','The',1,'det','staff at check ',false
358989,'NN','staff','staff',1,'nsubj','The at check - ',false
358990,'IN','at','at',1,'prep','The staff check - in ',false
358991,'NN','check','check',1,'nn','The staff at - in was ',false
358992,'HYPH','-','-',0,'amod','staff at check in was very ',false
358993,'NN','in','in',1,'pobj','at check - was very nice ',false
358994,'VBD','be','was',1,'cop','check - in very nice , ',false
358995,'RB','very','very',1,'advmod','- in was nice , the ',false
358996,'JJ','nice','nice',1,'ROOT','in was very , the bed ',false
358997,',',',',',',0,'punct','was very nice the bed was ',false
358998,'DT','the','the',1,'det','very nice , bed was comfortable ',false
358999,'NN','bed','bed',1,'nsubj','nice , the was comfortable , ',false
359000,'VBD','be','was',1,'cop',', the bed comfortable , and ',false
359001,'JJ','comfortable','comfortable',1,'ccomp','the bed was , and it ',false
359002,',',',',',',0,'punct','bed was comfortable and it was ',false
359003,'CC','and','and',1,'cc','was comfortable , it was very ',false
359004,'PRP','it','it',1,'nsubjpass','comfortable , and was very reasonably ',false
359005,'VBD','be','was',1,'auxpass',', and it very reasonably priced ',false
359006,'RB','very','very',1,'advmod','and it was reasonably priced . ',false
359007,'RB','reasonably','reasonably',1,'advmod','it was very priced . ',false
359008,'VBN','price','priced',1,'conj','was very reasonably . ',false
359009,'.','.','.',0,'punct','very reasonably priced ',false
359010,'DT','the','The',1,'det','floor looked like ',false
359011,'NN','floor','floor',1,'nsubj','The looked like it ',false
359012,'VBD','look','looked',1,'ROOT','The floor like it desperately ',false
359013,'IN','like','like',1,'mark','The floor looked it desperately needed ',false
359014,'PRP','it','it',1,'nsubj','floor looked like desperately needed to ',false
359015,'RB','desperately','desperately',1,'advmod','looked like it needed to be ',false
359016,'VBD','need','needed',1,'advcl','like it desperately to be cleaned ',false
359017,'TO','to','to',1,'aux','it desperately needed be cleaned . ',false
359018,'VB','be','be',1,'auxpass','desperately needed to cleaned . ',false
359019,'VBN','clean','cleaned',1,'xcomp','needed to be . ',false
359020,'.','.','.',0,'punct','to be cleaned ',false
359021,'DT','the','The',1,'det','cover on the ',false
359022,'NN','cover','cover',1,'nsubj','The on the bed ',false
359023,'IN','on','on',1,'prep','The cover the bed looked ',false
359024,'DT','the','the',1,'det','The cover on bed looked a ',false
359025,'NN','bed','bed',1,'pobj','cover on the looked a little ',false
359026,'VBD','look','looked',1,'ROOT','on the bed a little dirty ',false
359027,'DT','a','a',1,'det','the bed looked little dirty as ',false
359028,'JJ','little','little',1,'amod','bed looked a dirty as well ',false
359029,'NN','dirty','dirty',1,'dobj','looked a little as well . ',false
359030,'RB','as','as',1,'advmod','a little dirty well . ',false
359031,'RB','well','well',1,'advmod','little dirty as . ',false
359032,'.','.','.',0,'punct','dirty as well ',false
359033,'RB','very','Very',1,'advmod','cramped room , ',false
359034,'VBD','cramp','cramped',1,'ROOT','Very room , but ',false
359035,'NN','room','room',1,'dobj','Very cramped , but we ',false
359036,',',',',',',0,'punct','Very cramped room but we weren ',false
359037,'CC','but','but',1,'cc','cramped room , we weren ? ',false
359038,'PRP','we','we',1,'nsubj','room , but weren ? ',false
359039,'VBP','weren','weren',1,'conj',', but we ? ',false
359040,'.','?','?',0,'punct','but we weren ',false
359041,'NN','ft','ft',1,'nsubj','in it enough ',false
359042,'IN','in','in',1,'prep','ft it enough for ',false
359043,'PRP','it','it',1,'pobj','ft in enough for it ',false
359044,'RB','enough','enough',1,'ROOT','ft in it for it to ',false
359045,'IN','for','for',1,'mark','in it enough it to be ',false
359046,'PRP','it','it',1,'nsubj','it enough for to be an ',false
359047,'TO','to','to',1,'aux','enough for it be an issue ',false
359048,'VB','be','be',1,'cop','for it to an issue . ',false
359049,'DT','an','an',1,'det','it to be issue . ',false
359050,'NN','issue','issue',1,'advcl','to be an . ',false
359051,'.','.','.',0,'punct','be an issue ',false
359841,'JJ','good','Good',1,'ROOT','. ',false
359842,'.','.','.',0,'punct','Good ',false
359843,'JJ','good','good',1,'amod','location , very ',false
359844,'NN','location','location',1,'tmod','good , very clean ',false
359845,',',',',',',0,'punct','good location very clean . ',false
359846,'RB','very','very',1,'advmod','good location , clean . ',false
359847,'JJ','clean','clean',1,'ROOT','location , very . ',false
359848,'.','.','.',0,'punct',', very clean ',false
359849,'JJ','poor','poor',1,'amod','breakfast , only ',false
359850,'NN','breakfast','breakfast',1,'tmod','poor , only 3 ',false
359851,',',',',',',0,'punct','poor breakfast only 3 options ',false
359852,'RB','only','only',1,'quantmod','poor breakfast , 3 options everyday ',false
359853,'CD','0','3',0,'num','breakfast , only options everyday , ',false
359854,'NNS','option','options',1,'measure',', only 3 everyday , tv ',false
359855,'JJ','everyday','everyday',1,'ROOT','only 3 options , tv with ',false
359856,',',',',',',0,'punct','3 options everyday tv with only ',false
359857,'NN','tv','tv',1,'dep','options everyday , with only one ',false
359858,'IN','with','with',1,'prep','everyday , tv only one english ',false
359859,'RB','only','only',1,'quantmod',', tv with one english channel ',false
359860,'CD','#crd#','one',1,'num','tv with only english channel , ',false
359861,'NN','english','english',1,'nn','with only one channel , small ',false
359862,'NN','channel','channel',1,'pobj','only one english , small rooms ',false
359863,',',',',',',0,'punct','one english channel small rooms ',false
359864,'JJ','small','small',1,'amod','english channel , rooms ',false
359865,'NNS','room','rooms',1,'conj','channel , small ',false
360619,'JJ','great','Great',1,'amod','location and Value ',false
360620,'NN','location','location',1,'ROOT','Great and Value for ',false
360621,'CC','and','and',1,'cc','Great location Value for money ',false
360622,'NNP','value','Value',1,'conj','Great location and for money . ',false
360623,'IN','for','for',1,'prep','location and Value money . ',false
360624,'NN','money','money',1,'pobj','and Value for . ',false
360625,'.','.','.',0,'punct','Value for money ',false
360626,'NNP','location','Location',1,'nsubj','is excellent , ',false
360627,'VBZ','be','is',1,'cop','Location excellent , walking ',false
360628,'JJ','excellent','excellent',1,'ROOT','Location is , walking distance ',false
360629,',',',',',',0,'punct','Location is excellent walking distance to ',false
360630,'VBG','walk','walking',1,'amod','is excellent , distance to Tawaramachi ',false
360631,'NN','distance','distance',1,'xcomp','excellent , walking to Tawaramachi station ',false
360632,'IN','to','to',1,'prep',', walking distance Tawaramachi station . ',false
360633,'NNP','tawaramachi','Tawaramachi',1,'nn','walking distance to station . ',false
360634,'NN','station','station',1,'pobj','distance to Tawaramachi . ',false
360635,'.','.','.',0,'punct','to Tawaramachi station ',false
360636,'NNP','staff','Staff',1,'nsubj','were very helpful ',false
360637,'VBD','be','were',1,'cop','Staff very helpful whenever ',false
360638,'RB','very','very',1,'advmod','Staff were helpful whenever you ',false
360639,'JJ','helpful','helpful',1,'ROOT','Staff were very whenever you need ',false
360640,'WRB','whenever','whenever',1,'advmod','were very helpful you need their ',false
360641,'PRP','you','you',1,'nsubj','very helpful whenever need their guidance ',false
360642,'VBP','need','need',1,'advcl','helpful whenever you their guidance . ',false
360643,'PRP$','their','their',1,'poss','whenever you need guidance . ',false
360644,'NN','guidance','guidance',1,'dobj','you need their . ',false
360645,'.','.','.',0,'punct','need their guidance ',false
360646,'JJ','small','Small',1,'amod','cafeteria downstairs , ',false
360647,'NN','cafeteria','cafeteria',1,'ROOT','Small downstairs , good ',false
360648,'RB','downstairs','downstairs',1,'advmod','Small cafeteria , good enough ',false
360649,',',',',',',0,'punct','Small cafeteria downstairs good enough for ',false
360650,'JJ','good','good',1,'amod','cafeteria downstairs , enough for breakfast ',false
360651,'RB','enough','enough',1,'advmod','downstairs , good for breakfast . ',false
360652,'IN','for','for',1,'prep',', good enough breakfast . ',false
360653,'NN','breakfast','breakfast',1,'pobj','good enough for . ',false
360654,'.','.','.',0,'punct','enough for breakfast ',false
360655,'NNP','forex','Forex',1,'nn','service available . ',false
360656,'NN','service','service',1,'nsubj','Forex available . ',false
360657,'JJ','available','available',1,'ROOT','Forex service . ',false
360658,'.','.','.',0,'punct','Forex service available ',false
360659,'NNS','room','Rooms',1,'nsubj','were very clean ',false
360660,'VBD','be','were',1,'cop','Rooms very clean with ',false
360661,'RB','very','very',1,'advmod','Rooms were clean with good ',false
360662,'JJ','clean','clean',1,'ROOT','Rooms were very with good amenities ',false
360663,'IN','with','with',1,'prep','were very clean good amenities . ',false
360664,'JJ','good','good',1,'amod','very clean with amenities . ',false
360665,'NNS','amenity','amenities',1,'pobj','clean with good . ',false
360666,'.','.','.',0,'punct','with good amenities ',false
360667,'MD','can','Ca',1,'aux','nt complain , ',false
360668,'RB','nt','nt',1,'advmod','Ca complain , but ',false
360669,'VB','complain','complain',1,'ROOT','Ca nt , but the ',false
360670,',',',',',',0,'punct','Ca nt complain but the rooms ',false
360671,'CC','but','but',1,'cc','nt complain , the rooms were ',false
360672,'DT','the','the',1,'det','complain , but rooms were small ',false
360673,'NNS','room','rooms',1,'nsubj',', but the were small , ',false
360674,'VBD','be','were',1,'cop','but the rooms small , did ',false
360675,'JJ','small','small',1,'conj','the rooms were , did nt ',false
360676,',',',',',',0,'punct','rooms were small did nt like ',false
360677,'VBD','do','did',1,'conj','were small , nt like the ',false
360678,'RB','nt','nt',1,'advmod','small , did like the very ',false
360679,'IN','like','like',1,'prep',', did nt the very flat ',false
360680,'DT','the','the',1,'det','did nt like very flat pillows ',false
360681,'RB','very','very',1,'advmod','nt like the flat pillows provided ',false
360682,'JJ','flat','flat',1,'amod','like the very pillows provided . ',false
360683,'NNS','pillow','pillows',1,'pobj','the very flat provided . ',false
360684,'VBN','provided','provided',1,'partmod','very flat pillows . ',false
360685,'.','.','.',0,'punct','flat pillows provided ',false
361178,'RB','very','Very',1,'advmod','Good . ',false
361179,'JJ','good','Good',1,'ROOT','Very . ',false
361180,'.','.','.',0,'punct','Very Good ',false
361181,'DT','the','The',1,'det','location . ',false
361182,'NN','location','location',1,'ROOT','The . ',false
361183,'.','.','.',0,'punct','The location ',false
361184,'NNP','room','Room',1,'nsubj','a bit small ',false
361185,'DT','a','a',1,'det','Room bit small ',false
361186,'NN','bit','bit',1,'measure','Room a small ',false
361187,'JJ','small','small',1,'ROOT','Room a bit ',false
361716,'RB','very','Very',1,'advmod','Good . ',false
361717,'JJ','good','Good',1,'ROOT','Very . ',false
361718,'.','.','.',0,'punct','Very Good ',false
361719,'PRP','they','They',1,'nsubj','had a nice ',false
361720,'VBD','have','had',1,'ROOT','They a nice public ',false
361721,'DT','a','a',1,'det','They had nice public bath ',false
361722,'JJ','nice','nice',1,'amod','They had a public bath , ',false
361723,'JJ','public','public',1,'amod','had a nice bath , which ',false
361724,'NN','bath','bath',1,'dobj','a nice public , which was ',false
361725,',',',',',',0,'punct','nice public bath which was for ',false
361726,'WDT','which','which',1,'nsubj','public bath , was for free ',false
361727,'VBD','be','was',1,'rcmod','bath , which for free . ',false
361728,'IN','for','for',1,'prep',', which was free . ',false
361729,'JJ','free','free',1,'pobj','which was for . ',false
361730,'.','.','.',0,'punct','was for free ',false
361731,'DT','the','The',1,'det','location was ? ',false
361732,'NN','location','location',1,'ROOT','The was ? ',false
361733,'VBD','be','was',1,'dep','The location ? ',false
361734,'.','?','?',0,'punct','The location was ',false
361735,'VBD','ft','ft',1,'ROOT','the best but ',false
361736,'DT','the','the',1,'det','ft best but it ',false
361737,'JJS','good','best',1,'dobj','ft the but it was ',false
361738,'CC','but','but',1,'cc','ft the best it was a ',false
361739,'PRP','it','it',1,'nsubj','the best but was a quiet ',false
361740,'VBD','be','was',1,'cop','best but it a quiet area ',false
361741,'DT','a','a',1,'det','but it was quiet area compared ',false
361742,'JJ','quiet','quiet',1,'amod','it was a area compared to ',false
361743,'NN','area','area',1,'conj','was a quiet compared to those ',false
361744,'VBN','compare','compared',1,'prep','a quiet area to those main ',false
361745,'IN','to','to',1,'dep','quiet area compared those main Tokyo ',false
361746,'DT','those','those',1,'det','area compared to main Tokyo districts ',false
361747,'JJ','main','main',1,'amod','compared to those Tokyo districts . ',false
361748,'NNP','tokyo','Tokyo',1,'nn','to those main districts . ',false
361749,'NNS','district','districts',1,'pobj','those main Tokyo . ',false
361750,'.','.','.',0,'punct','main Tokyo districts ',false
361751,'DT','the','The',1,'det','staffs were always ',false
361752,'NNS','staff','staffs',1,'nsubj','The were always nice ',false
361753,'VBD','be','were',1,'cop','The staffs always nice and ',false
361754,'RB','always','always',1,'advmod','The staffs were nice and helpful ',false
361755,'JJ','nice','nice',1,'ROOT','staffs were always and helpful . ',false
361756,'CC','and','and',1,'cc','were always nice helpful . ',false
361757,'JJ','helpful','helpful',1,'conj','always nice and . ',false
361758,'.','.','.',0,'punct','nice and helpful ',false
361759,'DT','the','The',1,'det','bed mattress was ',false
361760,'NN','bed','bed',1,'nn','The mattress was too ',false
361761,'NN','mattress','mattress',1,'nsubj','The bed was too soft ',false
361762,'VBD','be','was',1,'cop','The bed mattress too soft for ',false
361763,'RB','too','too',1,'advmod','bed mattress was soft for me ',false
361764,'JJ','soft','soft',1,'ROOT','mattress was too for me . ',false
361765,'IN','for','for',1,'prep','was too soft me . ',false
361766,'PRP','me','me',1,'pobj','too soft for . ',false
361767,'.','.','.',0,'punct','soft for me ',false
362161,'RB','very','Very',1,'advmod','Good . ',false
362162,'JJ','good','Good',1,'ROOT','Very . ',false
362163,'.','.','.',0,'punct','Very Good ',false
362164,'JJ','excellent','excellent',1,'amod','public bath , ',false
362165,'JJ','public','public',1,'amod','excellent bath , per ',false
362166,'NN','bath','bath',1,'ROOT','excellent public , per recommended ',false
362167,',',',',',',0,'punct','excellent public bath per recommended ',false
362168,'IN','per','per',1,'dep','public bath , recommended ',false
362169,'VBN','recommend','recommended',1,'pobj','bath , per ',false
363043,'JJ','excellent','Excellent',1,'amod','choice . ',false
363044,'NN','choice','choice',1,'ROOT','Excellent . ',false
363045,'.','.','.',0,'punct','Excellent choice ',false
363046,'JJ','great','Great',1,'amod','location ! ',false
363047,'NN','location','location',1,'ROOT','Great ! ',false
363048,'.','!','!',0,'punct','Great location ',false
363049,'NNP','staff','Staff',1,'nsubj','was great , ',false
363050,'VBD','be','was',1,'cop','Staff great , very ',false
363051,'JJ','great','great',1,'ROOT','Staff was , very helpful ',false
363052,',',',',',',0,'punct','Staff was great very helpful . ',false
363053,'RB','very','very',1,'advmod','was great , helpful . ',false
363054,'JJ','helpful','helpful',1,'dep','great , very . ',false
363055,'.','.','.',0,'punct',', very helpful ',false
363056,'NNP','hotel','Hotel',1,'nsubj','was in general ',false
363057,'VBD','be','was',1,'ROOT','Hotel in general very ',false
363058,'IN','in','in',1,'prep','Hotel was general very very ',false
363059,'JJ','general','general',1,'pobj','Hotel was in very very clean ',false
363060,'RB','very','very',1,'advmod','was in general very clean . ',false
363061,'RB','very','very',1,'advmod','in general very clean . ',false
363062,'JJ','clean','clean',1,'advmod','general very very . ',false
363063,'.','.','.',0,'punct','very very clean ',false
363064,'PRP','i','I',1,'nsubj','would choose this ',false
363065,'MD','would','would',1,'aux','I choose this hotel ',false
363066,'VB','choose','choose',1,'ROOT','I would this hotel again ',false
363067,'DT','this','this',1,'det','I would choose hotel again if ',false
363068,'NN','hotel','hotel',1,'dobj','would choose this again if i ',false
363069,'RB','again','again',1,'advmod','choose this hotel if i visited ',false
363070,'IN','if','if',1,'mark','this hotel again i visited Tokyo ',false
363071,'PRP','i','i',1,'nsubj','hotel again if visited Tokyo another ',false
363072,'VBD','visit','visited',1,'advcl','again if i Tokyo another time ',false
363073,'NNP','tokyo','Tokyo',1,'dobj','if i visited another time . ',false
363074,'DT','another','another',1,'det','i visited Tokyo time . ',false
363075,'NN','time','time',1,'tmod','visited Tokyo another . ',false
