@relation Lage

@attribute id numeric
@attribute words string
@attribute lemmas string
@attribute pos string
@attribute bigrams string
@attribute tagwordset1 string
@attribute tagwordset2 string
@attribute tagwordset3 string
@attribute tagwordset4 string
@attribute tagwordset5 string
@attribute tagwordset6 string
@attribute tagwordset7 string
@attribute tagwordset8 string
@attribute aspecttype {true, false}

@data
21344,'fs problematic ','f problematic ','NNS JJ ','_fs_somehow _problematic_. ',0,0,0,0,0,0,0,0,false
21345,'','','','',0,0,0,0,0,0,0,0,false
21346,'fs nice choice stay asakusa ','fs nice choice stay asakusa ','VBZ JJ NN VB NNP ','_fs_a _nice_choice _choice_to _stay_in _asakusa_. ',0,0,0,0,0,0,0,0,false
21398,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
21399,'clean neat room bed comfortable spa is nice ','clean neat room bed comfortable spa be nice ','JJ JJ NN NN JJ NN VBZ JJ ','_clean_and _neat_room _room_, _bed_amazingly _comfortable_, _spa_is _is_nice _nice_too ',0,0,0,0,0,0,0,0,false
21400,'staff friendly check process felt department store ','staff friendly check process feel department store ','NNP JJ NN NN VBD NN NN ','_staff_really _friendly_check _check_in _process_felt _felt_like _department_store ',0,0,0,0,0,0,0,0,false
21428,'great location inflexible storage facility ','great location inflexible storage facility ','JJ NN JJ NN NN ','_great_location _location_but _inflexible_with _storage_facility _facility_. ',0,0,0,0,0,0,0,0,true
21429,'great location ','great location ','JJ NN ','_great_location _location_. ',0,0,0,0,0,0,0,0,true
21430,'convenient ','convenient ','JJ ','_convenient_. ',0,0,0,0,0,0,0,0,false
21431,'were shocked disappointed hotel refused store luggages were going check next day ','be shock disappoint hotel refuse store luggage be go check next day ','VBD VBN VBN NN VBD VB NNS VBD VBG VB JJ NN ','_were_shocked _shocked_and _disappointed_that _hotel_refused _refused_to _store_our _luggages_overnight _were_going _going_to _check_in _next_day _day_. ',0,0,0,0,0,0,0,0,false
21432,'ended have drag heavy luggages way store tokyo station days had weekend t ','ended have drag heavy luggage way store tokyo station day have weekend t ','VBN VBP VB JJ NNS NN VB NNP NN NNS VBD NN NN ','_ended_up _have_to _drag_our _heavy_luggages _luggages_all _way_and _store_them _tokyo_station _station_for _days_when _had_the _weekend_away _t_? ',0,0,0,0,0,0,0,0,false
21433,'hoku ','hoku ','NN ','_hoku_. ',0,0,0,0,0,0,0,0,false
21470,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
21471,'nice open spa ','nice open spa ','NNP JJ NN ','_nice_with _open_spa _spa_. ',0,0,0,0,0,0,0,0,false
21472,'small rooms ','small room ','JJ NNS ','_small_rooms ',0,0,0,0,0,0,0,0,false
21518,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
21519,'location was great ueno area did most sightseeing asakusa ','location be great ueno area do most sightseeing asakusa ','NN VBD JJ NNP NN VBD JJS NN NNP ','_location_was _was_great _great_, _ueno_area _area_where _did_most _most_of _sightseeing_, _asakusa_. ',0,0,0,0,0,0,0,0,true
21520,'room was tiny had everything needed plenty amenities renewed day ','room be tiny have everything need plenty amenity renew day ','NN VBD JJ VBD NN VBD NN NNS VBD NN ','_room_was _was_tiny _tiny_, _had_everything _everything_we _needed_with _plenty_of _amenities_renewed _renewed_each _day_. ',0,0,0,0,0,0,0,0,false
21521,'had stayed have been able enjoy coin laundry onsite baths ','have stay have be able enjoy coin laundry onsite bath ','VBD VBN VB VBN JJ VB NN NN JJ NNS ','_had_stayed _stayed_longer _have_been _been_able _able_to _enjoy_the _coin_laundry _laundry_and _onsite_baths _baths_. ',0,0,0,0,0,0,0,0,false
21522,'was easy find good place stay beginning trip jet lagged ','be easy find good place stay beginning trip jet lag ','VBD JJ VB JJ NN VB NN NN NN VBN ','_was_easy _easy_to _find_, _good_place _place_to _stay_at _beginning_of _trip_while _jet_- _lagged_. ',0,0,0,0,0,0,0,0,true
21523,'microfridge made easy keep combini foods drinks ready go morning was green tea instant coffee available use electric kettle ','microfridge make easy keep combini food drink ready go morning be green tea instant coffee available use electric kettle ','NN VBD JJ VB JJ NNS VBZ JJ VB NN VBD JJ NN JJ NN JJ NN JJ NN ','_microfridge_made _made_it _easy_to _keep_combini _combini_foods _foods_and _drinks_ready _ready_to _go_in _morning_, _was_green _green_tea _tea_and _instant_coffee _coffee_available _available_for _use_with _electric_kettle _kettle_. ',0,0,0,0,0,0,0,0,false
21524,'room was small designed was noticeable expect ','room be small design be noticeable expect ','NN VBD JJ VBN VBD JJ VB ','_room_was _was_quite _small_, _designed_it _was_nt _noticeable_as _expect_. ',0,0,0,0,0,0,0,0,false
21525,'was difficult eat drink hot beverages same time room was chair ','be difficult eat drink hot beverage same time room be chair ','VBD JJ VB VB JJ NNS JJ NN NN VBD NN ','_was_difficult _difficult_to _eat_and _drink_hot _hot_beverages _beverages_at _same_time _time_with _room_, _was_only _chair_. ',0,0,0,0,0,0,0,0,false
21526,'had eat sitting bed ','have eat sit bed ','VBD VB VBG NN ','_had_to _eat_while _sitting_on _bed_. ',0,0,0,0,0,0,0,0,false
21527,'bed was same standard american full size bed is fine small people be uncomfortable used having queen beds hotel rooms ','bed be same standard american full size bed be fine small people be uncomfortable use have queen bed hotel room ','NN VBD JJ JJ JJ JJ NN NN VBZ JJ JJ NNS VB JJ VBN VBG NN NNS NN NNS ','_bed_was _was_the _same_as _standard_american _american_full _full_- _size_bed _bed_, _is_fine _fine_for _small_people _people_like _be_uncomfortable _uncomfortable_for _used_to _having_queen _queen_beds _beds_in _hotel_rooms _rooms_. ',0,0,0,0,0,0,0,0,false
21528,'side is open are using bed have crawl other get bed get use toilet ','side be open be use bed have crawl other get bed get use toilet ','NN VBZ JJ VBP VBG NN VB VB JJ VB NN VB VB NN ','_side_is _is_open _open_so _are_using _using_the _bed_one _have_to _crawl_over _other_to _get_in _bed_( _get_out _use_the _toilet_) ',0,0,0,0,0,0,0,0,false
21529,'was little room suitcases traveled carry did have much luggage ','be little room suitcase travel carry do have much luggage ','VBD JJ NN NNS VBD VB VBD VB JJ NN ','_was_little _little_room _room_for _suitcases_( _traveled_carry _carry_- _did_nt _have_much _much_luggage _luggage_) ',0,0,0,0,0,0,0,0,false
21530,'was small luggage rack entryway ','be small luggage rack entryway ','VBD JJ NN NN NN ','_was_also _small_luggage _luggage_rack _rack_near _entryway_. ',0,0,0,0,0,0,0,0,false
21531,'put suitcases floor foot bed managed okay ','put suitcase floor foot bed manage okay ','VBP NNS NN NN NN VBD JJ ','_put_the _suitcases_on _floor_at _foot_of _bed_and _managed_okay _okay_. ',0,0,0,0,0,0,0,0,false
21532,'microwave have been great understand was omitted considering small size room ','microwave have be great understand be omit consider small size room ','NN VB VBN JJ VB VBD VBN VBG JJ NN NN ','_microwave_would _have_been _been_great _great_, _understand_why _was_omitted _omitted_considering _considering_the _small_size _size_of _room_. ',0,0,0,0,0,0,0,0,false
21616,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
21617,'close metro station temples asakusa ','close metro station temple asakusa ','JJ NN NN NNS NN ','_close_to _metro_station _station_and _temples_in _asakusa_. ',0,0,0,0,0,0,0,0,true
21618,'price is okay ','price be okay ','NN VBZ JJ ','_price_is _is_okay _okay_. ',0,0,0,0,0,0,0,0,false
21619,'is apa room is small convenient ','be apa room be small convenient ','VBZ NNP NN VBZ JJ JJ ','_is_an _apa_: _room_is _is_small _small_but _convenient_. ',0,0,0,0,0,0,0,0,false
21646,'good value money ','good value money ','JJ NN NN ','_good_value _value_for _money_. ',0,0,0,0,0,0,0,0,false
21647,'comfortable mattress pillow average experience japan ','comfortable mattress pillow average experience japan ','JJ NN NN JJ NN NNP ','_comfortable_mattress _mattress_and _pillow_( _average_experience _experience_in _japan_) ',0,0,0,0,0,0,0,0,false
21648,'small room is customary japan more tokyo ','small room be customary japan more tokyo ','JJ NN VBZ JJ NNP JJR NNP ','_small_room _room_( _is_fairly _customary_in _japan_and _more_in _tokyo_) ',0,0,0,0,0,0,0,0,false
21676,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
21677,'quick check beautiful entrance ','quick check beautiful entrance ','NNP VB JJ NN ','_quick_check _check_in _beautiful_entrance _entrance_. ',0,0,0,0,0,0,0,0,false
21678,'possibility store luggage ','possibility store luggage ','NN VB NN ','_possibility_to _store_luggage _luggage_. ',0,0,0,0,0,0,0,0,false
21679,'room was equipped clean ','room be equipped clean ','NN VBD JJ JJ ','_room_was _was_well _equipped_and _clean_. ',0,0,0,0,0,0,0,0,false
21680,'hotel amenities are perfect did have time try baths ','hotel amenity be perfect do have time try bath ','NN NNS VBP JJ VBD VB NN VB NNS ','_hotel_amenities _amenities_are _are_perfect _perfect_, _did_nt _have_time _time_to _try_the _baths_. ',0,0,0,0,0,0,0,0,false
21681,'pillows were little hard window be open is sad were 13rd floor ','pillow be little hard window be open be sad be #ord# floor ','NNS VBD JJ VB NN VB JJ VBZ JJ VBD JJ NN ','_pillows_were _were_a _little_to _hard_, _window_could _be_open _open_which _is_sad _sad_because _were_on _13rd_floor _floor_. ',0,0,0,0,0,0,0,0,false
21726,'nice stay ','nice stay ','JJ NN ','_nice_stay _stay_! ',0,0,0,0,0,0,0,0,false
21727,'hotel is beautiful room bathroom are nice small ','hotel be beautiful room bathroom be nice small ','NN VBZ JJ NN NN VBP JJ JJ ','_hotel_is _is_beautiful _beautiful_, _room_and _bathroom_are _are_really _nice_even _small_. ',0,0,0,0,0,0,0,0,false
21728,'staff are helpful had misunderstanding helped figure appreciate are polite kind ','staff be helpful have misunderstanding help figure appreciate be polite kind ','NN VBP JJ VBD NN VBD VB VBP VBP JJ JJ ','_staff_are _are_helpful _helpful_, _had_some _misunderstanding_but _helped_us _figure_it _appreciate_that _are_so _polite_and _kind_. ',0,0,0,0,0,0,0,0,false
21729,'next door cafe is nice mom said bath is great couldn ','next door cafe be nice mom say bath be great couldn ','JJ NN NN VBZ JJ NN VBD NN VBZ JJ VBP ','_next_door _door_cafe _cafe_is _is_really _nice_too _mom_said _said_the _bath_is _is_great _great_i _couldn_? ',0,0,0,0,0,0,0,0,true
21730,'ft use tattoo ','ft use tattoo ','NN VB NN ','_ft_use _use_it _tattoo_. ',0,0,0,0,0,0,0,0,false
21731,'nothing have smoking area got smoking room ','nothing have smoking area get smoking room ','NN VB NN NN VBD NN NN ','_nothing_but _have_a _smoking_area _area_outside _got_smoking _smoking_room _room_can ',0,0,0,0,0,0,0,0,false
21732,'open window smoke is stuck ','open window smoke be stick ','VB NN NN VBZ VBN ','_open_the _window_and _smoke_is _is_stuck _stuck_inside ',0,0,0,0,0,0,0,0,false
21774,'go stay same hotel apa general do ask stay days ','go stay same hotel apa general do ask stay day ','VB VB JJ NN NN JJ VBP VB NN NNS ','_go_again _stay_at _same_hotel _hotel_or _apa_in _general_but _do_ask _ask_if _stay_for _days_. ',0,0,0,0,0,0,0,0,false
21775,'hotel self was was star hotel star is great staff did great job putting been good speaking japanese ','hotel self be be star hotel star be great staff do great job put be good speak japanese ','NN NN VBD VBD NN NN NN VBZ JJ NN VBD JJ NN VBG VBN JJ VBG NNS ','_hotel_its _self_was _was_was _was_like _star_hotel _hotel_but _star_instead _is_the _great_the _staff_did _did_a _great_job _job_putting _putting_up _been_good _good_speaking _speaking_japanese _japanese_. ',0,0,0,0,0,0,0,0,false
21776,'couln t book tours minar things do take take tours had great time learning expect next time do go ','couln t book tour minar thing do take take tour have great time learn expect next time do go ','VBP NN NN NNS JJ NNS VBP VB VB NNS VBD JJ NN VBG VBP JJ NN VBP VB ','_couln_` _t_book _book_any _tours_or _minar_things _things_but _do_nt _take_take _take_the _tours_seriously _had_a _great_time _time_and _learning_about _expect_next _next_time _time_i _do_go ',0,0,0,0,0,0,0,0,false
21806,'recommended ','recommend ','VBD ','_recommended_. ',0,0,0,0,0,0,0,0,false
21807,'was little spa top hotel ','be little spa top hotel ','VBD JJ NN NN NN ','_was_a _little_spa _spa_on _top_of _hotel_! ',0,0,0,0,0,0,0,0,false
21808,'god smoking room hotel changed non-smoking problem due unavailability was following day ','god smoking room hotel change non-smoking problem due unavailability be follow day ','VBP NN NN NN VBD NN NN JJ NN VBD VBG NN ','_god_a _smoking_room _room_but _hotel_changed _changed_that _non-smoking_for _problem_( _due_to _unavailability_, _was_only _following_day _day_) ',0,0,0,0,0,0,0,0,false
21809,'subway station walkable distance sens ','subway station walkable distance sens ','NN NN JJ NN NNP ','_subway_station _station_, _walkable_distance _distance_to _sens_? ',0,0,0,0,0,0,0,0,true
21810,'ji ueno takes mins s bit boring walk ','jus ueno take min s bit boring walk ','NNS NNP VBZ NNS VBZ NN JJ NN ','_ji_and _ueno_( _takes_perhaps _mins_and _s_a _bit_of _boring_walk _walk_) ',0,0,0,0,0,0,0,0,false
21811,'is tokyo calm neighbourhood ','be tokyo calm neighbourhood ','VBZ NNP JJ NN ','_is_in _tokyo_) _calm_neighbourhood _neighbourhood_. ',0,0,0,0,0,0,0,0,true
21812,'smaller rooms guess nice tokyo price pay ','small room guess nice tokyo price pay ','JJR NNS VBP JJ NNP NN VBP ','_smaller_rooms _rooms_, _guess_very _nice_for _tokyo_for _price_you _pay_! ',0,0,0,0,0,0,0,0,false
21858,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
21859,'good location close sights asakusa easy access other areas metro jr line ','good location close sight asakusa easy access other area metro jr line ','JJ NN JJ NNS NNP JJ VB JJ NNS NN NNP NN ','_good_location _location_, _close_to _sights_in _asakusa_and _easy_to _access_other _other_areas _areas_by _metro_/ _jr_line _line_. ',0,0,0,0,0,0,0,0,true
21860,'good selection restaurants neighbourhood ','good selection restaurant neighbourhood ','JJ NN NNS NN ','_good_selection _selection_of _restaurants_in _neighbourhood_. ',0,0,0,0,0,0,0,0,true
21861,'rooms small room luggage ','room small room luggage ','NNS JJ NN NN ','_rooms_very _small_and _room_for _luggage_. ',0,0,0,0,0,0,0,0,false
21862,'thin single pillow ','thin single pillow ','JJ JJ NN ','_thin_single _single_pillow _pillow_. ',0,0,0,0,0,0,0,0,false
21900,'situated budget hotel need place sleep ','situate budget hotel need place sleep ','VBN NN NN VBP NN VB ','_situated_budget _budget_hotel _hotel_for _need_a _place_to _sleep_. ',0,0,0,0,0,0,0,0,false
21901,'excellent location top tawaramachi subway station ginza line meaning easy connection ginza shibuya short walk asakusa area senso ji temple ','excellent location top tawaramachi subway station ginza line mean easy connection ginza shibuya short walk asakusa area senso ji temple ','JJ NN NN NNP NN NN NNP NN VBG JJ NN NNP NNP JJ NN NNP NN NNP NNP NN ','_excellent_location _location_almost _top_of _tawaramachi_subway _subway_station _station_( _ginza_line _line_) _meaning_easy _easy_connection _connection_to _ginza_and _shibuya_as _short_walk _walk_to _asakusa_area _area_and _senso_- _ji_temple _temple_. ',0,0,0,0,0,0,0,0,true
21902,'good value money ','good value money ','JJ NN NN ','_good_value _value_for _money_. ',0,0,0,0,0,0,0,0,false
21903,'taito is interesting part tokyo kappabashi cooking equipment street is short stroll ','taito be interesting part tokyo kappabashi cooking equipment street be short stroll ','NNP VBZ JJ NN NNP NNP NN NN NN VBZ JJ NN ','_taito_is _is_an _interesting_part _part_of _tokyo_and _kappabashi_cooking _cooking_equipment _equipment_street _street_is _is_just _short_stroll _stroll_away ',0,0,0,0,0,0,0,0,false
21904,'small rooms small people minimal luggage ','small room small people minimal luggage ','JJ NNS JJ NNS JJ NN ','_small_rooms _rooms_for _small_people _people_with _minimal_luggage _luggage_. ',0,0,0,0,0,0,0,0,false
21905,'cafe attached hotel is basic terms choices breakfast head little yamazaki bakery cafe round corner left hotel left junction ','cafe attach hotel be basic term choice breakfast head little yamazaki bakery cafe round corner leave hotel leave junction ','NNP VBN NN VBZ JJ NNS NNS NN NN JJ NNP NN NN VBD NN VBN NN VBD NN ','_cafe_attached _attached_to _hotel_is _is_pretty _basic_in _terms_of _choices_- _breakfast_, _head_instead _little_yamazaki _yamazaki_bakery _bakery_and _cafe_round _round_the _corner_( _left_out _hotel_and _left_at _junction_) ',0,0,0,0,0,0,0,0,false
21942,'wonderful ','wonderful ','JJ ','_wonderful_. ',0,0,0,0,0,0,0,0,false
21943,'love was close train station noises nice clean rooms cafe stairs was convenient friendly staff modern rooms ','love be close train station noise nice clean room cafe stair be convenient friendly staff modern room ','NN VBD JJ NN NN NNS JJ JJ NNS NN NNS VBD JJ JJ NN JJ NNS ','_love_that _was_close _close_to _train_station _station_without _noises_, _nice_clean _clean_rooms _rooms_, _cafe_down _stairs_was _was_convenient _convenient_, _friendly_staff _staff_, _modern_rooms _rooms_. ',0,0,0,0,0,0,0,0,true
21944,'pillows were hard have liked option receive new towels robes room cleaned room bed was bit small ','pillow be hard have like option receive new towel robe room clean room bed be bit small ','NNS VBD JJ VB VBN VB VB JJ NNS NNS NN VBD NN NN VBD NN JJ ','_pillows_were _were_waay _hard_, _have_liked _liked_to _option_not _receive_new _new_towels _towels_, _robes_and _room_cleaned _cleaned_everyday _room_and _bed_was _was_a _bit_small ',0,0,0,0,0,0,0,0,false
22028,'wonderful ','wonderful ','JJ ','_wonderful_. ',0,0,0,0,0,0,0,0,false
22029,'is second stay hotel ','be #ord# stay hotel ','VBZ JJ NN NN ','_is_our _second_stay _stay_at _hotel_. ',0,0,0,0,0,0,0,0,false
22030,'located metro station famous tourist attraction asakusa temple shopping area ','locate metro station famous tourist attraction asakusa temple shopping area ','VBN NN NN JJ NN NN NNP NNP NN NN ','_located_one _metro_station _station_away _famous_tourist _tourist_attraction _attraction_asakusa _asakusa_temple _temple_and _shopping_area _area_. ',0,0,0,0,0,0,0,0,true
22031,'minutes walk ginza line tawaramachi g18 station ','minute walk ginza line tawaramachi g18 station ','NNS VBP NNP NNP NNP NNP NN ','_minutes_walk _walk_from _ginza_line _line_, _tawaramachi_( _g18_) _station_. ',0,0,0,0,0,0,0,0,false
22032,'recommend take elevator gate is ginza line tawaramachi g18 station asakusa direction ','recommend take elevator gate be ginza line tawaramachi g18 station asakusa direction ','VBP VB NN NN VBZ NNP NNP NNP NNP NN NNP NN ','_recommend_to _take_the _elevator_gate _gate_that _is_at _ginza_line _line_, _tawaramachi_( _g18_) _station_, _asakusa_direction _direction_. ',0,0,0,0,0,0,0,0,false
22033,'ginza line tawaramachi g18 station asakusa shibuya direction have elevator ','ginza line tawaramachi g18 station asakusa shibuya direction have elevator ','NNP NNP NNP NNP NN NNP NNP NN VBP NN ','_ginza_line _line_, _tawaramachi_( _g18_) _station_, _asakusa_and _shibuya_direction _direction_have _have_elevator _elevator_. ',0,0,0,0,0,0,0,0,false
22034,'coming elevator gate turn see hotel ','come elevator gate turn see hotel ','VBG NN NN VB VB NN ','_coming_out _elevator_gate _gate_, _turn_right _see_the _hotel_. ',0,0,0,0,0,0,0,0,false
22035,'is cost effective buy tokyo metro hours 48hours ticket ','be cost effective buy tokyo metro hour 0hours ticket ','VBZ NN JJ VB NNP NN NNS NNS NN ','_is_more _cost_effective _effective_to _buy_tokyo _tokyo_metro _metro_24 _hours_/ _48hours_/ _ticket_. ',0,0,0,0,0,0,0,0,false
22036,'buy ticket narita airport terminal skyliner station ueno station information counter ','buy ticket narita airport terminal skyliner station ueno station information counter ','VB NN NNP NNP NNP NNP NNP NNP NNP NNP NNP ','_buy_the _ticket_at _narita_airport _airport_terminal _terminal_2 _skyliner_station _station_and _ueno_station _station_information _information_counter _counter_. ',0,0,0,0,0,0,0,0,false
22037,'is onsen japanese public hot bath located floor hotel ','be onsen japanese public hot bath locate floor hotel ','VBZ NNP NNP NNP NNP NNP VBN NN NN ','_is_onsen _onsen_( _japanese_public _public_hot _hot_bath _bath_) _located_at _floor_of _hotel_. ',0,0,0,0,0,0,0,0,false
22038,'hotel provide outdoor indoor baths are showers available site ','hotel provide outdoor indoor bath be shower available site ','NN VBP JJ JJ NNS VBP NNS JJ NN ','_hotel_provide _provide_both _outdoor_and _indoor_baths _baths_, _are_showers _showers_available _available_at _site_. ',0,0,0,0,0,0,0,0,false
22039,'see view tokyo sky tree outdoor bath ','see view tokyo sky tree outdoor bath ','VB NN NNP NN NN JJ NN ','_see_the _view_of _tokyo_sky _sky_tree _tree_from _outdoor_bath _bath_. ',0,0,0,0,0,0,0,0,false
22040,'bath site is big ','bath site be big ','NN NN VBZ JJ ','_bath_site _site_is _is_not _big_. ',0,0,0,0,0,0,0,0,false
22041,'are hair dryers rubber bands shower caps ','be hair dryer rubber band shower cap ','VBP NN NNS NN NNS NN NNS ','_are_hair _hair_dryers _dryers_, _rubber_bands _bands_, _shower_caps _caps_, ',0,0,0,0,0,0,0,0,false
22042,'provided need bring towels room ','provided need bring towel room ','VBN VBP VB NNS NN ','_provided_; _need_to _bring_towels _towels_from _room_. ',0,0,0,0,0,0,0,0,false
22043,'got room other guest belongings are room ','get room other guest belonging be room ','VBD NN JJ NN NNS VBP NN ','_got_to _room_, _other_guest _guest_s _belongings_are _are_still _room_. ',0,0,0,0,0,0,0,0,false
22044,'staff works have new room ready room was bit bigger previous one ','staff work have new room ready room be bit big previous #crd# ','NN VBZ VBP JJ NN JJ NN VBD NN JJR JJ NN ','_staff_works _works_this _have_a _new_room _room_ready _ready_for _room_was _was_a _bit_bigger _bigger_than _previous_one _one_. ',0,0,0,0,0,0,0,0,false
22045,'waited 8th floor staff went got new room ','wait #ord# floor staff go get new room ','VBD JJ NN NN VBD VBD JJ NN ','_waited_on _8th_floor _floor_and _staff_went _went_down _got_the _new_room _room_key ',0,0,0,0,0,0,0,0,false
22046,'bigger room was room ','big room be room ','JJR NN VBD NN ','_bigger_room _room_was _was_room _room_820 ',0,0,0,0,0,0,0,0,false
22047,'asakusa temple tourists are able rent kimonos japanese traditional costume recommend aiwafuku price female person is yen website reservation price ','asakusa temple tourist be able rend kimonos japanese traditional costume recommend aiwafuku price female person be yen website reservation price ','NNP NNP NNS VBP JJ VB NNP NNP NNP NNP VBP NNP NN JJ NN VBZ NN NN NN NN ','_asakusa_temple _temple_tourists _tourists_are _are_able _able_to _rent_kimonos _kimonos_( _japanese_traditional _traditional_costume _costume_) _recommend_aiwafuku _aiwafuku_, _price_for _female_/ _person_is _is_only _yen_( _website_reservation _reservation_price _price_) ',0,0,0,0,0,0,0,0,false
22048,'price includes costumes+bag+hairstyle+hair decoration+japanese style shoes ','price include costumes+bag+hairstyle+hair decoration+japanese style shoe ','NN VBZ NNP NNP NNP NNPS ','_price_includes _includes_costumes+bag+hairstyle+hair _costumes+bag+hairstyle+hair_decoration+japanese _decoration+japanese_style _style_shoes _shoes_. ',0,0,0,0,0,0,0,0,false
22049,'aiwafuku en_plan ','aiwafuku en_plan ','NNP NNP ','_aiwafuku_website:http _en_plan_/ ',0,0,0,0,0,0,0,0,false
22050,'hotel room is small ','hotel room be small ','NN NN VBZ JJ ','_hotel_s _room_is _is_very _small_. ',0,0,0,0,0,0,0,0,false
22051,'think is size bathroom home ','think be size bathroom home ','VBP VBZ NN NN NN ','_think_it _is_about _size_of _bathroom_at _home_. ',0,0,0,0,0,0,0,0,false
22052,'had big luggage medium luggage were able open time ','have big luggage medium luggage be able open time ','VBD JJ NN JJ NN VBD JJ VB NN ','_had_one _big_luggage _luggage_and _medium_luggage _luggage_, _were_only _able_to _open_one _time_. ',0,0,0,0,0,0,0,0,false
22053,'opening are able open degrees straight ','open be able open degree straight ','VBG VBP JJ VB NNS JJ ','_opening_, _are_only _able_to _open_at _degrees_straight _straight_. ',0,0,0,0,0,0,0,0,false
22054,'think cheap price room is okay other hotel room japan is small ','think cheap price room be okay other hotel room japan be small ','VBP JJ NN NN VBZ JJ JJ NN NN NNP VBZ JJ ','_think_for _cheap_price _price_, _room_is _is_okay _okay_because _other_hotel _hotel_s _room_in _japan_is _is_very _small_too ',0,0,0,0,0,0,0,0,false
22055,'bathroom is small is bathtub okay person take bath ','bathroom be small be bathtub okay person take bath ','NN VBZ JJ VBZ NN JJ NN VB NN ','_bathroom_is _is_really _small_too _is_a _bathtub_just _okay_for _person_to _take_a _bath_. ',0,0,0,0,0,0,0,0,false
22056,'check check process is ','check check process be ','NN VB NN VBZ ','_check_in _check_out _process_is _is_quite ',0,0,0,0,0,0,0,0,false
22057,'staff knows minimum english ','staff know minimum english ','NN VBZ JJ NNP ','_staff_only _knows_minimum _minimum_english _english_. ',0,0,0,0,0,0,0,0,false
22058,'is hard comunicate ','be hard comunicate ','VBZ JJ VB ','_is_hard _hard_to _comunicate_. ',0,0,0,0,0,0,0,0,false
22059,'breakfast is bad ','breakfast be bad ','NN VBZ JJ ','_breakfast_is _is_really _bad_. ',0,0,0,0,0,0,0,0,false
22060,'are set menus choose sets include breads butter small portion salad ','be set menu choose set include bread butter small portion salad ','VBP VBN NNS VB NNS VBP NNS NN JJ NN NN ','_are_set _set_menus _menus_for _choose_from _sets_include _include_breads _breads_with _butter_, _small_portion _portion_of _salad_. ',0,0,0,0,0,0,0,0,false
22061,'ate time ','eat time ','VBD NN ','_ate_there _time_. ',0,0,0,0,0,0,0,0,false
22300,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
22301,'is second stay hotel ','be #ord# stay hotel ','VBZ JJ NN NN ','_is_our _second_stay _stay_at _hotel_. ',0,0,0,0,0,0,0,0,false
22302,'located metro station famous tourist attraction asakusa temple shopping area ','locate metro station famous tourist attraction asakusa temple shopping area ','VBN NN NN JJ NN NN NNP NNP NN NN ','_located_one _metro_station _station_away _famous_tourist _tourist_attraction _attraction_asakusa _asakusa_temple _temple_and _shopping_area _area_. ',0,0,0,0,0,0,0,0,false
22303,'minutes walk ginza line tawaramachi g18 station ','minute walk ginza line tawaramachi g18 station ','NNS VBP NNP NNP NNP NNP NN ','_minutes_walk _walk_from _ginza_line _line_, _tawaramachi_( _g18_) _station_. ',0,0,0,0,0,0,0,0,false
22304,'recommend take elevator gate is ginza line tawaramachi g18 station asakusa direction ','recommend take elevator gate be ginza line tawaramachi g18 station asakusa direction ','VBP VB NN NN VBZ NNP NNP NNP NNP NN NNP NN ','_recommend_to _take_the _elevator_gate _gate_that _is_at _ginza_line _line_, _tawaramachi_( _g18_) _station_, _asakusa_direction _direction_. ',0,0,0,0,0,0,0,0,false
22305,'ginza line tawaramachi g18 station asakusa shibuya direction have elevator ','ginza line tawaramachi g18 station asakusa shibuya direction have elevator ','NNP NNP NNP NNP NN NNP NNP NN VBP NN ','_ginza_line _line_, _tawaramachi_( _g18_) _station_, _asakusa_and _shibuya_direction _direction_have _have_elevator _elevator_. ',0,0,0,0,0,0,0,0,false
22306,'coming elevator gate turn see hotel ','come elevator gate turn see hotel ','VBG NN NN VB VB NN ','_coming_out _elevator_gate _gate_, _turn_right _see_the _hotel_. ',0,0,0,0,0,0,0,0,false
22307,'is cost effective buy tokyo metro hours 48hours ticket ','be cost effective buy tokyo metro hour 0hours ticket ','VBZ NN JJ VB NNP NN NNS NNS NN ','_is_more _cost_effective _effective_to _buy_tokyo _tokyo_metro _metro_24 _hours_/ _48hours_/ _ticket_. ',0,0,0,0,0,0,0,0,false
22308,'buy ticket narita airport terminal skyliner station ueno station information counter ','buy ticket narita airport terminal skyliner station ueno station information counter ','VB NN NNP NNP NNP NNP NNP NNP NNP NNP NNP ','_buy_the _ticket_at _narita_airport _airport_terminal _terminal_2 _skyliner_station _station_and _ueno_station _station_information _information_counter _counter_. ',0,0,0,0,0,0,0,0,false
22309,'is onsen japanese public hot bath located floor hotel ','be onsen japanese public hot bath locate floor hotel ','VBZ NNP NNP NNP NNP NNP VBN NN NN ','_is_onsen _onsen_( _japanese_public _public_hot _hot_bath _bath_) _located_at _floor_of _hotel_. ',0,0,0,0,0,0,0,0,false
