@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
543,'good value money ','comfortable mattress pillow ( well average experience japan ','small room ( fairly customary japan probably even tokyo ) ','+preis-leistungs-verhltnis  +komfort  +komfort  ','-komfort  ',0.27692307692307694,0.07387387387387387,0.04504504504504505,1.0,1.0,0.0,0.0,0.927710843373494,8.3
544,'exceptional ','quick check , beautiful entrance . possibility store luggage . room well equipped clean . hotel amenity perfect , unfortunately time try bath ','pillow little hard , window could open sad #ord# floor . ','+other  +ausstattung  +komfort  +komfort  ','-komfort   -komfort ',0.25,0.09842767295597485,-0.010062893081761006,1.0,0.3333333333333333,0.0,-0.4,1.617391304347826,9.6
545,'really nice stay ! ','hotel beautiful , room bathroom really nice even tho small . staff helpful , misunderstanding help us figure i really appreciate polite kind . next door cafe really nice mom say bath great i couldn ? ft use tattoo . ','nothing maybe could smoking area outside even get smoking room ? ft open window smoke stick inside completely .. ','+other  +ausstattung  -komfort  +komfort  -komfort  +komfort   -hotelpersonal +hotelpersonal  +hotelpersonal  +hotelpersonal  +lage  +ausstattung  ',' -komfort ',0.12307692307692308,0.07022116903633492,-0.002369668246445498,1.0,0.5,-0.4,0.0,2.1153846153846154,9.6
546,'i would go stay hotel apa general i ask stay #crd# day ','hotel self like 0 star hotel 0 star instead great staff great job put good speak japanese ','much i simply couln ` book tour minar thing nt take take tour seriously i great time learn i shoul expect next time i go ','+other  +ausstattung  +hotelpersonal  ','+other  ',0.00684931506849315,0.08899082568807339,0.028440366972477066,1.0,1.0,0.0,0.0,0.9774011299435028,9.6
547,'recommend ','little spa top hotel ! :) also , initially god smoking room hotel change non-smoking us without problem ( although due unavailability , follow day ) . directly subway station , walkable distance sens ? - jus even ueno ( take perhaps 0 min s bit boring walk ) . also , ( tokyo ) calm neighbourhood ','course , small room , i guess nice tokyo price pay ! ','+lage  +lage  ','-komfort  +preis-leistungs-verhltnis  ',0.475,0.012237762237762238,0.006876456876456876,1.0,1.0,-0.6,-0.2,5.121951219512195,8.8
548,'good ','good location , close sight asakusa easy access area metro / jr line . good selection restaurant neighbourhood ','room small room luggage . thin single pillow . ','+lage  +lage  +lage  +lage  ','-komfort  -komfort  -komfort  -komfort  ',0.65,0.0810126582278481,0.002531645569620253,1.0,0.3333333333333333,0.0,-0.2,2.074626865671642,7.1
549,'well situate budget hotel need place sleep ','excellent location almost top tawaramachi subway station ( ginza line ) mean easy connection ginza shibuya well short walk asakusa area senso - ji temple . good value money . taito interesting part tokyo kappabashi cooking equipment street short stroll away ','small room small people minimal luggage . cafe attach hotel pretty basic term choice - breakfast , head instead little yamazaki bakery cafe round corner ( leave hotel leave junction ) . ','+ausstattung  +lage  +lage  +lage  +preis-leistungs-verhltnis  ','+komfort  ',0.025,0.07173913043478261,0.0213768115942029,1.0,1.0,0.0,-0.2,1.3076923076923077,8.3
550,'wonderful ','love close train station without noise , nice clean room , cafe stair convenient , friendly staff , modern room ','pillow waay hard , would like option receive new towel , robe room clean everyday , room bed bit small ','+lage  +komfort  +sauberkeit  +lage  +hotelpersonal  +komfort  ','-komfort  +sauberkeit  +sauberkeit  +komfort  +komfort  ',0.7,0.12637362637362637,0.043956043956043966,1.0,1.0,0.0,-0.2,1.0132450331125828,9.2
551,'wonderful ','#ord# stay hotel . locate #crd# metro station away famous tourist attraction asakusa temple shopping area . 0 minute walk ginza line , tawaramachi ( g18 ) station . i recommend take elevator gate ginza line , tawaramachi ( g18 ) station , asakusa direction . ginza line , tawaramachi ( g18 ) station , asakusa shibuya direction elevator . come elevator gate , turn right see hotel . cost effective buy tokyo metro 0 hour / 0hours / 0hours ticket . buy ticket narita airport terminal 0 skyliner station ueno station information counter . onsen ( japanese public hot bath ) locate 0 floor hotel . hotel provide outdoor indoor bath , shower available site . see view tokyo sky tree outdoor bath . bath site big . hair dryer , rubber band , shower cap , etc .. provided ; however , need bring towel room . get room , guest s belonging still room . staff work fast new room ready us , room bit big previous #crd# . wait #ord# floor staff go get new room key back us . slightly big room room 0 . asakusa temple tourist able rend kimonos ( japanese traditional costume ) , i recommend aiwafuku , price female / person 0 yen ( website reservation price ) . price include costumes+bag+hairstyle+hair decoration+japanese style shoe . aiwafuku #url# : / / #url# / en_plan ','. hotel s room small . i think size bathroom home . #crd# big luggage #crd# medium luggage , able open #crd# time . open , able open 0 degree straight . i think cheap price , room okay hotel s room japan small . bathroom really small , bathtub okay #crd# person take bath . check check process quite fast . staff know minimum english . sometimes hard comunicate . breakfast really bad . set menu us choose , set include bread butter , small portion salad . eat #crd# time . ','+lage   -ausstattung +hotelpersonal  ','+komfort  +preis-leistungs-verhltnis  +komfort  +other  +other  -hotelpersonal  -other  -other  ',0.7,0.021674876847290636,-0.0013628899835796385,1.0,1.0,0.0,-0.6,2.267394270122783,9.2
552,'excellent ','#ord# stay hotel . locate #crd# metro station away famous tourist attraction asakusa temple shopping area . 0 minute walk ginza line , tawaramachi ( g18 ) station . i recommend take elevator gate ginza line , tawaramachi ( g18 ) station , asakusa direction . ginza line , tawaramachi ( g18 ) station , asakusa shibuya direction elevator . come elevator gate , turn right see hotel . cost effective buy tokyo metro 0 hour / 0hours / 0hours ticket . buy ticket narita airport terminal 0 skyliner station ueno station information counter . onsen ( japanese public hot bath ) locate 0 floor hotel . hotel provide outdoor indoor bath , shower available site . see view tokyo sky tree outdoor bath . bath site big . hair dryer , rubber band , shower cap , etc .. provided ; however , need bring towel room . asakusa temple tourist able rend kimonos ( japanese traditional costume ) , i recommend aiwafuku , price female / person 0 yen ( website reservation price ) . price include costumes+bag+hairstyle+hair decoration+japanese style shoe . aiwafuku #url# : / / #url# / en_plan ','. hotel s room small . i think size bathroom home . #crd# big luggage #crd# medium luggage , able open #crd# time . open , able open 0 degree straight . i think cheap price , room okay hotel s room japan small . bathroom really small , bathtub okay #crd# person take bath . check check process quite fast . staff know minimum english . sometimes hard comunicate . check time 0 ; however , mother feel well , ask check early 0 . charge us 0yen extra per hour . check 0 hour early , charge us full 0 hour . i think make exceptional special case . breakfast really bad . set menu us choose , set include bread butter , small portion salad . eat #crd# time . ','','-komfort  -preis-leistungs-verhltnis  -komfort  -other  -other  -hotelpersonal  -other  -other  ',0.65,0.02408575031525851,0.002669188734762506,1.0,1.0,0.0,-0.6,1.34,8.8
553,'good ','close train station . hotel quiet comfortable . room small expect tokyo . staff helpful . go jr line catch local subway kanda station change train head tokyo station . staff help train information print cost ','','+lage  +ausstattung  +ausstattung  -komfort  +hotelpersonal  +hotelpersonal  ','',0.65,0.03275577557755776,0.0,1.0,0.0,0.0,0.0,0.0,7.5
554,'exceptional ','location ','','','',0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6
555,'good ','public bath top really worth . s clean functionnal ','room quite small , juste size bed . altough s high much view , window tint open . staff speak english , register via screen . ','+ausstattung  ','+komfort   -sauberkeit -sauberkeit    ',0.65,0.1486394557823129,-0.006802721088435374,1.0,0.0,0.0,0.0,0.35714285714285715,7.5
556,'standard accomodation inexpensive clean well locate . ','hotel staff welcome helpful , location good - close train station , eatery shopping . ','like many hotel japan room compact small everything work well ! pillow pretty thin #crd# per person provided . ','+lage  +hotelpersonal  +hotelpersonal  +lage  +lage  +lage  +lage  ','-komfort  +other  -komfort  ',0.19285714285714287,0.12545454545454546,0.1109090909090909,1.0,1.0,0.0,0.0,0.6666666666666666,7.1
557,'convenient location . small room . ','location good near train station . also 0 - min walk asakusa shopping district . room clean . room bit small open lugagges . give price tokyo , definitely worth money . ','hotel #crd# washer #crd# dryer public bath area ( overall 0 washer 0 dryer male female public bath area ) . difficult wash dry clothes give traveller limit time rest long day . ','+lage  +lage  +lage  +sauberkeit  -komfort  +preis-leistungs-verhltnis  ','-komfort  -komfort  ',0.08771929824561404,0.04674556213017752,0.0031558185404339245,1.0,0.5,0.0,-0.2,1.0208333333333333,7.5
558,'good ','good location ','room really small ','+lage  ','-komfort  ',0.65,0.37142857142857144,-0.047619047619047616,1.0,0.0,0.0,0.0,0.7777777777777778,7.5
559,'great hotel , super clean , stay ! ','hotel perfect location . 0 min walk train station 0 min walk senso - ji temple . s heap restaurant nearby . hotel staff friendly helpful , checkin / smooth easy . room average size tokyo incredibly clean comfortable . ample space double room #crd# people luggage . could borrow amenity ( like iron ) reception free charge hour per day . ','downside hotel ( i truly mean #crd# ) pillow hard flat . request extra pillow reception freely give , much type pillow . i would stay apa hotel future i would bring pillow next time . ','+ausstattung  +lage  +lage  +hotelpersonal  +hotelpersonal  +other  +other  +komfort  +sauberkeit  +komfort  ','-komfort  -komfort  ',0.18064516129032257,0.06579804560260585,0.004668838219326818,1.0,1.0,0.0,-0.4,1.5061728395061729,9.2
560,'embrace smallness ask soft pillow ! ','#ord# , could book smoking room , non-smoking sell , bot notice smell ! relieve , big thumb apa . bed comfortable , soft pillow well ( standard thin , hard #crd# much ) . everything clean , spa great , location good ( near subway great neighbourhood ) . staff helpful ! ','room small , everything need , even bathroom bathtub , reasonable price ( especially compare hotel tokyo ) . pillow uncomfortable , soft pillow available request ! ',' +komfort +komfort +null +komfort  +ausstattung  +lage  +lage  +lage  +hotelpersonal  ',' -komfort -komfort  +preis-leistungs-verhltnis  -komfort  +komfort  ',0.08172043010752689,0.04720194647201946,0.00632603406326034,1.0,1.0,-0.2,-0.4,1.6153846153846154,9.6
561,'awesome hotel , definitely return ','check process awesome , s computerized . little dirt washroom bath tub area , big issue i believe water stain . otherwise everything clean . quiet location . onsen good . staff helpful check process . check process extremely easy quick ','nothing i think moment . ','+ausstattung  +other  -sauberkeit  +lage  +ausstattung  +hotelpersonal  +other  +other  ','',0.09473684210526316,0.038461538461538464,0.0,1.0,0.0,-0.4,0.0,8.512820512820513,8.8
562,'good ','good location top tawaramachi subway station ( ginza line ) mean fast connection kanda , ginza shibuya . senso - ji temple kappabashi cooking equipment street minute walk away ','room little small lot luggage - even open big suitcase prove tricky ! ','+lage  +lage  ','-komfort  ',0.37142857142857144,0.05217391304347826,-0.0011594202898550722,1.0,1.0,0.0,0.0,1.9339622641509433,8.3
563,'ginza access ','location ','early checkin ','',' -komfort ',0.0,0.0,0.05,0.0,0.0,0.0,-0.2,0.5294117647058824,9.6
564,'amazing stay stay near future . would really recommend . ','hotel modern bath top floor amazing . 0 min walk near metro station . ','room small , however expect hotel tokyo small room . anyone stay , prepared tiny room . ','+other  +ausstattung  +ausstattung  ','-komfort  -komfort  +komfort  ',0.06379310344827586,0.06951219512195123,0.014634146341463417,1.0,1.0,0.0,0.0,0.7621951219512195,9.2
565,'good ','free onsen top floor amazing . even ? fs bit small , never crowded . bed super comfy . bathrobe , coffee fridge room . great bakery right next hotel , choice restaurant 0 #crd# ','room super small make work ! ? fs bit far shinjuku , 0 min #crd# transfer , ideal day trip . also bit far tokyo station . ','+ausstattung   +other +komfort  +lage  ','-komfort   -lage -lage  ',0.37142857142857144,0.06220806794055201,0.020806794055201697,1.0,1.0,0.0,0.0,1.3567251461988303,8.3
566,'great value money ! ','nice big hotel , bed comfortable , lot facility inside hotel , good location , #crd# minute away metro station 0 minute away big station . lot thing around . nice view room - ask high floor nice enough give us room high #crd# ','room extremely small ','+preis-leistungs-verhltnis  +ausstattung  +ausstattung  +komfort  +ausstattung  +lage  +lage  +hotelpersonal  ','-komfort  ',0.1625,0.049038461538461545,-0.0016025641025641025,1.0,0.0,0.0,0.0,13.375,9.6
567,'good ','every thing good ','nice hotel ','','+ausstattung  ',0.65,0.2,0.12307692307692308,1.0,1.0,0.0,0.0,1.9090909090909092,7.5
568,'good location room small twin room uncomfortable lounge relax . ','location ','room bathroom small like picture wi - fi slow , window permanently lock unable let fresh air . ','+lage  ','-komfort  -ausstattung  -komfort  -hotelpersonal  -wlan  -komfort  ',0.011594202898550718,0.0,-0.18333333333333335,0.0,1.0,0.0,0.0,0.06923076923076923,7.1
569,'wonderful ','location great ','room small ','+lage  ','-komfort  ',0.7,0.16,-0.03333333333333333,1.0,0.0,0.0,0.0,0.8636363636363636,9.2
570,'good price ','staff accommodate i advise issue change room without fuss . spa wonderful unexpected price point ','. i change room i smoking floor smell overtake room . ','+preis-leistungs-verhltnis  +hotelpersonal  +ausstattung  ','-sauberkeit  ',0.26,0.0019607843137254893,-0.0058823529411764705,1.0,1.0,0.0,0.0,1.6777777777777778,8.3
571,'exceptional ','staff fantastic . close tokyo subway line . restaurant shopping within walk distance ','room bathroom little small , i use size room . hot spring upstairs use tattoo . ','+hotelpersonal  +lage  ','-komfort  -komfort   -ausstattung ',0.25,0.03770491803278688,0.010928961748633882,1.0,1.0,0.0,0.0,0.7862068965517242,9.6
572,'nice stay perfect location ','location ( minute walk metro station ( ginza line ) ) book hotel #ord# time , #ord# time bit disappoint #ord# time great . stay #ord# floor quiet , view nice bed comfortable room clean . also time experience front desk perfect , friendly staff helpful explain area , get airport printing service . room fridge thee / coffee ','room bit small , normal tokyo / japan . #ord# floor coin laundry machine inside bathing facility , laundry see naked people go bathing , bit strange privacy . also 0 coin laundry machine provide , nice service wait lot use . also save nature , give bonus chanche bed sheet .. bonus plastic ! ( 0l water ) make sense ? ','+other  +lage  +other  +lage  +komfort  +sauberkeit  +hotelpersonal  +hotelpersonal  +hotelpersonal  ','-komfort  -komfort  +other  ',0.2210526315789474,0.04395770392749245,0.020745216515609267,1.0,1.0,-0.4,-0.2,1.0057692307692307,8.8
573,'exceptional ','hotel quite nice really good location - close senso - ji temple subway station , get place need . busy day , visit also artifical onsen locate last floor , free hotel s guest ','','+ausstattung  +lage  +lage  +ausstattung  ','',0.25,0.03430232558139535,0.0,1.0,0.0,0.0,0.0,0.0,9.6
574,'excellent location , fabulous onsen ','tbe onsen fabulous , tbe location right next door metro elevator .. perfect .. cheap enjoyable tempura ramen restaurant close .. opposite 0 .. niggle ridiculously thin pillow .. japanese design , may suit .. purchase cheap pillow .. bed linen fine ','see ','+lage  +ausstattung  +ausstattung  +lage  +lage  +lage  -komfort  ','',0.275,0.017962003454231438,0.0,1.0,0.0,0.0,0.0,33.5,9.2
575,'exceptional ','lovely , clean modern hotel tokyo perfect stay . s #crd# subway away tokyo main station little far would prefer , really enjoy surround area lot shop , bar temple . room quite small #crd# us much problem ','room slightly small . ','+ausstattung  +sauberkeit  +ausstattung  +ausstattung  -lage  -komfort  ','+komfort  ',0.25,0.05143939393939394,-0.0015151515151515152,1.0,0.0,-0.4,0.0,11.931034482758621,9.6
576,'tiny little room , nice onsen , poor breakfast ','check really easy , staff kind . close ginza line underground station , sight far hotel . onsen #ord# floor , though small really nice , especially open air part ','room extremely small #crd# people . #crd# us basically wait corridor #crd# open close suitcase . bed s soft , bend concave even weight ( 0 kg ) . breakfast poor : half piece toast either #crd# boil egg , egg spread red bean spread . herb tea green tea , even talk anything people gluten sensitivity . ','+ausstattung  +other  +hotelpersonal  +lage  -lage  +komfort  -komfort  ','-komfort  -komfort  -other  -komfort   -komfort -other  -other  -other  ',0.05357142857142857,0.025108225108225107,0.0022727272727272735,1.0,1.0,0.0,-0.4,0.5393258426966292,7.1
577,'good ','location next subway ','. size room . suitable single traveller small backpack . ','+lage  ','',0.65,0.0,0.12820512820512822,0.0,1.0,0.0,0.0,0.32432432432432434,7.5
578,'excellent ','good location , near subway station . onsen hotel ','room small . possible open #crd# luggage room . ','+lage  +lage  ','+komfort   -komfort ',0.65,0.07027027027027027,-0.009009009009009009,1.0,0.0,0.0,0.0,0.8529411764705882,8.8
579,'ok , stop serve breakfast ','breakfast , bad ever.one pc toast boil egg #crd# pc toast egg salad.tell hotel call breakfast.it , western japanese ','breakfast ','-other  ','',0.0125,-0.01752577319587629,0.005154639175257732,0.5,0.5,-0.6,0.0,15.6,7.0
580,'good ','perfect location asakusa neighborhood , subway doorstep . room clean , even though tiny , amenity ( laundry , bath ) nice ','pre-paid breakfast attach coffee shop worth money . plenty breakfast option neighborhood good deal good food . ','+lage  +lage  -komfort  +sauberkeit  +komfort  ',' -other  -preis-leistungs-verhltnis ',0.65,0.08348623853211008,0.10489296636085625,1.0,1.0,0.0,0.0,1.0,7.5
581,'good ','really deserve price , well locate 0 m away subway station , great service include ( pool ) . everything room look new nice make feel confortable . check / automatically ','. room little bit tiny ; staff may need improve little bit english . ','+preis-leistungs-verhltnis  +lage  +ausstattung  +komfort  +komfort  ','-komfort   -hotelpersonal ',0.37142857142857144,0.03917748917748917,0.015584415584415584,1.0,1.0,0.0,0.0,2.5913978494623655,8.3
582,'small clean efficient room convenient location ','make good tiny room . roof top hot spring nice touch . room clean ','room small , s expect . rest area except stay inside tiny room . elevator quite pack rush hour . plan extra time wait elevator . ','+sauberkeit  +komfort  +lage  +komfort  +ausstattung  -sauberkeit  ','-komfort  -komfort  -ausstattung  -komfort  -other  ',0.21666666666666665,0.15625,0.021354166666666667,1.0,1.0,0.0,-0.2,0.48148148148148145,8.3
583,'small comfy , stone throw away subway ','room small comfy , consider japan s standard room size . stone throw away tawaramachi station walk distance asakusa temple ','','+lage  +komfort  -komfort  +lage  ','',0.005952380952380955,0.002109704641350212,0.0,1.0,0.0,0.0,0.0,0.0,8.3
584,'good ','location good . step away train station ginza line well 0 - minute walk asakusa area . check check process fast easy ','wifi good . keep cut every minute frustrating . room bed small , i expect . bed springy , comfortable . pillow flat like pancake . ','+lage  +lage  +other  +other  +other  +other  ',' -wlan -komfort  -komfort   -komfort -komfort  -komfort  ',0.65,0.0467741935483871,0.048387096774193554,1.0,1.0,0.0,-0.4,0.8363636363636363,7.1
585,'convenience location staff friendly ','location close subway ginza - line tawaranachi station exit ','. room small man 0 meter restroom also small , book upper room type standard room ','+lage  +hotelpersonal  +lage  ','-komfort  -komfort  ',0.23157894736842108,0.0,-0.016666666666666666,0.0,0.0,0.0,0.0,0.6097560975609756,9.6
586,'good ','room small ','','-komfort  ','',0.37142857142857144,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.3
587,'good bed , good price , good location ! ','bed super soft comfortable ! shower head right amount pressure feel refreshing . tip : ask extra pillow front desk need get western style #crd# s available . check - super modern , like use airport ticketing kiosk . step tokyo metro ginza line subway . great little bakery around corner kokusai dori , bakery & cafe yamazaki , well many food option . ','#crd# washing machine dryer man s woman s change room onsen , always busy . coin-op laundry around corner block north right hand side kokusai dori need . ','+komfort  +preis-leistungs-verhltnis  +lage  +komfort  +komfort  +komfort  +komfort  +other  +lage  +lage  ','',0.2785714285714286,0.06101499423298731,0.004152249134948096,1.0,1.0,-0.2,-0.2,1.8775510204081634,9.6
588,'friendly staff good location low price . ','modern hotel convenient location . staff friendly helpful . hotel clean well organize . ','room small - space even suitcase . ','+hotelpersonal  +lage  +preis-leistungs-verhltnis  +ausstattung  +lage  +hotelpersonal  +hotelpersonal  +ausstattung  +sauberkeit  ','-komfort  -komfort  ',0.17857142857142858,0.1783582089552239,-0.0019900497512437805,1.0,0.0,0.0,-0.2,1.7424242424242424,8.3
589,'exceptional ','s good ','','','',0.25,0.2,0.0,1.0,0.0,0.0,0.0,0.0,9.6
590,'small , cheap , great location , friendly staff , attach coffee shop yummy . ','bed super comfy , location great , bathroom great , literally right next subway entrance either 0 minute walk 0 minute subway journey near jr station . 0 hour convenience store locate across road plenty around . coin laundry available site locate locker area public bath , although #crd# washing machine #crd# dryer per gender bath , expensive either , offer luggage storage prior check . ','room sometimes feel uncomfortably small exceed expectation give via image online . air conditioning summer fix temperature ( bit cold , even think temperature controller essentially change ) sort bounce wall blow face try sleep . pay breakfast attach restaurant get much money , i would use convenience store across street keep little stock food stay fridge also small freezer compartment . ','+lage  +hotelpersonal  +other  +komfort   +lage +komfort  +lage   +preis-leistungs-verhltnis ','-komfort  -komfort   -komfort  -preis-leistungs-verhltnis ',0.05646258503401361,0.037639821029082775,0.011297539149888144,1.0,1.0,0.0,-0.2,0.8547297297297297,9.2
591,'good ','small room comfort ','','+komfort  ','',0.65,0.12916666666666665,0.0,1.0,0.0,0.0,0.0,0.0,7.5
592,'good ','convenient location sightseeing . clean comfortable room ','touch screen base check system bit hassle use . ','+lage  +sauberkeit  +komfort  ','-other  ',0.65,0.20714285714285716,-0.03571428571428571,1.0,0.0,0.0,0.0,0.9705882352941176,7.9
593,'good location tiny space . ','comfy bed clean . free wi - fi location also good . ','oh goodness room tiny . barely room #crd# suitcase feel claustrophobic location really good i love area . ','+lage  +komfort  +wlan  +lage  ','-komfort  -komfort  -komfort  +lage  +lage  ',0.10400000000000001,0.14693877551020407,0.15918367346938775,1.0,1.0,0.0,0.0,0.3939393939393939,7.1
594,'good location ','location good convenience ','sub way back narita airport , elevator lift luggage ','+lage  +lage  +lage  ','-ausstattung  ',0.37142857142857144,0.2421052631578947,0.010526315789473684,1.0,0.0,0.0,-0.2,0.6333333333333333,7.9
595,'good ','public bath ','','','',0.65,0.10714285714285714,0.0,0.5,0.0,0.0,0.0,0.0,7.5
596,'good ','breakfast could good ','',' -other ','',0.65,0.23846153846153847,0.0,1.0,0.0,0.0,0.0,0.0,7.5
597,'good ','eco friendly cleaning option . tawaramachi sta step away . 0 minute walk asakusa shopping area . local bakery outside sell good bread ','toilet seat heated . ','+sauberkeit  +lage  +other  ',' -komfort ',0.37142857142857144,0.09146341463414634,-0.004065040650406504,1.0,0.0,0.0,0.0,5.033333333333333,8.3
598,'close metro ','room clean , bed comfy . bath room decent ? f suppose asian people . small bathup japanese toilet accompany english instruction ','lil bit small look photo ? f decent 0 people ','+lage  +sauberkeit  +komfort  +komfort  ','',0.0,0.05267857142857144,0.014880952380952382,1.0,1.0,0.0,0.0,2.5616438356164384,8.3
599,'clean good location hotel ','public bath jacuzzi pool relax clean hotel room bathroom bed comfortable convenient location , near metro station eatery ','twin room small , space 0 big luggage pillow flat ','+sauberkeit  +ausstattung  +sauberkeit  +sauberkeit  +sauberkeit  +komfort  +lage  +lage  ','-komfort  -komfort  -komfort  ',0.3125,0.0871308016877637,0.007172995780590717,1.0,0.3333333333333333,0.0,-0.2,2.3088235294117645,8.3
600,'good value , clean accommodation good continental self service breakfast . great location . ','location hotel close termini though get shuttle taxi fiumicino . colosseum forum 0 0 min away . scenic tour bus stop termini 0 min away church santa maria di maggiore take top 0 site hop . cheap route buy bus ticket use termini repubblica 0 take way via nazionale past stop venezia , trevi , pantheon , navone towards st peters . . ption check - efficient though lack little warmth . book double us twin along corridor child late teen . everything clean . good size room though shower ensuite look little tired compact - everything function well though . towel unusual fluffy kind texture large cotton tea towel . temperature 0 0 degree stay stay high night towel work surprisingly well . air conditioning real bonus . bed look firm i quite sensitive firm bed pleasantly surprised i sleep well . kfast include good value . broadly self service continental real emphasis sweet danish , croissant cake . like cereal , muesli , yogurt fresh bread cheese ham . teenage child love nutella . stay mainly sightseeing dinner , lounge . nd room bar area sure bar . would stay family represent good value , might upgrade go friend want somewhere luxurious . currently road work go road weekday work start 0 til 0 ish could ruin relaxing break . ','block next door #crd# main entrance , tiny could take #crd# person large luggage . use stair mainly 0 st floor , could problem people mobility problem . ','+preis-leistungs-verhltnis  +sauberkeit  +other  +lage  +lage  +other  -hotelpersonal  +komfort  -komfort  +komfort   -komfort -komfort  +komfort  +komfort  +other  +other  +preis-leistungs-verhltnis  +other  +other  +other  +other  +other  +other  +other  +other  +preis-leistungs-verhltnis  -komfort  ','-ausstattung  ',0.21811594202898552,0.03315804849547182,-0.0024101665205959683,1.0,0.25,-0.4,-0.4,7.54183266932271,8.3
601,'0 thumb ! ','helpful staff . near roma termini convenient . ','flat iron ','+komfort  +lage  ','-ausstattung  ',0.0,0.11891891891891893,0.010810810810810811,1.0,0.2,0.0,-0.2,4.615384615384615,7.5
602,'good ','near metro ','','+lage  ','',0.37142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3
603,'good ','breakfast cold choises !! ','','-other  ','',0.65,-0.03636363636363637,0.0,0.5,0.0,-0.2,0.0,0.0,7.5
604,'pleasant ','room nice clean . receptionist kind helpful ','breakfast modest . stay #crd# night morning #crd# option savoury - #crd# type strangely taste cheap ham cheese . milk coffee maker water even coffee molk taste poorly . orange juice fake concentrate . would expect price room . room also completely miss blanket , sheet instead ( feel cold winter night ) . ly sanitaries bathroom plastic cup drink help atmosphere pleasant stay either . ','+sauberkeit  +komfort  +hotelpersonal  +hotelpersonal  ','-other  -other  -other  -other  -other  -preis-leistungs-verhltnis  -komfort  -komfort  ',0.65,0.16956521739130437,0.00615942028985508,1.0,1.0,0.0,-0.6,0.1348122866894198,6.7
605,'good ','staff friendly ','area nice s nice ','+komfort  ',' -lage +lage  ',0.65,0.15,0.2,1.0,1.0,0.0,0.0,0.7777777777777778,7.9
606,'#ord# time italy time location perfect accessible tourist spo ','staff open room collect borrow cup kettle 0 pm suppose collect housekeep , ,, staff must come room time ','staff must enter room housekeeping ? gonly ? h ','+lage  +lage  ','',0.0793103448275862,0.0,0.008695652173913044,0.0,1.0,0.0,0.0,3.169230769230769,6.7
607,'good ','really good location reach famous place , minute go termini station . friendly staff ','chlorine smell bathroom . big choice food breakfast . ','+lage  +lage  +hotelpersonal  ','-komfort   -other ',0.65,0.10746268656716419,0.005970149253731342,1.0,0.5,0.0,-0.2,1.5394736842105263,7.9
608,'good location ! ','would reccomment contilia traveller . location supa ! think travell ! breakfast delicious requiremements meet . nice ','','+lage  +lage  +other  ','',0.26,0.046590909090909086,0.0,1.0,0.0,0.0,0.0,0.0,7.5
609,'excellent ','everything perfect.what pleasant stuff.everyone smile receptionist , waiter breakfast housemaids.totally recommend stay contilia hotel ','','+hotelpersonal  +komfort  ','',0.65,0.09736842105263159,0.0,1.0,0.0,0.0,0.0,0.0,8.8
610,'would deffinately return ','room spotlessly clean , lovely staff , nice breakfast start day ','towel provided thin although trick , want fluffy bath towel take ! ','+sauberkeit  +hotelpersonal  +other  ','-komfort  ',0.0,0.16511627906976745,-0.018604651162790697,1.0,0.5,0.0,0.0,0.6198347107438017,8.8
611,'excellent ','thank ','everything fine ','','',0.65,0.19999999999999998,0.19999999999999998,1.0,1.0,0.0,0.0,0.5,8.8
612,'good ','great stuff ','','','',0.65,0.2285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,7.9
613,'better contact hotel book . ','good staff . ','wifi slow , english channel tv , shower small curtain use , bit smelly room . ','+hotelpersonal  ','-wlan  -komfort  +komfort  -sauberkeit  ',0.08636363636363636,0.26,-0.21333333333333332,1.0,0.0,0.0,-0.2,0.13402061855670103,7.5
614,'feel like good caring hotel . location ideal plenty hotel around . ','location . lift available . ','initially , give room show online book . room give instead par . complain desk give proper room . shower give extremely hot scalding water , impossible take bath . inform desk every day stay . promise fix every time never . bad experience . ','+lage  ',' -ausstattung  -ausstattung -komfort  -komfort  -komfort  -komfort  -other  ',0.08196721311475409,0.0625,-0.005357142857142866,1.0,1.0,0.0,-0.6,0.07103825136612021,7.1
615,'stay 0 night enough ','good location near termini station long walk city centre colosseum ','. breakfast basic , egg shower tiny compartment curtain stick body shower . also water temperature couldn ? ft adjust case way hot ! ','+lage  +lage  ','-other  -komfort   -komfort  -komfort ',0.03225806451612903,0.05306122448979592,0.024489795918367346,1.0,1.0,0.0,-0.2,0.40930232558139534,6.2
616,'good ','good location . great breakfast ','water shower consistent time cold . towel actually like sheet , thin . ','+lage  +other  ','-komfort   -komfort -komfort  ',0.65,0.29375,0.05625,1.0,1.0,0.0,0.0,0.27586206896551724,7.9
