@relation OTHER

@attribute id numeric
@attribute words string
@attribute lemmas string
@attribute pos string
@attribute bigrams string
@attribute tagwordset1 string
@attribute tagwordset2 string
@attribute tagwordset3 string
@attribute tagwordset4 string
@attribute tagwordset5 string
@attribute tagwordset6 string
@attribute tagwordset7 string
@attribute tagwordset8 string
@attribute aspecttype {true, false}

@data
17925,'staff asking extra yen room early check think is money is service ','staff ask extra yen room early check think be money be service ','NN VBG JJ NNP NN JJ NN VBP VBZ NN VBZ NN ','_staff_asking _asking_for _extra_1000 _yen_per _room_for _early_check _check_in _think_is _is_not _money_, _is_the _service_. ',0,0,0,0,0,0,0,0,false
17926,'','','','',0,0,0,0,0,0,0,0,false
17927,'fve try request booking little thing tarnished credit ','fve try request booking little thing tarnish credit ','JJ VB NN NN JJ NN VBD NN ','_fve_try _try_request _request_during _booking_but _little_thing _thing_tarnished _tarnished_the _credit_. ',0,0,0,0,0,0,0,0,false
17981,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
17982,'good position ','good position ','JJ NN ','_good_position _position_. ',0,0,0,0,0,0,0,0,false
17983,'fast check ','fast check ','JJ NN ','_fast_check _check_in ',0,0,0,0,0,0,0,0,true
17984,'people is nice ','people be nice ','NNS VBZ JJ ','_people_is _is_nice _nice_. ',0,0,0,0,0,0,0,0,false
17985,'room is clean ','room be clean ','NN VBZ JJ ','_room_is _is_very _clean_. ',0,0,0,0,0,0,0,0,false
17986,'room is small bed is soft ','room be small bed be soft ','NN VBZ JJ NN VBZ JJ ','_room_is _is_small _small_and _bed_is _is_too _soft_. ',0,0,0,0,0,0,0,0,false
17987,'breakfast is simple ','breakfast be simple ','NN VBZ JJ ','_breakfast_is _is_simple _simple_. ',0,0,0,0,0,0,0,0,false
18031,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
18032,'nice hotel convenient location close sights asakusa ','nice hotel convenient location close sight asakusa ','NNP NN JJ NN JJ NNS NNP ','_nice_hotel _hotel_in _convenient_location _location_, _close_to _sights_of _asakusa_. ',0,0,0,0,0,0,0,0,false
18033,'complimentary spa great bonus day sightseeing ','complimentary spa great bonus day sightseeing ','JJ NN JJ NN NN NN ','_complimentary_spa _spa_a _great_bonus _bonus_after _day_of _sightseeing_. ',0,0,0,0,0,0,0,0,false
18034,'rooms small side ','room small side ','NNS JJ NN ','_rooms_on _small_side _side_. ',0,0,0,0,0,0,0,0,false
18035,'breakfast included limited version available next door restaurant ','breakfast include limited version available next door restaurant ','NNP VBD JJ NN JJ JJ NN NN ','_breakfast_not _included_, _limited_version _version_available _available_at _next_door _door_restaurant _restaurant_. ',0,0,0,0,0,0,0,0,true
18065,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
18066,'best thing was span rest was good nothing special ','good thing be span rest be good nothing special ','JJS NN VBD NNP NN VBD JJ NN JJ ','_best_thing _thing_was _was_the _span_, _rest_was _was_good _good_but _nothing_special _special_. ',0,0,0,0,0,0,0,0,false
18067,'space rooms are small is wardrobe ','space room be small be wardrobe ','NN NNS VBP JJ VBZ NN ','_space_of _rooms_are _are_small _small_, _is_not _wardrobe_. ',0,0,0,0,0,0,0,0,false
18098,'clean hotel offers privacy stay cheaper tokyo ','clean hotel offer privacy stay cheap tokyo ','JJ NN VBZ NN VB JJR NNP ','_clean_hotel _hotel_that _offers_privacy _privacy_, _stay_for _cheaper_in _tokyo_. ',0,0,0,0,0,0,0,0,false
18099,'easy access metro great location taito ku ','easy access metro great location taito ku ','JJ VB NNP JJ NN NNP NNP ','_easy_to _access_from _metro_and _great_location _location_in _taito_- _ku_. ',0,0,0,0,0,0,0,0,false
18100,'big comfy bed big tv nice private bathroom ','big comfy bed big tv nice private bathroom ','JJ JJ NN JJ NN JJ JJ NN ','_big_comfy _comfy_bed _bed_, _big_tv _tv_, _nice_private _private_bathroom _bathroom_. ',0,0,0,0,0,0,0,0,false
18101,'easy check komeda coffee shop connected lobby ','easy check komeda coffee shop connect lobby ','JJ NN NNP NN NN VBN NN ','_easy_check _check_in _komeda_coffee _coffee_shop _shop_connected _connected_to _lobby_. ',0,0,0,0,0,0,0,0,true
18102,'bit pricey compared other economy options tokyo ','bit pricey compare other economy option tokyo ','NN JJ VBN JJ NN NNS NNP ','_bit_pricey _pricey_compared _compared_to _other_economy _economy_options _options_in _tokyo_. ',0,0,0,0,0,0,0,0,false
18103,'public bath top floor did allow people tattoos enter antiquated restriction did make sense hotel filled foreign travelers ','public bath top floor do allow people tattoo enter antiquated restriction do make sense hotel fill foreign traveler ','JJ NN JJ NN VBD VB NNS NNS VB JJ NN VBD VB NN NN VBN JJ NNS ','_public_bath _bath_on _top_floor _floor_did _did_not _allow_people _people_with _tattoos_to _enter_, _antiquated_restriction _restriction_that _did_nt _make_sense _sense_in _hotel_filled _filled_with _foreign_travelers _travelers_. ',0,0,0,0,0,0,0,0,false
18143,'clean rooms comfy pillows chic environment ','clean room comfy pillow chic environment ','JJ NNS JJ NNS JJ NN ','_clean_rooms _rooms_, _comfy_pillows _pillows_, _chic_environment _environment_. ',0,0,0,0,0,0,0,0,false
18144,'had hot bath area separate women men ','have hot bath area separate woman man ','VBD JJ NN NN JJ NNS NNS ','_had_a _hot_bath _bath_area _area_, _separate_for _women_and _men_. ',0,0,0,0,0,0,0,0,false
18145,'tokyo sized room queen bed amenities value money ','tokyo sized room queen bed amenity value money ','NNP JJ NN NN NN NNS NN NN ','_tokyo_sized _sized_room _room_with _queen_bed _bed_but _amenities_and _value_for _money_. ',0,0,0,0,0,0,0,0,false
18146,'hotel room looks chic modern ','hotel room look chic modern ','NNP NN VBZ JJ JJ ','_hotel_/ _room_looks _looks_very _chic_and _modern_. ',0,0,0,0,0,0,0,0,false
18147,'good security nice location metro station ','good security nice location metro station ','JJ NN JJ NN NNP NN ','_good_security _security_and _nice_location _location_, _metro_station _station_. ',0,0,0,0,0,0,0,0,true
18177,'was good ','be good ','VBD JJ ','_was_very _good_. ',0,0,0,0,0,0,0,0,true
18178,'staffs location is good ','staff location be good ','NNS NN VBZ JJ ','_staffs_and _location_is _is_really _good_. ',0,0,0,0,0,0,0,0,false
18179,'breakfast ','breakfast ','NN ','',0,0,0,0,0,0,0,0,false
18207,'perfect hotel location explore asakusa ','perfect hotel location explore asakusa ','NNP NNP NNP NNP NNP ','_perfect_hotel _hotel_location _location_for _explore_asakusa _asakusa_. ',0,0,0,0,0,0,0,0,false
18208,'location was perfect minute walk tarawamachi station easy way shibuya shinjuku ueno ginza ','location be perfect minute walk tarawamachi station easy way shibuya shinjuku ueno ginza ','NNP VBD JJ NN NN NNP NNP JJ NN NNP NNP NNP NNP ','_location_was _was_perfect _perfect_, _minute_walk _walk_from _tarawamachi_station _station_easy _easy_way _way_to _shibuya_, _shinjuku_, _ueno_and _ginza_. ',0,0,0,0,0,0,0,0,false
18209,'minute walk sensoji perfect place want have time asakusa sky tree tower nakamise market ','minute walk sensoji perfect place want have time asakusa sky tree tower nakamise market ','NN VB NNP JJ NN VBP VB NN NNP NN NN NN NN NN ','_minute_walk _walk_to _sensoji_and _perfect_place _place_if _want_have _have_a _time_around _asakusa_, _sky_tree _tree_tower _tower_and _nakamise_market _market_. ',0,0,0,0,0,0,0,0,false
18210,'check modern style staff was friendly speak little english ','check modern style staff be friendly speak little english ','VB JJ NN NN VBD JJ VBP JJ JJ ','_check_in _modern_style _style_, _staff_was _was_friendly _friendly_even _speak_little _little_english _english_. ',0,0,0,0,0,0,0,0,false
18211,'room are small m understand japanese standard ','room be small be understand japanese standard ','NN VBP JJ VBP VB JJ NN ','_room_are _are_too _small_but _m_fully _understand_it _japanese_standard _standard_. ',0,0,0,0,0,0,0,0,false
18241,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
18242,'everything ','everything ','NN ','_everything_else ',0,0,0,0,0,0,0,0,false
18243,'room is small ','room be small ','NN VBZ JJ ','_room_is _is_too ',0,0,0,0,0,0,0,0,false
18265,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
18266,'cleaning staff friendly accommodating ','clean staff friendly accommodating ','VBG NN JJ JJ ','_cleaning_staff _staff_very _friendly_and _accommodating_. ',0,0,0,0,0,0,0,0,false
18267,'check was efficient impersonal ','check be efficient impersonal ','VB VBD JJ JJ ','_check_- _was_efficient _efficient_but ',0,0,0,0,0,0,0,0,true
18286,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
18287,'pillow are thin ','pillow be thin ','NNP VBP JJ ','_pillow_are _are_too ',0,0,0,0,0,0,0,0,false
18305,'good value money ','good value money ','JJ NN NN ','_good_value _value_for _money_. ',0,0,0,0,0,0,0,0,false
18306,'room was comfortable size guests discreet effective cleaning staff comfortable bed ','room be comfortable size guest discreet effective cleaning staff comfortable bed ','NNP VBD JJ NN NNS JJ JJ NN NN JJ NN ','_room_was _was_a _comfortable_size _size_for _guests_very _discreet_and _effective_cleaning _cleaning_staff _staff_comfortable _comfortable_bed _bed_. ',0,0,0,0,0,0,0,0,false
18307,'close jr station slow elevators unable use couple having tattoos coin washing machine drier 14f bathroom making difficult wash clothes ','close jr station slow elevator unable use couple have tattoo coin washing machine drier 0f bathroom make difficult wash clothes ','JJ VB NN JJ NNS JJ VB NN VBG NNS NN NN NN NN JJ NN VBG JJ VB NNS ','_close_to _jr_station _station_slow _slow_elevators _elevators_unable _unable_to _use_onsen _couple_and _having_tattoos _tattoos_only _coin_washing _washing_machine _machine_and _drier_in _14f_bathroom _bathroom_making _making_it _difficult_to _wash_clothes ',0,0,0,0,0,0,0,0,false
18347,'location was key enjoying stay ','location be key enjoy stay ','NNP VBD JJ VBG NN ','_location_was _was_key _key_to _enjoying_this _stay_. ',0,0,0,0,0,0,0,0,false
18348,'good hotel ','good hotel ','JJ NN ','_good_hotel _hotel_. ',0,0,0,0,0,0,0,0,false
18349,'breakfast was nice ','breakfast be nice ','NNP VBD JJ ','_breakfast_was _was_nice _nice_. ',0,0,0,0,0,0,0,0,true
18350,'massive ','massive ','JJ ','_massive_though ',0,0,0,0,0,0,0,0,false
18351,'location was spot ','location be spot ','NNP VBD NN ','_location_was _was_spot _spot_on ',0,0,0,0,0,0,0,0,false
18352,'staff helpful ','staff helpful ','NNP JJ ','_staff_very _helpful_. ',0,0,0,0,0,0,0,0,false
18353,'room size was tiny ','room size be tiny ','NNP NN VBD JJ ','_room_size _size_was _was_tiny _tiny_. ',0,0,0,0,0,0,0,0,false
18354,'money spent room breakfast did feel right ','money spend room breakfast do feel right ','NN VBN NN NN VBD VB JJ ','_money_spent _spent_on _room_and _breakfast_did _did_nt _feel_right _right_. ',0,0,0,0,0,0,0,0,false
18355,'hotels stayed was bottom one ','hotel stay be bottom #crd# ','NNS VBD VBD JJ NN ','_hotels_we _stayed_in _was_the _bottom_one _one_. ',0,0,0,0,0,0,0,0,false
18410,'great location ','great location ','JJ NN ','_great_location _location_. ',0,0,0,0,0,0,0,0,false
18411,'convenient ','convenient ','NN ','_convenient_. ',0,0,0,0,0,0,0,0,false
18412,'comfortable rooms ','comfortable room ','JJ NNS ','_comfortable_rooms _rooms_. ',0,0,0,0,0,0,0,0,false
18413,'comfortable rooms ensuite ','comfortable room ensuite ','JJ NNS NN ','_comfortable_rooms _rooms_with _ensuite_. ',0,0,0,0,0,0,0,0,false
18414,'tiny size is tokyo ','tiny size be tokyo ','JJ NN VBZ NNP ','_tiny_size _size_but _is_tokyo _tokyo_. ',0,0,0,0,0,0,0,0,false
18415,'is onsen top floor men women separated ','be onsen top floor man woman separate ','VBZ NNP JJ NN NNS NNS VBD ','_is_an _onsen_on _top_floor _floor_with _men_and _women_separated _separated_. ',0,0,0,0,0,0,0,0,false
18449,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
18450,'near tawaramachi station ','near tawaramachi station ','NNP NNP NN ','_near_tawaramachi _tawaramachi_station _station_. ',0,0,0,0,0,0,0,0,false
18451,'much noise hall second floor ','much noise hall #ord# floor ','JJ NN NN JJ NN ','_much_noise _noise_at _hall_of _second_floor _floor_. ',0,0,0,0,0,0,0,0,false
18479,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
18480,'good value money get pay ','good value money get pay ','JJ NN NN VBP VBP ','_good_value _value_for _money_, _get_what _pay_for ',0,0,0,0,0,0,0,0,false
18481,'metro is corner ','metro be corner ','NNP VBZ NN ','_metro_is _is_right _corner_. ',0,0,0,0,0,0,0,0,false
18482,'ueno station is km ','ueno station be km ','JJ NN VBZ NNS ','_ueno_station _station_is _is_1 _km_away ',0,0,0,0,0,0,0,0,false
18483,'poor breakfast cafe ','poor breakfast cafe ','JJ NN NN ','_poor_breakfast _breakfast_in ',0,0,0,0,0,0,0,0,true
18519,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
18520,'liked cleanliness locality ','like cleanliness locality ','VBD NN NN ','_liked_cleanliness _cleanliness_and _locality_. ',0,0,0,0,0,0,0,0,false
18521,'compact ','compact ','JJ ','_compact_. ',0,0,0,0,0,0,0,0,false
18522,'wardrobe ','wardrobe ','NN ','_wardrobe_. ',0,0,0,0,0,0,0,0,false
18523,'space keep baggage ','space keep baggage ','NN VB NN ','_space_to _keep_baggage _baggage_. ',0,0,0,0,0,0,0,0,false
18565,'bath rooftop ','bath rooftop ','NNP NN ','_bath_on _rooftop_. ',0,0,0,0,0,0,0,0,false
18566,'facilities bath rooftop ','facility bath rooftop ','NNS NN NN ','_facilities_and _bath_on _rooftop_... ',0,0,0,0,0,0,0,0,false
18567,'shiseido products rooms drinkable filtered water bathroom ','shiseido product room drinkable filtered water bathroom ','NNP NNS NNS JJ JJ NN NN ','_shiseido_products _products_in _rooms_and _drinkable_/ _filtered_water _water_in _bathroom_... ',0,0,0,0,0,0,0,0,false
18568,'little kimonos slipers got rooms ','little kimono slipers get room ','JJ NNS NNS VBD NNS ','_little_kimonos _kimonos_and _slipers_we _got_for _rooms_?? ',0,0,0,0,0,0,0,0,false
18569,'size room ','size room ','NN NN ','_size_of _room_... ',0,0,0,0,0,0,0,0,false
18570,'s tiny ','s tiny ','VBZ JJ ','_s_really _tiny_... ',0,0,0,0,0,0,0,0,false
18571,'did have space open suitcase wardrobe store clothes ','do have space open suitcase wardrobe store clothes ','VBD VB NN VB NN NN VB NNS ','_did_nt _have_space _space_to _open_my _suitcase_and _wardrobe_to _store_your _clothes_?? ',0,0,0,0,0,0,0,0,false
18618,'good location easy access ','good location easy access ','JJ NN JJ NN ','_good_location _location_, _easy_access _access_. ',0,0,0,0,0,0,0,0,false
18619,'s located nice asakusa neighbourhood connected public transport ','s locate nice asakusa neighbourhood connect public transport ','VBZ VBN JJ NNP NN VBN JJ NN ','_s_located _located_in _nice_asakusa _asakusa_neighbourhood _neighbourhood_, _connected_by _public_transport _transport_. ',0,0,0,0,0,0,0,0,false
18620,'room is small expected room tokyo ','room be small expect room tokyo ','NN VBZ JJ VBN NN NNP ','_room_is _is_small _small_, _expected_for _room_in _tokyo_. ',0,0,0,0,0,0,0,0,false
18621,'room was 13th floor view sky tree ','room be #ord# floor view sky tree ','NN VBD JJ NN NN NNP NNP ','_room_was _was_on _13th_floor _floor_with _view_of _sky_tree _tree_. ',0,0,0,0,0,0,0,0,false
18622,'shower water was powerful find important long day sightseeing ','shower water be powerful find important long day sightseeing ','NN NN VBD JJ VBP JJ JJ NN NN ','_shower_water _water_was _was_very _powerful_, _find_very _important_after _long_day _day_of _sightseeing_. ',0,0,0,0,0,0,0,0,false
18623,'stayed nights gave bottle water days ','stay night give bottle water day ','VBD NNS VBD NN NN NNS ','_stayed_there _nights_, _gave_1 _bottle_of _water_on _days_. ',0,0,0,0,0,0,0,0,false
18669,'great location good room ','great location good room ','JJ NN JJ NN ','_great_location _location_and _good_room _room_. ',0,0,0,0,0,0,0,0,false
18670,'breakfast be improved ','breakfast be improve ','NN VB VBN ','_breakfast_can _be_improved _improved_. ',0,0,0,0,0,0,0,0,true
18671,'loved location clean good room ','love location clean good room ','VBD NN JJ JJ NN ','_loved_the _location_, _clean_, _good_room _room_. ',0,0,0,0,0,0,0,0,false
18672,'great facility price ','great facility price ','JJ NN NN ','_great_facility _facility_, _price_. ',0,0,0,0,0,0,0,0,false
18673,'room have been cleaner ','room have be clean ','NNP VB VBN JJR ','_room_could _have_been _been_cleaner _cleaner_. ',0,0,0,0,0,0,0,0,false
18674,'breakfast was buffet had collaboration cafe attached hotel served breakfast ','breakfast be buffet have collaboration cafe attach hotel serve breakfast ','NNP VBD NN VBD NN NN VBN NN VBD NN ','_breakfast_was _was_not _buffet_, _had_a _collaboration_with _cafe_attached _attached_to _hotel_, _served_breakfast _breakfast_too ',0,0,0,0,0,0,0,0,false
18675,'choose courses breakfast amount was little ','choose course breakfast amount be little ','VB NNS NN NN VBD JJ ','_choose_from _courses_for _breakfast_, _amount_was _was_little _little_. ',0,0,0,0,0,0,0,0,true
18713,'was great ','be great ','VBD JJ ','_was_great _great_. ',0,0,0,0,0,0,0,0,false
18714,'clean room ','clean room ','JJ NN ','_clean_room _room_. ',0,0,0,0,0,0,0,0,false
18715,'old tv ','old tv ','JJ NN ','_old_tv ',0,0,0,0,0,0,0,0,false
18743,'clean hotel new nice bathroom ','clean hotel new nice bathroom ','JJ NN JJ JJ NN ','_clean_hotel _hotel_, _new_and _nice_bathroom _bathroom_. ',0,0,0,0,0,0,0,0,false
18744,'room is clean ','room be clean ','NN VBZ JJ ','_room_is _is_very _clean_. ',0,0,0,0,0,0,0,0,false
18745,'onzen is nice ','onzen be nice ','NN VBZ JJ ','_onzen_is _is_nice _nice_. ',0,0,0,0,0,0,0,0,false
18746,'love ice machine 14th fl ','love ice machine #ord# fl ','VBP NN NN JJ NNP ','_love_the _ice_machine _machine_on _14th_fl _fl_. ',0,0,0,0,0,0,0,0,false
18747,'room is small ','room be small ','NN VBZ JJ ','_room_is _is_quite _small_. ',0,0,0,0,0,0,0,0,false
18786,'concierge service be nice traveling hard get ','concierge service be nice travel hard get ','NN NN VB JJ VBG JJ VB ','_concierge_service _service_will _be_nice _nice_traveling _traveling_alone _hard_to _get_around ',0,0,0,0,0,0,0,0,false
18787,'location ','location ','NN ','_location_? ',0,0,0,0,0,0,0,0,false
18788,'','','','',0,0,0,0,0,0,0,0,false
18789,'awarmness dtuff ','awarmness dtuff ','NN NN ','_awarmness_of _dtuff_. ',0,0,0,0,0,0,0,0,false
18790,'room was little tight ','room be little tight ','NNP VBD JJ JJ ','_room_was _was_little _little_tight _tight_. ',0,0,0,0,0,0,0,0,false
18791,'rate paid like be higher floor ','rate pay like be high floor ','NN VBD VB VB JJR NN ','_rate_i _paid_i _like_to _be_higher _higher_floor _floor_. ',0,0,0,0,0,0,0,0,false
18837,'superb location cozy room come ','superb location cozy room come ','JJ NN JJ NN VB ','_superb_location _location_, _cozy_room _room_but _come_again ',0,0,0,0,0,0,0,0,false
18838,'lovely entrance staff helpful many complementary items were provided ','lovely entrance staff helpful many complementary item be provided ','JJ NN NN JJ JJ JJ NNS VBD VBN ','_lovely_entrance _entrance_, _staff_helpful _helpful_and _many_complementary _complementary_items _items_were _were_provided _provided_. ',0,0,0,0,0,0,0,0,false
18839,'room was smaller expected ','room be small expect ','NNP VBD JJR VBN ','_room_was _was_smaller _smaller_than _expected_. ',0,0,0,0,0,0,0,0,false
18840,'fit suitcase narrow hallway bedroom ','fit suitcase narrow hallway bedroom ','VB NN JJ NN NN ','_fit_suitcase _suitcase_just _narrow_hallway _hallway_and _bedroom_. ',0,0,0,0,0,0,0,0,false
18841,'was cozy say least ','be cozy say least ','VBD JJ VB JJS ','_was_cozy _cozy_to _say_the _least_. ',0,0,0,0,0,0,0,0,false
18842,'location superb ','location superb ','NN NN ','_location_superb _superb_! ',0,0,0,0,0,0,0,0,false
18843,'good 20mins jr station decide take subway ','good 0mins jr station decide take subway ','JJ NNS NNP NN VBP VB NN ','_good_20mins _20mins_from _jr_station _station_if _decide_not _take_the _subway_. ',0,0,0,0,0,0,0,0,false
18878,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
18879,'loved fact apa hotel seems have free spa included japanese style communal hot tub ','love fact apa hotel seem have free spa include japanese style communal hot tub ','VBD NN NNP NN VBZ VB JJ NN VBN JJ NN JJ JJ NN ','_loved_the _fact_that _apa_hotel _hotel_seems _seems_to _have_a _free_spa _spa_included _included_( _japanese_- _style_communal _communal_hot _hot_tub _tub_) ',0,0,0,0,0,0,0,0,false
18897,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
18898,'bed linen is good ','bed linen be good ','VBN NN VBZ JJ ','_bed_linen _linen_is _is_good _good_. ',0,0,0,0,0,0,0,0,false
18899,'pillows ','pillow ','NNS ','',0,0,0,0,0,0,0,0,false
18930,'cramped rooms good location ','cramp room good location ','VBN NNS JJ NN ','_cramped_rooms _rooms_but _good_location _location_. ',0,0,0,0,0,0,0,0,false
18931,'reception area was nice was good spa ','reception area be nice be good spa ','NN NN VBD JJ VBD JJ NN ','_reception_area _area_was _was_nice _nice_and _was_a _good_spa _spa_. ',0,0,0,0,0,0,0,0,false
18932,'location was good metro station ','location be good metro station ','NNP VBD JJ NN NN ','_location_was _was_good _good_, _metro_station _station_. ',0,0,0,0,0,0,0,0,false
18933,'rooms were cramped pillows flat ','room be cramped pillow flat ','NNS VBD JJ NNS JJ ','_rooms_were _were_very _cramped_and _pillows_very _flat_. ',0,0,0,0,0,0,0,0,false
18934,'breakfast coffee shop was poor ','breakfast coffee shop be poor ','NN NN NN VBD JJ ','_breakfast_at _coffee_shop _shop_was _was_very _poor_. ',0,0,0,0,0,0,0,0,true
18935,'went local bakery ','go local bakery ','VBD JJ NN ','_went_to _local_bakery _bakery_instead ',0,0,0,0,0,0,0,0,false
18969,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
18970,'good location ','good location ','JJ NN ','_good_location _location_. ',0,0,0,0,0,0,0,0,false
18971,'windows posible see trough open ','windows posible see trough open ','NNP JJ VB NN JJ ','_windows_- _posible_to _see_trough _trough_or ',0,0,0,0,0,0,0,0,false
18996,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
18997,'staff nice everything was expected ','staff nice everything be expect ','NNP JJ NN VBD VBN ','_staff_very _nice_and _everything_was _was_as _expected_. ',0,0,0,0,0,0,0,0,false
18998,'pillows bed are making nice sleeping ','pillow bed be make nice sleep ','NNS NN VBP VBG JJ VBG ','_pillows_and _bed_are _are_hard _making_it _nice_for _sleeping_. ',0,0,0,0,0,0,0,0,false
18999,'room ac was following inputs kept heating room 23c making nice sleep happened times was ','room ac be follow input keep heat room 0c make nice sleep happened time be ','NN NNP VBD VBG NNS VBD VBG NN VB VBG JJ VB VBD NNS VBD ','_room_the _ac_was _was_not _following_the _inputs_and _kept_heating _heating_the _room_to _23c_making _making_it _nice_to _sleep_( _happened_both _times_i _was_there ',0,0,0,0,0,0,0,0,false
19028,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
19029,'good size rooms beds ','good size room bed ','JJ NN NNS NNS ','_good_size _size_rooms _rooms_and _beds_. ',0,0,0,0,0,0,0,0,false
19030,'had everything needed ','have everything need ','VBD NN VBD ','_had_everything _everything_you _needed_. ',0,0,0,0,0,0,0,0,false
19031,'great location close important metro line ','great location close important metro line ','JJ NN JJ JJ NN NN ','_great_location _location_very _close_to _important_metro _metro_line ',0,0,0,0,0,0,0,0,false
19069,'stay room size ','stay room size ','VB NN NN ','_stay_again _room_size _size_. ',0,0,0,0,0,0,0,0,false
19070,'room is small plan staying is nice clean perfect visiting districts ','room be small plan stay be nice clean perfect visit district ','NN VBZ JJ VBP VBG VBZ JJ JJ JJ VBG NNS ','_room_is _is_small _small_, _plan_on _staying_there _is_very _nice_and _clean_and _perfect_for _visiting_all _districts_. ',0,0,0,0,0,0,0,0,false
19071,'ginza line is next door ','ginza line be next door ','NNP NN VBZ JJ NN ','_ginza_line _line_is _is_right _next_door _door_! ',0,0,0,0,0,0,0,0,false
19072,'staff was helpful nice caring ','staff be helpful nice caring ','NN VBD JJ JJ JJ ','_staff_was _was_amazingly _helpful_, _nice_and _caring_! ',0,0,0,0,0,0,0,0,false
19073,'room was cramped ','room be cramped ','NNP VBD JJ ','_room_was _was_really _cramped_. ',0,0,0,0,0,0,0,0,false
19074,'room move visiting shop ','room move visit shop ','NN VB VBG NN ','_room_to _move_around _visiting_to _shop_. ',0,0,0,0,0,0,0,0,false
19075,'business be fine ','business be fine ','NN VB JJ ','_business_, _be_fine _fine_. ',0,0,0,0,0,0,0,0,false
19125,'price value unbeatable great spa onsen ','price value unbeatable great spa onsen ','NN NNP NNP NNP NNP NNP ','_price_/ _value_unbeatable _unbeatable_, _great_spa _spa_( _onsen_) ',0,0,0,0,0,0,0,0,false
19126,'onsens are open wonderful ','onsens be open wonderful ','NNS VBP JJ JJ ','_onsens_are _are_open _open_late _wonderful_. ',0,0,0,0,0,0,0,0,false
19127,'women outdoor onsen has view skytree tower men women onsens include jacuzzi ','woman outdoor onsen have view skytree tower man woman onsens include jacuzzi ','NNS JJ NN VBZ NN NNP NNP NNS NNS NNS VBP NN ','_women_s _outdoor_onsen _onsen_has _has_a _view_of _skytree_tower _tower_and _men_s _women_s _onsens_include _include_a _jacuzzi_. ',0,0,0,0,0,0,0,0,false
19128,'price location are unbeatable ','price location be unbeatable ','NN NN VBP JJ ','_price_and _location_are _are_unbeatable _unbeatable_. ',0,0,0,0,0,0,0,0,false
19129,'room was small expected made work ','room be small expect make work ','NN VBD JJ VBD VBD VB ','_room_was _was_incredibly _small_but _expected_that _made_it _work_. ',0,0,0,0,0,0,0,0,false
19130,'room have used luggage stands made do using chair sticking bags foot bed ','room have use luggage stand make do use chair stick bag foot bed ','NN VB VBN NN VBZ VBN VBP VBG NN VBG NNS NN NN ','_room_could _have_used _used_two _luggage_stands _stands_but _made_do _do_with _using_the _chair_for _sticking_the _bags_at _foot_of _bed_. ',0,0,0,0,0,0,0,0,false
19131,'have been nice be able open window ','have be nice be able open window ','VB VBN JJ VB JJ VB NN ','_have_been _been_nice _nice_to _be_able _able_to _open_the _window_too ',0,0,0,0,0,0,0,0,false
19169,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
19170,'good location easy check in-out ','good location easy check in-out ','JJ NN JJ VB JJ ','_good_location _location_, _easy_to _check_in-out _in-out_. ',0,0,0,0,0,0,0,0,true
19171,'space room is small ','space room be small ','NN NN VBZ JJ ','_space_of _room_is _is_quite _small_. ',0,0,0,0,0,0,0,0,false
19193,'great neighbourhood excellent access ','great neighbourhood excellent access ','JJ JJ JJ NN ','_great_neighbourhood _neighbourhood_excellent _excellent_access _access_. ',0,0,0,0,0,0,0,0,false
19194,'osen bath was wonderful ','osen bath be wonderful ','JJ NN VBD JJ ','_osen_bath _bath_was _was_wonderful _wonderful_. ',0,0,0,0,0,0,0,0,false
19195,'extra pillow ','extra pillow ','JJ NN ','_extra_pillow ',0,0,0,0,0,0,0,0,false
19217,'excellent ','excellent ','JJ ','_excellent_. ',0,0,0,0,0,0,0,0,false
19218,'great location good facilities nice bath ','great location good facility nice bath ','JJ NN JJ NNS JJ NN ','_great_location _location_, _good_facilities _facilities_, _nice_bath _bath_. ',0,0,0,0,0,0,0,0,false
19219,'crowded morning impersonal ','crowded morning impersonal ','JJ NN NNP ','_crowded_in _morning_impersonal ',0,0,0,0,0,0,0,0,false
19247,'nice hotel good location ','nice hotel good location ','JJ NN JJ NN ','_nice_hotel _hotel_in _good_location _location_. ',0,0,0,0,0,0,0,0,false
